feature_set,method,heldout_source,n_eval,n_positive,observed_rate,mean_predicted_probability,predicted_minus_observed_rate
trio::particle_vs_context_mean_diff_positive_fraction+particle_mean_slope+particle_gradient_std,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.2712492829115951,-0.3954173837550715
trio::particle_vs_context_mean_diff_positive_fraction+particle_mean_slope+particle_gradient_std,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.18533905346703688,-0.8146609465329631
trio::particle_vs_context_mean_diff_positive_fraction+particle_mean_slope+particle_gradient_std,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.24682317727911066,0.24682317727911066
trio::particle_vs_context_mean_diff_positive_fraction+particle_mean_slope+particle_gradient_std,raw,5_c2_x10_260623,6,3,0.5,0.585676494014926,0.08567649401492605
trio::particle_vs_context_mean_diff_positive_fraction+particle_mean_slope+particle_gradient_std,raw,9_c2_x10_010723,9,9,1.0,0.3847263559391987,-0.6152736440608013
trio::particle_vs_context_mean_diff_positive_fraction+particle_mean_slope+particle_gradient_std,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.7572250360889713,-0.2427749639110287
trio::particle_vs_context_mean_diff_positive_fraction+particle_mean_slope+particle_gradient_std,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.5664319177287539,-0.4335680822712461
trio::particle_vs_context_mean_diff_positive_fraction+particle_mean_slope+particle_gradient_std,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.6053135647434329,0.6053135647434329
trio::particle_vs_context_mean_diff_positive_fraction+particle_mean_slope+particle_gradient_std,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.31984809674774667,0.31984809674774667
trio::particle_vs_context_mean_diff_positive_fraction+particle_mean_slope+particle_gradient_std,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.1582974070377136,-0.5083692596289531
trio::particle_vs_context_mean_diff_positive_fraction+particle_mean_slope+particle_gradient_std,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.23770544020632564,-0.7622945597936743
trio::particle_vs_context_mean_diff_positive_fraction+particle_mean_slope+particle_gradient_std,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.29794085170724555,0.29794085170724555
trio::particle_vs_context_mean_diff_positive_fraction+particle_mean_slope+particle_gradient_std,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.656617361767751,0.15661736176775098
trio::particle_vs_context_mean_diff_positive_fraction+particle_mean_slope+particle_gradient_std,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.5356740968041437,-0.4643259031958563
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_abs_mean,raw,11_c2_x10_050723,3,3,1.0,0.7099925124917402,-0.2900074875082598
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_abs_mean,raw,12_c2_x10_070723,6,6,1.0,0.4807457075495131,-0.5192542924504868
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_abs_mean,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.7708277707183481,0.7708277707183481
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_abs_mean,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.17190679901014816,0.17190679901014816
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_abs_mean,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.6170342331778045,-0.04963243348886215
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_abs_mean,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5258705423949306,-0.4741294576050694
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_abs_mean,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.18807705688458967,0.18807705688458967
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_abs_mean,raw,5_c2_x10_260623,6,3,0.5,0.5461649182926468,0.046164918292646795
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_abs_mean,raw,9_c2_x10_010723,9,9,1.0,0.2742793856059544,-0.7257206143940456
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_abs_mean,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.6709604201411398,-0.32903957985886023
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_abs_mean,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.46943784735985544,-0.5305621526401445
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_abs_mean,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.48800577869245876,0.48800577869245876
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_abs_mean,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.2322010895952046,0.2322010895952046
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_abs_mean,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.6367977250509359,-0.029868941615730726
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_abs_mean,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5062619154691376,-0.49373808453086243
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_abs_mean,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.14389994911510154,0.14389994911510154
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_abs_mean,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.5301867173875434,0.030186717387543416
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_abs_mean,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.3105245270001646,-0.6894754729998354
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_q90,raw,11_c2_x10_050723,3,3,1.0,0.7257436286359056,-0.2742563713640944
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_q90,raw,12_c2_x10_070723,6,6,1.0,0.4923012175625172,-0.5076987824374828
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_q90,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.763770470259984,0.763770470259984
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_q90,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.16233705940137452,0.16233705940137452
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_q90,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.598732704030643,-0.06793396263602358
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_q90,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5423913946450658,-0.4576086053549342
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_q90,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.20369238040663706,0.20369238040663706
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_q90,raw,5_c2_x10_260623,6,3,0.5,0.5563039744003949,0.05630397440039492
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_q90,raw,9_c2_x10_010723,9,9,1.0,0.29547546989577206,-0.704524530104228
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_q90,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.6869734438167784,-0.3130265561832216
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_q90,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.48230362960937495,-0.517696370390625
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_q90,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.5197448672966581,0.5197448672966581
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_q90,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.22984980028826918,0.22984980028826918
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_q90,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.6208876694309046,-0.045778997235762064
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_q90,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5244921396017242,-0.47550786039827575
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_q90,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.15817865589758104,0.15817865589758104
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_q90,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.5585626216215296,0.05856262162152959
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_diff_q90,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.3488720544687797,-0.6511279455312202
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_std,raw,11_c2_x10_050723,3,3,1.0,0.7337527146753503,-0.2662472853246497
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_std,raw,12_c2_x10_070723,6,6,1.0,0.4566720264762724,-0.5433279735237275
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_std,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.7682339594926114,0.7682339594926114
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_std,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.18112051217393446,0.18112051217393446
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_std,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5109719533057492,-0.15569471336091745
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_std,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.2558249114171011,-0.7441750885828988
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_std,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.21786668884345675,0.21786668884345675
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_std,raw,5_c2_x10_260623,6,3,0.5,0.5755490463937445,0.07554904639374449
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_std,raw,9_c2_x10_010723,9,9,1.0,0.32441774108538446,-0.6755822589146155
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_std,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.6889809623659487,-0.31101903763405125
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_std,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.42882815176919853,-0.5711718482308015
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_std,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.5631929912602328,0.5631929912602328
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_std,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.24110523540109494,0.24110523540109494
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_std,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5083521756259302,-0.15831449104073647
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_std,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.23770544020632564,-0.7622945597936743
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_std,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.16884675197707658,0.16884675197707658
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_std,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.5688230974449965,0.06882309744499648
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_gradient_std,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.36356876183492826,-0.6364312381650717
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_mean_slope,raw,11_c2_x10_050723,3,3,1.0,0.7701696897473275,-0.22983031025267253
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_mean_slope,raw,12_c2_x10_070723,6,6,1.0,0.5562694601944115,-0.4437305398055885
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_mean_slope,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.7934323440521664,0.7934323440521664
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_mean_slope,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.1945011891226144,0.1945011891226144
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_mean_slope,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.23442894487394067,-0.43223772179272596
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_mean_slope,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.6002429066238661,-0.39975709337613385
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_mean_slope,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.3579985783823743,0.3579985783823743
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_mean_slope,raw,5_c2_x10_260623,6,3,0.5,0.6309209246654207,0.1309209246654207
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_mean_slope,raw,9_c2_x10_010723,9,9,1.0,0.4037650480334102,-0.5962349519665898
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_mean_slope,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.7572250360889713,-0.2427749639110287
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_mean_slope,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.5664319177287539,-0.4335680822712461
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_mean_slope,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.6053135647434329,0.6053135647434329
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_mean_slope,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.31984809674774667,0.31984809674774667
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_mean_slope,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.1582974070377136,-0.5083692596289531
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_mean_slope,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.576286405560934,-0.423713594439066
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_mean_slope,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.29794085170724555,0.29794085170724555
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_mean_slope,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.656617361767751,0.15661736176775098
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_mean_slope,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.5356740968041437,-0.4643259031958563
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_diff_q10,raw,11_c2_x10_050723,3,3,1.0,0.7246493450254214,-0.27535065497457856
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_diff_q10,raw,12_c2_x10_070723,6,6,1.0,0.5134950638518021,-0.4865049361481979
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_diff_q10,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.7781257489420613,0.7781257489420613
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_diff_q10,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.1497054011385288,0.1497054011385288
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_diff_q10,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5155046528457673,-0.15116201382089933
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_diff_q10,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.42912948414991336,-0.5708705158500866
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_diff_q10,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.2714243672180439,0.2714243672180439
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_diff_q10,raw,5_c2_x10_260623,6,3,0.5,0.5659392350976226,0.06593923509762256
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_diff_q10,raw,9_c2_x10_010723,9,9,1.0,0.3196478945863236,-0.6803521054136764
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_diff_q10,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.6761166852219803,-0.3238833147780197
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_diff_q10,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.504244107804823,-0.495755892195177
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_diff_q10,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.5321077823027238,0.5321077823027238
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_diff_q10,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.19439562148836717,0.19439562148836717
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_diff_q10,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5172618930656772,-0.14940477360098947
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_diff_q10,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.4112854768130971,-0.5887145231869029
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_diff_q10,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.260664662643269,0.260664662643269
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_diff_q10,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.5375600705655446,0.03756007056554456
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_diff_q10,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.36108178211948494,-0.6389182178805151
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_last_minus_first,raw,11_c2_x10_050723,3,3,1.0,0.7635786766703648,-0.23642132332963517
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_last_minus_first,raw,12_c2_x10_070723,6,6,1.0,0.561153690398976,-0.438846309601024
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_last_minus_first,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.8013707979982704,0.8013707979982704
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_last_minus_first,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.19053260031231392,0.19053260031231392
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_last_minus_first,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.3838853714447017,-0.28278129522196493
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_last_minus_first,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.616573838870668,-0.38342616112933203
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_last_minus_first,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.27584492983215564,0.27584492983215564
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_last_minus_first,raw,5_c2_x10_260623,6,3,0.5,0.5876696894034716,0.08766968940347164
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_last_minus_first,raw,9_c2_x10_010723,9,9,1.0,0.3901940504106915,-0.6098059495893084
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_last_minus_first,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.7520764501221988,-0.24792354987780119
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_last_minus_first,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.5728137033579032,-0.42718629664209684
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_last_minus_first,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.6144203020046969,0.6144203020046969
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_last_minus_first,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.3202740776785709,0.3202740776785709
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_last_minus_first,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.3548725569139781,-0.3117941097526885
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_last_minus_first,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5891271255946791,-0.41087287440532094
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_last_minus_first,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.22783936703983457,0.22783936703983457
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_last_minus_first,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.6444039499308215,0.1444039499308215
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_last_minus_first,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.5260626206666874,-0.4739373793333126
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_slope,raw,11_c2_x10_050723,3,3,1.0,0.7600076696075807,-0.2399923303924193
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_slope,raw,12_c2_x10_070723,6,6,1.0,0.5599169448441944,-0.4400830551558056
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_slope,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.7997649747163392,0.7997649747163392
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_slope,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.19165172175443734,0.19165172175443734
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_slope,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.38682743664695873,-0.2798392300197079
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_slope,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.6151691943105959,-0.3848308056894041
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_slope,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.2856008727819558,0.2856008727819558
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_slope,raw,5_c2_x10_260623,6,3,0.5,0.5883225788171523,0.08832257881715233
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_slope,raw,9_c2_x10_010723,9,9,1.0,0.3887075731297225,-0.6112924268702775
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_slope,source_confound_filter_0.50,11_c2_x10_050723,3,3,1.0,0.7474937532195346,-0.2525062467804654
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_slope,source_confound_filter_0.50,12_c2_x10_070723,6,6,1.0,0.5715514756548614,-0.4284485243451386
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_slope,source_confound_filter_0.50,14_c2_x10_HighCOV_110723,3,0,0.0,0.6133491216417036,0.6133491216417036
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_slope,source_confound_filter_0.50,15_c2_x5_HighCOV_120723,3,0,0.0,0.3208416484460719,0.3208416484460719
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_slope,source_confound_filter_0.50,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.3533042362373563,-0.31336243042931033
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_slope,source_confound_filter_0.50,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5881362793774046,-0.41186372062259535
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_slope,source_confound_filter_0.50,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.23622950560981992,0.23622950560981992
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_slope,source_confound_filter_0.50,5_c2_x10_260623,6,3,0.5,0.6424974676258381,0.14249746762583815
trio::particle_vs_context_mean_diff_positive_fraction+particle_norm_mean+particle_std_slope,source_confound_filter_0.50,9_c2_x10_010723,9,9,1.0,0.5233673513065921,-0.47663264869340793
trio::particle_vs_context_mean_diff_positive_fraction+particle_std_diff_positive_fraction+particle_gradient_diff_abs_mean,raw,11_c2_x10_050723,3,3,1.0,0.6658056264720189,-0.3341943735279811
trio::particle_vs_context_mean_diff_positive_fraction+particle_std_diff_positive_fraction+particle_gradient_diff_abs_mean,raw,12_c2_x10_070723,6,6,1.0,0.4933351075991929,-0.506664892400807
trio::particle_vs_context_mean_diff_positive_fraction+particle_std_diff_positive_fraction+particle_gradient_diff_abs_mean,raw,14_c2_x10_HighCOV_110723,3,0,0.0,0.5067811567650368,0.5067811567650368
trio::particle_vs_context_mean_diff_positive_fraction+particle_std_diff_positive_fraction+particle_gradient_diff_abs_mean,raw,15_c2_x5_HighCOV_120723,3,0,0.0,0.18517263097558365,0.18517263097558365
trio::particle_vs_context_mean_diff_positive_fraction+particle_std_diff_positive_fraction+particle_gradient_diff_abs_mean,raw,16_c2_x10_HighHighCOV_130723,9,6,0.6666666666666666,0.5996087887327233,-0.06705787793394336
trio::particle_vs_context_mean_diff_positive_fraction+particle_std_diff_positive_fraction+particle_gradient_diff_abs_mean,raw,17_c2_x10_HighHighCOV_150723,30,30,1.0,0.5505229938220448,-0.44947700617795516
trio::particle_vs_context_mean_diff_positive_fraction+particle_std_diff_positive_fraction+particle_gradient_diff_abs_mean,raw,18_c2_xN_HighHighCOV_170723,3,0,0.0,0.1792804196280048,0.1792804196280048
trio::particle_vs_context_mean_diff_positive_fraction+particle_std_diff_positive_fraction+particle_gradient_diff_abs_mean,raw,5_c2_x10_260623,6,3,0.5,0.5486998062339306,0.048699806233930554
