comparison,match_scheme,treated_index,control_index,treated_roi_id,control_roi_id,treated_source,control_source,treated_source_class,control_source_class,same_source,same_source_class,treated_cycleNo,control_cycleNo,treated_event_bin,control_event_bin,match_distance
near_vs_post_control,source_penalized_echem_context,26,34,source_balanced_cycle114_rank14_obj1_12_c2_x10_070723,source_balanced_cycle130_rank18_obj1_14_c2_x10_HighCOV_110723,12_c2_x10_070723,14_c2_x10_HighCOV_110723,standard,HighCOV,False,False,114.0,130.0,near_pre_event_1_8,post_event_1_16,1.5839617660848075
near_vs_post_control,source_penalized_echem_context,27,34,source_balanced_cycle114_rank14_obj2_12_c2_x10_070723,source_balanced_cycle130_rank18_obj1_14_c2_x10_HighCOV_110723,12_c2_x10_070723,14_c2_x10_HighCOV_110723,standard,HighCOV,False,False,114.0,130.0,near_pre_event_1_8,post_event_1_16,1.7456958083823648
near_vs_post_control,source_penalized_echem_context,52,8,source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723,source_balanced_cycle96_rank5_obj1_11_c2_x10_050723,17_c2_x10_HighHighCOV_150723,11_c2_x10_050723,HighHighCOV,standard,False,False,150.0,96.0,near_pre_event_1_8,post_event_1_16,5.881516246017473
near_vs_post_control,source_penalized_echem_context,53,9,source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723,source_balanced_cycle96_rank5_obj2_11_c2_x10_050723,17_c2_x10_HighHighCOV_150723,11_c2_x10_050723,HighHighCOV,standard,False,False,150.0,96.0,near_pre_event_1_8,post_event_1_16,5.657667288311819
near_vs_post_control,source_penalized_echem_context,54,14,source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723,source_balanced_cycle102_rank8_obj1_11_c2_x10_050723,17_c2_x10_HighHighCOV_150723,11_c2_x10_050723,HighHighCOV,standard,False,False,151.0,102.0,near_pre_event_1_8,post_event_1_16,1.3590455175593064
near_vs_post_control,source_penalized_echem_context,55,105,source_balanced_cycle151_rank28_obj2_17_c2_x10_HighHighCOV_150723,source_balanced_cycle62_rank53_obj2_7_c2_x10_290623,17_c2_x10_HighHighCOV_150723,7_c2_x10_290623,HighHighCOV,standard,False,False,151.0,62.0,near_pre_event_1_8,post_event_1_16,1.4575583510435348
near_vs_post_control,source_penalized_echem_context,56,14,source_balanced_cycle152_rank29_obj1_17_c2_x10_HighHighCOV_150723,source_balanced_cycle102_rank8_obj1_11_c2_x10_050723,17_c2_x10_HighHighCOV_150723,11_c2_x10_050723,HighHighCOV,standard,False,False,152.0,102.0,near_pre_event_1_8,post_event_1_16,1.3802299944753074
near_vs_post_control,source_penalized_echem_context,57,105,source_balanced_cycle152_rank29_obj2_17_c2_x10_HighHighCOV_150723,source_balanced_cycle62_rank53_obj2_7_c2_x10_290623,17_c2_x10_HighHighCOV_150723,7_c2_x10_290623,HighHighCOV,standard,False,False,152.0,62.0,near_pre_event_1_8,post_event_1_16,1.4851803574139586
near_vs_post_control,source_penalized_echem_context,58,14,source_balanced_cycle154_rank30_obj1_17_c2_x10_HighHighCOV_150723,source_balanced_cycle102_rank8_obj1_11_c2_x10_050723,17_c2_x10_HighHighCOV_150723,11_c2_x10_050723,HighHighCOV,standard,False,False,154.0,102.0,near_pre_event_1_8,post_event_1_16,1.3861438827450194
near_vs_post_control,source_penalized_echem_context,59,105,source_balanced_cycle154_rank30_obj2_17_c2_x10_HighHighCOV_150723,source_balanced_cycle62_rank53_obj2_7_c2_x10_290623,17_c2_x10_HighHighCOV_150723,7_c2_x10_290623,HighHighCOV,standard,False,False,154.0,62.0,near_pre_event_1_8,post_event_1_16,1.5310514829610895
near_vs_post_control,source_penalized_echem_context,96,108,source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2,source_balanced_cycle66_rank55_obj1_8_c2_x10_300623,6_c2_x10_270623_2,8_c2_x10_300623,standard,standard,False,True,52.0,66.0,near_pre_event_1_8,post_event_1_16,1.5265706715373284
near_vs_post_control,source_penalized_echem_context,97,109,source_balanced_cycle52_rank49_obj2_6_c2_x10_270623_2,source_balanced_cycle66_rank55_obj2_8_c2_x10_300623,6_c2_x10_270623_2,8_c2_x10_300623,standard,standard,False,True,52.0,66.0,near_pre_event_1_8,post_event_1_16,1.5350917337476526
near_vs_post_control,source_penalized_echem_context,98,109,source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2,source_balanced_cycle66_rank55_obj2_8_c2_x10_300623,6_c2_x10_270623_2,8_c2_x10_300623,standard,standard,False,True,54.0,66.0,near_pre_event_1_8,post_event_1_16,1.6385400595921147
near_vs_post_control,source_penalized_echem_context,99,62,source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2,source_balanced_cycle4_rank32_obj1_2_c2_x14_200623,6_c2_x10_270623_2,2_c2_x14_200623,standard,standard,False,True,54.0,4.0,near_pre_event_1_8,no_near_event_control,1.7823471121126273
near_vs_post_control,source_penalized_echem_context,100,109,source_balanced_cycle56_rank51_obj1_7_c2_x10_290623,source_balanced_cycle66_rank55_obj2_8_c2_x10_300623,7_c2_x10_290623,8_c2_x10_300623,standard,standard,False,True,56.0,66.0,near_pre_event_1_8,post_event_1_16,1.1160227591919432
near_vs_post_control,source_penalized_echem_context,101,108,source_balanced_cycle56_rank51_obj2_7_c2_x10_290623,source_balanced_cycle66_rank55_obj1_8_c2_x10_300623,7_c2_x10_290623,8_c2_x10_300623,standard,standard,False,True,56.0,66.0,near_pre_event_1_8,post_event_1_16,1.0089753562524229
near_vs_post_control,source_penalized_echem_context,102,104,source_balanced_cycle58_rank52_obj1_7_c2_x10_290623,source_balanced_cycle62_rank53_obj1_7_c2_x10_290623,7_c2_x10_290623,7_c2_x10_290623,standard,standard,True,True,58.0,62.0,near_pre_event_1_8,post_event_1_16,0.7152859480283682
near_vs_post_control,source_penalized_echem_context,103,107,source_balanced_cycle58_rank52_obj2_7_c2_x10_290623,source_balanced_cycle64_rank54_obj2_7_c2_x10_290623,7_c2_x10_290623,7_c2_x10_290623,standard,standard,True,True,58.0,64.0,near_pre_event_1_8,post_event_1_16,0.7768825069522755
near_vs_post_control,source_penalized_echem_context,120,118,source_balanced_cycle78_rank61_obj1_9_c2_x10_010723,source_balanced_cycle76_rank60_obj1_9_c2_x10_010723,9_c2_x10_010723,9_c2_x10_010723,standard,standard,True,True,78.0,76.0,near_pre_event_1_8,post_event_1_16,1.0927385261757652
near_vs_post_control,source_penalized_echem_context,121,119,source_balanced_cycle78_rank61_obj2_9_c2_x10_010723,source_balanced_cycle76_rank60_obj2_9_c2_x10_010723,9_c2_x10_010723,9_c2_x10_010723,standard,standard,True,True,78.0,76.0,near_pre_event_1_8,post_event_1_16,1.091399009613004
near_vs_post_control,source_penalized_echem_context,122,118,source_balanced_cycle80_rank62_obj1_9_c2_x10_010723,source_balanced_cycle76_rank60_obj1_9_c2_x10_010723,9_c2_x10_010723,9_c2_x10_010723,standard,standard,True,True,80.0,76.0,near_pre_event_1_8,post_event_1_16,1.2487949737243391
near_vs_post_control,source_penalized_echem_context,123,119,source_balanced_cycle80_rank62_obj2_9_c2_x10_010723,source_balanced_cycle76_rank60_obj2_9_c2_x10_010723,9_c2_x10_010723,9_c2_x10_010723,standard,standard,True,True,80.0,76.0,near_pre_event_1_8,post_event_1_16,1.2428760306028528
near_vs_post_control,source_penalized_echem_context,124,118,source_balanced_cycle82_rank63_obj1_9_c2_x10_010723,source_balanced_cycle76_rank60_obj1_9_c2_x10_010723,9_c2_x10_010723,9_c2_x10_010723,standard,standard,True,True,82.0,76.0,near_pre_event_1_8,post_event_1_16,1.3184429938195368
near_vs_post_control,source_penalized_echem_context,125,119,source_balanced_cycle82_rank63_obj2_9_c2_x10_010723,source_balanced_cycle76_rank60_obj2_9_c2_x10_010723,9_c2_x10_010723,9_c2_x10_010723,standard,standard,True,True,82.0,76.0,near_pre_event_1_8,post_event_1_16,1.3156898613796517
near_vs_post_control,source_penalized_echem_context,126,118,source_balanced_cycle84_rank64_obj1_9_c2_x10_010723,source_balanced_cycle76_rank60_obj1_9_c2_x10_010723,9_c2_x10_010723,9_c2_x10_010723,standard,standard,True,True,84.0,76.0,near_pre_event_1_8,post_event_1_16,1.4402225422317914
near_vs_post_control,source_penalized_echem_context,127,119,source_balanced_cycle84_rank64_obj2_9_c2_x10_010723,source_balanced_cycle76_rank60_obj2_9_c2_x10_010723,9_c2_x10_010723,9_c2_x10_010723,standard,standard,True,True,84.0,76.0,near_pre_event_1_8,post_event_1_16,1.4389539019294637
near_vs_post_control,source_class_penalized_echem_context,20,15,source_balanced_cycle108_rank11_obj1_12_c2_x10_070723,source_balanced_cycle102_rank8_obj2_11_c2_x10_050723,12_c2_x10_070723,11_c2_x10_050723,standard,standard,False,True,108.0,102.0,near_pre_event_1_8,post_event_1_16,0.5417998317997298
near_vs_post_control,source_class_penalized_echem_context,21,15,source_balanced_cycle108_rank11_obj2_12_c2_x10_070723,source_balanced_cycle102_rank8_obj2_11_c2_x10_050723,12_c2_x10_070723,11_c2_x10_050723,standard,standard,False,True,108.0,102.0,near_pre_event_1_8,post_event_1_16,0.6247921211149287
near_vs_post_control,source_class_penalized_echem_context,22,0,source_balanced_cycle110_rank12_obj1_12_c2_x10_070723,source_balanced_cycle88_rank1_obj1_10_c2_x10_030723,12_c2_x10_070723,10_c2_x10_030723,standard,standard,False,True,110.0,88.0,near_pre_event_1_8,post_event_1_16,1.1762368838723185
near_vs_post_control,source_class_penalized_echem_context,23,0,source_balanced_cycle110_rank12_obj2_12_c2_x10_070723,source_balanced_cycle88_rank1_obj1_10_c2_x10_030723,12_c2_x10_070723,10_c2_x10_030723,standard,standard,False,True,110.0,88.0,near_pre_event_1_8,post_event_1_16,0.9867851141092483
near_vs_post_control,source_class_penalized_echem_context,24,28,source_balanced_cycle112_rank13_obj1_12_c2_x10_070723,source_balanced_cycle124_rank15_obj1_14_c2_x10_HighCOV_110723,12_c2_x10_070723,14_c2_x10_HighCOV_110723,standard,HighCOV,False,False,112.0,124.0,near_pre_event_1_8,post_event_1_16,1.1976733493201188
near_vs_post_control,source_class_penalized_echem_context,25,35,source_balanced_cycle112_rank13_obj2_12_c2_x10_070723,source_balanced_cycle130_rank18_obj2_14_c2_x10_HighCOV_110723,12_c2_x10_070723,14_c2_x10_HighCOV_110723,standard,HighCOV,False,False,112.0,130.0,near_pre_event_1_8,post_event_1_16,1.7155489110711843
near_vs_post_control,source_class_penalized_echem_context,26,34,source_balanced_cycle114_rank14_obj1_12_c2_x10_070723,source_balanced_cycle130_rank18_obj1_14_c2_x10_HighCOV_110723,12_c2_x10_070723,14_c2_x10_HighCOV_110723,standard,HighCOV,False,False,114.0,130.0,near_pre_event_1_8,post_event_1_16,1.3339617660848075
near_vs_post_control,source_class_penalized_echem_context,27,34,source_balanced_cycle114_rank14_obj2_12_c2_x10_070723,source_balanced_cycle130_rank18_obj1_14_c2_x10_HighCOV_110723,12_c2_x10_070723,14_c2_x10_HighCOV_110723,standard,HighCOV,False,False,114.0,130.0,near_pre_event_1_8,post_event_1_16,1.4956958083823648
near_vs_post_control,source_class_penalized_echem_context,52,8,source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723,source_balanced_cycle96_rank5_obj1_11_c2_x10_050723,17_c2_x10_HighHighCOV_150723,11_c2_x10_050723,HighHighCOV,standard,False,False,150.0,96.0,near_pre_event_1_8,post_event_1_16,5.631516246017473
near_vs_post_control,source_class_penalized_echem_context,53,9,source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723,source_balanced_cycle96_rank5_obj2_11_c2_x10_050723,17_c2_x10_HighHighCOV_150723,11_c2_x10_050723,HighHighCOV,standard,False,False,150.0,96.0,near_pre_event_1_8,post_event_1_16,5.407667288311819
near_vs_post_control,source_class_penalized_echem_context,54,14,source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723,source_balanced_cycle102_rank8_obj1_11_c2_x10_050723,17_c2_x10_HighHighCOV_150723,11_c2_x10_050723,HighHighCOV,standard,False,False,151.0,102.0,near_pre_event_1_8,post_event_1_16,1.1090455175593064
near_vs_post_control,source_class_penalized_echem_context,55,105,source_balanced_cycle151_rank28_obj2_17_c2_x10_HighHighCOV_150723,source_balanced_cycle62_rank53_obj2_7_c2_x10_290623,17_c2_x10_HighHighCOV_150723,7_c2_x10_290623,HighHighCOV,standard,False,False,151.0,62.0,near_pre_event_1_8,post_event_1_16,1.2075583510435348
near_vs_post_control,source_class_penalized_echem_context,56,14,source_balanced_cycle152_rank29_obj1_17_c2_x10_HighHighCOV_150723,source_balanced_cycle102_rank8_obj1_11_c2_x10_050723,17_c2_x10_HighHighCOV_150723,11_c2_x10_050723,HighHighCOV,standard,False,False,152.0,102.0,near_pre_event_1_8,post_event_1_16,1.1302299944753074
near_vs_post_control,source_class_penalized_echem_context,57,105,source_balanced_cycle152_rank29_obj2_17_c2_x10_HighHighCOV_150723,source_balanced_cycle62_rank53_obj2_7_c2_x10_290623,17_c2_x10_HighHighCOV_150723,7_c2_x10_290623,HighHighCOV,standard,False,False,152.0,62.0,near_pre_event_1_8,post_event_1_16,1.2351803574139586
near_vs_post_control,source_class_penalized_echem_context,58,14,source_balanced_cycle154_rank30_obj1_17_c2_x10_HighHighCOV_150723,source_balanced_cycle102_rank8_obj1_11_c2_x10_050723,17_c2_x10_HighHighCOV_150723,11_c2_x10_050723,HighHighCOV,standard,False,False,154.0,102.0,near_pre_event_1_8,post_event_1_16,1.1361438827450194
near_vs_post_control,source_class_penalized_echem_context,59,105,source_balanced_cycle154_rank30_obj2_17_c2_x10_HighHighCOV_150723,source_balanced_cycle62_rank53_obj2_7_c2_x10_290623,17_c2_x10_HighHighCOV_150723,7_c2_x10_290623,HighHighCOV,standard,False,False,154.0,62.0,near_pre_event_1_8,post_event_1_16,1.2810514829610895
near_vs_post_control,source_class_penalized_echem_context,96,108,source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2,source_balanced_cycle66_rank55_obj1_8_c2_x10_300623,6_c2_x10_270623_2,8_c2_x10_300623,standard,standard,False,True,52.0,66.0,near_pre_event_1_8,post_event_1_16,0.7765706715373283
near_vs_post_control,source_class_penalized_echem_context,97,109,source_balanced_cycle52_rank49_obj2_6_c2_x10_270623_2,source_balanced_cycle66_rank55_obj2_8_c2_x10_300623,6_c2_x10_270623_2,8_c2_x10_300623,standard,standard,False,True,52.0,66.0,near_pre_event_1_8,post_event_1_16,0.7850917337476526
near_vs_post_control,source_class_penalized_echem_context,98,109,source_balanced_cycle54_rank50_obj1_6_c2_x10_270623_2,source_balanced_cycle66_rank55_obj2_8_c2_x10_300623,6_c2_x10_270623_2,8_c2_x10_300623,standard,standard,False,True,54.0,66.0,near_pre_event_1_8,post_event_1_16,0.8885400595921147
near_vs_post_control,source_class_penalized_echem_context,99,62,source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2,source_balanced_cycle4_rank32_obj1_2_c2_x14_200623,6_c2_x10_270623_2,2_c2_x14_200623,standard,standard,False,True,54.0,4.0,near_pre_event_1_8,no_near_event_control,1.0323471121126273
near_vs_post_control,source_class_penalized_echem_context,100,109,source_balanced_cycle56_rank51_obj1_7_c2_x10_290623,source_balanced_cycle66_rank55_obj2_8_c2_x10_300623,7_c2_x10_290623,8_c2_x10_300623,standard,standard,False,True,56.0,66.0,near_pre_event_1_8,post_event_1_16,0.3660227591919431
near_vs_post_control,source_class_penalized_echem_context,101,108,source_balanced_cycle56_rank51_obj2_7_c2_x10_290623,source_balanced_cycle66_rank55_obj1_8_c2_x10_300623,7_c2_x10_290623,8_c2_x10_300623,standard,standard,False,True,56.0,66.0,near_pre_event_1_8,post_event_1_16,0.2589753562524229
near_vs_post_control,source_class_penalized_echem_context,102,112,source_balanced_cycle58_rank52_obj1_7_c2_x10_290623,source_balanced_cycle70_rank57_obj1_8_c2_x10_300623,7_c2_x10_290623,8_c2_x10_300623,standard,standard,False,True,58.0,70.0,near_pre_event_1_8,post_event_1_16,0.4673547400044311
near_vs_post_control,source_class_penalized_echem_context,103,115,source_balanced_cycle58_rank52_obj2_7_c2_x10_290623,source_balanced_cycle72_rank58_obj2_8_c2_x10_300623,7_c2_x10_290623,8_c2_x10_300623,standard,standard,False,True,58.0,72.0,near_pre_event_1_8,post_event_1_16,0.5141600710253036
near_vs_post_control,source_class_penalized_echem_context,120,12,source_balanced_cycle78_rank61_obj1_9_c2_x10_010723,source_balanced_cycle100_rank7_obj1_11_c2_x10_050723,9_c2_x10_010723,11_c2_x10_050723,standard,standard,False,True,78.0,100.0,near_pre_event_1_8,post_event_1_16,0.5204055418088686
near_vs_post_control,source_class_penalized_echem_context,121,105,source_balanced_cycle78_rank61_obj2_9_c2_x10_010723,source_balanced_cycle62_rank53_obj2_7_c2_x10_290623,9_c2_x10_010723,7_c2_x10_290623,standard,standard,False,True,78.0,62.0,near_pre_event_1_8,post_event_1_16,0.7685304464108363
near_vs_post_control,source_class_penalized_echem_context,122,115,source_balanced_cycle80_rank62_obj1_9_c2_x10_010723,source_balanced_cycle72_rank58_obj2_8_c2_x10_300623,9_c2_x10_010723,8_c2_x10_300623,standard,standard,False,True,80.0,72.0,near_pre_event_1_8,post_event_1_16,0.5447591571780988
near_vs_post_control,source_class_penalized_echem_context,123,105,source_balanced_cycle80_rank62_obj2_9_c2_x10_010723,source_balanced_cycle62_rank53_obj2_7_c2_x10_290623,9_c2_x10_010723,7_c2_x10_290623,standard,standard,False,True,80.0,62.0,near_pre_event_1_8,post_event_1_16,0.7206840526502614
near_vs_post_control,source_class_penalized_echem_context,124,107,source_balanced_cycle82_rank63_obj1_9_c2_x10_010723,source_balanced_cycle64_rank54_obj2_7_c2_x10_290623,9_c2_x10_010723,7_c2_x10_290623,standard,standard,False,True,82.0,64.0,near_pre_event_1_8,post_event_1_16,0.7452960957325213
near_vs_post_control,source_class_penalized_echem_context,125,105,source_balanced_cycle82_rank63_obj2_9_c2_x10_010723,source_balanced_cycle62_rank53_obj2_7_c2_x10_290623,9_c2_x10_010723,7_c2_x10_290623,standard,standard,False,True,82.0,62.0,near_pre_event_1_8,post_event_1_16,0.7651148957006705
near_vs_post_control,source_class_penalized_echem_context,126,15,source_balanced_cycle84_rank64_obj1_9_c2_x10_010723,source_balanced_cycle102_rank8_obj2_11_c2_x10_050723,9_c2_x10_010723,11_c2_x10_050723,standard,standard,False,True,84.0,102.0,near_pre_event_1_8,post_event_1_16,0.7395836170517261
near_vs_post_control,source_class_penalized_echem_context,127,105,source_balanced_cycle84_rank64_obj2_9_c2_x10_010723,source_balanced_cycle62_rank53_obj2_7_c2_x10_290623,9_c2_x10_010723,7_c2_x10_290623,standard,standard,False,True,84.0,62.0,near_pre_event_1_8,post_event_1_16,0.8330907588705205
near_vs_any_non_near,same_source,20,18,source_balanced_cycle108_rank11_obj1_12_c2_x10_070723,source_balanced_cycle106_rank10_obj1_12_c2_x10_070723,12_c2_x10_070723,12_c2_x10_070723,standard,standard,True,True,108.0,106.0,near_pre_event_1_8,mid_pre_event_9_16,0.5946217366005113
near_vs_any_non_near,same_source,21,19,source_balanced_cycle108_rank11_obj2_12_c2_x10_070723,source_balanced_cycle106_rank10_obj2_12_c2_x10_070723,12_c2_x10_070723,12_c2_x10_070723,standard,standard,True,True,108.0,106.0,near_pre_event_1_8,mid_pre_event_9_16,0.5946229500912296
near_vs_any_non_near,same_source,22,18,source_balanced_cycle110_rank12_obj1_12_c2_x10_070723,source_balanced_cycle106_rank10_obj1_12_c2_x10_070723,12_c2_x10_070723,12_c2_x10_070723,standard,standard,True,True,110.0,106.0,near_pre_event_1_8,mid_pre_event_9_16,1.6815229234731173
near_vs_any_non_near,same_source,23,18,source_balanced_cycle110_rank12_obj2_12_c2_x10_070723,source_balanced_cycle106_rank10_obj1_12_c2_x10_070723,12_c2_x10_070723,12_c2_x10_070723,standard,standard,True,True,110.0,106.0,near_pre_event_1_8,mid_pre_event_9_16,1.7824644456691816
near_vs_any_non_near,same_source,24,18,source_balanced_cycle112_rank13_obj1_12_c2_x10_070723,source_balanced_cycle106_rank10_obj1_12_c2_x10_070723,12_c2_x10_070723,12_c2_x10_070723,standard,standard,True,True,112.0,106.0,near_pre_event_1_8,mid_pre_event_9_16,4.358831477997594
near_vs_any_non_near,same_source,25,19,source_balanced_cycle112_rank13_obj2_12_c2_x10_070723,source_balanced_cycle106_rank10_obj2_12_c2_x10_070723,12_c2_x10_070723,12_c2_x10_070723,standard,standard,True,True,112.0,106.0,near_pre_event_1_8,mid_pre_event_9_16,4.577421841731182
near_vs_any_non_near,same_source,26,18,source_balanced_cycle114_rank14_obj1_12_c2_x10_070723,source_balanced_cycle106_rank10_obj1_12_c2_x10_070723,12_c2_x10_070723,12_c2_x10_070723,standard,standard,True,True,114.0,106.0,near_pre_event_1_8,mid_pre_event_9_16,4.28261124122185
near_vs_any_non_near,same_source,27,19,source_balanced_cycle114_rank14_obj2_12_c2_x10_070723,source_balanced_cycle106_rank10_obj2_12_c2_x10_070723,12_c2_x10_070723,12_c2_x10_070723,standard,standard,True,True,114.0,106.0,near_pre_event_1_8,mid_pre_event_9_16,4.282354601179886
near_vs_any_non_near,same_source,52,51,source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723,source_balanced_cycle146_rank26_obj2_17_c2_x10_HighHighCOV_150723,17_c2_x10_HighHighCOV_150723,17_c2_x10_HighHighCOV_150723,HighHighCOV,HighHighCOV,True,True,150.0,146.0,near_pre_event_1_8,mid_pre_event_9_16,6.279624845604793
