embedding_row_id,roi_id,cycleNo,source_stem,future_any_drop_within_8cycles,future_any_drop_within_16cycles,signed_optical_loss_axis,front_contraction_axis,rollout_difficulty_axis,echem_degraded_state_axis,combined_loss_mechanism_axis,signed_optical_loss_axis__raw,signed_optical_loss_axis__within_source_rank,signed_optical_loss_axis__within_source_centered_z,signed_optical_loss_axis__source_residual,signed_optical_loss_axis__source_mean_only,front_contraction_axis__raw,front_contraction_axis__within_source_rank,front_contraction_axis__within_source_centered_z,front_contraction_axis__source_residual,front_contraction_axis__source_mean_only,rollout_difficulty_axis__raw,rollout_difficulty_axis__within_source_rank,rollout_difficulty_axis__within_source_centered_z,rollout_difficulty_axis__source_residual,rollout_difficulty_axis__source_mean_only,echem_degraded_state_axis__raw,echem_degraded_state_axis__within_source_rank,echem_degraded_state_axis__within_source_centered_z,echem_degraded_state_axis__source_residual,echem_degraded_state_axis__source_mean_only,combined_loss_mechanism_axis__raw,combined_loss_mechanism_axis__within_source_rank,combined_loss_mechanism_axis__within_source_centered_z,combined_loss_mechanism_axis__source_residual,combined_loss_mechanism_axis__source_mean_only
balanced_future::cycle139_rank11_obj2,cycle139_rank11_obj2,139.0,16_c2_x10_HighHighCOV_130723,0.0,0.0,-0.5117241134106508,0.3417875224673612,-0.1126944133760183,-0.40573069836756,-0.172090425671717,-0.5117241134106508,0.3333333333333333,-0.4572619894608609,-0.5782251923795829,-0.2509646093261604,0.3417875224673612,0.2222222222222222,-0.8878377693339167,-0.18419142574231162,0.5887644518466658,-0.1126944133760183,0.5555555555555556,0.05381596561578805,0.8440801603212018,-0.12638531467064537,-0.40573069836756,0.2222222222222222,-1.1968596162412697,-0.4541373198314699,-0.26123421262911667,-0.172090425671717,0.3333333333333333,-0.7899459466299853,-0.2541364109979779,-0.01245492119481418
balanced_future::cycle140_rank9_obj3,cycle140_rank9_obj3,140.0,16_c2_x10_HighHighCOV_130723,0.0,1.0,0.2993729850910706,0.4470618693446156,0.1781213763899072,-0.2677518243842349,0.1642011016103396,0.2993729850910706,0.8888888888888888,0.9650596022639657,0.23287190612213854,-0.2509646093261604,0.4470618693446156,0.5555555555555556,-0.5093953717606535,-0.07891707886505721,0.5887644518466658,0.1781213763899072,0.8888888888888888,1.1969498036132369,1.1348959500871272,-0.12638531467064537,-0.2677518243842349,0.5555555555555556,-0.05398516278216277,-0.3161584458481448,-0.26123421262911667,0.1642011016103396,0.8888888888888888,0.8741708783392628,0.08215511628407873,-0.01245492119481418
balanced_future::cycle140_rank9_obj1,cycle140_rank9_obj1,140.0,16_c2_x10_HighHighCOV_130723,0.0,1.0,-0.1078834897587894,0.4470618693446156,0.1781213763899072,-0.2677518243842349,0.0623869828978746,-0.1078834897587894,0.5555555555555556,0.25090382656374566,-0.17438456872772146,-0.2509646093261604,0.4470618693446156,0.5555555555555556,-0.5093953717606535,-0.07891707886505721,0.5887644518466658,0.1781213763899072,0.8888888888888888,1.1969498036132369,1.1348959500871272,-0.12638531467064537,-0.2677518243842349,0.5555555555555556,-0.05398516278216277,-0.3161584458481448,-0.26123421262911667,0.0623869828978746,0.5555555555555556,0.37035031129082974,-0.019659002428386252,-0.01245492119481418
balanced_future::cycle140_rank9_obj2,cycle140_rank9_obj2,140.0,16_c2_x10_HighHighCOV_130723,0.0,1.0,-0.0380292529633808,0.4470618693446156,0.1781213763899072,-0.2677518243842349,0.0798505420967267,-0.0380292529633808,0.6666666666666666,0.3733986418591029,-0.10453033193231284,-0.2509646093261604,0.4470618693446156,0.5555555555555556,-0.5093953717606535,-0.07891707886505721,0.5887644518466658,0.1781213763899072,0.8888888888888888,1.1969498036132369,1.1348959500871272,-0.12638531467064537,-0.2677518243842349,0.5555555555555556,-0.05398516278216277,-0.3161584458481448,-0.26123421262911667,0.0798505420967267,0.6666666666666666,0.4567676020311989,-0.002195443229534161,-0.01245492119481418
balanced_future::cycle143_rank10_obj3,cycle143_rank10_obj3,143.0,16_c2_x10_HighHighCOV_130723,0.0,1.0,-0.2842362110577968,0.9774439637280208,-0.444582907025825,-0.1102201151355551,0.0346011826272109,-0.2842362110577968,0.4444444444444444,-0.05834433093348716,-0.3507372900267288,-0.2509646093261604,0.9774439637280208,0.8888888888888888,1.3972331410945709,0.45146501551834795,0.5887644518466658,-0.444582907025825,0.2222222222222222,-1.250765769229025,0.512191666671395,-0.12638531467064537,-0.1102201151355551,0.8888888888888888,1.2508447790234343,-0.158626736599465,-0.26123421262911667,0.0346011826272109,0.4444444444444444,0.23285407967490557,-0.04744480269904996,-0.01245492119481418
balanced_future::cycle143_rank10_obj2,cycle143_rank10_obj2,143.0,16_c2_x10_HighHighCOV_130723,0.0,1.0,0.1929267866928564,0.9774439637280208,-0.444582907025825,-0.1102201151355551,0.1538919320648742,0.1929267866928564,0.7777777777777778,0.7783979477980876,0.12642570772392436,-0.2509646093261604,0.9774439637280208,0.8888888888888888,1.3972331410945709,0.45146501551834795,0.5887644518466658,-0.444582907025825,0.2222222222222222,-1.250765769229025,0.512191666671395,-0.12638531467064537,-0.1102201151355551,0.8888888888888888,1.2508447790234343,-0.158626736599465,-0.26123421262911667,0.1538919320648742,0.7777777777777778,0.82315662106456,0.07184594673861333,-0.01245492119481418
balanced_future::cycle143_rank10_obj1,cycle143_rank10_obj1,143.0,16_c2_x10_HighHighCOV_130723,0.0,1.0,0.4540435969894545,0.9774439637280208,-0.444582907025825,-0.1102201151355551,0.2191711346390237,0.4540435969894545,1.0,1.2362865013796647,0.3875425180205225,-0.2509646093261604,0.9774439637280208,0.8888888888888888,1.3972331410945709,0.45146501551834795,0.5887644518466658,-0.444582907025825,0.2222222222222222,-1.250765769229025,0.512191666671395,-0.12638531467064537,-0.1102201151355551,0.8888888888888888,1.2508447790234343,-0.158626736599465,-0.26123421262911667,0.2191711346390237,1.0,1.1461865237272737,0.13712514931276285,-0.01245492119481418
balanced_future::cycle146_rank1_obj3,cycle146_rank1_obj3,146.0,17_c2_x10_HighHighCOV_150723,0.0,1.0,0.0222994190004243,1.0237643480122007,0.6265470808260392,0.1571953404173181,0.4574515470639956,0.0222994190004243,0.5075757575757576,-0.02580576060956937,-0.329398168755177,0.03423189946050889,1.0237643480122007,0.8484848484848485,1.2817399582544304,1.0785007123451238,0.00804913930407004,0.6265470808260392,0.7424242424242424,-0.28891437075585447,-0.22868036889438814,1.685616708747002,0.1571953404173181,0.3787878787878788,0.22372506718376936,0.241002345165657,-0.39344783884136547,0.4574515470639956,0.8560606060606061,0.3958223079902086,0.029338163375366738,0.3336124771675538
balanced_future::cycle146_rank1_obj2,cycle146_rank1_obj2,146.0,17_c2_x10_HighHighCOV_150723,0.0,1.0,-0.0431104988371889,1.0237643480122007,0.6265470808260392,0.1571953404173181,0.4410990676045923,-0.0431104988371889,0.4166666666666667,-0.16726441933986655,-0.3948080865927902,0.03423189946050889,1.0237643480122007,0.8484848484848485,1.2817399582544304,1.0785007123451238,0.00804913930407004,0.6265470808260392,0.7424242424242424,-0.28891437075585447,-0.22868036889438814,1.685616708747002,0.1571953404173181,0.3787878787878788,0.22372506718376936,0.241002345165657,-0.39344783884136547,0.4410990676045923,0.8257575757575758,0.34355547357037514,0.012985683915963414,0.3336124771675538
balanced_future::cycle146_rank1_obj1,cycle146_rank1_obj1,146.0,17_c2_x10_HighHighCOV_150723,0.0,1.0,-0.3893490887018414,1.0237643480122007,0.6265470808260392,0.1571953404173181,0.3545394201384291,-0.3893490887018414,0.20454545454545456,-0.9160567759442152,-0.7410466764574426,0.03423189946050889,1.0237643480122007,0.8484848484848485,1.2817399582544304,1.0785007123451238,0.00804913930407004,0.6265470808260392,0.7424242424242424,-0.28891437075585447,-0.22868036889438814,1.685616708747002,0.1571953404173181,0.3787878787878788,0.22372506718376936,0.241002345165657,-0.39344783884136547,0.3545394201384291,0.6742424242424242,0.06688802550631323,-0.07357396355019977,0.3336124771675538
balanced_future::cycle147_rank3_obj3,cycle147_rank3_obj3,147.0,17_c2_x10_HighHighCOV_150723,0.0,1.0,-0.1636682321190404,1.286147612422723,-0.2053276288623672,-0.3523379854244084,0.1412034415042267,-0.1636682321190404,0.3106060606060606,-0.4279884167610797,-0.5153658198746417,0.03423189946050889,1.286147612422723,0.9545454545454546,1.6128437080938631,1.340883976755646,0.00804913930407004,-0.2053276288623672,0.06060606060606061,-0.5158499300062339,-1.0605550785827944,1.685616708747002,-0.3523379854244084,0.16666666666666666,0.016702839632020374,-0.2685309806760695,-0.39344783884136547,0.1412034415042267,0.25,-0.6149899917539419,-0.28690994218440213,0.3336124771675538
balanced_future::cycle147_rank3_obj1,cycle147_rank3_obj1,147.0,17_c2_x10_HighHighCOV_150723,0.0,1.0,-0.0377110042446896,1.286147612422723,-0.2053276288623672,-0.3523379854244084,0.1726927484728143,-0.0377110042446896,0.44696969696969696,-0.1555872106209584,-0.3894085920002909,0.03423189946050889,1.286147612422723,0.9545454545454546,1.6128437080938631,1.340883976755646,0.00804913930407004,-0.2053276288623672,0.06060606060606061,-0.5158499300062339,-1.0605550785827944,1.685616708747002,-0.3523379854244084,0.16666666666666666,0.016702839632020374,-0.2685309806760695,-0.39344783884136547,0.1726927484728143,0.3106060606060606,-0.5143418669598728,-0.2554206352158146,0.3336124771675538
balanced_future::cycle147_rank3_obj2,cycle147_rank3_obj2,147.0,17_c2_x10_HighHighCOV_150723,0.0,1.0,-0.6220605180361939,1.286147612422723,-0.2053276288623672,-0.3523379854244084,0.0266053700249383,-0.6220605180361939,0.09848484848484848,-1.4193297925312827,-0.9737581057917952,0.03423189946050889,1.286147612422723,0.9545454545454546,1.6128437080938631,1.340883976755646,0.00804913930407004,-0.2053276288623672,0.06060606060606061,-0.5158499300062339,-1.0605550785827944,1.685616708747002,-0.3523379854244084,0.16666666666666666,0.016702839632020374,-0.2685309806760695,-0.39344783884136547,0.0266053700249383,0.06818181818181818,-0.981275633127789,-0.4015080136636906,0.3336124771675538
balanced_future::cycle148_rank18_obj1,cycle148_rank18_obj1,148.0,17_c2_x10_HighHighCOV_150723,1.0,1.0,0.4592081149366258,1.013539065159923,0.2389916460754447,-0.0399276998410593,0.4179527815827335,0.4592081149366258,0.8409090909090909,0.9190741621595485,0.10751052718102444,0.03423189946050889,1.013539065159923,0.7424242424242424,1.268836583859862,1.068275429492846,0.00804913930407004,0.2389916460754447,0.21212121212121213,-0.39463955785595684,-0.6162358036449826,1.685616708747002,-0.0399276998410593,0.2727272727272727,0.14363442575487367,0.04387930490727959,-0.39344783884136547,0.4179527815827335,0.7651515151515151,0.2695738427148217,-0.010160602105895339,0.3336124771675538
balanced_future::cycle148_rank18_obj2,cycle148_rank18_obj2,148.0,17_c2_x10_HighHighCOV_150723,1.0,1.0,-0.0573263201695184,1.013539065159923,0.2389916460754447,-0.0399276998410593,0.2888191728061974,-0.0573263201695184,0.38636363636363635,-0.1980082435931437,-0.4090239079251197,0.03423189946050889,1.013539065159923,0.7424242424242424,1.268836583859862,1.068275429492846,0.00804913930407004,0.2389916460754447,0.21212121212121213,-0.39463955785595684,-0.6162358036449826,1.685616708747002,-0.0399276998410593,0.2727272727272727,0.14363442575487367,0.04387930490727959,-0.39344783884136547,0.2888191728061974,0.5378787878787878,-0.14317120703221176,-0.13929421088243146,0.3336124771675538
balanced_future::cycle148_rank18_obj3,cycle148_rank18_obj3,148.0,17_c2_x10_HighHighCOV_150723,1.0,1.0,-0.4693931167148683,1.013539065159923,0.2389916460754447,-0.0399276998410593,0.18580247366986,-0.4693931167148683,0.14393939393939395,-1.0891638706542777,-0.8210907044704696,0.03423189946050889,1.013539065159923,0.7424242424242424,1.268836583859862,1.068275429492846,0.00804913930407004,0.2389916460754447,0.21212121212121213,-0.39463955785595684,-0.6162358036449826,1.685616708747002,-0.0399276998410593,0.2727272727272727,0.14363442575487367,0.04387930490727959,-0.39344783884136547,0.18580247366986,0.3409090909090909,-0.47243972986411353,-0.24231091001876887,0.3336124771675538
balanced_future::cycle149_rank20_obj3,cycle149_rank20_obj3,149.0,17_c2_x10_HighHighCOV_150723,1.0,1.0,-0.5834858664147489,-0.3037172010893932,0.0126112680488393,0.2509661942528551,-0.1559064013006119,-0.5834858664147489,0.12121212121212122,-1.3359063812237657,-0.9351834541703501,0.03423189946050889,-0.3037172010893932,0.5606060606060606,-0.39342068790059986,-0.24898083675647026,0.00804913930407004,0.0126112680488393,0.13636363636363635,-0.4563961626576859,-0.842616181671588,1.685616708747002,0.2509661942528551,0.45454545454545453,0.26182395111524426,0.33477319900119396,-0.39344783884136547,-0.1559064013006119,0.015151515151515152,-1.5646313594092587,-0.5840197849892408,0.3336124771675538
balanced_future::cycle149_rank20_obj1,cycle149_rank20_obj1,149.0,17_c2_x10_HighHighCOV_150723,1.0,1.0,-0.2344238268592684,-0.3037172010893932,0.0126112680488393,0.2509661942528551,-0.0686408914117418,-0.2344238268592684,0.2878787878787879,-0.5810078954656006,-0.5861214146148697,0.03423189946050889,-0.3037172010893932,0.5606060606060606,-0.39342068790059986,-0.24898083675647026,0.00804913930407004,0.0126112680488393,0.13636363636363635,-0.4563961626576859,-0.842616181671588,1.685616708747002,0.2509661942528551,0.45454545454545453,0.26182395111524426,0.33477319900119396,-0.39344783884136547,-0.0686408914117418,0.030303030303030304,-1.2857077889961428,-0.4967542751003706,0.3336124771675538
balanced_future::cycle149_rank20_obj2,cycle149_rank20_obj2,149.0,17_c2_x10_HighHighCOV_150723,1.0,1.0,0.2657450572611268,-0.3037172010893932,0.0126112680488393,0.2509661942528551,0.0564013296183569,0.2657450572611268,0.7121212121212122,0.500681576488066,-0.08595253049447452,0.03423189946050889,-0.3037172010893932,0.5606060606060606,-0.39342068790059986,-0.24898083675647026,0.00804913930407004,0.0126112680488393,0.13636363636363635,-0.4563961626576859,-0.842616181671588,1.685616708747002,0.2509661942528551,0.45454545454545453,0.26182395111524426,0.33477319900119396,-0.39344783884136547,0.0564013296183569,0.12121212121212122,-0.8860398928649429,-0.37171205407027197,0.3336124771675538
balanced_future::cycle150_rank13_obj1,cycle150_rank13_obj1,150.0,17_c2_x10_HighHighCOV_150723,1.0,1.0,-0.1200696574947581,-0.3299371550226122,12.298066413343188,-7.439824262856696,1.10205883449228,-0.1200696574947581,0.3409090909090909,-0.33370002605838933,-0.4717672452503594,0.03423189946050889,-0.3299371550226122,0.48484848484848486,-0.42650787845526483,-0.2752007906896893,0.00804913930407004,12.298066413343188,0.9545454545454546,2.89507804562438,11.44283896362276,1.685616708747002,-7.439824262856696,0.06060606060606061,-2.8629266614857425,-7.356017258108357,-0.39344783884136547,1.10205883449228,0.9166666666666666,2.4561570995106554,0.6739454508036511,0.3336124771675538
balanced_future::cycle150_rank13_obj2,cycle150_rank13_obj2,150.0,17_c2_x10_HighHighCOV_150723,1.0,1.0,0.0166585080890614,-0.3299371550226122,12.298066413343188,-7.439824262856696,1.1362408758882352,0.0166585080890614,0.4772727272727273,-0.03800506796108601,-0.3350390796665399,0.03423189946050889,-0.3299371550226122,0.48484848484848486,-0.42650787845526483,-0.2752007906896893,0.00804913930407004,12.298066413343188,0.9545454545454546,2.89507804562438,11.44283896362276,1.685616708747002,-7.439824262856696,0.06060606060606061,-2.8629266614857425,-7.356017258108357,-0.39344783884136547,1.1362408758882352,0.946969696969697,2.5654119132659434,0.7081274921996064,0.3336124771675538
balanced_future::cycle150_rank13_obj3,cycle150_rank13_obj3,150.0,17_c2_x10_HighHighCOV_150723,1.0,1.0,0.1660399111762424,-0.3299371550226122,12.298066413343188,-7.439824262856696,1.1735862266600303,0.1660399111762424,0.6893939393939394,0.28505439486262657,-0.18565767657935892,0.03423189946050889,-0.3299371550226122,0.48484848484848486,-0.42650787845526483,-0.2752007906896893,0.00804913930407004,12.298066413343188,0.9545454545454546,2.89507804562438,11.44283896362276,1.685616708747002,-7.439824262856696,0.06060606060606061,-2.8629266614857425,-7.356017258108357,-0.39344783884136547,1.1735862266600303,0.9924242424242424,2.68477749754849,0.7454728429714015,0.3336124771675538
balanced_future::cycle151_rank14_obj1,cycle151_rank14_obj1,151.0,17_c2_x10_HighHighCOV_150723,1.0,1.0,-0.2765182334401768,-0.4046944556859572,0.736732704107692,0.9153344069461692,0.2427136054819318,-0.2765182334401768,0.25,-0.6720432994507585,-0.628215821195778,0.03423189946050889,-0.4046944556859572,0.2727272727272727,-0.5208447738861413,-0.34995809135303424,0.00804913930407004,0.736732704107692,0.8484848484848485,-0.25885571438662835,-0.11849474561273532,1.685616708747002,0.9153344069461692,0.9545454545454546,0.53175523986684,0.9991414116945081,-0.39344783884136547,0.2427136054819318,0.4318181818181818,-0.29053675237060683,-0.18539977820669706,0.3336124771675538
balanced_future::cycle151_rank14_obj3,cycle151_rank14_obj3,151.0,17_c2_x10_HighHighCOV_150723,1.0,1.0,0.0500084946940336,-0.4046944556859572,0.736732704107692,0.9153344069461692,0.3243452875154844,0.0500084946940336,0.5833333333333334,0.0341192295426164,-0.3016890930615677,0.03423189946050889,-0.4046944556859572,0.2727272727272727,-0.5208447738861413,-0.34995809135303424,0.00804913930407004,0.736732704107692,0.8484848484848485,-0.25885571438662835,-0.11849474561273532,1.685616708747002,0.9153344069461692,0.9545454545454546,0.53175523986684,0.9991414116945081,-0.39344783884136547,0.3243452875154844,0.5984848484848485,-0.02962038070644869,-0.10376809617314445,0.3336124771675538
balanced_future::cycle151_rank14_obj2,cycle151_rank14_obj2,151.0,17_c2_x10_HighHighCOV_150723,1.0,1.0,-0.4427880485669666,-0.4046944556859572,0.736732704107692,0.9153344069461692,0.2011461517002343,-0.4427880485669666,0.17424242424242425,-1.0316264607316168,-0.7944856363225679,0.03423189946050889,-0.4046944556859572,0.2727272727272727,-0.5208447738861413,-0.34995809135303424,0.00804913930407004,0.736732704107692,0.8484848484848485,-0.25885571438662835,-0.11849474561273532,1.685616708747002,0.9153344069461692,0.9545454545454546,0.53175523986684,0.9991414116945081,-0.39344783884136547,0.2011461517002343,0.3712121212121212,-0.42339729070399895,-0.22696723198839455,0.3336124771675538
balanced_future::cycle152_rank15_obj3,cycle152_rank15_obj3,152.0,17_c2_x10_HighHighCOV_150723,1.0,1.0,0.3356557705035565,-0.3034650012590924,0.5979236562970551,0.5785426465389021,0.3021642680201053,0.3356557705035565,0.7803030303030303,0.6518738735140944,-0.016041817252044843,0.03423189946050889,-0.3034650012590924,0.6363636363636364,-0.3931024347158586,-0.24872863692616948,0.00804913930407004,0.5979236562970551,0.6363636363636364,-0.29672284573110536,-0.2573037934233722,1.685616708747002,0.5785426465389021,0.5303030303030303,0.3949175161607264,0.662349651287241,-0.39344783884136547,0.3021642680201053,0.5681818181818182,-0.10051676532544392,-0.12594911566852354,0.3336124771675538
balanced_future::cycle152_rank15_obj1,cycle152_rank15_obj1,152.0,17_c2_x10_HighHighCOV_150723,1.0,1.0,0.1190867219956463,-0.3034650012590924,0.5979236562970551,0.5785426465389021,0.2480220058931277,0.1190867219956463,0.6590909090909091,0.1835111521224919,-0.23261086575995502,0.03423189946050889,-0.3034650012590924,0.6363636363636364,-0.3931024347158586,-0.24872863692616948,0.00804913930407004,0.5979236562970551,0.6363636363636364,-0.29672284573110536,-0.2573037934233722,1.685616708747002,0.5785426465389021,0.5303030303030303,0.3949175161607264,0.662349651287241,-0.39344783884136547,0.2480220058931277,0.4772727272727273,-0.27356970550686005,-0.18009137779550116,0.3336124771675538
balanced_future::cycle152_rank15_obj2,cycle152_rank15_obj2,152.0,17_c2_x10_HighHighCOV_150723,1.0,1.0,0.0511670710995137,-0.3034650012590924,0.5979236562970551,0.5785426465389021,0.2310420931690946,0.0511670710995137,0.6136363636363636,0.036624823033234416,-0.3005305166560876,0.03423189946050889,-0.3034650012590924,0.6363636363636364,-0.3931024347158586,-0.24872863692616948,0.00804913930407004,0.5979236562970551,0.6363636363636364,-0.29672284573110536,-0.2573037934233722,1.685616708747002,0.5785426465389021,0.5303030303030303,0.3949175161607264,0.662349651287241,-0.39344783884136547,0.2310420931690946,0.4015151515151515,-0.32784198201474596,-0.19707129051953426,0.3336124771675538
balanced_future::cycle153_rank17_obj3,cycle153_rank17_obj3,153.0,17_c2_x10_HighHighCOV_150723,1.0,1.0,0.0269772924775921,-1.1637066505902802,0.5582842224759216,0.7080423004735099,0.0323992912091858,0.0269772924775921,0.5378787878787878,-0.015689164691607964,-0.3247202952780092,0.03423189946050889,-1.1637066505902802,0.06060606060606061,-1.4786489405172862,-1.1089702862573572,0.00804913930407004,0.5582842224759216,0.5303030303030303,-0.30753648987462884,-0.2969432272445056,1.685616708747002,0.7080423004735099,0.6363636363636364,0.44753293004054545,0.7918493052218487,-0.39344783884136547,0.0323992912091858,0.09848484848484848,-0.9627567339033359,-0.3957140924794431,0.3336124771675538
balanced_future::cycle153_rank17_obj1,cycle153_rank17_obj1,153.0,17_c2_x10_HighHighCOV_150723,1.0,1.0,0.2986036099567329,-1.1637066505902802,0.5582842224759216,0.7080423004735099,0.100305870578971,0.2986036099567329,0.75,0.5717430751996021,-0.05309397779886843,0.03423189946050889,-1.1637066505902802,0.06060606060606061,-1.4786489405172862,-1.1089702862573572,0.00804913930407004,0.5582842224759216,0.5303030303030303,-0.30753648987462884,-0.2969432272445056,1.685616708747002,0.7080423004735099,0.6363636363636364,0.44753293004054545,0.7918493052218487,-0.39344783884136547,0.100305870578971,0.2196969696969697,-0.7457094079152958,-0.32780751310965783,0.3336124771675538
balanced_future::cycle153_rank17_obj2,cycle153_rank17_obj2,153.0,17_c2_x10_HighHighCOV_150723,1.0,1.0,0.4763240821630075,-1.1637066505902802,0.5582842224759216,0.7080423004735099,0.1447359886305396,0.4763240821630075,0.8712121212121212,0.9560899824931951,0.1246264944074062,0.03423189946050889,-1.1637066505902802,0.06060606060606061,-1.4786489405172862,-1.1089702862573572,0.00804913930407004,0.5582842224759216,0.5303030303030303,-0.30753648987462884,-0.2969432272445056,1.685616708747002,0.7080423004735099,0.6363636363636364,0.44753293004054545,0.7918493052218487,-0.39344783884136547,0.1447359886305396,0.2803030303030303,-0.6036990400551716,-0.28337739505808923,0.3336124771675538
balanced_future::cycle154_rank16_obj3,cycle154_rank16_obj3,154.0,17_c2_x10_HighHighCOV_150723,1.0,1.0,0.9784312503785164,-0.5425997719961069,0.5303844548583945,0.7933299729399494,0.4398864765451884,0.9784312503785164,0.9621212121212122,2.0419712815794653,0.6267336626229152,0.03423189946050889,-0.5425997719961069,0.16666666666666666,-0.6948687058456237,-0.4878634076631839,0.00804913930407004,0.5303844548583945,0.42424242424242425,-0.3151475511239974,-0.32484299486203283,1.685616708747002,0.7933299729399494,0.7424242424242424,0.48218511674008785,0.8771369776882882,-0.39344783884136547,0.4398864765451884,0.7954545454545454,0.33967971293858995,0.011773092856559558,0.3336124771675538
balanced_future::cycle154_rank16_obj1,cycle154_rank16_obj1,154.0,17_c2_x10_HighHighCOV_150723,1.0,1.0,0.6701000869185583,-0.5425997719961069,0.5303844548583945,0.7933299729399494,0.3628036856801988,0.6701000869185583,0.9318181818181818,1.3751593626885235,0.318402499162957,0.03423189946050889,-0.5425997719961069,0.16666666666666666,-0.6948687058456237,-0.4878634076631839,0.00804913930407004,0.5303844548583945,0.42424242424242425,-0.3151475511239974,-0.32484299486203283,1.685616708747002,0.7933299729399494,0.7424242424242424,0.48218511674008785,0.8771369776882882,-0.39344783884136547,0.3628036856801988,0.7045454545454546,0.09330279641280255,-0.06530969800843009,0.3336124771675538
balanced_future::cycle154_rank16_obj2,cycle154_rank16_obj2,154.0,17_c2_x10_HighHighCOV_150723,1.0,1.0,1.3284344398309451,-0.5425997719961069,0.5303844548583945,0.7933299729399494,0.5273872739082957,1.3284344398309451,0.9924242424242424,2.798905143722248,0.9767368520753439,0.03423189946050889,-0.5425997719961069,0.16666666666666666,-0.6948687058456237,-0.4878634076631839,0.00804913930407004,0.5303844548583945,0.42424242424242425,-0.3151475511239974,-0.32484299486203283,1.685616708747002,0.7933299729399494,0.7424242424242424,0.48218511674008785,0.8771369776882882,-0.39344783884136547,0.5273872739082957,0.8863636363636364,0.6193553241347285,0.09927389021966679,0.3336124771675538
balanced_future::cycle155_rank19_obj1,cycle155_rank19_obj1,155.0,17_c2_x10_HighHighCOV_150723,1.0,1.0,-0.6720363539678257,-0.3729915914212545,0.5059501613294347,0.8624372884793599,0.0808398761049285,-0.6720363539678257,0.06818181818181818,-1.5274099576427085,-1.023733941723427,0.03423189946050889,-0.3729915914212545,0.3787878787878788,-0.48083865054486663,-0.31825522708833154,0.00804913930407004,0.5059501613294347,0.3181818181818182,-0.3218132304652523,-0.3492772883909927,1.685616708747002,0.8624372884793599,0.8484848484848485,0.5102632613432033,0.9462442932276987,-0.39344783884136547,0.0808398761049285,0.17424242424242425,-0.8079278569595545,-0.34727350758370035,0.3336124771675538
balanced_future::cycle155_rank19_obj2,cycle155_rank19_obj2,155.0,17_c2_x10_HighHighCOV_150723,1.0,1.0,-0.7561124114281634,-0.3729915914212545,0.5059501613294347,0.8624372884793599,0.0598208617398441,-0.7561124114281634,0.022727272727272728,-1.7092369146677437,-1.1078099991837647,0.03423189946050889,-0.3729915914212545,0.3787878787878788,-0.48083865054486663,-0.31825522708833154,0.00804913930407004,0.5059501613294347,0.3181818181818182,-0.3218132304652523,-0.3492772883909927,1.685616708747002,0.8624372884793599,0.8484848484848485,0.5102632613432033,0.9462442932276987,-0.39344783884136547,0.0598208617398441,0.14393939393939395,-0.8751101669092687,-0.3682925219487848,0.3336124771675538
balanced_future::cycle155_rank19_obj3,cycle155_rank19_obj3,155.0,17_c2_x10_HighHighCOV_150723,1.0,1.0,0.3563267667597456,-0.3729915914212545,0.5059501613294347,0.8624372884793599,0.3379306562868214,0.3563267667597456,0.8106060606060606,0.69657797193964,0.004629179004144335,0.03423189946050889,-0.3729915914212545,0.3787878787878788,-0.48083865054486663,-0.31825522708833154,0.00804913930407004,0.5059501613294347,0.3181818181818182,-0.3218132304652523,-0.3492772883909927,1.685616708747002,0.8624372884793599,0.8484848484848485,0.5102632613432033,0.9462442932276987,-0.39344783884136547,0.3379306562868214,0.6439393939393939,0.01380203861941882,-0.09018272740180747,0.3336124771675538
balanced_future::cycle158_rank12_obj2,cycle158_rank12_obj2,158.0,18_c2_xN_HighHighCOV_170723,0.0,0.0,-3.11216837426362,-0.2387480052832846,-0.2433662179127133,0.622555390612052,-0.7429318017118915,-3.11216837426362,0.5952380952380952,-0.21733946703305157,-0.8983977080470793,-2.531236354511633,-0.2387480052832846,0.5714285714285714,0.0,0.06278550363699299,-0.2387480052832846,-0.2433662179127133,0.5714285714285714,0.0,0.8303892590265747,-0.24336621791271332,0.622555390612052,0.8571428571428571,1.0182136802468655,0.29837599397453685,0.014538562544488645,-0.7429318017118915,0.5952380952380952,0.23128063785468153,0.26600149246848537,-1.103434200701452
balanced_future::cycle158_rank12_obj1,cycle158_rank12_obj1,158.0,18_c2_xN_HighHighCOV_170723,0.0,0.0,-2.9733487644643675,-0.2387480052832846,-0.2433662179127133,0.622555390612052,-0.7082268992620784,-2.9733487644643675,0.7142857142857143,-0.16540399268893394,-0.7595780982478266,-2.531236354511633,-0.2387480052832846,0.5714285714285714,0.0,0.06278550363699299,-0.2387480052832846,-0.2433662179127133,0.5714285714285714,0.0,0.8303892590265747,-0.24336621791271332,0.622555390612052,0.8571428571428571,1.0182136802468655,0.29837599397453685,0.014538562544488645,-0.7082268992620784,0.7142857142857143,0.2535455991913458,0.30070639491829854,-1.103434200701452
