roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,capacity_fraction_of_first,coulombic_inefficiency_pct,echem_regime_pc1,echem_regime_pc2,shape_V_mean,shape_I_abs_mean_mA,all_dq_abs_entropy,front_radius_q60_slope_px_per_norm_time_source_echem_context_residual,front_radius_q70_slope_px_per_norm_time_source_echem_context_residual,front_radius_q80_slope_px_per_norm_time_source_echem_context_residual,masked_minus_background_mean_slope_source_echem_context_residual,masked_minus_background_mean_median_source_echem_context_residual,mask_area_fraction_slope_source_echem_context_residual,mask_centroid_path_px_source_echem_context_residual,front_gradient_peak_radius_slope_px_per_norm_time_source_echem_context_residual,apparent_diffusion_q70_um2_per_norm_time_source_echem_context_residual,front_radius_slope_px_per_norm_time_source_echem_context_residual,front_radius2_slope_px2_per_norm_time_source_echem_context_residual,front_radius_slope_r2_source_echem_context_residual,front_radius2_slope_r2_source_echem_context_residual,front_radius_monotonic_fraction_source_echem_context_residual,front_gradient_strength_median_source_echem_context_residual,front_gradient_coherence_source_echem_context_residual,phase_fraction_slope_per_norm_time_source_echem_context_residual,phase_fraction_slope_r2_source_echem_context_residual,kymograph_temporal_energy_source_echem_context_residual,radial_profile_last_minus_first_l1_source_echem_context_residual,consensus_review_rank,consensus_review_score,matched_positive_support_count,visual_sanity_score,visual_sanity_flag,visual_review_score,visual_front_plausibility_score,visual_qc_tier,visual_mode_name,visual_mode_cluster,kinetics_status,stable_particle_mask_fraction,frame_mask_fraction_median,frame_mask_fraction_iqr,particle_centroid_path_px,particle_centroid_max_step_px,masked_mean_delta,masked_mean_total_variation,masked_minus_bg_delta,masked_minus_bg_slope,masked_minus_bg_slope_r2,q55_phase_fraction_first,q55_phase_fraction_last,q55_phase_fraction_delta,q55_phase_fraction_slope,q55_phase_fraction_slope_r2,q55_phase_fraction_total_variation,q55_phase_variation_to_net,q55_max_abs_rate,q55_signed_rate_at_max_abs,q55_time_of_max_abs_rate_frac,q55_positive_rate_fraction,q55_negative_rate_fraction,q55_logistic_amp,q55_logistic_k,q55_logistic_t0,q55_logistic_r2,q55_avrami_n,q55_avrami_logk,q55_avrami_r2,q55_avrami_direction,q65_phase_fraction_first,q65_phase_fraction_last,q65_phase_fraction_delta,q65_phase_fraction_slope,q65_phase_fraction_slope_r2,q65_phase_fraction_total_variation,q65_phase_variation_to_net,q65_max_abs_rate,q65_signed_rate_at_max_abs,q65_time_of_max_abs_rate_frac,q65_positive_rate_fraction,q65_negative_rate_fraction,q65_logistic_amp,q65_logistic_k,q65_logistic_t0,q65_logistic_r2,q65_avrami_n,q65_avrami_logk,q65_avrami_r2,q65_avrami_direction,q75_phase_fraction_first,q75_phase_fraction_last,q75_phase_fraction_delta,q75_phase_fraction_slope,q75_phase_fraction_slope_r2,q75_phase_fraction_total_variation,q75_phase_variation_to_net,q75_max_abs_rate,q75_signed_rate_at_max_abs,q75_time_of_max_abs_rate_frac,q75_positive_rate_fraction,q75_negative_rate_fraction,q75_logistic_amp,q75_logistic_k,q75_logistic_t0,q75_logistic_r2,q75_avrami_n,q75_avrami_logk,q75_avrami_r2,q75_avrami_direction
source_balanced_cycle56_rank51_obj1_7_c2_x10_290623,56.0,7_c2_x10_290623,1,51,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,,1.0,0.0,True,24.13946282545208,source_balanced_pre_event_candidate,1333.8461538461538,123.46153846153848,104.0,8290.7568359375,22.076351165771484,1238,27,1430,219,192,96,96,920,1840,8735.9619140625,8735.8203125,-0.1416015625,0.0739492699503898,0.0739663392305374,1.706928014755249e-05,0.1802775637731931,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle56_rank51_obj1_7_c2_x10_290623.npz,,0.9634432441908478,1.1915066394023626,0.2543466824312516,-2.7140719739525485,3.8250062007722425,0.500889,2.704560083628027,0.0463717795154709,-0.5700025400723995,-0.8178848168941302,-0.0029419347348275,-0.0029319118770739,0.0024739893748849,1.2676365919779924,,-0.5268180072819122,,,,,0.0074749781090716,0.0039408764830723,0.0088171453418555,-0.0096269252481716,-0.0457834455336985,6.752336467144245e-05,0.0005166957250625,68,0.3748542280251556,14.0,,,,,,,,ok,0.3000217013888889,0.3000217013888889,0.0,26.575181705863827,0.6938760121881381,-0.00014820655312719477,0.050655111604745756,-0.00028250447881802976,0.004663137758849147,0.0620057609642396,0.44412296564195297,0.4484629294755877,0.006365280289330866,0.008382953337931681,0.004456668566108157,0.2460759493670887,38.65909090909127,0.4466546112115708,-0.4466546112115708,0.5894736842105263,0.5104166666666666,0.4895833333333333,0.07559530199580891,21.7554954019751,0.15204816999097454,0.376473827266098,0.38028450717898915,-0.11128375720535821,0.09966895951485255,growth,0.3461121157323689,0.352622061482821,0.004990958408679913,0.01044527506944346,0.010021214320543259,0.20867992766726962,41.81159420289871,0.37106690777576645,0.37106690777576645,0.4526315789473684,0.5104166666666666,0.4895833333333333,0.060842395596857175,21.32035155024784,0.16731956134734952,0.38801893120346176,0.4487632958558089,-0.08886170811548104,0.12200751843505675,growth,0.25099457504520795,0.24954792043399637,-0.00036166365280290713,0.00658773139948938,0.008410792076981033,0.14748643761301986,407.7999999999843,0.27142857142857046,-0.27142857142857046,0.631578947368421,0.5104166666666666,0.4895833333333333,-0.03787737680215907,-22.635364751497754,0.1859305860208575,0.36145200300909264,-0.34724104628164654,-0.7047809764792662,0.06852347908433598,decay
source_balanced_cycle56_rank51_obj2_7_c2_x10_290623,56.0,7_c2_x10_290623,1,51,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,,1.0,0.0,True,25.17189719050952,source_balanced_pre_event_candidate,569.2222222222222,177.22222222222223,36.0,13156.5732421875,30.565053939819336,473,81,665,273,192,96,96,920,1840,8489.359375,8483.0849609375,-6.2744140625,0.0872433558106422,0.0868066102266311,-0.000436745584011,0.1802775637731931,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle56_rank51_obj2_7_c2_x10_290623.npz,,0.9634432441908478,1.1915066394023626,0.2543466824312516,-2.7140719739525485,3.8250062007722425,0.500889,2.704560083628027,,,,-0.0026529447939693,-0.0012587141943186,0.0048852950950533,0.9886678289413916,0.4084147722111874,,0.4265074031550435,4.6330859340904205,-0.0208204661997376,-0.0363136242767073,-0.001598525893933,-0.0201741345359093,0.0190645843160019,-0.0148183201743141,0.1049717349642793,4.951895530302132e-05,0.0024138050892318,12,0.6480345640671727,17.0,0.655096701390352,reviewable_auto,0.3297002878767946,0.2,routine_or_low_front_plausibility,low front-plausibility context,1.0,ok,0.3000217013888889,0.3000217013888889,0.0,23.325740845096156,0.6058535495129588,-0.0011183389676414635,0.0604592869371782,-0.0010193976632606738,0.005645055317043501,0.08885166838909087,0.45678119349005425,0.4448462929475588,-0.00354430379746834,0.026846022631942086,0.03208088880838378,0.2925858951175406,82.55102040816357,0.6493670886075975,-0.6493670886075975,0.968421052631579,0.4895833333333333,0.5104166666666666,-0.08234768004067429,-23.675143191240377,0.20705495365272533,0.4419940615484764,-0.43239244835766083,-0.9048070460268642,0.0957902772245639,decay,0.34900542495479203,0.33960216998191683,-0.0007233273056057588,0.024415419175630518,0.035844354697786907,0.254755877034358,352.20000000001346,0.570343580470162,-0.570343580470162,0.9789473684210526,0.5104166666666666,0.4895833333333333,-0.06977409879007326,-23.492041274065645,0.21379729353921045,0.44052345210500654,-0.4318321209244759,-0.8779331430806523,0.09691274802135896,decay,0.25207956600361664,0.2502712477396022,0.003110307414104868,0.027863854141421757,0.05833572152112898,0.212875226039783,68.4418604651166,0.4329113924050656,-0.4329113924050656,0.968421052631579,0.5,0.5,0.06131068367688952,27.18329699263443,0.23885600208251265,0.4875685824886823,0.6330693656105665,-0.03457507695451322,0.19177084042378367,growth
source_balanced_cycle58_rank52_obj1_7_c2_x10_290623,58.0,7_c2_x10_290623,3,52,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,,1.0,0.0,True,25.289213861257853,source_balanced_pre_event_candidate,568.5555555555555,177.55555555555554,36.0,13234.3671875,30.95050048828125,473,82,665,274,192,96,96,2761,3681,8477.0654296875,8478.8955078125,1.830078125,0.0895366668701171,0.0897456407546997,0.0002089738845825,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle58_rank52_obj1_7_c2_x10_290623.npz,,0.9658603581567288,1.2537479653908008,-0.1654325169927462,-2.595456715556961,3.828237694919734,0.500889,2.704529213274512,,,,0.0022677285666876,0.002549265393766,-0.0018856902785257,0.1948181694285331,1.3902067218727283,,,,,,0.0088577500612644,0.0086765891644836,-0.0145081199876015,0.0195269788075841,-0.0432464140076527,-4.349512381298872e-06,-0.0004312141500262,57,0.3941705486542442,29.0,,,,,,,,ok,0.3000217013888889,0.3000217013888889,0.0,24.769739337059573,0.6492164786671022,0.00034401007198728295,0.060943063800466823,-0.0008967779606849635,0.0037009238132800215,0.04807280686126014,0.4484629294755877,0.45027124773960214,0.011283905967450214,0.023660026845137374,0.02922268102891068,0.32101265822784797,28.44871794871808,0.7318264014466571,-0.7318264014466571,0.6631578947368421,0.5625,0.4375,0.08261997603750672,21.587995188994707,0.18430660594224774,0.4514007286675824,0.4277603112679244,-0.051073900747191196,0.1451945616054321,growth,0.3504520795660036,0.35334538878842675,0.011139240506329084,0.024388107977107172,0.037551808963421585,0.2744303797468354,24.636363636363694,0.597830018083183,-0.597830018083183,0.968421052631579,0.5416666666666666,0.4583333333333333,0.07571065300972067,21.7940128744642,0.18831269684205482,0.47008387021855225,0.5459590228084761,0.04122297708304724,0.1944122013497085,growth,0.24665461121157323,0.24448462929475587,0.004556962025316441,0.019359585018922158,0.0382720253587715,0.21576853526220627,47.349206349206526,0.4775768535262195,-0.4775768535262195,0.6631578947368421,0.53125,0.46875,0.05472629605544562,23.051962961968993,0.21072534661421524,0.4513968165624701,0.49480143101885143,0.01267727812631599,0.17222652259957638,growth
source_balanced_cycle58_rank52_obj2_7_c2_x10_290623,58.0,7_c2_x10_290623,3,52,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,,1.0,0.0,True,23.05461387133453,source_balanced_pre_event_candidate,1326.9433962264152,116.85534591194968,159.0,5196.970703125,16.436952590942383,1231,21,1423,213,192,96,96,2761,3681,8718.2470703125,8715.947265625,-2.2998046875,0.0732193365693092,0.0731019973754882,-0.0001173391938209,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle58_rank52_obj2_7_c2_x10_290623.npz,,0.9658603581567288,1.2537479653908008,-0.1654325169927462,-2.595456715556961,3.828237694919734,0.500889,2.704529213274512,,-0.3968515313826795,-0.9657091355205066,0.0013578781332307,0.0002343493426165,-0.0016177917231879,1.0140019617879652,0.5448217353118698,-0.1196195862142488,-0.0475319874438441,-0.5906150788223208,-0.149602599760363,-0.1438851625404267,-0.0088388415196809,0.0088533622818526,0.0289308540223235,0.0121856277017748,-0.0265701915142174,-4.510145897993335e-05,-0.0032855896947943,17,0.62707673905893,24.0,0.5368105456321062,uncertain_auto,0.3433292819848375,0.2,routine_or_low_front_plausibility,low front-plausibility context,1.0,ok,0.3000217013888889,0.3000217013888889,0.0,31.81570255732401,1.0926602964109238,0.00023661299219612797,0.05217250211976107,-0.0001627219686583109,0.0038684214062692486,0.04355486657869423,0.4459312839059674,0.4481012658227848,0.005352622061482903,0.004315122760574851,0.0012243825586201185,0.28672694394213427,53.567567567566826,0.6253164556962005,-0.6253164556962005,0.5263157894736842,0.5625,0.4375,0.07013873529272874,24.94010673955657,0.15767009754135305,0.36757132185180796,0.36433360205128024,-0.19642064353031316,0.0867328417349349,growth,0.34394213381555155,0.35443037974683544,0.011573236889692584,0.007920527208665117,0.006298718751686749,0.24115732368896925,20.837500000000002,0.5600361663652791,-0.5600361663652791,0.5052631578947369,0.5833333333333334,0.4166666666666667,0.05890889324915383,22.607445838099384,0.1620260462476898,0.3930986728891096,0.4456123297008668,-0.049654918781462325,0.1772614035916421,growth,0.24665461121157323,0.2560578661844485,0.009837251356238669,0.009188913331220573,0.01791961746955284,0.1824231464737793,18.54411764705887,0.42947558770343797,0.42947558770343797,0.7578947368421053,0.5625,0.4375,0.04041843451173614,23.021918174233548,0.17545966184870734,0.42766349883463484,0.47429541857716667,-0.04107459426145094,0.18378337139838763,growth
source_balanced_cycle62_rank53_obj1_7_c2_x10_290623,62.0,7_c2_x10_290623,7,53,1,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,24.0,2.0,1.0,1.0,True,23.372022607686755,source_balanced_pre_event_candidate,567.5744680851063,163.6595744680851,47.0,10692.7197265625,25.64937210083008,472,68,664,260,192,96,96,6444,7363,8474.392578125,8471.96484375,-2.427734375,0.0908246338367462,0.0909845679998397,0.0001599341630935,0.2121320343560125,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle62_rank53_obj1_7_c2_x10_290623.npz,,0.963052324521998,1.3560731535383042,-0.5147635067056484,-2.543389899762634,3.8226030426780016,0.500889,2.706714805586702,-0.4433930997085062,-0.7391171496232164,-1.3653647317673083,0.0014780935772229,0.0036973777931262,-0.0100264062533443,-0.8136222615356026,-0.6497518256282996,-0.4228877440249161,1.4211067597544538,9.774048625789856,0.551366637925554,0.5346390402046861,0.0012430384317333,-0.0306700803392484,0.0198563097951336,0.0137446427181856,0.0407330790879222,5.225623128577071e-05,0.0027498091587773,26,0.5478210514335387,0.0,,,,,,,,ok,0.3000217013888889,0.3000217013888889,0.0,24.438082557020778,0.7675972575962996,0.0024597575312066133,0.06040452436717472,-0.0034784320710219974,-0.0029518959000603474,0.027683911790607585,0.42386980108499095,0.36998191681735987,-0.05844484629294755,-0.052137077981394796,0.08330502001206397,0.37323688969258595,6.386138613861388,0.8520795660036136,-0.8520795660036136,0.9578947368421052,0.5,0.5,-0.14904744490565447,16.44059695504079,0.8607875820429697,0.5700410355051309,-0.07932525348900174,-0.844578508275512,0.007352839105784104,decay,0.32802893309222425,0.3037974683544304,-0.027124773960217063,-0.0235393169404,0.028457070031382647,0.3027124773960218,11.159999999999977,0.6356238698010852,-0.6356238698010852,0.968421052631579,0.5,0.5,-0.06701073533230369,-21.475908296145384,0.11460688192984694,0.1742586879204353,-0.16515071202919868,-0.8304983380552957,0.032756507566512494,decay,0.23399638336347198,0.22603978300180833,-0.0071609403254973,-0.0006555153707051274,3.636567534270885e-05,0.23009041591320067,32.131313131313064,0.48101265822785066,-0.48101265822785066,0.9789473684210526,0.5,0.5,0.050445929340310135,23.718677121046436,0.18125745480002273,0.27739102607391364,-0.27190565036576797,-0.7734218324795589,0.07136001735368458,decay
source_balanced_cycle62_rank53_obj2_7_c2_x10_290623,62.0,7_c2_x10_290623,7,53,2,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,24.0,2.0,1.0,1.0,True,22.324878552443145,source_balanced_pre_event_candidate,1176.4266666666667,1025.493333333333,75.0,8388.0390625,20.178136825561523,1080,929,1272,1121,192,96,96,6444,7363,8176.634765625,8214.17578125,37.541015625,0.0758312866091728,0.0776256173849105,0.0017943307757377,0.2121320343560125,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle62_rank53_obj2_7_c2_x10_290623.npz,,0.963052324521998,1.3560731535383042,-0.5147635067056484,-2.543389899762634,3.8226030426780016,0.500889,2.706714805586702,-1.0738128933018385,,-0.1097006923227457,0.0020509387541069,-0.000880890471667,-0.0025642948467421,0.8200141995962511,1.453476018907904,,-4.008718546192362,-48.07858514880965,0.1458376398665429,0.1366269586803781,0.0042491231136554,0.0152972467672696,-0.076149833678461,-0.0212653678909696,0.0113729868333383,-0.0001117166213477,0.0019329340810085,90,0.2353438236239023,0.0,,,,,,,,ok,0.3000217013888889,0.3000217013888889,0.0,20.893446908418756,0.5903960573661539,0.004934970960084245,0.10000223107831585,0.0014756318993876805,0.005435161944382997,0.01850980052013451,0.4368896925858951,0.42423146473779383,-0.012151898734177269,0.005780466434257873,0.0008486227542495728,0.39088607594936714,32.16666666666653,0.6459312839059663,-0.6459312839059663,0.9578947368421052,0.5,0.5,-0.09357903998215898,-26.765627664204317,0.19480770100504313,0.3191343916928996,-0.3465447060370506,-0.8612526360613872,0.10553929487102864,decay,0.3410488245931284,0.33634719710669075,-0.0036889692585894696,0.013675919539158449,0.007987452450989418,0.304882459312839,82.64705882353034,0.4775768535262266,-0.4775768535262266,0.5473684210526316,0.5104166666666666,0.4895833333333333,-0.07836364486155344,-23.727909097572148,0.19301427582710384,0.35940734736649815,-0.41714157682780895,-0.8345109449700409,0.14945777428435203,decay,0.24159132007233272,0.2491862567811935,0.006509945750452134,0.01305568501705781,0.017849093499682667,0.19703435804701627,30.266666666666413,0.3264014466546108,-0.3264014466546108,0.9473684210526315,0.5104166666666666,0.4895833333333333,0.05561208413595602,21.975369269095197,0.18146355078332854,0.406497370060908,0.495796299719509,-0.057458492164212345,0.18971677270613585,growth
source_balanced_cycle64_rank54_obj1_7_c2_x10_290623,64.0,7_c2_x10_290623,9,54,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,22.0,4.0,1.0,1.0,True,25.296864300349824,source_balanced_pre_event_candidate,565.3714285714286,161.6,35.0,13981.1220703125,33.0367431640625,469,66,661,258,192,96,96,8285,9205,8470.943359375,8474.431640625,3.48828125,0.0936238095164299,0.0938752740621566,0.0002514645457267,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle64_rank54_obj1_7_c2_x10_290623.npz,,0.9638440515657726,1.145591739992156,0.3932175669067124,-2.804790369184948,3.825925085547532,0.500889,2.7106125184692647,,,,-0.0002402642492809,-0.0023433119633674,0.0049227485372322,-2.8102973764200057,1.157325613578275,,0.0400288209975628,0.4561874554079334,-0.184431193948894,-0.1993357924981871,-0.0134717873895718,0.0086428353330897,0.0158577187786594,-0.0127040816490445,-0.03445127628093,-1.0728324713961815e-06,-0.002797189990251,69,0.3487656841222245,0.0,,,,,,,,ok,0.3000217013888889,0.3000217013888889,0.0,22.85890813618404,0.5520577389989227,-0.00045214068232135585,0.0666983891092115,-0.0019357845959854514,0.00012210603724694492,3.352795480560111e-05,0.44086799276672695,0.4365280289330922,-0.009547920433996437,-0.004900915344605531,0.0008390479093629555,0.3463291139240505,36.27272727272705,0.7936708860759474,-0.7936708860759474,0.5789473684210527,0.4895833333333333,0.5104166666666666,-0.06876370400169883,-29.28269949548228,0.20743260929050575,0.25719546435343177,-0.2818706221115617,-0.4918729167166363,0.0867555001052146,decay,0.3392405063291139,0.335623869801085,-0.006148282097649227,0.0006303014485189224,2.0315369771206626e-05,0.2988065099457506,48.5999999999997,0.6665461121157286,-0.6665461121157286,0.5263157894736842,0.4895833333333333,0.5104166666666666,-0.06253809732420529,-26.324293604881134,0.19629903911371752,0.2876518328973373,-0.29654649574759606,-0.5519598401046406,0.0935686439261556,decay,0.2433996383363472,0.24159132007233272,-0.0009403254972875641,0.00462258347159834,0.0016010913051527353,0.24122965641952993,256.5384615384503,0.48101265822785066,-0.48101265822785066,0.5473684210526316,0.5,0.5,-0.0556316656851256,-24.29662509973866,0.1915978540917589,0.31797805989384487,-0.3445842929889792,-0.6571904364893955,0.09547476113588038,decay
source_balanced_cycle64_rank54_obj2_7_c2_x10_290623,64.0,7_c2_x10_290623,9,54,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,22.0,4.0,1.0,1.0,True,22.72802435300064,source_balanced_pre_event_candidate,1328.9929078014184,102.4964539007092,141.0,5854.51953125,18.008760452270508,1233,6,1425,198,192,96,96,8285,9205,8697.8017578125,8696.640625,-1.1611328125,0.0733489468693733,0.0733357071876525,-1.3239681720733644e-05,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle64_rank54_obj2_7_c2_x10_290623.npz,,0.9638440515657726,1.145591739992156,0.3932175669067124,-2.804790369184948,3.825925085547532,0.500889,2.7106125184692647,,0.5382873083682624,1.295811522997821,-0.00132013782688,0.000935415839255,0.0037670069777304,-0.6850261781424374,-0.1266126013802841,0.3163575552466366,,,,,0.0108923723717061,0.0054245017141651,0.0593112364250596,0.0128819614696348,-0.007055615662113,-6.496454461843272e-05,-0.0010945796993493,96,0.2091732915609599,0.0,,,,,,,,ok,0.3001302083333333,0.3000217013888889,0.0,27.554449100944794,0.8530771644902733,-0.0008780949318744902,0.05288125715917544,-0.0017644879037305994,0.0010248907405993998,0.0026529826074231933,0.4464931308749096,0.4302241503976862,-0.01641359363702105,-0.015990423105306833,0.012372461113984157,0.2845263919016631,17.334801762114456,0.5392263195950875,-0.5392263195950875,0.5263157894736842,0.4895833333333333,0.5104166666666666,0.08385084440626196,-19.474867041866773,0.834791737895033,0.3693912757649799,-0.24059363108401505,-0.6861931670994732,0.05533712420426473,decay,0.3492407809110629,0.32791033984092555,-0.016196673897324654,-0.013781904346594475,0.01176394678487358,0.2540853217642805,15.6875,0.5873101952277651,-0.5873101952277651,0.5368421052631579,0.4895833333333333,0.5104166666666666,0.06968197791735083,-19.630003909817287,0.8237737202624116,0.3506759623921528,-0.2050018598609845,-0.5529780666238873,0.04293606599176936,decay,0.25054229934924077,0.23608098336948663,-0.01149674620390459,-0.0090345487547612,0.01145791123092832,0.16970354302241505,14.761006289308133,0.4087129428778038,-0.4087129428778038,0.5473684210526316,0.5,0.5,0.04268566453487747,-22.331363155123245,0.8037259110927797,0.34907984105486844,-0.2092131234092501,-0.439143844569161,0.0457529495234571,decay
source_balanced_cycle66_rank55_obj1_8_c2_x10_300623,66.0,8_c2_x10_300623,1,55,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,20.0,6.0,1.0,1.0,False,25.31857735618822,source_balanced_pre_event_candidate,550.7777777777778,183.66666666666663,36.0,13578.4033203125,31.90176773071289,455,88,647,280,192,96,96,914,1827,8476.3994140625,8469.75,-6.6494140625,0.0869570076465606,0.0864942297339439,-0.0004627779126167,0.1802775637732877,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle66_rank55_obj1_8_c2_x10_300623.npz,,0.9583043206595376,1.1643968771003443,0.3917497749499687,-2.7858873798632704,3.8241666631805096,0.5008889999999999,2.7077850022580146,,,,0.0064198379581341,-0.0015767049834914,-0.0119969750606588,-0.4019225461675102,0.5414165678470657,,0.3638930736529588,3.910738266412905,-0.1170188284426053,-0.1196590026179281,-0.0109179711367675,0.0473124297028165,-0.0073608059234062,0.0152341634868712,-0.0418249005420592,4.167403417717327e-05,-0.0002028358054676,44,0.4361907216034838,0.0,,,,,,,,ok,0.3000217013888889,0.3000217013888889,0.0,22.614729134240356,0.6492128521150753,-0.0004975742850769072,0.05790540097996991,-0.0021460118901957537,0.001228692336540165,0.008288757268242963,0.43869801084990956,0.4264014466546112,-0.01171790235081377,-0.006578037322197811,0.0033699030585796486,0.2379746835443038,20.308641975308596,0.5153707052441199,-0.5153707052441199,0.9578947368421052,0.5208333333333334,0.4791666666666667,-0.061371848060186224,-24.587531243161415,0.13746063184524582,0.28632947475747517,-0.2802195122086182,-1.0033075674771383,0.07612940842468785,decay,0.33707052441229657,0.3341772151898734,0.00036166365280282387,0.0059961130478552865,0.002975152673866055,0.2263291139240508,625.8000000001207,0.42947558770343974,0.42947558770343974,0.24210526315789474,0.5104166666666666,0.4895833333333333,0.057770989991180736,22.001398746065977,0.17647255910199677,0.3370810627379539,0.3981313687724737,-0.04391835938722949,0.142695276793821,growth,0.244122965641953,0.24484629294755877,0.0016636528028933228,0.009463889562088868,0.00995589254010798,0.19421338155515372,116.73913043478166,0.37106690777576823,-0.37106690777576823,0.5578947368421052,0.5104166666666666,0.4895833333333333,0.04859032576397024,23.45249222029114,0.19791279560191202,0.36707249899456107,0.5199718359668892,-0.14147239678881268,0.19195098988026515,growth
source_balanced_cycle66_rank55_obj2_8_c2_x10_300623,66.0,8_c2_x10_300623,1,55,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,20.0,6.0,1.0,1.0,False,22.762042747653105,source_balanced_pre_event_candidate,1310.8402366863904,124.2603550295858,169.0,4928.5390625,15.936147689819336,1215,28,1407,220,192,96,96,914,1827,8771.9921875,8763.0439453125,-8.9482421875,0.0731098353862762,0.0727058500051498,-0.0004039853811264,0.1802775637732877,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle66_rank55_obj2_8_c2_x10_300623.npz,,0.9583043206595376,1.1643968771003443,0.3917497749499687,-2.7858873798632704,3.8241666631805096,0.5008889999999999,2.7077850022580146,,3.587126611177083,1.2966329239728904,0.0054271617751245,-0.0031772358083936,-0.0091426541866239,1.7556077484463035,,2.9086195397512595,-0.096367002042099,-1.4295456779056468,-0.1468781344998804,-0.1336741704615863,0.002908041371443,-0.0049650562933448,0.0349175559881572,0.0076709645044367,-0.0134330679922103,8.172500194748789e-06,-0.0027824100992075,66,0.3779986877160011,0.0,,,,,,,,ok,0.3000217013888889,0.3000217013888889,0.0,24.716079397621673,0.6158621239674746,-0.0007491740999342467,0.052132833077068896,-0.0016607725941525237,0.0024305556547709827,0.020676345165519194,0.44448462929475585,0.4267631103074141,-0.01793851717902356,-0.02126815309185122,0.04401751607333171,0.20571428571428568,11.467741935483836,0.3813743218806529,-0.3813743218806529,0.5894736842105263,0.46875,0.53125,0.07322773612379875,-17.336359463345822,0.8532429202082613,0.4739446630180766,-0.18398168695117997,-0.9103394496405125,0.0313425320541707,decay,0.3453887884267631,0.3312839059674503,-0.011790235081374334,-0.01174992076956054,0.019103414956339382,0.17902350813743229,15.184049079754594,0.3641952983725183,-0.3641952983725183,0.5578947368421052,0.4895833333333333,0.5104166666666666,0.04819006751379516,-19.729499460784258,0.8174356901697606,0.3894678205690202,-0.1988283958388908,-0.6870300286574277,0.037188707821169786,decay,0.24520795660036165,0.23037974683544304,-0.012151898734177186,-0.0093759437743518,0.024105988011955404,0.13338155515370695,10.976190476190494,0.3092224231464762,-0.3092224231464762,0.5578947368421052,0.5104166666666666,0.4791666666666667,0.03995824271615259,-16.307603590491834,0.8483488688556802,0.4010269110565139,-0.157750111248187,-0.7401179751242872,0.025029319274582407,decay
