roi_id,cycleNo,cohort_role,event_reference_cycle,method,n_eval_frames,transition_center_frac,transition_iqr_frac,residual_peak_step_fraction,residual_peak_particle_mse,residual_weighted_center_frac,peak_distance_to_transition_frac,weighted_center_distance_to_transition_frac,near_transition_residual_fraction,near_transition_particle_mse_median,far_transition_particle_mse_median,near_minus_far_particle_mse_median,near_far_wilcoxon_p,particle_to_nonparticle_mse_ratio_median,mask_fallback_fraction_eval,alignment_permutation_p,transfer_rank,transferred_masked_residual_signature,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,threshold_robust_phase_score,threshold_robust_diffusion_score,diffusion_proxy_median_um2_per_s,radius2_slope_median_px2_per_s,persistence_particle_mse_mean,low_rank_dmd_particle_mse_mean
cycle156_rank3_obj2,156.0,,,persistence,32,0.6105263157894737,0.15263157894736845,0.8709677419354839,0.0017030681483447,0.7350527367704803,0.2604414261460102,0.12452642098100664,0.22080889421059818,9.503559704171494e-05,0.00010462654609,-9.590949048285063e-06,0.01171875,1.8014756144862636,0.0,,3,1.611586757942234,0,0,1,1.1979166666666663,0.7395833333333333,1.924586662072925e-06,0.0008353240720802,0.0002091535910722,0.0126120635104598
cycle156_rank3_obj2,156.0,,,velocity,32,0.6105263157894737,0.15263157894736845,0.9354838709677419,0.0018162230262532,0.6958475918997366,0.3249575551782682,0.08532127611026286,0.1637558714130893,0.0001153667253674,0.0001359444286208,-2.0577703253400002e-05,0.42578125,1.0907083570889053,0.0,,3,1.611586757942234,0,0,1,1.1979166666666663,0.7395833333333333,1.924586662072925e-06,0.0008353240720802,0.0002091535910722,0.0126120635104598
cycle156_rank3_obj3,156.0,,,low_rank_dmd,32,0.35789473684210527,0.0,0.9032258064516129,0.0101468889042735,0.6389065969379397,0.5453310696095076,0.28101186009583445,0.21165497348048273,0.0035949852317571,0.0055842939764261,-0.0019893087446690005,0.01953125,5.43463621615431,0.0,,3,1.611586757942234,0,0,1,0.84375,0.0208333333333333,-1.9010545341489733e-07,-8.251104748910474e-05,0.0001022640074097,0.0048023381641542
cycle156_rank3_obj3,156.0,,,persistence,32,0.35789473684210527,0.0,0.8709677419354839,0.0007160068489611,0.6957220366704264,0.5130730050933786,0.33782729982832116,0.14273004686808632,4.615255238604732e-05,6.101023609517142e-05,-1.4857683709124103e-05,0.12890625,1.6368228751063698,0.0,,3,1.611586757942234,0,0,1,0.84375,0.0208333333333333,-1.9010545341489733e-07,-8.251104748910474e-05,0.0001022640074097,0.0048023381641542
cycle156_rank3_obj3,156.0,,,velocity,32,0.35789473684210527,0.0,0.9354838709677419,0.0009739644592627,0.6578652446372419,0.5775891341256366,0.2999705077951367,0.15585555531482814,7.511657167924568e-05,8.708047243999317e-05,-1.1963900760747492e-05,0.8203125,0.9696897338861392,0.0,,3,1.611586757942234,0,0,1,0.84375,0.0208333333333333,-1.9010545341489733e-07,-8.251104748910474e-05,0.0001022640074097,0.0048023381641542
cycle156_rank3_obj4,156.0,,,low_rank_dmd,32,0.30526315789473685,0.03157894736842104,1.0,0.0198016203939914,0.716811811025085,0.6947368421052631,0.4115486531303481,0.12215791838890236,0.0029267371864989,0.010608508251607349,-0.007681771065108449,0.232421875,5.166566184012558,0.0,,3,1.611586757942234,0,0,1,1.1354166666666663,0.1041666666666666,3.005267259542838e-07,0.0001304369470287,0.000270019579716,0.0082690402232401
cycle156_rank3_obj4,156.0,,,persistence,32,0.30526315789473685,0.03157894736842104,0.8709677419354839,0.0025722098071128,0.7463973409260262,0.5657045840407471,0.4411341830312893,0.11150302531515904,8.097698446363211e-05,0.0001439448606106,-6.296787614696789e-05,0.232421875,2.109803991919016,0.0,,3,1.611586757942234,0,0,1,1.1354166666666663,0.1041666666666666,3.005267259542838e-07,0.0001304369470287,0.000270019579716,0.0082690402232401
cycle156_rank3_obj4,156.0,,,velocity,32,0.30526315789473685,0.03157894736842104,0.9354838709677419,0.0020106479059904,0.7083277761515452,0.6302207130730051,0.40306461825680834,0.12719252893414126,0.0001191368137369,0.00017438315990145,-5.5246346164550007e-05,0.76953125,1.0203470744782286,0.0,,3,1.611586757942234,0,0,1,1.1354166666666663,0.1041666666666666,3.005267259542838e-07,0.0001304369470287,0.000270019579716,0.0082690402232401
cycle40_rank8_obj1,40.0,,,low_rank_dmd,32,0.5578947368421052,0.33684210526315783,0.967741935483871,0.0077681713737547,0.6453370502544887,0.4098471986417658,0.08744231341238351,0.30384843536456363,0.0044908397831022,0.0028006655629724,0.0016901742201298003,0.00390625,6.894627703481755,0.0,,8,0.7842017555889671,0,0,0,0.5520833333333333,0.8645833333333333,4.56673340837489e-06,0.0019820891529404,0.0001084087182334,0.0041175940677931
cycle40_rank8_obj1,40.0,,,persistence,32,0.5578947368421052,0.33684210526315783,0.3225806451612903,0.00027138137375,0.47846745425606346,0.2353140916808149,0.07942728258604176,0.27365045935595933,9.010751819005236e-05,9.681747178547084e-05,-6.709953595418483e-06,0.49609375,0.9962111073141069,0.0,,8,0.7842017555889671,0,0,0,0.5520833333333333,0.8645833333333333,4.56673340837489e-06,0.0019820891529404,0.0001084087182334,0.0041175940677931
cycle40_rank8_obj1,40.0,,,velocity,32,0.5578947368421052,0.33684210526315783,0.3225806451612903,0.0005706979427486,0.47130612919241394,0.2353140916808149,0.08658860764969128,0.2677049013918792,0.0002411182649666,0.0002544775488786,-1.335928391199998e-05,0.203125,0.9022912386118891,0.0,,8,0.7842017555889671,0,0,0,0.5520833333333333,0.8645833333333333,4.56673340837489e-06,0.0019820891529404,0.0001084087182334,0.0041175940677931
cycle40_rank8_obj2,40.0,,,low_rank_dmd,32,0.29473684210526313,0.14210526315789473,1.0,0.0061031347140669,0.6287986524512992,0.7052631578947368,0.33406181034603605,0.18736156884521815,0.001802044105716,0.0030426448211073,-0.0012406007153913,0.734375,11.055616015846164,0.0,,8,0.7842017555889671,0,0,0,0.5104166666666666,0.0208333333333333,-1.499595511552432e-06,-0.0006508661074446,4.428446339943548e-05,0.0027451853165985
cycle40_rank8_obj2,40.0,,,persistence,32,0.29473684210526313,0.14210526315789473,0.3225806451612903,0.0001018043330986,0.4893891251168135,0.027843803056027183,0.19465228301155035,0.330611721064463,4.72284882562235e-05,4.2096409742953256e-05,5.132078513270244e-06,0.5703125,1.3118629372151405,0.0,,8,0.7842017555889671,0,0,0,0.5104166666666666,0.0208333333333333,-1.499595511552432e-06,-0.0006508661074446,4.428446339943548e-05,0.0027451853165985
cycle40_rank8_obj2,40.0,,,velocity,32,0.29473684210526313,0.14210526315789473,0.3225806451612903,0.0002336324978386,0.46543249545758447,0.027843803056027183,0.17069565335232134,0.36608077186344595,0.0001155625941464,8.990740025183186e-05,2.5655193894568137e-05,0.12890625,0.9746724857030616,0.0,,8,0.7842017555889671,0,0,0,0.5104166666666666,0.0208333333333333,-1.499595511552432e-06,-0.0006508661074446,4.428446339943548e-05,0.0027451853165985
cycle40_rank8_obj3,40.0,,,low_rank_dmd,32,0.5473684210526316,0.21052631578947367,0.967741935483871,0.0104777086526155,0.6369971319147957,0.4203735144312394,0.08962871086216406,0.28985744163161675,0.0056168814189732,0.0037536276504397,0.0018632537685334995,0.00390625,7.8296788242586,0.0,,8,0.7842017555889671,0,0,0,0.6145833333333333,-0.0625,2.604996113154949e-06,0.0011306406741123,9.658656881583738e-05,0.005379147529311
cycle40_rank8_obj3,40.0,,,persistence,32,0.5473684210526316,0.21052631578947367,0.3225806451612903,0.0002493314677849,0.48237700426603186,0.2247877758913413,0.06499141678659975,0.27079685795189384,8.100551349343732e-05,8.675349090481177e-05,-5.74797741137445e-06,0.49609375,0.9639600986026554,0.0,,8,0.7842017555889671,0,0,0,0.6145833333333333,-0.0625,2.604996113154949e-06,0.0011306406741123,9.658656881583738e-05,0.005379147529311
cycle40_rank8_obj3,40.0,,,velocity,32,0.5473684210526316,0.21052631578947367,0.3225806451612903,0.0005080142873339,0.46955621368924116,0.2247877758913413,0.07781220736339045,0.26990402917359296,0.0002195756387664,0.000228262564633,-8.686925866599986e-06,0.359375,0.9077877611111858,0.0,,8,0.7842017555889671,0,0,0,0.6145833333333333,-0.0625,2.604996113154949e-06,0.0011306406741123,9.658656881583738e-05,0.005379147529311
cycle40_rank8_obj4,40.0,,,low_rank_dmd,32,0.43157894736842106,0.12631578947368427,1.0,0.0143395569175481,0.5932739837576476,0.5684210526315789,0.16169503638922655,0.2753428452370105,0.0074864409398287,0.00965355616062875,-0.002167115220800051,0.00390625,8.50407748220288,0.0,,8,0.7842017555889671,0,0,0,0.96875,0.0625,1.0676437903295113e-06,0.0004633870617749,7.90824268506185e-05,0.0085376924689626
cycle40_rank8_obj4,40.0,,,persistence,32,0.43157894736842106,0.12631578947368427,0.3225806451612903,0.0002327434922335,0.48066616926814076,0.10899830220713075,0.0490872218997197,0.37419832160564226,7.265567910508253e-05,6.416005271603353e-05,8.495626389048994e-06,0.625,0.9976376705679244,0.0,,8,0.7842017555889671,0,0,0,0.96875,0.0625,1.0676437903295113e-06,0.0004633870617749,7.90824268506185e-05,0.0085376924689626
cycle40_rank8_obj4,40.0,,,velocity,32,0.43157894736842106,0.12631578947368427,0.3225806451612903,0.0004905688110738,0.4611239836415803,0.10899830220713075,0.029545036273159242,0.4097485768750102,0.0002180869123549,0.0001659103581914,5.21765541635e-05,0.10546875,0.8674472112372563,0.0,,8,0.7842017555889671,0,0,0,0.96875,0.0625,1.0676437903295113e-06,0.0004633870617749,7.90824268506185e-05,0.0085376924689626
