roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,roi_norm_mean_delta,roi_norm_mean_slope,roi_norm_mean_abs_step_mean,roi_norm_mean_abs_step_p95,frame_diff_mse_mean,frame_diff_mse_p95,frame_diff_mse_slope,frame_diff_abs_mean,temporal_gradient_signed_mean,spatial_std_mean,spatial_std_slope,bright_fraction_060_delta,bright_fraction_075_delta,dark_fraction_025_delta,target_near_pre_vs_rest,target_pre16_clean_vs_post_control,target_any_pre_vs_post_control
source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2,54.0,6_c2_x10_270623_2,9,50,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,,1.0,0.0,True,23.11647860509432,source_balanced_pre_event_candidate,1180.5797101449275,1036.1739130434785,69.0,8996.3212890625,21.14890480041504,1085,940,1277,1132,192,96,96,8330,9255,8201.01953125,8198.9814453125,-2.0380859375,0.08154264092445374,0.08142810314893723,-0.0001145377755165,0.2236067977499281,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2.npz,,-0.00011453777551651001,0.002121378768465894,0.0005121347935576188,0.00079738050699234,7.551869930466637e-05,8.3517608436523e-05,1.9317526350373403e-06,0.006732411216944456,-1.2055954812240088e-06,0.13917499780654907,0.004762238573244578,-0.00010850694444444753,-0.00010850694444444406,0.00032552083333337034,1,1.0,1.0
source_balanced_cycle56_rank51_obj1_7_c2_x10_290623,56.0,7_c2_x10_290623,1,51,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,,1.0,0.0,True,24.13946282545208,source_balanced_pre_event_candidate,1333.8461538461538,123.46153846153848,104.0,8290.7568359375,22.076351165771484,1238,27,1430,219,192,96,96,920,1840,8735.9619140625,8735.8203125,-0.1416015625,0.07394926995038986,0.07396633923053741,1.706928014755249e-05,0.1802775637731931,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle56_rank51_obj1_7_c2_x10_290623.npz,,1.706928014755249e-05,0.0017268586730987917,0.00027054352195639357,0.0004619799554347992,3.9116741390898824e-05,4.2271540951333006e-05,1.202194308509782e-06,0.004863021429628134,1.7969514942706155e-07,0.13114631175994873,0.006554254681140825,0.0,-0.00010850694444444406,0.0,1,1.0,1.0
source_balanced_cycle56_rank51_obj2_7_c2_x10_290623,56.0,7_c2_x10_290623,1,51,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,,1.0,0.0,True,25.17189719050952,source_balanced_pre_event_candidate,569.2222222222222,177.22222222222223,36.0,13156.5732421875,30.565053939819336,473,81,665,273,192,96,96,920,1840,8489.359375,8483.0849609375,-6.2744140625,0.08724335581064224,0.08680661022663116,-0.000436745584011,0.1802775637731931,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle56_rank51_obj2_7_c2_x10_290623.npz,,-0.0004367455840110779,0.003640556050291681,0.000385827688794387,0.0006932578980922698,9.57997253863141e-05,0.00010246238089166582,1.9757913067128432e-06,0.007638524752110243,-4.597367023961851e-06,0.12258949130773544,0.004762209716646595,0.0,-0.00021701388888888985,0.0010850694444444198,1,1.0,1.0
source_balanced_cycle58_rank52_obj1_7_c2_x10_290623,58.0,7_c2_x10_290623,3,52,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,,1.0,0.0,True,25.289213861257853,source_balanced_pre_event_candidate,568.5555555555555,177.55555555555554,36.0,13234.3671875,30.95050048828125,473,82,665,274,192,96,96,2761,3681,8477.0654296875,8478.8955078125,1.830078125,0.08953666687011719,0.08974564075469971,0.0002089738845825,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle58_rank52_obj1_7_c2_x10_290623.npz,,0.00020897388458251953,0.003602832229327934,0.00043047697920548287,0.0008157581090927124,0.00013934563321527094,0.0002875766833312807,6.385670363478747e-05,0.008640894666314125,2.1998209831508575e-06,0.12448171526193619,0.003981990058013506,-0.0006510416666666661,-0.0003255208333333339,-0.0005425347222222099,1,1.0,1.0
source_balanced_cycle58_rank52_obj2_7_c2_x10_290623,58.0,7_c2_x10_290623,3,52,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,,1.0,0.0,True,23.05461387133453,source_balanced_pre_event_candidate,1326.9433962264152,116.85534591194968,159.0,5196.970703125,16.436952590942383,1231,21,1423,213,192,96,96,2761,3681,8718.2470703125,8715.947265625,-2.2998046875,0.07321933656930923,0.07310199737548828,-0.0001173391938209,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle58_rank52_obj2_7_c2_x10_290623.npz,,-0.00011733919382095337,0.0017869400974247626,0.0003280980806601675,0.000866175442934036,5.259618774289265e-05,0.00010851994957192789,2.442365968913932e-05,0.005284938495606184,-1.2353414149401942e-06,0.13132096827030182,0.005923410589547466,-0.00032552083333333565,-0.00010850694444444406,0.0004340277777777901,1,1.0,1.0
source_balanced_cycle62_rank53_obj1_7_c2_x10_290623,62.0,7_c2_x10_290623,7,53,1,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,24.0,2.0,1.0,1.0,True,23.372022607686755,source_balanced_pre_event_candidate,567.5744680851063,163.6595744680851,47.0,10692.7197265625,25.64937210083008,472,68,664,260,192,96,96,6444,7363,8474.392578125,8471.96484375,-2.427734375,0.09082463383674622,0.09098456799983978,0.0001599341630935,0.2121320343560125,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle62_rank53_obj1_7_c2_x10_290623.npz,,0.0001599341630935669,0.0015120595098309956,0.000397167864598726,0.0007539071142673491,0.0001011559579637833,0.00011020585952792315,-5.219846791174185e-06,0.007804211229085922,1.6836684153531678e-06,0.12238842993974686,0.002392651926073254,0.000542534722222222,0.00043402777777777797,-0.0004340277777777901,0,0.0,0.0
source_balanced_cycle62_rank53_obj2_7_c2_x10_290623,62.0,7_c2_x10_290623,7,53,2,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,24.0,2.0,1.0,1.0,True,22.324878552443145,source_balanced_pre_event_candidate,1176.4266666666667,1025.493333333333,75.0,8388.0390625,20.178136825561523,1080,929,1272,1121,192,96,96,6444,7363,8176.634765625,8214.17578125,37.541015625,0.07583128660917282,0.07762561738491058,0.0017943307757377,0.2121320343560125,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle62_rank53_obj2_7_c2_x10_290623.npz,,0.0017943307757377625,0.003549966601098025,0.0004817492867770948,0.0007898099720478057,7.624147838214412e-05,8.859692097757943e-05,-1.0235099484577261e-05,0.006699797231703997,1.8887682017521e-05,0.13985921442508698,0.005687481560504287,-0.0007595486111111119,0.0003255208333333339,-0.0030381944444444198,0,0.0,0.0
source_balanced_cycle64_rank54_obj1_7_c2_x10_290623,64.0,7_c2_x10_290623,9,54,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,22.0,4.0,1.0,1.0,True,25.296864300349824,source_balanced_pre_event_candidate,565.3714285714286,161.6,35.0,13981.1220703125,33.0367431640625,469,66,661,258,192,96,96,8285,9205,8470.943359375,8474.431640625,3.48828125,0.0936238095164299,0.09387527406215668,0.0002514645457267,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle64_rank54_obj1_7_c2_x10_290623.npz,,0.0002514645457267761,0.0013127000378348713,0.0004122403891463029,0.0007409922778606414,0.00010646510781953111,0.00011681050236802548,1.8048640126117316e-06,0.008050275966525078,2.6469651857041754e-06,0.12312972545623779,0.001257309517295137,0.0007595486111111119,-0.0001085069444444458,0.00021701388888883955,0,0.0,0.0
source_balanced_cycle64_rank54_obj2_7_c2_x10_290623,64.0,7_c2_x10_290623,9,54,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,22.0,4.0,1.0,1.0,True,22.72802435300064,source_balanced_pre_event_candidate,1328.9929078014184,102.4964539007092,141.0,5854.51953125,18.008760452270508,1233,6,1425,198,192,96,96,8285,9205,8697.8017578125,8696.640625,-1.1611328125,0.07334894686937332,0.07333570718765259,-1.3239681720733644e-05,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle64_rank54_obj2_7_c2_x10_290623.npz,,-1.3239681720733643e-05,0.0004839771859270925,0.0002808824181556702,0.0005523458123207092,3.938211375498213e-05,4.3515900324564426e-05,1.4052471813461047e-06,0.00486760213971138,-1.393157873508244e-07,0.13203565776348114,0.0024794100390114005,-0.00010850694444444753,-0.00010850694444444406,-0.00021701388888895057,0,0.0,0.0
source_balanced_cycle66_rank55_obj1_8_c2_x10_300623,66.0,8_c2_x10_300623,1,55,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,20.0,6.0,1.0,1.0,False,25.31857735618822,source_balanced_pre_event_candidate,550.7777777777778,183.66666666666663,36.0,13578.4033203125,31.90176773071289,455,88,647,280,192,96,96,914,1827,8476.3994140625,8469.75,-6.6494140625,0.08695700764656067,0.08649422973394394,-0.0004627779126167,0.1802775637732877,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle66_rank55_obj1_8_c2_x10_300623.npz,,-0.00046277791261672974,0.002046541603685292,0.00039594542039068123,0.0007174119353294371,0.00010180362733080983,0.00011088448372902349,2.1562614883327426e-06,0.00787839014083147,-4.871365035796771e-06,0.12345396727323532,0.003251698276162449,0.0003255208333333322,0.00021701388888888812,0.0005425347222222099,0,0.0,0.0
source_balanced_cycle66_rank55_obj2_8_c2_x10_300623,66.0,8_c2_x10_300623,1,55,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,20.0,6.0,1.0,1.0,False,22.762042747653105,source_balanced_pre_event_candidate,1310.8402366863904,124.2603550295858,169.0,4928.5390625,15.936147689819336,1215,28,1407,220,192,96,96,914,1827,8771.9921875,8763.0439453125,-8.9482421875,0.07310983538627625,0.07270585000514984,-0.0004039853811264,0.1802775637732877,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle66_rank55_obj2_8_c2_x10_300623.npz,,-0.0004039853811264038,0.0011175973292863164,0.00028967324056123435,0.0005337826907634736,3.8827256503282115e-05,4.357626494311262e-05,1.0220274290124859e-06,0.0048460690304636955,-4.252589860698208e-06,0.1315714567899704,0.005388352578294672,0.0004340277777777797,0.0001085069444444458,-0.00010850694444441977,0,0.0,0.0
source_balanced_cycle68_rank56_obj1_8_c2_x10_300623,68.0,8_c2_x10_300623,3,56,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,18.0,8.0,1.0,1.0,True,23.16876155864527,source_balanced_pre_event_candidate,549.1636363636363,179.56363636363636,55.0,9795.5771484375,24.391326904296875,453,84,645,276,192,96,96,2742,3655,8460.4150390625,8455.3310546875,-5.083984375,0.08993911743164062,0.08952286839485168,-0.0004162490367889,0.25,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle68_rank56_obj1_8_c2_x10_300623.npz,,-0.00041624903678894043,0.002144446486088779,0.00042848461552670125,0.0007572278380393981,0.00013840651081409305,0.00015338359662564471,-7.668572158620108e-05,0.00867545697838068,-4.381598955660593e-06,0.12438485026359558,0.0010940166017443789,0.0003255208333333339,-0.00010850694444444406,0.0004340277777777901,0,0.0,0.0
source_balanced_cycle68_rank56_obj2_8_c2_x10_300623,68.0,8_c2_x10_300623,3,56,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,18.0,8.0,1.0,1.0,True,24.35916966597197,source_balanced_pre_event_candidate,1170.060606060606,604.6060606060606,33.0,12434.7802734375,30.415143966674805,1074,509,1266,701,192,96,96,2742,3655,7961.28662109375,7956.08837890625,-5.1982421875,0.0749700516462326,0.07457035034894943,-0.0003997012972831,0.25,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle68_rank56_obj2_8_c2_x10_300623.npz,,-0.0003997012972831726,0.0014260087651920723,0.00048514094791914287,0.0009196609258651731,0.0001246894826181233,0.00014876345085212958,-9.426752444836128e-05,0.007928994484245777,-4.207513939036289e-06,0.1268659234046936,0.004682001398549926,-0.0003255208333333322,-0.00021701388888888812,0.00032552083333337034,0,0.0,0.0
source_balanced_cycle70_rank57_obj1_8_c2_x10_300623,70.0,8_c2_x10_300623,5,57,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,16.0,10.0,1.0,1.0,True,23.94243621744613,source_balanced_pre_event_candidate,558.4347826086956,185.2173913043478,46.0,11111.662109375,26.94074821472168,462,89,654,281,192,96,96,4570,5483,8472.38671875,8469.0625,-3.32421875,0.08793491125106812,0.08767630159854889,-0.0002586096525192,0.1802775637731931,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle70_rank57_obj1_8_c2_x10_300623.npz,,-0.0002586096525192261,0.0025976787983756485,0.0004483522553192942,0.0008500680327415466,0.00011466404976090416,0.00012569077662192286,2.741283472124905e-07,0.008350574411451817,-2.7222254175285343e-06,0.12393545359373093,0.002844549816332112,-0.000542534722222222,-0.0003255208333333339,0.00021701388888895057,0,0.0,0.0
source_balanced_cycle70_rank57_obj2_8_c2_x10_300623,70.0,8_c2_x10_300623,5,57,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,16.0,10.0,1.0,1.0,True,24.48501377212224,source_balanced_pre_event_candidate,1172.0,609.5757575757576,33.0,12562.2861328125,30.125808715820312,1076,514,1268,706,192,96,96,4570,5483,7956.3515625,7955.35400390625,-0.99755859375,0.07360976189374924,0.07361716032028198,7.398426532745361e-06,0.1802775637731931,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle70_rank57_obj2_8_c2_x10_300623.npz,,7.398426532745361e-06,0.0024994393839434382,0.00045371079131176597,0.0007651396095752715,9.138262248598039e-05,9.861852595349774e-05,1.5045400256272524e-06,0.00741679547354579,7.787000555481427e-08,0.12612369656562805,0.0030145073098313416,-0.00021701388888888812,0.00043402777777777797,0.0009765625,0,0.0,0.0
source_balanced_cycle72_rank58_obj1_8_c2_x10_300623,72.0,8_c2_x10_300623,7,58,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,14.0,12.0,1.0,1.0,True,25.992935327018248,source_balanced_pre_event_candidate,556.1212121212121,192.72727272727272,33.0,14739.283203125,34.92921447753906,460,97,652,289,192,96,96,6398,7311,8454.08984375,8458.830078125,4.740234375,0.08516018837690353,0.08548428118228912,0.0003240928053855,0.2121320343560125,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle72_rank58_obj1_8_c2_x10_300623.npz,,0.0003240928053855896,0.0016412164718296823,0.0004449346347859031,0.0009279057383537291,0.00011177556007169187,0.00012107079091947525,-4.3569768757527184e-07,0.008258603513240814,3.4114493701054016e-06,0.12349044531583786,0.0018629035624416212,-0.00010850694444444406,0.00010850694444444406,0.0,0,0.0,0.0
source_balanced_cycle72_rank58_obj2_8_c2_x10_300623,72.0,8_c2_x10_300623,7,58,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,14.0,12.0,1.0,1.0,True,22.75336144594749,source_balanced_pre_event_candidate,1318.6842105263158,131.78947368421052,152.0,5472.39111328125,16.9943904876709,1223,36,1415,228,192,96,96,6398,7311,8766.9375,8776.58203125,9.64453125,0.07285920530557632,0.07334799319505692,0.0004887878894805,0.2121320343560125,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle72_rank58_obj2_8_c2_x10_300623.npz,,0.0004887878894805908,0.0010601365458719654,0.00027594095782229773,0.0005708418786525725,4.215551234665327e-05,4.59476956166327e-05,-1.0379090159212665e-06,0.005043451674282551,5.145136128703598e-06,0.13227297365665436,0.00398252410430118,-0.0002170138888888916,-0.000542534722222222,-0.00021701388888883955,0,0.0,0.0
source_balanced_cycle74_rank59_obj1_8_c2_x10_300623,74.0,8_c2_x10_300623,9,59,1,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,12.0,14.0,1.0,1.0,True,26.0005089106223,source_balanced_pre_event_candidate,556.1212121212121,192.72727272727272,33.0,14731.1025390625,34.947486877441406,460,97,652,289,192,96,96,8226,9140,8467.166015625,8462.2314453125,-4.9345703125,0.08832412213087082,0.08794081211090088,-0.0003833100199699,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle74_rank59_obj1_8_c2_x10_300623.npz,,-0.0003833100199699402,0.0009324046610327288,0.000455646530578011,0.0008638188242912292,0.0001171730546047911,0.00012553004635265096,-1.2373192619537922e-06,0.008461590856313705,-4.034932771901367e-06,0.12485606223344803,0.0009967538758575737,-0.0006510416666666661,-0.00010850694444444406,0.00010850694444441977,0,0.0,0.0
source_balanced_cycle74_rank59_obj2_8_c2_x10_300623,74.0,8_c2_x10_300623,9,59,2,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,12.0,14.0,1.0,1.0,True,24.338407919293296,source_balanced_pre_event_candidate,809.304347826087,29.13043478260869,46.0,11502.7158203125,28.194883346557617,713,0,905,192,192,96,96,8226,9140,8851.52734375,8849.7265625,-1.80078125,0.0873248428106308,0.08721914887428284,-0.0001056939363479,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle74_rank59_obj2_8_c2_x10_300623.npz,,-0.00010569393634796143,0.0005785209395605935,0.00031660403075971103,0.0006278730928897857,6.94100817781873e-05,7.405062060570344e-05,-3.0481441124148444e-07,0.006476357113569975,-1.1125895298391697e-06,0.11777070164680481,0.0016646955171887808,0.0,-0.00021701388888888812,0.00010850694444441977,0,0.0,0.0
source_balanced_cycle76_rank60_obj1_9_c2_x10_010723,76.0,9_c2_x10_010723,1,60,1,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,10.0,16.0,1.0,1.0,True,23.452382044990863,source_balanced_pre_event_candidate,1340.0353982300885,124.95575221238938,113.0,7830.27734375,20.5656795501709,1244,29,1436,221,192,96,96,909,1818,8709.7548828125,8707.8408203125,-1.9140625,0.07469521462917328,0.07459375262260437,-0.0001014620065689,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle76_rank60_obj1_9_c2_x10_010723.npz,,-0.00010146200656890869,0.0015810953558797222,0.00027030455438714277,0.0004729919135570525,4.0410570363746956e-05,4.321914639149327e-05,1.4700937562769206e-06,0.004942461848258972,-1.067981884261826e-06,0.131095290184021,0.005684646835416255,-0.00032552083333333565,0.0003255208333333339,0.0004340277777777901,0,0.0,0.0
source_balanced_cycle76_rank60_obj2_9_c2_x10_010723,76.0,9_c2_x10_010723,1,60,2,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,10.0,16.0,1.0,1.0,True,23.44948962545228,source_balanced_pre_event_candidate,1190.6666666666667,1046.7368421052631,57.0,10542.4970703125,24.14755249023437,1095,951,1287,1143,192,96,96,909,1818,8314.3515625,8314.6298828125,0.2783203125,0.08237205445766449,0.08237635344266891,4.298985004425049e-06,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle76_rank60_obj2_9_c2_x10_010723.npz,,4.298985004425049e-06,0.004302141861510056,0.0005302161762588902,0.0007943518459796905,7.496288162656128e-05,8.472811168758197e-05,2.5227586440067912e-06,0.006690695881843567,4.514790319376516e-08,0.14592088758945465,0.0076605205414528674,-0.00032552083333333565,-0.00021701388888888812,-0.0010850694444444198,0,0.0,0.0
source_balanced_cycle78_rank61_obj1_9_c2_x10_010723,78.0,9_c2_x10_010723,3,61,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,18.0,1.0,0.0,True,23.31754665022192,source_balanced_pre_event_candidate,1337.0852713178294,121.95348837209302,129.0,6522.48046875,18.387556076049805,1241,26,1433,218,192,96,96,2728,3637,8706.62109375,8709.1865234375,2.5654296875,0.07421078532934189,0.07433129847049713,0.0001205131411552,0.25,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle78_rank61_obj1_9_c2_x10_010723.npz,,0.00012051314115524292,0.001790607271274356,0.00027617600403333963,0.0005155906081199643,4.0577389881946146e-05,4.5098228292772545e-05,2.2993319505889863e-06,0.004933757707476616,1.2685696901826304e-06,0.1309286504983902,0.005743063962298282,-0.00010850694444444753,-0.00021701388888888812,-0.0005425347222222099,1,1.0,1.0
source_balanced_cycle78_rank61_obj2_9_c2_x10_010723,78.0,9_c2_x10_010723,3,61,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,18.0,1.0,0.0,True,23.41815372880088,source_balanced_pre_event_candidate,1187.876923076923,1042.953846153846,65.0,9549.6884765625,22.305952072143555,1092,947,1284,1139,192,96,96,2728,3637,8288.068359375,8307.3076171875,19.2392578125,0.08240436017513275,0.08359440416097641,0.0011900439858436,0.25,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle78_rank61_obj2_9_c2_x10_010723.npz,,0.0011900439858436584,0.005347700007067871,0.0005079353326245358,0.0009026996791362762,7.717420521657914e-05,9.545401262585073e-05,2.974071168481688e-06,0.00674855150282383,1.2526643331511877e-05,0.14561600983142853,0.008105602816284951,0.0,-0.00010850694444444406,-0.0009765625,1,1.0,1.0
source_balanced_cycle80_rank62_obj1_9_c2_x10_010723,80.0,9_c2_x10_010723,5,62,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,20.0,1.0,0.0,True,23.150083064243805,source_balanced_pre_event_candidate,1334.1192052980132,112.71523178807946,151.0,5705.8154296875,16.933719635009766,1238,17,1430,209,192,96,96,4548,5456,8691.806640625,8688.6708984375,-3.1357421875,0.07368725538253784,0.07357237488031387,-0.0001148805022239,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle80_rank62_obj1_9_c2_x10_010723.npz,,-0.0001148805022239685,0.0010153900678317902,0.0002729123360232303,0.00047586187720298766,4.120656012673862e-05,4.365118838904891e-05,6.303726398695262e-07,0.004926267080008984,-1.2093294117221376e-06,0.13092546164989471,0.0047149903899462425,-0.0003255208333333322,0.0,0.0,1,1.0,1.0
source_balanced_cycle80_rank62_obj2_9_c2_x10_010723,80.0,9_c2_x10_010723,5,62,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,20.0,1.0,0.0,True,23.4685353351648,source_balanced_pre_event_candidate,1185.3538461538462,1036.123076923077,65.0,9524.556640625,22.5175895690918,1089,940,1281,1132,192,96,96,4548,5456,8267.41796875,8285.4951171875,18.0771484375,0.07712975144386292,0.07828429341316223,0.0011545419692993,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle80_rank62_obj2_9_c2_x10_010723.npz,,0.0011545419692993164,0.004703716778186802,0.0005134907207990948,0.0008609160780906676,8.063425775617361e-05,8.780796997598372e-05,-1.0889895125538288e-07,0.006739014759659767,1.2153162970207632e-05,0.14519865810871124,0.007284324952238034,-0.00021701388888888812,-0.00021701388888888812,-0.0018446180555555802,1,1.0,1.0
source_balanced_cycle82_rank63_obj1_9_c2_x10_010723,82.0,9_c2_x10_010723,7,63,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,22.0,1.0,0.0,True,24.626899686728283,source_balanced_pre_event_candidate,1330.4888888888888,107.42222222222222,90.0,9840.453125,24.211902618408203,1234,11,1426,203,192,96,96,6367,7275,8675.9912109375,8677.08984375,1.0986328125,0.07415253669023514,0.07419736683368683,4.4830143451690674e-05,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle82_rank63_obj1_9_c2_x10_010723.npz,,4.4830143451690674e-05,0.0008488717997812015,0.00028638659339202076,0.0004985235631465911,5.1212864491390064e-05,7.140753441490231e-05,8.093760736396925e-06,0.005182377528399229,4.7191380758704327e-07,0.13077907264232635,0.0037761940188782463,-0.0003255208333333322,-0.00021701388888888985,0.0004340277777777901,1,1.0,1.0
source_balanced_cycle82_rank63_obj2_9_c2_x10_010723,82.0,9_c2_x10_010723,7,63,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,22.0,1.0,0.0,True,24.18249331912291,source_balanced_pre_event_candidate,1186.642857142857,1032.357142857143,56.0,10968.7060546875,25.34671211242676,1091,936,1283,1128,192,96,96,6367,7275,8288.8076171875,8306.31640625,17.5087890625,0.07779829949140549,0.07885738462209702,0.0010590851306915,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle82_rank63_obj2_9_c2_x10_010723.npz,,0.0010590851306915283,0.003178202940784779,0.0005241823823828447,0.0009834207594394684,0.00011970875493716449,0.0002017296297708525,2.689449368182599e-05,0.0072243427857756615,1.1148238627356477e-05,0.14658983051776886,0.005632528612755055,0.0004340277777777797,-0.00021701388888888812,-0.0007595486111111605,1,1.0,1.0
