source_table,source_path,row_index,feature_set,method,target,split,auc,average_precision,spearman_rho,empirical_p_ge_observed,null_auc_p95,source_eta2,n_eval,leakage_penalty,control_bonus,auc_component,ap_component,rho_component,scientific_score,promotion_status
acquisition_residualized_video_physics,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/acquisition_residualized_video_physics_benchmark/acquisition_residualized_metrics.csv,9,context_plus_all_video,,future_any_drop_within_8cycles,,0.9899691358024691,0.991032801467318,0.848733302149539,,,0.0,72.0,0.12,0.05,0.9899691358024691,0.991032801467318,0.848733302149539,1.3517,promote_for_followup
acquisition_residualized_video_physics,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/acquisition_residualized_video_physics_benchmark/acquisition_residualized_metrics.csv,7,context_plus_handcrafted_particle,,future_any_drop_within_8cycles,,0.9861111111111112,0.9878000387146728,0.8420503627625349,,,0.0,72.0,0.12,0.05,0.9861111111111112,0.9878000387146728,0.8420503627625349,1.346,promote_for_followup
echem_conditioned_residual_dictionary,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_conditioned_residual_dictionary/echem_conditioned_residual_dictionary_metrics.csv,14,echem_context,leave_cycle,future_any_drop_within_8cycles,leave_cycle,0.9166666666666666,0.9577408897831432,0.7217574537964584,0.0033222591362126,0.6142361111111111,0.0,72.0,0.12,0.14,0.9166666666666666,0.9577408897831432,0.7217574537964584,1.3441,promote_for_followup
echem_conditioned_residual_dictionary,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_conditioned_residual_dictionary/echem_conditioned_residual_dictionary_metrics.csv,16,conditioned_residual_plus_echem_context,leave_cycle,future_any_drop_within_8cycles,leave_cycle,0.9166666666666666,0.9577408897831432,0.7217574537964584,0.0033222591362126,0.6151620370370371,0.0,72.0,0.12,0.14,0.9166666666666666,0.9577408897831432,0.7217574537964584,1.3441,promote_for_followup
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,5,residual_dictionary_plus_echem,,future_any_drop_within_8cycles,,0.9166666666666666,0.9577408897831432,0.7217574537964584,0.0019960079840319,0.6151234567901234,0.0,72.0,0.12,0.14,0.9166666666666666,0.9577408897831432,0.7217574537964584,1.3441,promote_for_followup
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,7,residual_dictionary_handcrafted_echem,,future_any_drop_within_8cycles,,0.9166666666666666,0.9577408897831432,0.7217574537964584,0.0019960079840319,0.6227623456790123,0.0,72.0,0.12,0.14,0.9166666666666666,0.9577408897831432,0.7217574537964584,1.3441,promote_for_followup
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,8,pca_video_plus_echem,,future_any_drop_within_8cycles,,0.9166666666666666,0.9577408897831432,0.7217574537964584,0.0019960079840319,0.6173225308641974,0.0,72.0,0.12,0.14,0.9166666666666666,0.9577408897831432,0.7217574537964584,1.3441,promote_for_followup
echem_residual_dictionary_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_residual_dictionary_fusion_audit/echem_residual_dictionary_metrics.csv,9,handcrafted_plus_echem,,future_any_drop_within_8cycles,,0.9166666666666666,0.9577408897831432,0.7217574537964584,0.0019960079840319,0.6227237654320986,0.0,72.0,0.12,0.14,0.9166666666666666,0.9577408897831432,0.7217574537964584,1.3441,promote_for_followup
echem_conditioned_residual_dictionary,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_conditioned_residual_dictionary/echem_conditioned_residual_dictionary_metrics.csv,18,conditioned_residual_plus_handcrafted_echem,leave_cycle,future_any_drop_within_8cycles,leave_cycle,0.915895061728395,0.956923896319091,0.7204208659190576,0.0033222591362126,0.6111111111111112,0.0,72.0,0.12,0.14,0.915895061728395,0.956923896319091,0.7204208659190576,1.3429,promote_for_followup
echem_conditioned_residual_dictionary,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_conditioned_residual_dictionary/echem_conditioned_residual_dictionary_metrics.csv,0,conditioned_residual_plus_handcrafted_echem,leave_cycle,future_any_drop_within_16cycles,leave_cycle,0.8479532163742689,0.9613109922185284,0.4895577513505599,0.0033222591362126,0.6142105263157894,0.0,72.0,0.04,0.14,0.8479532163742689,0.9613109922185284,0.4895577513505599,1.3334,promote_for_followup
echem_conditioned_residual_dictionary,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_conditioned_residual_dictionary/echem_conditioned_residual_dictionary_metrics.csv,1,conditioned_residual_plus_echem_context,leave_cycle,future_any_drop_within_16cycles,leave_cycle,0.8339181286549707,0.9553789936258192,0.4698108840691928,0.0033222591362126,0.6198830409356725,0.0,72.0,0.04,0.14,0.8339181286549707,0.9553789936258192,0.4698108840691928,1.3153,promote_for_followup
source_invariant_physical_family,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_physical_family_audit/source_invariant_family_metrics.csv,42,source_mean_resid_4,source_mean_resid_4,future_any_drop_within_16cycles,source_mean_resid_4,0.7380116959064327,0.9172624484590894,0.3348739576465174,0.0019960079840319,0.6387134502923976,0.0,72.0,0.0,0.22,0.7380116959064327,0.9172624484590894,0.3348739576465174,1.3125,promote_for_followup
source_invariant_video_echem_transfer,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_video_echem_transfer_audit/source_invariant_video_echem_metrics.csv,59,video_plus_echem,source_mean_resid_4,future_any_drop_within_16cycles,source_mean_resid_4,0.7286549707602339,0.9266912866935256,0.3217197249762659,0.0039920159680638,0.6281286549707602,0.0,72.0,0.0,0.22,0.7286549707602339,0.9266912866935256,0.3217197249762659,1.3052,promote_for_followup
source_invariant_video_echem_transfer,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_video_echem_transfer_audit/source_invariant_video_echem_metrics.csv,50,video_all,source_mean_resid_2,future_any_drop_within_16cycles,source_mean_resid_2,0.7286549707602339,0.9213973959433808,0.3217093794589393,0.0039920159680638,0.629298245614035,0.0,72.0,0.0,0.22,0.7286549707602339,0.9213973959433808,0.3217093794589393,1.3033,promote_for_followup
source_invariant_physical_family,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_physical_family_audit/source_invariant_family_metrics.csv,53,source_mean_resid_2,source_mean_resid_2,future_any_drop_within_16cycles,source_mean_resid_2,0.7286549707602339,0.9213973959433808,0.3217093794589393,0.0059880239520958,0.6409941520467836,0.0,72.0,0.0,0.22,0.7286549707602339,0.9213973959433808,0.3217093794589393,1.3033,promote_for_followup
source_invariant_video_echem_transfer,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_video_echem_transfer_audit/source_invariant_video_echem_metrics.csv,55,video_all,source_confound_filter_0.50,future_any_drop_within_16cycles,source_confound_filter_0.50,0.7695906432748537,0.9186761028760684,0.3793044090295935,0.0039920159680638,0.6306432748538011,0.0,72.0,0.0,0.17,0.7695906432748537,0.9186761028760684,0.3793044090295935,1.2991,promote_for_followup
source_invariant_physical_family,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_physical_family_audit/source_invariant_family_metrics.csv,55,source_confound_filter_0.50,source_confound_filter_0.50,future_any_drop_within_16cycles,source_confound_filter_0.50,0.7695906432748537,0.9186761028760684,0.3793044090295935,0.0019960079840319,0.6294152046783623,0.0,72.0,0.0,0.17,0.7695906432748537,0.9186761028760684,0.3793044090295935,1.2991,promote_for_followup
echem_video_embedding_fusion,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_video_embedding_fusion_audit/echem_video_embedding_fusion_metrics.csv,6,video_plus_echem_acquisition,,future_any_drop_within_8cycles,,0.915895061728395,0.956923896319091,0.7204208659190576,0.0009990009990009,0.6081018518518518,0.0,72.0,0.12,0.09,0.915895061728395,0.956923896319091,0.7204208659190576,1.2929,promote_for_followup
source_invariant_video_echem_transfer,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_video_echem_transfer_audit/source_invariant_video_echem_metrics.csv,60,video_plus_echem,source_mean_resid_8,future_any_drop_within_16cycles,source_mean_resid_8,0.7181286549707603,0.918065517171078,0.3069090982510157,0.0019960079840319,0.627017543859649,0.0,72.0,0.0,0.22,0.7181286549707603,0.918065517171078,0.3069090982510157,1.2901,promote_for_followup
echem_conditioned_residual_dictionary,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_conditioned_residual_dictionary/echem_conditioned_residual_dictionary_metrics.csv,3,echem_context,leave_cycle,future_any_drop_within_16cycles,leave_cycle,0.8058479532163743,0.9514803819444464,0.4303171495064585,0.0033222591362126,0.6188888888888889,0.0,72.0,0.04,0.14,0.8058479532163743,0.9514803819444464,0.4303171495064585,1.2819,promote_for_followup
echem_conditioned_residual_dictionary,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_conditioned_residual_dictionary/echem_conditioned_residual_dictionary_metrics.csv,8,conditioned_residual_plus_handcrafted_echem,leave_source,future_any_drop_within_16cycles,leave_source,0.7005847953216374,0.912691536685024,0.2822156448962051,0.0099667774086378,0.6415789473684212,0.0,72.0,0.0,0.22,0.7005847953216374,0.912691536685024,0.2822156448962051,1.2682,promote_for_followup
source_invariant_physical_family,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_physical_family_audit/source_invariant_family_metrics.csv,34,source_mean_resid_4,source_mean_resid_4,future_any_drop_within_16cycles,source_mean_resid_4,0.7029239766081872,0.9028305966313144,0.2855067894430996,0.0099800399201596,0.6350877192982456,0.0,72.0,0.0,0.22,0.7029239766081872,0.9028305966313144,0.2855067894430996,1.2675,promote_for_followup
source_invariant_video_echem_transfer,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_video_echem_transfer_audit/source_invariant_video_echem_metrics.csv,1,acquisition_context,source_mean_resid_1,future_any_drop_within_8cycles,source_mean_resid_1,1.0,1.0,0.8661089445557502,,,0.0,72.0,0.3,0.13,1.0,1.0,0.8661089445557502,1.2666,leakage_guarded
source_invariant_video_echem_transfer,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_video_echem_transfer_audit/source_invariant_video_echem_metrics.csv,18,video_all,source_mean_resid_2,future_any_drop_within_8cycles,source_mean_resid_2,0.8464506172839505,0.8838746644549071,0.6001279569529812,,,0.0,72.0,0.08,0.13,0.8464506172839505,0.8838746644549071,0.6001279569529812,1.2658,promote_for_followup
source_invariant_physical_family,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_invariant_physical_family_audit/source_invariant_family_metrics.csv,25,source_mean_resid_2,source_mean_resid_2,future_any_drop_within_8cycles,source_mean_resid_2,0.8464506172839505,0.8838746644549071,0.6001279569529812,,,0.0,72.0,0.08,0.13,0.8464506172839505,0.8838746644549071,0.6001279569529812,1.2658,promote_for_followup
acquisition_residualized_video_physics,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/acquisition_residualized_video_physics_benchmark/acquisition_residualized_metrics.csv,18,residualized_all_video_plus_context_logit,,future_any_drop_within_8cycles,,0.9220679012345678,0.9591387438240132,0.7311135689382643,,,0.0,72.0,0.12,0.05,0.9220679012345678,0.9591387438240132,0.7311135689382643,1.2609,promote_for_followup
acquisition_residualized_video_physics,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/acquisition_residualized_video_physics_benchmark/acquisition_residualized_metrics.csv,1,echem_context,,future_any_drop_within_8cycles,,0.9166666666666666,0.9583333333333331,0.7223151185146152,,,0.0,72.0,0.12,0.05,0.9166666666666666,0.9583333333333331,0.7223151185146152,1.2543,promote_for_followup
echem_conditioned_residual_dictionary,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/echem_conditioned_residual_dictionary/echem_conditioned_residual_dictionary_metrics.csv,15,raw_residual_plus_echem_context,leave_cycle,future_any_drop_within_8cycles,leave_cycle,0.9166666666666666,0.9577408897831432,0.7217574537964584,,,0.0,72.0,0.12,0.05,0.9166666666666666,0.9577408897831432,0.7217574537964584,1.2541,promote_for_followup
