n_eval,n_positive,n_covered,n_covered_positive,coverage,precision,recall,base_rate,lift,binary_auc,fisher_p_greater,n_sources,n_sources_with_hits,n_sources_with_positive_hits,min_source_precision_with_hits,median_source_precision_with_hits,rule_name,n_terms,terms,features,directions,quantile,max_feature_source_eta2,priority_score
72,57,3,3,0.041666666666666664,1.0,0.05263157894736842,0.7916666666666666,1.2631578947368423,0.5263157894736842,0.49061032863849763,9,1,1,1.0,1.0,threshold_robust_diffusion_score__AND__cycle_state_pc4,2,high(threshold_robust_diffusion_score) AND low(cycle_state_pc4),threshold_robust_diffusion_score;cycle_state_pc4,high;low,0.75,0.6386625776049069,0.20428095427968104
72,57,3,3,0.041666666666666664,1.0,0.05263157894736842,0.7916666666666666,1.2631578947368423,0.5263157894736842,0.49061032863849763,9,1,1,1.0,1.0,capacity_fraction_of_first__AND__cycle_state_pc3,2,low(capacity_fraction_of_first) AND high(cycle_state_pc3),capacity_fraction_of_first;cycle_state_pc3,low;high,0.75,0.6964247128506695,0.20077053487619592
72,57,3,3,0.041666666666666664,1.0,0.05263157894736842,0.7916666666666666,1.2631578947368423,0.5263157894736842,0.49061032863849763,9,1,1,1.0,1.0,shape_charge_mAh_neg_abs__AND__cycle_state_pc3,2,low(shape_charge_mAh_neg_abs) AND high(cycle_state_pc3),shape_charge_mAh_neg_abs;cycle_state_pc3,low;high,0.75,0.6964247128506695,0.20077053487619592
72,57,3,3,0.041666666666666664,1.0,0.05263157894736842,0.7916666666666666,1.2631578947368423,0.5263157894736842,0.49061032863849763,9,1,1,1.0,1.0,neg_dq_abs_lowV_frac__AND__cycle_state_pc3,2,high(neg_dq_abs_lowV_frac) AND high(cycle_state_pc3),neg_dq_abs_lowV_frac;cycle_state_pc3,high;high,0.75,0.6964247128506695,0.20077053487619592
72,57,3,3,0.041666666666666664,1.0,0.05263157894736842,0.7916666666666666,1.2631578947368423,0.5263157894736842,0.49061032863849763,9,1,1,1.0,1.0,all_dq_abs_total_mAh__AND__cycle_state_pc3,2,low(all_dq_abs_total_mAh) AND high(cycle_state_pc3),all_dq_abs_total_mAh;cycle_state_pc3,low;high,0.75,0.6964247128506695,0.20077053487619592
72,57,3,3,0.041666666666666664,1.0,0.05263157894736842,0.7916666666666666,1.2631578947368423,0.5263157894736842,0.49061032863849763,9,1,1,1.0,1.0,neg_dq_abs_total_mAh__AND__cycle_state_pc3,2,low(neg_dq_abs_total_mAh) AND high(cycle_state_pc3),neg_dq_abs_total_mAh;cycle_state_pc3,low;high,0.75,0.6964247128506695,0.20077053487619592
72,57,3,3,0.041666666666666664,1.0,0.05263157894736842,0.7916666666666666,1.2631578947368423,0.5263157894736842,0.49061032863849763,9,1,1,1.0,1.0,shape_V_q10__AND__cycle_state_pc3,2,low(shape_V_q10) AND high(cycle_state_pc3),shape_V_q10;cycle_state_pc3,low;high,0.75,0.6964247128506695,0.20077053487619592
72,57,3,3,0.041666666666666664,1.0,0.05263157894736842,0.7916666666666666,1.2631578947368423,0.5263157894736842,0.49061032863849763,9,1,1,1.0,1.0,cycle_state_pc3__AND__shape_dVdt_slope,2,high(cycle_state_pc3) AND low(shape_dVdt_slope),cycle_state_pc3;shape_dVdt_slope,high;low,0.75,0.6964247128506695,0.20077053487619592
72,57,3,3,0.041666666666666664,1.0,0.05263157894736842,0.7916666666666666,1.2631578947368423,0.5263157894736842,0.49061032863849763,9,1,1,1.0,1.0,shape_charge_mAh_abs__AND__shape_V_q05,2,low(shape_charge_mAh_abs) AND low(shape_V_q05),shape_charge_mAh_abs;shape_V_q05,low;low,0.75,0.8246358531949449,0.19297866788768264
72,57,3,3,0.041666666666666664,1.0,0.05263157894736842,0.7916666666666666,1.2631578947368423,0.5263157894736842,0.49061032863849763,9,1,1,1.0,1.0,shape_charge_mAh_abs__AND__cycle_state_pc3,2,low(shape_charge_mAh_abs) AND high(cycle_state_pc3),shape_charge_mAh_abs;cycle_state_pc3,low;high,0.75,0.8246358531949449,0.19297866788768264
72,57,3,3,0.041666666666666664,1.0,0.05263157894736842,0.7916666666666666,1.2631578947368423,0.5263157894736842,0.49061032863849763,9,1,1,1.0,1.0,shape_charge_mAh_abs__AND__threshold_robust_diffusion_score,2,low(shape_charge_mAh_abs) AND high(threshold_robust_diffusion_score),shape_charge_mAh_abs;threshold_robust_diffusion_score,low;high,0.75,0.8246358531949449,0.19297866788768264
72,57,3,3,0.041666666666666664,1.0,0.05263157894736842,0.7916666666666666,1.2631578947368423,0.5263157894736842,0.49061032863849763,9,1,1,1.0,1.0,shape_charge_mAh_abs__AND__dqdv_integral_asymmetry,2,low(shape_charge_mAh_abs) AND high(dqdv_integral_asymmetry),shape_charge_mAh_abs;dqdv_integral_asymmetry,low;high,0.75,0.8246358531949449,0.19297866788768264
72,57,0,0,0.0,,0.0,0.7916666666666666,,,1.0,9,0,0,,,capacity_fraction_of_first__AND__cycle_state_pc4,2,low(capacity_fraction_of_first) AND low(cycle_state_pc4),capacity_fraction_of_first;cycle_state_pc4,low;low,0.75,0.5193993446290935,0.0
72,57,0,0,0.0,,0.0,0.7916666666666666,,,1.0,9,0,0,,,shape_charge_mAh_neg_abs__AND__cycle_state_pc4,2,low(shape_charge_mAh_neg_abs) AND low(cycle_state_pc4),shape_charge_mAh_neg_abs;cycle_state_pc4,low;low,0.75,0.5193325844201949,0.0
72,57,0,0,0.0,,0.0,0.7916666666666666,,,1.0,9,0,0,,,all_dq_abs_total_mAh__AND__cycle_state_pc4,2,low(all_dq_abs_total_mAh) AND low(cycle_state_pc4),all_dq_abs_total_mAh;cycle_state_pc4,low;low,0.75,0.5467943799390326,0.0
72,57,0,0,0.0,,0.0,0.7916666666666666,,,1.0,9,0,0,,,neg_dq_abs_total_mAh__AND__cycle_state_pc4,2,low(neg_dq_abs_total_mAh) AND low(cycle_state_pc4),neg_dq_abs_total_mAh;cycle_state_pc4,low;low,0.75,0.5067365273647748,0.0
72,57,0,0,0.0,,0.0,0.7916666666666666,,,1.0,9,0,0,,,shape_charge_mAh_abs__AND__cycle_state_pc4,2,low(shape_charge_mAh_abs) AND low(cycle_state_pc4),shape_charge_mAh_abs;cycle_state_pc4,low;low,0.75,0.8246358531949449,0.0
72,57,0,0,0.0,,0.0,0.7916666666666666,,,1.0,9,0,0,,,pos_dq_abs_total_mAh__AND__cycle_state_pc3,2,low(pos_dq_abs_total_mAh) AND high(cycle_state_pc3),pos_dq_abs_total_mAh;cycle_state_pc3,low;high,0.75,0.8576058673962909,0.0
72,57,0,0,0.0,,0.0,0.7916666666666666,,,1.0,9,0,0,,,pos_dq_abs_total_mAh__AND__cycle_state_pc4,2,low(pos_dq_abs_total_mAh) AND low(cycle_state_pc4),pos_dq_abs_total_mAh;cycle_state_pc4,low;low,0.75,0.8576058673962909,0.0
72,57,0,0,0.0,,0.0,0.7916666666666666,,,1.0,9,0,0,,,shape_V_q10__AND__cycle_state_pc4,2,low(shape_V_q10) AND low(cycle_state_pc4),shape_V_q10;cycle_state_pc4,low;low,0.75,0.19636453528031728,0.0
72,57,0,0,0.0,,0.0,0.7916666666666666,,,1.0,9,0,0,,,cycle_state_pc3__AND__neg_dq_abs_highV_frac,2,high(cycle_state_pc3) AND low(neg_dq_abs_highV_frac),cycle_state_pc3;neg_dq_abs_highV_frac,high;low,0.75,0.714296905617437,0.0
72,57,0,0,0.0,,0.0,0.7916666666666666,,,1.0,9,0,0,,,cycle_state_pc3__AND__threshold_robust_diffusion_score,2,high(cycle_state_pc3) AND high(threshold_robust_diffusion_score),cycle_state_pc3;threshold_robust_diffusion_score,high;high,0.75,0.6964247128506695,0.0
72,57,0,0,0.0,,0.0,0.7916666666666666,,,1.0,9,0,0,,,cycle_state_pc3__AND__dqdv_integral_asymmetry,2,high(cycle_state_pc3) AND high(dqdv_integral_asymmetry),cycle_state_pc3;dqdv_integral_asymmetry,high;high,0.75,0.6964247128506695,0.0
72,57,0,0,0.0,,0.0,0.7916666666666666,,,1.0,9,0,0,,,cycle_state_pc3__AND__all_dq_abs_highV_frac,2,high(cycle_state_pc3) AND low(all_dq_abs_highV_frac),cycle_state_pc3;all_dq_abs_highV_frac,high;low,0.75,0.7810955320023846,0.0
72,57,0,0,0.0,,0.0,0.7916666666666666,,,1.0,9,0,0,,,neg_dq_abs_highV_frac__AND__cycle_state_pc4,2,low(neg_dq_abs_highV_frac) AND low(cycle_state_pc4),neg_dq_abs_highV_frac;cycle_state_pc4,low;low,0.75,0.714296905617437,0.0
72,57,0,0,0.0,,0.0,0.7916666666666666,,,1.0,9,0,0,,,shape_dVdt_slope__AND__cycle_state_pc4,2,low(shape_dVdt_slope) AND low(cycle_state_pc4),shape_dVdt_slope;cycle_state_pc4,low;low,0.75,0.315949586030444,0.0
72,57,0,0,0.0,,0.0,0.7916666666666666,,,1.0,9,0,0,,,cycle_state_pc4__AND__dqdv_integral_asymmetry,2,low(cycle_state_pc4) AND high(dqdv_integral_asymmetry),cycle_state_pc4;dqdv_integral_asymmetry,low;high,0.75,0.5019757023423567,0.0
72,57,0,0,0.0,,0.0,0.7916666666666666,,,1.0,9,0,0,,,cycle_state_pc4__AND__all_dq_abs_highV_frac,2,low(cycle_state_pc4) AND low(all_dq_abs_highV_frac),cycle_state_pc4;all_dq_abs_highV_frac,low;low,0.75,0.7810955320023846,0.0
