roi_id,cycleNo,cohort_role,event_reference_cycle,n_frames,height,width,stage_drift_xy_sampled,validation_score,validation_label,prior_area_px,prior_area_fraction,fallback_frame_fraction,low_area_fraction,high_area_fraction,fragmented_fraction,centroid_jump_fraction,candidate_area_cv,accepted_area_cv,accepted_area_fraction_median,accepted_area_fraction_iqr,accepted_centroid_path_px,accepted_centroid_max_step_px,candidate_centroid_max_jump_px,mask_instability_score,front_quality_score,front_radius_slope_r2,apparent_diffusion_proxy_ds_px2_per_frame,high_fraction_slope_per_s,first_last_corr,cumulative_abs_first_last,evidence_score,mean_drop_frac,mae_max_low_rank_dmd,mae_max_persistence,mae_max_velocity,mae_mean_low_rank_dmd,mae_mean_persistence,mae_mean_velocity,q90_undercoverage_rate_low_rank_dmd,q90_undercoverage_rate_persistence,q90_undercoverage_rate_velocity
cycle150_rank13_obj2,150.0,,,96,96,96,0.2236067977500298,24.44919068072933,balanced_future_roi_candidate,3460.0,0.3754340277777778,0.0,0.0,0.0,0.0,0.0,0.043129767596220114,0.043129767596220114,0.25679190751445086,0.00527456647398844,51.04066753850206,9.351058205866494,9.121902839212083,0.5748033877889499,,,,,,,,,,,,,,,,,
cycle150_rank13_obj3,150.0,,,96,96,96,0.2236067977500298,24.22269481700766,balanced_future_roi_candidate,4197.0,0.4554036458333333,0.0,0.0,0.0,0.0,0.0,0.07830148492624796,0.07830148492624796,0.2997379080295449,0.007267095544436497,102.2018050272794,14.695950226461163,13.008301896872162,1.142903620627075,,,,,,,,,,,,,,,,,
cycle151_rank14_obj1,151.0,,,96,96,96,0.2500000000000227,24.708827192775825,balanced_future_roi_candidate,3687.0,0.4000651041666667,0.0,0.0,0.0,0.0,0.0,0.24085410989939188,0.24085410989939188,0.3717114184974234,0.17968538106861948,423.0820536763267,14.875741351549902,15.01420563784749,2.240854109899392,,,,,,,,,,,,,,,,,
cycle151_rank14_obj3,151.0,,,96,96,96,0.2500000000000227,24.11764540844328,balanced_future_roi_candidate,3792.0,0.4114583333333333,0.0,0.0,0.0,0.0,0.0,0.061354559236269174,0.061354559236269174,0.24934071729957807,0.01371308016877637,82.02552418448879,8.456385253535174,8.497315784148135,0.9157871028246941,,,,,,,,,,,,,,,,,
cycle151_rank14_obj2,151.0,,,96,96,96,0.2500000000000227,23.563481321149823,balanced_future_roi_candidate,4267.0,0.4629991319444444,0.0,0.0,0.0,0.0,0.0,0.1404867979280244,0.1404867979280244,0.2917740801499883,0.06878368877431454,245.11003006396166,14.169387115355834,13.934986997176843,2.140486797928024,,,,,,,,,,,,,,,,,
cycle152_rank15_obj3,152.0,,,96,96,96,0.2915475947422533,26.332724612142968,balanced_future_roi_candidate,4522.0,0.4906684027777778,0.15625,0.14583333333333334,0.0,0.0,0.13541666666666666,0.20327539065686048,0.7109613841421293,0.24358690844758957,0.06451791242812915,301.0986167548088,16.132642747468886,34.49693757906375,3.013044717475463,,,,,,,,,,,,,,,,,
cycle152_rank15_obj1,152.0,,,96,96,96,0.2915475947422533,25.281910252883428,balanced_future_roi_candidate,3515.0,0.3814019097222222,0.0,0.0,0.0,0.0,0.0,0.21115487436787356,0.21115487436787356,0.37766714082503555,0.033428165007112376,300.1947962632895,13.943989347105406,14.341790587888937,2.2111548743678737,,,,,,,,,,,,,,,,,
cycle152_rank15_obj2,152.0,,,96,96,96,0.2915475947422533,24.14244513883759,balanced_future_roi_candidate,4216.0,0.4574652777777778,0.0,0.0,0.0,0.0,0.0,0.10578533082971024,0.10578533082971024,0.2985056925996205,0.012926944971537013,133.2704540695287,15.859782611856444,15.513602499645321,1.494019227387301,,,,,,,,,,,,,,,,,
cycle153_rank17_obj3,153.0,,,96,96,96,0.2121320343559321,24.82314848487546,balanced_future_roi_candidate,4659.0,0.5055338541666666,0.0,0.0,0.0,0.0,0.0,0.062457586211727145,0.062457586211727145,0.35994848679974245,0.021517493024254153,128.14217510400454,4.921831118853398,5.425717778048313,1.3972719102117743,,,,,,,,,,,,,,,,,
cycle153_rank17_obj1,153.0,,,96,96,96,0.2121320343559321,24.667467087883093,balanced_future_roi_candidate,4919.0,0.5337456597222222,0.0,0.0,0.0,0.0,0.0,0.07272432904875592,0.07272432904875592,0.35840618011791014,0.037101036796096776,140.5070954626914,9.003885582594908,16.46915265558142,1.5363399067851247,,,,,,,,,,,,,,,,,
