roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,mask_base_area_fraction,mask_area_fraction_median,mask_area_fraction_iqr,mask_area_fraction_slope,mask_centroid_path_px,mask_centroid_max_step_px,mask_centroid_drift_px,masked_minus_background_mean_median,masked_minus_background_mean_slope,front_radius_q60_median_px,front_radius_q60_delta_px,front_radius_q60_slope_px_per_norm_time,front_radius_q70_median_px,front_radius_q70_delta_px,front_radius_q70_slope_px_per_norm_time,front_radius_q80_median_px,front_radius_q80_delta_px,front_radius_q80_slope_px_per_norm_time,front_radius_q70_positive_step_fraction,front_gradient_peak_radius_median_px,front_gradient_peak_radius_slope_px_per_norm_time,apparent_diffusion_q70_px2_per_norm_time,apparent_diffusion_q70_um2_per_norm_time,pixel_size_um_assumed,n_loaded_frames,frame_height,frame_width
source_balanced_cycle26_rank36_obj1_4_c2_x10_240623,26.0,4_c2_x10_240623,1,36,1,no_near_event_control,no_near_event_control,source_balanced_pre_event_sampling,34.0,,0.0,0.0,True,25.079870246666943,source_balanced_pre_event_candidate,569.7142857142857,189.25714285714287,35.0,13485.7822265625,32.374229431152344,474,93,666,285,192,96,96,936,1872,8492.6904296875,8490.19921875,-2.4912109375,0.0912883654236793,0.0912694185972213,-1.894682645797729e-05,0.2500000000000909,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle26_rank36_obj1_4_c2_x10_240623.npz,,0.2862413194444444,0.2679036458333333,0.0037706163194444198,0.0038821295774269793,8.383288876008585,0.21386043697717202,0.19814410605617008,0.150661651045084,0.002493387865881946,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,5.0,0.2918814432989692,,,0.192,96,96,96
source_balanced_cycle26_rank36_obj2_4_c2_x10_240623,26.0,4_c2_x10_240623,1,36,2,no_near_event_control,no_near_event_control,source_balanced_pre_event_sampling,34.0,,0.0,0.0,True,22.78637000861585,source_balanced_pre_event_candidate,1332.4963503649635,128.2919708029197,137.0,5932.49560546875,18.39220428466797,1236,32,1428,224,192,96,96,936,1872,8760.6279296875,8756.60546875,-4.0224609375,0.0740994065999984,0.0739099606871604,-0.0001894459128379,0.2500000000000909,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle26_rank36_obj2_4_c2_x10_240623.npz,,0.2520616319444444,0.2352973090277778,0.0033908420138888673,0.003153413158648337,6.998747207596574,0.1819736308025211,0.005201679927679412,0.14463499374687672,0.0058480771306479735,8.0,0.0,0.0,6.0,0.0,0.0728092783505155,5.0,0.0,,0.042105263157894736,4.0,0.21391752577319595,0.8009020618556699,0.029524453608247455,0.192,96,96,96
source_balanced_cycle28_rank37_obj1_4_c2_x10_240623,28.0,4_c2_x10_240623,3,37,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,32.0,,1.0,0.0,True,26.15704479226437,source_balanced_pre_event_candidate,825.1111111111111,25.22222222222222,36.0,14946.62890625,35.38248825073242,729,0,921,192,192,96,96,2809,3745,8868.5400390625,8867.8828125,-0.6572265625,0.0830001309514045,0.0830766856670379,7.655471563339233e-05,0.2500000000000909,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle28_rank37_obj1_4_c2_x10_240623.npz,,0.2521701388888889,0.2392035590277778,0.004123263888888895,0.0008642102707975342,11.041251683191422,0.2550162758445447,0.12796657737676811,0.1341091375797987,0.002475856253685258,39.0,0.0,,39.0,0.0,0.003865979381443308,38.0,0.0,,0.021052631578947368,9.0,-25.402061855670112,0.2976804123711343,0.010973690721649543,0.192,96,96,96
source_balanced_cycle28_rank37_obj2_4_c2_x10_240623,28.0,4_c2_x10_240623,3,37,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,32.0,,1.0,0.0,True,23.070442608784315,source_balanced_pre_event_candidate,1332.9375,128.90625,128.0,6481.3994140625,19.310503005981445,1237,33,1429,225,192,96,96,2809,3745,8759.029296875,8760.47265625,1.443359375,0.0734901875257492,0.0735941231250763,0.000103935599327,0.2500000000000909,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle28_rank37_obj2_4_c2_x10_240623.npz,,0.2513020833333333,0.2365451388888889,0.003390842013888895,0.0006203493028708445,6.090853925641309,0.17646188293148188,0.08560646603822791,0.14430707693099976,0.0051969700305693894,8.0,0.0,,6.0,0.0,,5.0,0.0,,0.0,2.0,0.030927835051546487,,,0.192,96,96,96
source_balanced_cycle30_rank38_obj1_4_c2_x10_240623,30.0,4_c2_x10_240623,5,38,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,30.0,,1.0,0.0,True,24.560125008264656,source_balanced_pre_event_candidate,826.6666666666666,25.6,45.0,12095.6220703125,29.271419525146484,731,0,923,192,192,96,96,4682,5618,8865.73046875,8851.17578125,-14.5546875,0.0830640792846679,0.0822491347789764,-0.0008149445056915,0.2236067977500298,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle30_rank38_obj1_4_c2_x10_240623.npz,,0.2526041666666667,0.23502604166666666,0.009412977430555525,0.010990243324026356,10.573592689736458,0.25468476683951546,0.41002040289167985,0.13443591818213463,-0.00032781764202434487,39.0,0.0,,38.0,0.0,-1.102448453608248,38.0,0.0,,0.042105263157894736,9.0,2.7699742268041248,-84.8885309278351,-3.1293308041237156,0.192,96,96,96
source_balanced_cycle30_rank38_obj2_4_c2_x10_240623,30.0,4_c2_x10_240623,5,38,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,30.0,,1.0,0.0,True,22.76781268703481,source_balanced_pre_event_candidate,1329.1870967741936,128.25806451612902,155.0,5364.740234375,17.243749618530273,1233,32,1425,224,192,96,96,4682,5618,8753.4814453125,8741.287109375,-12.1943359375,0.0735574662685394,0.0729866847395896,-0.0005707815289497,0.2236067977500298,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle30_rank38_obj2_4_c2_x10_240623.npz,,0.2510850694444444,0.23616536458333331,0.0055067274305555525,0.010034165704646337,7.070051962622677,0.17194255668157313,0.405814333492476,0.14438478648662567,0.0003060438194955429,11.0,0.0,,10.0,1.0,0.37951030927835067,8.0,2.0,0.9967783505154643,0.05263157894736842,2.0,-0.07538659793814437,7.210695876288663,0.2658150927835054,0.192,96,96,96
source_balanced_cycle32_rank39_obj1_4_c2_x10_240623,32.0,4_c2_x10_240623,7,39,1,far_pre_event_17_32,far_pre_event_17_32,source_balanced_pre_event_sampling,28.0,,1.0,0.0,False,25.40345945614252,source_balanced_pre_event_candidate,825.7142857142857,25.428571428571427,42.0,13060.6962890625,31.208984375,730,0,922,192,192,96,96,6555,7491,8850.87890625,8856.5498046875,5.6708984375,0.0824742019176483,0.0827721357345581,0.0002979338169097,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle32_rank39_obj1_4_c2_x10_240623.npz,,0.2533637152777778,0.23714192708333331,0.00542534722222221,-0.006113443451102524,10.852018918450835,0.28727609677710375,0.3238446000879335,0.1352266427129507,0.0028986245700993495,39.0,0.0,,38.0,1.0,1.4768041237113405,38.0,0.0,,0.021052631578947368,9.0,-39.50064432989693,113.71391752577323,4.191949855670109,0.192,96,96,96
source_balanced_cycle32_rank39_obj2_4_c2_x10_240623,32.0,4_c2_x10_240623,7,39,2,far_pre_event_17_32,far_pre_event_17_32,source_balanced_pre_event_sampling,28.0,,1.0,0.0,False,24.872823678992287,source_balanced_pre_event_candidate,570.0,189.26315789473685,38.0,12529.9716796875,30.002422332763672,474,93,666,285,192,96,96,6555,7491,8467.3642578125,8468.48046875,1.1162109375,0.0864194110035896,0.0865670517086982,0.0001476407051086,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle32_rank39_obj2_4_c2_x10_240623.npz,,0.2892795138888889,0.2707790798611111,0.003580729166666685,-0.005551892047895186,8.507114453054758,0.24006437954979346,0.21748949801374082,0.14518891274929047,0.00377391159688075,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,5.0,-0.01610824742268049,,,0.192,96,96,96
source_balanced_cycle34_rank40_obj1_4_c2_x10_240623,34.0,4_c2_x10_240623,9,40,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,26.0,,1.0,0.0,True,26.154192036243128,source_balanced_pre_event_candidate,569.2903225806451,188.0,31.0,15218.8740234375,36.04883193969727,473,92,665,284,192,96,96,8428,9364,8474.0791015625,8472.84375,-1.2353515625,0.0879212915897369,0.0879615321755409,4.02405858039856e-05,0.2828427124746029,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle34_rank40_obj1_4_c2_x10_240623.npz,,0.2890625,0.27170138888888884,0.0038791232638888395,-0.005053613057524337,7.972901614215901,0.20840311199805273,0.2540743752502554,0.14422801323235035,0.003489852141224083,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,5.0,0.013530927835051486,,,0.192,96,96,96
source_balanced_cycle34_rank40_obj2_4_c2_x10_240623,34.0,4_c2_x10_240623,9,40,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,26.0,,1.0,0.0,True,22.87704839259452,source_balanced_pre_event_candidate,1333.8529411764705,127.23529411764706,136.0,5988.5029296875,18.40530776977539,1238,31,1430,223,192,96,96,8428,9364,8744.5751953125,8740.3154296875,-4.259765625,0.0729047805070877,0.0726885497570037,-0.0002162307500839,0.2828427124746029,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle34_rank40_obj2_4_c2_x10_240623.npz,,0.2488064236111111,0.23421223958333331,0.003689236111111105,-0.006003957706901491,6.427640346862325,0.15683388373306653,0.3463603289418735,0.14602768421173096,0.004659510623260412,6.0,2.0,0.802835051546392,6.0,0.0,0.11146907216494854,5.0,0.0,,0.021052631578947368,3.0,-0.4813144329896909,1.226159793814434,0.04520115463917533,0.192,96,96,96
source_balanced_cycle36_rank41_obj1_5_c2_x10_260623,36.0,5_c2_x10_260623,1,41,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,24.0,,1.0,0.0,True,23.412970574757583,source_balanced_pre_event_candidate,1178.5454545454545,1038.1818181818182,55.0,10327.6552734375,24.71964454650879,1083,942,1275,1134,192,96,96,927,1854,8213.90234375,8233.9462890625,20.0439453125,0.0800622701644897,0.0812070220708847,0.0011447519063949,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle36_rank41_obj1_5_c2_x10_260623.npz,,0.296875,0.2750108506944444,0.010199652777777735,-0.005442476217962493,12.796084462380282,0.6061286964351564,0.17816096100590137,0.1580889355391264,0.01355147026191207,6.0,0.0,,6.0,-1.0,-1.3917525773195882,5.0,0.0,,0.0,6.0,-0.06185567010309272,-15.309278350515473,-0.5643612371134027,0.192,96,96,96
source_balanced_cycle36_rank41_obj2_5_c2_x10_260623,36.0,5_c2_x10_260623,1,41,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,24.0,,1.0,0.0,True,23.48586016770073,source_balanced_pre_event_candidate,564.9166666666666,170.08333333333334,48.0,10704.7685546875,25.607177734375,469,74,661,266,192,96,96,927,1854,8486.265625,8484.666015625,-1.599609375,0.0905416309833526,0.0904764235019683,-6.520748138427734e-05,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle36_rank41_obj2_5_c2_x10_260623.npz,,0.2850477430555556,0.2608506944444444,0.008056640625000056,-0.00836978663283935,8.732954250820734,0.2952733906671942,0.5542195614868642,0.1484541930258274,0.008650369128481168,6.0,0.0,-0.03157216494845369,6.0,-1.0,-0.17976804123711349,6.0,-1.0,-0.9626288659793819,0.0,7.0,-0.7828608247422684,-1.9774484536082482,-0.07289665979381452,0.192,96,96,96
source_balanced_cycle38_rank42_obj1_5_c2_x10_260623,38.0,5_c2_x10_260623,3,42,1,far_pre_event_17_32,far_pre_event_17_32,source_balanced_pre_event_sampling,22.0,,1.0,0.0,True,22.46916953650301,source_balanced_pre_event_candidate,1174.8169014084508,1026.5915492957747,71.0,8483.4208984375,20.641084671020508,1079,931,1271,1123,192,96,96,2783,3710,8176.65625,8201.98046875,25.32421875,0.0772308409214019,0.0787855982780456,0.0015547573566436,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle38_rank42_obj1_5_c2_x10_260623.npz,,0.296875,0.27164713541666663,0.008734809027777735,-0.00944898327874427,12.506429758451464,0.6003477668707584,0.42891469071189553,0.15009042993187904,0.012903022109386843,6.0,-1.0,-0.8247422680412376,6.0,0.0,,5.0,0.0,,0.0,6.0,3.512886597938146,,,0.192,96,96,96
source_balanced_cycle38_rank42_obj2_5_c2_x10_260623,38.0,5_c2_x10_260623,3,42,2,far_pre_event_17_32,far_pre_event_17_32,source_balanced_pre_event_sampling,22.0,,1.0,0.0,True,22.455762396322253,source_balanced_pre_event_candidate,1322.8,107.92941176470588,170.0,4584.2939453125,15.85906219482422,1227,12,1419,204,192,96,96,2783,3710,8707.32421875,8710.0673828125,2.7431640625,0.0739196687936782,0.0740390717983245,0.0001194030046463,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle38_rank42_obj2_5_c2_x10_260623.npz,,0.2528211805555556,0.2295464409722222,0.0077039930555555525,-0.014159317278780082,7.473178377669883,0.18766116160427015,0.8672085572728444,0.14750990085303783,0.01054459663597656,9.0,3.0,4.126288659793816,8.0,2.0,2.9130154639175276,6.0,1.0,1.4710051546391758,0.021052631578947368,3.0,-0.29961340206185577,40.79188144329899,1.5037519175257734,0.192,96,96,96
source_balanced_cycle40_rank43_obj1_5_c2_x10_260623,40.0,5_c2_x10_260623,5,43,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,20.0,,1.0,0.0,True,23.65418882382201,source_balanced_pre_event_candidate,563.8367346938776,158.77551020408163,49.0,10582.173828125,26.109039306640625,468,63,660,255,192,96,96,4639,5566,8469.705078125,8470.55859375,0.853515625,0.0946448072791099,0.0944707095623016,-0.0001740977168083,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle40_rank43_obj1_5_c2_x10_260623.npz,,0.2830946180555556,0.25748697916666663,0.007378472222222154,-0.005978299170425247,8.668013647851454,0.21948780868922266,0.499569699492179,0.1486116163432598,0.006307576228528453,6.0,0.0,-0.17525773195876296,6.0,-1.0,-0.353737113402062,6.0,-1.0,-0.978092783505155,0.010526315789473684,7.0,-0.7371134020618557,-3.9027061855670118,-0.14386936082474244,0.192,96,96,96
source_balanced_cycle40_rank43_obj2_5_c2_x10_260623,40.0,5_c2_x10_260623,5,43,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,20.0,,1.0,0.0,True,22.6474034697134,source_balanced_pre_event_candidate,1323.9779005524863,102.5414364640884,181.0,4553.904296875,15.880654335021973,1228,7,1420,199,192,96,96,4639,5566,8693.611328125,8704.9453125,11.333984375,0.0726907029747963,0.0732521116733551,0.0005614086985588,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle40_rank43_obj2_5_c2_x10_260623.npz,,0.2531467013888889,0.2301974826388889,0.006754557291666657,-0.006765114346184134,6.122977878350773,0.16403557381996256,0.6231854814928706,0.1459548883140087,0.007408948495177575,8.0,3.0,1.0438144329896912,7.0,0.0,0.7996134020618564,6.0,1.0,1.2519329896907225,0.021052631578947368,3.0,-1.4323453608247432,10.394974226804122,0.3832003298969073,0.192,96,96,96
source_balanced_cycle42_rank44_obj1_5_c2_x10_260623,42.0,5_c2_x10_260623,7,44,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,18.0,,1.0,0.0,True,26.434600093654183,source_balanced_pre_event_candidate,563.0,161.125,32.0,15272.9765625,36.92790222167969,467,65,659,257,192,96,96,6495,7422,8467.095703125,8464.365234375,-2.73046875,0.092874139547348,0.09253391623497,-0.0003402233123779,0.2499999999999317,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle42_rank44_obj1_5_c2_x10_260623.npz,,0.2860243055555556,0.26806640625,0.004611545138888895,-0.0067152654728665625,8.76386526310767,0.20662903361022938,0.220253735523646,0.14188251458108425,0.006108804665909142,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,6.0,0.978092783505155,,,0.192,96,96,96
source_balanced_cycle42_rank44_obj2_5_c2_x10_260623,42.0,5_c2_x10_260623,7,44,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,18.0,,1.0,0.0,True,22.861196230251345,source_balanced_pre_event_candidate,1323.572327044025,98.38993710691824,159.0,5314.34375,17.366104125976562,1228,2,1420,194,192,96,96,6495,7422,8696.546875,8705.6923828125,9.1455078125,0.0736193731427192,0.0741531550884246,0.0005337819457054,0.2499999999999317,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle42_rank44_obj2_5_c2_x10_260623.npz,,0.2528211805555556,0.2377387152777778,0.005099826388888895,-0.004685444520511173,6.87810029837867,0.1813482588657184,0.46553208199828877,0.14453457295894623,0.005661670147374121,7.0,2.0,1.8131443298969083,6.0,1.0,0.06701030927835053,5.0,0.0,,0.021052631578947368,3.0,-0.11340206185567014,0.737113402061856,0.02717294845360828,0.192,96,96,96
source_balanced_cycle44_rank45_obj1_5_c2_x10_260623,44.0,5_c2_x10_260623,9,45,1,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,16.0,,1.0,0.0,True,24.448438007843635,source_balanced_pre_event_candidate,564.1818181818181,155.1818181818182,44.0,11780.9072265625,28.238563537597656,468,59,660,251,192,96,96,8351,9278,8453.23046875,8451.267578125,-1.962890625,0.0908736214041709,0.0907654762268066,-0.0001081451773643,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle44_rank45_obj1_5_c2_x10_260623.npz,,0.2853732638888889,0.2658420138888889,0.007161458333333315,0.004756197760058705,7.50207410764941,0.2508253004046622,0.3146383326303063,0.14233320578932762,0.0018557134593270431,6.0,0.0,,6.0,0.0,,6.0,0.0,-0.09600515463917528,0.0,7.0,6.795823926507082e-18,,,0.192,96,96,96
source_balanced_cycle44_rank45_obj2_5_c2_x10_260623,44.0,5_c2_x10_260623,9,45,2,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,16.0,,1.0,0.0,True,25.00497740839979,source_balanced_pre_event_candidate,1178.0,578.0,32.0,13139.0234375,31.44757652282715,1082,482,1274,674,192,96,96,8351,9278,8017.73974609375,8012.58935546875,-5.150390625,0.0801354795694351,0.0797403678297996,-0.0003951117396354,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle44_rank45_obj2_5_c2_x10_260623.npz,,0.24088541666666666,0.2236328125,0.008544921875,0.0027747574813860275,7.751068396216274,0.2064065406692738,0.24677937639451414,0.16736706532537937,0.003699901921809033,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,5.0,,,,0.192,96,96,96
source_balanced_cycle46_rank46_obj1_6_c2_x10_270623_2,46.0,6_c2_x10_270623_2,1,46,1,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,14.0,,1.0,0.0,True,24.77731787589997,source_balanced_pre_event_candidate,568.1,165.3,40.0,12319.0537109375,29.939472198486328,472,69,664,261,192,96,96,925,1850,8456.962890625,8464.3984375,7.435546875,0.0933477580547332,0.0939619913697242,0.0006142333149909,0.2236067977498773,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle46_rank46_obj1_6_c2_x10_270623_2.npz,,0.2853732638888889,0.26090494791666663,0.01128472222222221,0.008248415463022624,7.993873255516908,0.20719712354768416,0.7576358057593979,0.14572643861174583,0.003777373966175256,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,6.0,0.3131443298969074,,,0.192,96,96,96
source_balanced_cycle46_rank46_obj2_6_c2_x10_270623_2,46.0,6_c2_x10_270623_2,1,46,2,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,14.0,,1.0,0.0,True,22.837911736226303,source_balanced_pre_event_candidate,1181.2923076923078,1026.7076923076922,65.0,8843.2275390625,21.660539627075195,1085,931,1277,1123,192,96,96,925,1850,8195.3046875,8184.2958984375,-11.0087890625,0.079783096909523,0.0789507254958152,-0.0008323714137077,0.2236067977498773,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle46_rank46_obj2_6_c2_x10_270623_2.npz,,0.2973090277777778,0.2742513020833333,0.009141710069444475,0.005189386566616557,7.609527834054766,0.21930233104920435,0.5445667955874369,0.15758446604013443,0.004074974806460836,6.0,0.0,,6.0,0.0,,5.0,0.0,0.4432989690721651,0.0,6.0,1.1900773195876295,,,0.192,96,96,96
source_balanced_cycle48_rank47_obj1_6_c2_x10_270623_2,48.0,6_c2_x10_270623_2,3,47,1,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,12.0,,1.0,0.0,True,24.28920753000056,source_balanced_pre_event_candidate,568.0,168.57142857142858,42.0,11736.1220703125,28.12982177734375,472,73,664,265,192,96,96,2776,3701,8461.55078125,8459.6240234375,-1.9267578125,0.0897515788674354,0.0896722748875618,-7.930397987365723e-05,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle48_rank47_obj1_6_c2_x10_270623_2.npz,,0.2861328125,0.2643229166666667,0.0068359374999999445,0.007888846381013741,8.004945667116647,0.2264443875667976,0.4509568391886454,0.14154284074902534,0.004012369255525712,5.0,0.0,0.0006443298969072214,5.0,0.0,,5.0,0.0,,0.0,6.0,1.2268041237113407,,,0.192,96,96,96
source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2,48.0,6_c2_x10_270623_2,3,47,2,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,12.0,,1.0,0.0,True,22.967050802569503,source_balanced_pre_event_candidate,1181.904761904762,1030.7301587301588,63.0,9197.29296875,22.143524169921875,1086,935,1278,1127,192,96,96,2776,3701,8205.1943359375,8194.6630859375,-10.53125,0.0802603513002395,0.0794710293412208,-0.0007893219590187,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle48_rank47_obj2_6_c2_x10_270623_2.npz,,0.2970920138888889,0.2773980034722222,0.00813802083333337,0.007631911444909799,6.953336952856006,0.18681703777401723,0.35533361697506616,0.15626543946564198,0.00253691978887031,6.0,0.0,,6.0,0.0,,5.0,0.0,,0.0,7.0,1.3253865979381458,,,0.192,96,96,96
source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2,50.0,6_c2_x10_270623_2,5,48,1,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,10.0,,1.0,0.0,False,24.784156436692435,source_balanced_pre_event_candidate,568.5,172.1,40.0,12121.5986328125,28.8604736328125,472,76,664,268,192,96,96,4628,5552,8452.244140625,8454.025390625,1.78125,0.089024543762207,0.089217722415924,0.000193178653717,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2.npz,,0.2840711805555556,0.2642686631944444,0.00629340277777779,0.011080922130047249,7.940717013683442,0.21713738384276512,0.4910414965236353,0.14177323319017887,0.002279450531242435,5.0,0.0,0.09471649484536088,5.0,0.0,,5.0,0.0,,0.0,6.0,1.043814432989691,,,0.192,96,96,96
source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2,50.0,6_c2_x10_270623_2,5,48,2,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,10.0,,1.0,0.0,False,23.10349356577592,source_balanced_pre_event_candidate,1334.1476510067114,113.63758389261746,149.0,5362.38818359375,17.02016830444336,1238,18,1430,210,192,96,96,4628,5552,8697.4072265625,8698.421875,1.0146484375,0.0738398432731628,0.0738653838634491,2.5540590286254883e-05,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle50_rank48_obj2_6_c2_x10_270623_2.npz,,0.24967447916666666,0.2314453125,0.00523546006944442,0.008678667870310715,8.320969782208628,0.2108830415313726,0.6881338929144853,0.1460746843367815,0.001521115193681155,8.0,0.0,,6.0,-1.0,-1.4188144329896915,6.0,0.0,,0.010526315789473684,2.0,,-18.444587628865985,-0.6799412783505157,0.192,96,96,96
source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2,52.0,6_c2_x10_270623_2,7,49,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,,1.0,0.0,True,26.0333854173412,source_balanced_pre_event_candidate,568.1212121212121,176.72727272727272,33.0,14321.037109375,33.76914978027344,472,81,664,273,192,96,96,6479,7403,8447.666015625,8448.61328125,0.947265625,0.0872674882411956,0.0874243751168251,0.0001568868756294,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle52_rank49_obj1_6_c2_x10_270623_2.npz,,0.2860243055555556,0.2679036458333333,0.00406901041666663,0.011815930832975387,8.75377635335237,0.24514013375199398,0.24563863314844797,0.1415790505707264,0.0019528758832128698,5.0,0.0,,5.0,0.0,,5.0,0.0,,0.0,5.0,-0.2880154639175258,,,0.192,96,96,96
