roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,status,timing_elapsed_s,timing_dt_median_s,timing_dt_max_to_median_ratio,pixel_size_um,thr30_radius2_slope_px2_per_s,thr30_radius2_slope_r2,thr30_radius2_slope_n,thr30_radius2_slope_boot_p05_px2_per_s,thr30_radius2_slope_boot_p50_px2_per_s,thr30_radius2_slope_boot_p95_px2_per_s,thr30_apparent_D_um2_per_s,thr30_apparent_D_boot_p05_um2_per_s,thr30_apparent_D_boot_p50_um2_per_s,thr30_apparent_D_boot_p95_um2_per_s,thr30_frac_mean,thr30_frac_delta,thr50_radius2_slope_px2_per_s,thr50_radius2_slope_r2,thr50_radius2_slope_n,thr50_radius2_slope_boot_p05_px2_per_s,thr50_radius2_slope_boot_p50_px2_per_s,thr50_radius2_slope_boot_p95_px2_per_s,thr50_apparent_D_um2_per_s,thr50_apparent_D_boot_p05_um2_per_s,thr50_apparent_D_boot_p50_um2_per_s,thr50_apparent_D_boot_p95_um2_per_s,thr50_frac_mean,thr50_frac_delta,thr70_radius2_slope_px2_per_s,thr70_radius2_slope_r2,thr70_radius2_slope_n,thr70_radius2_slope_boot_p05_px2_per_s,thr70_radius2_slope_boot_p50_px2_per_s,thr70_radius2_slope_boot_p95_px2_per_s,thr70_apparent_D_um2_per_s,thr70_apparent_D_boot_p05_um2_per_s,thr70_apparent_D_boot_p50_um2_per_s,thr70_apparent_D_boot_p95_um2_per_s,thr70_frac_mean,thr70_frac_delta
source_balanced_cycle98_rank6_obj1_11_c2_x10_050723,98.0,11_c2_x10_050723,3,6,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,18.0,12.0,1.0,1.0,True,23.327083525321505,source_balanced_pre_event_candidate,1343.0679611650485,204.50485436893203,103.0,8562.1708984375,21.21138000488281,1247,109,1439,301,192,96,96,2706,3607,8874.2353515625,8886.8251953125,12.58984375,0.0713426172733306,0.0721612051129341,0.0008185878396034,0.2236067977499281,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle98_rank6_obj1_11_c2_x10_050723.npz,,ok,9062.552844729275,91.17483854293823,1.1139829710911697,0.096,0.0006985711821218801,0.207404887458025,96,0.0003785515149358199,0.0007005027760660398,0.0010751944271579538,1.6095080036088118e-06,8.721826904121292e-07,1.6139583960561557e-06,2.4772479601719258e-06,0.7340364115238666,0.019173157579388866,0.0013905839984534212,0.25612608246152035,96,0.0009473097746663793,0.001401487020102522,0.001886752831961393,3.2039055324366824e-06,2.1826017208313382e-06,3.2290260943162104e-06,4.3470785248390495e-06,0.5319895895745955,0.006440982624325908,0.0017016626695692365,0.17377752430915894,96,0.001183811660733762,0.0016891344639967097,0.002343273035415794,3.920630790687521e-06,2.727502066330588e-06,3.891765805048419e-06,5.398901073597989e-06,0.32761321649690434,0.004943079688436214
source_balanced_cycle98_rank6_obj2_11_c2_x10_050723,98.0,11_c2_x10_050723,3,6,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,18.0,12.0,1.0,1.0,True,24.558909812946133,source_balanced_pre_event_candidate,835.7142857142857,94.66666666666669,42.0,13457.7646484375,29.523515701293945,740,0,932,192,192,96,96,2706,3607,8964.4775390625,8968.39453125,3.9169921875,0.0811750218272209,0.0818297043442726,0.0006546825170516,0.2236067977499281,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle98_rank6_obj2_11_c2_x10_050723.npz,,ok,9062.552844729275,91.17483854293823,1.1139829710911697,0.096,-0.00039366498008119264,0.14804747026261866,96,-0.0006076724916860376,-0.00039724254226469285,-0.0002163362931438453,-9.070041141070679e-07,-1.4000774208446305e-06,-9.152468173778523e-07,-4.984388194034196e-07,0.7401310040942679,0.020071899340922683,-0.00018692296780961854,0.014933711074265332,96,-0.0005164950187603425,-0.00019532102264215536,9.04283229671283e-05,-4.306705178333611e-07,-1.1900045232238291e-06,-4.5001963616752597e-07,2.083468561162636e-07,0.5430038571000599,0.016926303175554214,-0.001359869025848938,0.27917553730151956,96,-0.0018470918543183029,-0.0013447130212691605,-0.0008729411349981545,-3.1331382355559535e-06,-4.25569963234937e-06,-3.098218801004146e-06,-2.011256375035748e-06,0.3313064834232075,-0.0025464349910125916
source_balanced_cycle100_rank7_obj1_11_c2_x10_050723,100.0,11_c2_x10_050723,5,7,1,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,16.0,14.0,1.0,1.0,True,23.335890706615764,source_balanced_pre_event_candidate,1342.2222222222222,204.22222222222223,108.0,8197.46484375,20.41080665588379,1246,108,1438,300,192,96,96,4510,5411,8880.9482421875,8886.0986328125,5.150390625,0.0715180411934852,0.0717115476727485,0.0001935064792633,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle100_rank7_obj1_11_c2_x10_050723.npz,,ok,9064.27415401116,91.1041423715651,1.1114847884171604,0.096,-0.00040602438109701983,0.0876798731065015,96,-0.0006704444771912038,-0.0004055356632824642,-0.00011967676207600683,-9.354801740475337e-07,-1.5447040754485337e-06,-9.343541682027976e-07,-2.7573525982311974e-07,0.7293663870581186,-0.0034451767525465193,-0.0008624622564500111,0.0972751420482707,96,-0.0013694801795301305,-0.0008483509350354784,-0.00033650094709364374,-1.9871130388608257e-06,-3.155282333637421e-06,-1.9546005543217425e-06,-7.752981821037552e-07,0.5277455312562412,0.00044937088076696385,-0.0009141659769244545,0.21275765192652651,96,-0.0012380112730007715,-0.0009195736988244187,-0.0005173245962035345,-2.1062384108339434e-06,-2.8523779729937777e-06,-2.118697802091461e-06,-1.1919158696529434e-06,0.3292281430996605,0.0023966446974235667
source_balanced_cycle100_rank7_obj2_11_c2_x10_050723,100.0,11_c2_x10_050723,5,7,2,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,16.0,14.0,1.0,1.0,True,24.28248417017058,source_balanced_pre_event_candidate,834.3111111111111,94.22222222222224,45.0,12717.9267578125,27.73917961120605,738,0,930,192,192,96,96,4510,5411,8958.8818359375,8964.2412109375,5.359375,0.0806672275066375,0.0808861553668975,0.00021892786026,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle100_rank7_obj2_11_c2_x10_050723.npz,,ok,9064.27415401116,91.1041423715651,1.1114847884171604,0.096,-0.0005810913289853359,0.2599354805107068,96,-0.000783479160690379,-0.0005788202312972502,-0.00038773372937817295,-1.338834421982214e-06,-1.8051359862306333e-06,-1.3336018129088645e-06,-8.933385124873105e-07,0.7371835680047933,-0.005092869982025183,-0.00046189835555753874,0.06639395452734587,96,-0.0008157060313544876,-0.00043214214780783807,-9.783148147316217e-05,-1.0642138112045692e-06,-1.8793866962407394e-06,-9.95655508549259e-07,-2.2540373331416564e-07,0.5437028784701418,-0.0071899340922708666,-0.00034622301312414424,0.018184492632167037,96,-0.0008593569019001519,-0.00034107261339469137,0.00014135171804221857,-7.976978222380284e-07,-1.9799583019779503e-06,-7.85831301261369e-07,3.256743583692716e-07,0.3339184516676652,0.006890353505092872
source_balanced_cycle102_rank8_obj1_11_c2_x10_050723,102.0,11_c2_x10_050723,7,8,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,14.0,16.0,1.0,1.0,True,24.32786903333057,source_balanced_pre_event_candidate,834.3111111111111,93.77777777777776,45.0,12752.44140625,27.896915435791016,738,0,930,192,192,96,96,6314,7215,8966.798828125,8960.958984375,-5.83984375,0.0812777653336525,0.0810524895787239,-0.0002252757549285,0.2236067977499789,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle102_rank8_obj1_11_c2_x10_050723.npz,,ok,9061.895798057318,91.26912667229772,1.1110251167578489,0.096,2.113072597853596e-05,0.0004364739635748238,96,-0.00019915280701115497,1.6617752862569653e-05,0.0002453616059003472,4.868519265454685e-08,-4.5884806735370104e-07,3.828730259536048e-08,5.653131399944e-07,0.7292556046534852,0.005092869982025183,-0.00020851101796321713,0.009357278487639786,96,-0.0006863793391798401,-0.00018222300717737907,0.0002809669441690322,-4.804093853872523e-07,-1.5814179974703516e-06,-4.1984180853668137e-07,6.473478393654502e-07,0.5366970616137409,-0.0005991611743558778,-0.0006482213848055017,0.09822044371437455,96,-0.0010757538065184677,-0.0006435839670325245,-0.00019485609883894767,-1.493502070591876e-06,-2.4785367702185496e-06,-1.4828174600429363e-06,-4.489484517249354e-07,0.3298366661673657,-0.004643499101258219
source_balanced_cycle102_rank8_obj2_11_c2_x10_050723,102.0,11_c2_x10_050723,7,8,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,14.0,16.0,1.0,1.0,True,22.59967126305032,source_balanced_pre_event_candidate,1337.7518248175184,199.94160583941607,137.0,6112.04638671875,17.030691146850586,1242,104,1434,296,192,96,96,6314,7215,8884.5400390625,8882.544921875,-1.9951171875,0.0714252293109893,0.0714001283049583,-2.5101006031036377e-05,0.2236067977499789,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle102_rank8_obj2_11_c2_x10_050723.npz,,ok,9061.895798057318,91.26912667229772,1.1110251167578489,0.096,-0.0004338124875222633,0.033729491771807174,96,-0.0009199790646415484,-0.00045354064492255346,2.5026724358053327e-05,-9.995039712512946e-07,-2.1196317649341274e-06,-1.0449576459015632e-06,5.766157292095487e-08,0.7219689309966048,0.00044937088076701937,-0.0010983351635826593,0.08149758784618732,96,-0.0017647318173003906,-0.0011195725766755234,-0.0004050719771628103,-2.530564216894447e-06,-4.0659421070601e-06,-2.579495216660406e-06,-9.33285835383115e-07,0.5207007065108847,-0.0031455961653684694,-0.0012587728964656016,0.3274235701971203,96,-0.001573559654892741,-0.0012512072126712025,-0.0009457538020410102,-2.900212753456746e-06,-3.6254814448728754e-06,-2.8827814179944505e-06,-2.1790167599024875e-06,0.3233176677651288,-0.006590772917914933
source_balanced_cycle104_rank9_obj1_11_c2_x10_050723,104.0,11_c2_x10_050723,9,9,1,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,12.0,18.0,1.0,0.0,True,23.914457040802272,source_balanced_pre_event_candidate,1342.125,203.375,96.0,9298.2919921875,22.527719497680664,1246,107,1438,299,192,96,96,8118,9019,8889.599609375,8880.17578125,-9.423828125,0.071883849799633,0.0714762508869171,-0.0004075989127159,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle104_rank9_obj1_11_c2_x10_050723.npz,,ok,9065.996495399624,91.5047853179276,1.111254246486867,0.096,-0.00030306806618674557,0.01455616839938334,96,-0.0008280654260489135,-0.00028881228677725065,0.00026687312031674294,-6.982688244942618e-07,-1.9078627416166966e-06,-6.654235087347856e-07,6.148756692097757e-07,0.720199533153585,-0.005242660275614153,-0.0007021927841952501,0.03430583049435043,96,-0.00151306193192741,-0.0007075974893496725,7.60314837256177e-05,-1.6178521747858564e-06,-3.4860946911607527e-06,-1.6303046154616454e-06,1.751765385038232e-07,0.5212140503295386,0.0005991611743558778,-0.0007842286028850993,0.0685678577063995,96,-0.0013206417232407809,-0.0007913681881200911,-0.0002871893161326057,-1.8068627010472688e-06,-3.0427585303467592e-06,-1.82331230542869e-06,-6.616841843695235e-07,0.3242600983622928,0.0005991611743559333
source_balanced_cycle104_rank9_obj2_11_c2_x10_050723,104.0,11_c2_x10_050723,9,9,2,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,12.0,18.0,1.0,0.0,True,24.37434705398142,source_balanced_pre_event_candidate,834.3111111111111,93.77777777777776,45.0,12765.328125,27.745155334472656,738,0,930,192,192,96,96,8118,9019,8966.6513671875,8957.9599609375,-8.69140625,0.0820925906300544,0.0816598460078239,-0.0004327446222305,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle104_rank9_obj2_11_c2_x10_050723.npz,,ok,9065.996495399624,91.5047853179276,1.111254246486867,0.096,-0.00016626573827283912,0.023081918893611997,96,-0.00041562083949648584,-0.00016937423717559163,4.5154782087881424e-05,-3.8307626098062137e-07,-9.575904141999035e-07,-3.9023824245256315e-07,1.040366179304788e-07,0.728732898941482,-0.002396644697423622,-0.00045654954797015655,0.03783272168370644,96,-0.0010075447783804128,-0.0004541811847318712,1.8963426287034502e-05,-1.0518901585232408e-06,-2.321383169388471e-06,-1.0464334496222312e-06,4.36917341653275e-08,0.5386646195326542,-0.003295386458957439,-0.000605606812459069,0.08397705195702632,96,-0.0009465170604563861,-0.0006376296664267915,-0.0002203026691410455,-1.395318095905695e-06,-2.180775307291514e-06,-1.4690987514473277e-06,-5.075773497009688e-07,0.33235501547833035,-0.0002995805871779389
source_balanced_cycle106_rank10_obj1_12_c2_x10_070723,106.0,12_c2_x10_070723,1,10,1,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,10.0,20.0,1.0,0.0,False,23.629607198020047,source_balanced_pre_event_candidate,1341.0181818181818,198.21818181818185,110.0,8347.205078125,19.803709030151367,1245,102,1437,294,192,96,96,904,1807,8853.5986328125,8840.9873046875,-12.611328125,0.0748025104403495,0.0742675215005874,-0.0005349889397621,0.2121320343559321,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle106_rank10_obj1_12_c2_x10_070723.npz,,ok,9086.353796061128,100.08258805051446,1.0120084820771245,0.096,-0.00044719541688273504,0.08937256074682565,96,-0.0007324586514547336,-0.00043849031657487725,-0.00010090271769154885,-1.0303382404978215e-06,-1.6875847329517064e-06,-1.0102816893885171e-06,-2.3247986156132858e-07,0.7241955012981826,-0.006291192330736939,-0.0003932673493377958,0.07051441348815535,96,-0.0006602508689428232,-0.00038552675777663394,-0.0001497930533028368,-9.060879728742816e-07,-1.5212180020442647e-06,-8.882536499173647e-07,-3.4512319480973597e-07,0.5090467096065509,-0.006890353505092872,-0.0011124239945918728,0.10327668281589863,96,-0.0016704382835219648,-0.001099941561033634,-0.000547130040535677,-2.563024883539675e-06,-3.848689805234607e-06,-2.5342653566214928e-06,-1.2605876133941997e-06,0.3213937986818454,-0.006291192330736939
source_balanced_cycle106_rank10_obj2_12_c2_x10_070723,106.0,12_c2_x10_070723,1,10,2,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,10.0,20.0,1.0,0.0,False,23.87471907906338,source_balanced_pre_event_candidate,1664.225352112676,223.2112676056338,71.0,10313.61328125,22.96823501586914,1568,127,1760,319,192,96,96,904,1807,8251.080078125,8235.2099609375,-15.8701171875,0.078857809305191,0.0780631303787231,-0.0007946789264678,0.2121320343559321,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle106_rank10_obj2_12_c2_x10_070723.npz,,ok,9086.353796061128,100.08258805051446,1.0120084820771245,0.096,-0.0004002038479969158,0.09307875571070656,96,-0.0005563692658295827,-0.00039595216158042935,-0.00022696481384909423,-9.220696657848941e-07,-1.2818747884713586e-06,-9.122737802813093e-07,-5.229269311083131e-07,0.7362785849810267,-0.004643499101258275,-0.0012099373786890709,0.5525362075980556,96,-0.0014270701929243285,-0.0012064218822900917,-0.000978661475688591,-2.7876957204996196e-06,-3.287969724497653e-06,-2.7795960167963715e-06,-2.254836039986514e-06,0.5178874575594169,-0.0011983223487117556,-0.002689029355529758,0.6259492507059208,96,-0.0030722488484130053,-0.0027158909370450235,-0.0023543324847165965,-6.195523635140562e-06,-7.078461346743565e-06,-6.257412718951734e-06,-5.424382044787038e-06,0.33290892750149786,-0.0020970641102456833
source_balanced_cycle108_rank11_obj1_12_c2_x10_070723,108.0,12_c2_x10_070723,3,11,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,22.0,1.0,0.0,True,23.272265275644223,source_balanced_pre_event_candidate,1344.7118644067796,206.2372881355932,118.0,7579.54248046875,18.480348587036133,1249,110,1441,302,192,96,96,2712,3615,8847.9951171875,8846.1474609375,-1.84765625,0.0744398459792137,0.074378527700901,-6.13182783126831e-05,0.2236067977498773,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle108_rank11_obj1_12_c2_x10_070723.npz,,ok,9088.19185627997,100.1061520986259,1.0145951189947866,0.096,-0.00014370605690810977,0.010002202569891261,96,-0.0003810114297840108,-0.00013105858338995175,0.00014408587519281748,-3.3109875511628495e-07,-8.778503342223609e-07,-3.019589761304488e-07,3.319738564442515e-07,0.7309079788296385,0.008238466147393653,-0.00013941275328287496,0.006139576560081128,96,-0.0004163634932701241,-0.00013726175440631393,0.00018430722288828312,-3.212069835637439e-07,-9.59301488494366e-07,-3.1625108215214734e-07,4.246438415346043e-07,0.5143985919712403,-0.003894547633313372,0.00106073013325979,0.03697239725247503,96,0.00010386600709495614,0.001029051526393828,0.0020517447612046404,2.4439222270305566e-06,2.3930728034677896e-07,2.37093471681138e-06,4.727219929815492e-06,0.3223175054923108,0.0017974835230676889
source_balanced_cycle108_rank11_obj2_12_c2_x10_070723,108.0,12_c2_x10_070723,3,11,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,22.0,1.0,0.0,True,23.55256855416359,source_balanced_pre_event_candidate,1665.6533333333334,226.02666666666667,75.0,9762.6484375,21.80430603027344,1570,130,1762,322,192,96,96,2712,3615,8227.8125,8228.380859375,0.568359375,0.0769208893179893,0.0768555477261543,-6.534159183502197e-05,0.2236067977498773,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle108_rank11_obj2_12_c2_x10_070723.npz,,ok,9088.19185627997,100.1061520986259,1.0145951189947866,0.096,0.00028851196005033906,0.046660912086991635,96,4.0392751505136734e-05,0.00027871403435004224,0.0005760584200275502,6.647315559559813e-07,9.306489946783503e-08,6.421571351424973e-07,1.3272385997434759e-06,0.7392104179149191,0.00329538645895755,-0.00016956614233413627,0.016504529093813614,96,-0.0004308866537468295,-0.00015816825235309744,0.0001064781622356007,-3.9068039193784996e-07,-9.927628502326952e-07,-3.644196534215365e-07,2.4532568579082406e-07,0.5214605801877372,0.005392450569203122,-0.00035241079582189525,0.015760149799544432,96,-0.0006848941061636473,-0.000349054144786288,8.161243437556424e-05,-8.119544735736466e-07,-1.5779960206010435e-06,-8.042207495876076e-07,1.8803504880130002e-07,0.33366412023167563,0.00014979029358902496
source_balanced_cycle110_rank12_obj1_12_c2_x10_070723,110.0,12_c2_x10_070723,5,12,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,24.0,1.0,0.0,True,23.03471399548354,source_balanced_pre_event_candidate,1346.7768595041323,202.54545454545453,121.0,6796.548828125,17.81061363220215,1251,107,1443,299,192,96,96,4521,5424,8822.193359375,8827.9375,5.744140625,0.0756309404969215,0.0757838860154151,0.0001529455184936,0.2121320343559321,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle110_rank12_obj1_12_c2_x10_070723.npz,,ok,9080.697669308633,99.68197387829423,1.0158392168139625,0.096,-0.0002519952099018637,0.022833456795859908,96,-0.0006642515778127467,-0.0002549623164217415,0.00010833357998910764,-5.80596963613894e-07,-1.5304356352805684e-06,-5.874331770356925e-07,2.49600568294904e-07,0.7267466172358699,-0.013181545835829755,-0.0003936983577856647,0.04848112126880966,96,-0.0007702780691704023,-0.00039659588562029674,2.4239592543542244e-05,-9.070810163381715e-07,-1.7747206713686068e-06,-9.137569204691637e-07,5.584802122032133e-08,0.5064503445176752,0.011683642899940061,3.242138004901782e-05,7.601579767324562e-05,96,-0.0006554100276974648,3.208923280358458e-05,0.0008255255137469719,7.469885963293706e-08,-1.510064703814959e-06,7.393359237945887e-08,1.9020107836730232e-06,0.3201377446574795,0.01048532055122825
source_balanced_cycle110_rank12_obj2_12_c2_x10_070723,110.0,12_c2_x10_070723,5,12,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,24.0,1.0,0.0,True,23.988204537386228,source_balanced_pre_event_candidate,839.8367346938776,97.3877551020408,49.0,11246.7548828125,25.28079605102539,744,1,936,193,192,96,96,4521,5424,8950.5302734375,8944.8525390625,-5.677734375,0.0902780815958976,0.0898862034082412,-0.0003918781876564,0.2121320343559321,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle110_rank12_obj2_12_c2_x10_070723.npz,,ok,9080.697669308633,99.68197387829423,1.0158392168139625,0.096,-0.00011387093371225689,0.013825259261046163,96,-0.0002961055260568317,-0.0001076077983978159,5.757079474324544e-05,-2.623586312730399e-07,-6.822271320349402e-07,-2.479283675085679e-07,1.326431110884375e-07,0.7344202491511883,-0.029209107249850264,-0.0005654781847704535,0.12251519515328224,96,-0.0008045909038693373,-0.0005692380733918129,-0.0003136338288344706,-1.3028617377111249e-06,-1.8537774425149533e-06,-1.311524521094737e-06,-7.226123416346202e-07,0.5268920386458958,-0.009286998202516494,-0.0005092165267518162,0.048919400579042205,96,-0.000901175478164025,-0.0005190604431456838,-0.00012635474608915223,-1.1732348776361845e-06,-2.0763083016899137e-06,-1.1959152610076555e-06,-2.9112133498940674e-07,0.327939322448572,0.004793289394847189
source_balanced_cycle112_rank13_obj1_12_c2_x10_070723,112.0,12_c2_x10_070723,7,13,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,26.0,1.0,0.0,True,24.199332988208194,source_balanced_pre_event_candidate,840.25,97.91666666666669,48.0,11418.2138671875,26.13363075256348,744,2,936,194,192,96,96,6329,7232,8936.3203125,8931.7939453125,-4.5263671875,0.0892989188432693,0.0890530347824096,-0.0002458840608596,0.2121320343559321,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle112_rank13_obj1_12_c2_x10_070723.npz,,ok,9082.276313599199,99.61127449199557,1.0198722244087528,0.096,0.00023344664204409657,0.035423366755750196,96,-1.0854988178373937e-05,0.0002377255835628992,0.00046376357314199384,5.378610632695985e-07,-2.5009892762973552e-08,5.477197445289198e-07,1.0685112725191537e-06,0.7256309916117436,0.019472738166566805,0.0006009556367923901,0.030245847712244478,96,9.756981583480455e-05,0.0005948677747121688,0.0011377573033493039,1.384601787169667e-06,2.248008556833897e-07,1.3705753529368369e-06,2.6213928269167963e-06,0.5262086204313962,0.001198322348711811,-0.0003648192885350823,0.013256937258159684,96,-0.0008221556779497867,-0.00036983130012890214,9.96965254868666e-05,-8.405436407848296e-07,-1.8942466819963086e-06,-8.520913154969906e-07,2.2970079472174065e-07,0.33188223986419013,-0.00449370880766925
source_balanced_cycle112_rank13_obj2_12_c2_x10_070723,112.0,12_c2_x10_070723,7,13,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,26.0,1.0,0.0,True,23.08806596464201,source_balanced_pre_event_candidate,1199.6571428571428,1123.0285714285717,70.0,9125.0146484375,20.91178703308105,1104,1008,1296,1200,192,96,96,6329,7232,8304.390625,8298.8212890625,-5.5693359375,0.073902353644371,0.0733919516205787,-0.0005104020237922,0.2121320343559321,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle112_rank13_obj2_12_c2_x10_070723.npz,,ok,9082.276313599199,99.61127449199557,1.0198722244087528,0.096,-5.484623997088319e-05,0.004027104439125462,96,-0.00022996883035421474,-4.689952438071913e-05,0.00011325475363464522,-1.2636573689291487e-07,-5.298481851361108e-07,-1.0805650417317688e-07,2.609389523742226e-07,0.7406100209706411,-0.0008987417615338167,-0.00046290543302797426,0.07238461733119761,96,-0.0007612897823897278,-0.0004712219576283411,-0.0002197464173779116,-1.0665341176964528e-06,-1.754011658625933e-06,-1.085695390375698e-06,-5.062957456387083e-07,0.5129911873377272,-0.0019472738166567138,-0.001810150693294365,0.3322941204185623,96,-0.002299712023392584,-0.0017976612496116004,-0.0013711397199161388,-4.170587197350217e-06,-5.2985365018965136e-06,-4.141811519105128e-06,-3.159105914686784e-06,0.34123009037347707,0.007189934092270811
source_balanced_cycle114_rank14_obj1_12_c2_x10_070723,114.0,12_c2_x10_070723,9,14,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,28.0,1.0,0.0,True,23.942180100195944,source_balanced_pre_event_candidate,1343.728155339806,205.35922330097088,103.0,9044.693359375,21.196462631225582,1248,109,1440,301,192,96,96,8137,9041,8807.0703125,8800.0625,-7.0078125,0.0719261765480041,0.0715657845139503,-0.0003603920340538,0.2121320343560125,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle114_rank14_obj1_12_c2_x10_070723.npz,,ok,9093.375557370484,99.79979659244418,1.0181817801537818,0.096,3.0543916527288006e-05,0.0003268425275686493,96,-0.00013327088712255985,4.466215079010115e-05,0.00021164327674587437,7.037318367887157e-08,-3.070561239303779e-07,1.0290159542039306e-07,4.876261096224945e-07,0.7231064010385461,-0.013331336129418836,-0.0003865528295982786,0.03630420749196095,96,-0.0006783152215541651,-0.0003828783410232884,-0.00015226396361884236,-8.906177193944339e-07,-1.5628382704607963e-06,-8.821516977176565e-07,-3.508161721778128e-07,0.5106569552626322,-0.005542240862792092,0.00015493906315735642,0.0007068673989412133,96,-0.0008186080829241329,0.00012368845317635942,0.0010507018396090737,3.569796015145492e-07,-1.8860730230572024e-06,2.849781961183321e-07,2.4208170384593057e-06,0.3235361119432794,-0.0019472738166566583
