consensus_review_rank,roi_id,cycleNo,source_stem,event_relative_bin,cycles_to_next_event,review_priority_tier,consensus_review_score,pre_event_review_score,pre_event_review_rank,review_reason,si_clean_physics_prob,si_near_far_physics_prob,front_radius_slope_px_per_norm_time,front_radius2_slope_px2_per_norm_time,front_radius_slope_px_per_norm_time_source_echem_context_residual,front_radius2_slope_px2_per_norm_time_source_echem_context_residual,apparent_diffusion_q70_um2_per_norm_time_source_echem_context_residual,kymograph_temporal_energy,matched_positive_support_count,matched_positive_support_weight,matched_positive_support_details,consensus_review_reason,npz_path
20,source_balanced_cycle124_rank15_obj2_14_c2_x10_HighCOV_110723,124.0,14_c2_x10_HighCOV_110723,post_event_1_16,32.0,routine_review,0.5873719280324625,3.0928940502951976,29,context_or_guardrail_row,0.914507906167886,,0.134020618556705,2.27835051546394,0.1119267558280679,1.9361822188609168,0.0308136801869335,4.152836801352619e-05,0.0,0.0,,event_relative_bin=post_event_1_16; review_reason=context_or_guardrail_row; matched_positive_support_count=0; front_radius2_slope_px2_per_norm_time=2.28; front_radius_slope_px_per_norm_time_source_echem_context_residual=0.112; apparent_diffusion_q70_um2_per_norm_time_source_echem_context_residual=0.0308,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle124_rank15_obj2_14_c2_x10_HighCOV_110723.npz
21,source_balanced_cycle133_rank19_obj2_15_c2_x5_HighCOV_120723,133.0,15_c2_x5_HighCOV_120723,far_pre_event_17_32,23.0,routine_review,0.5858089746695508,2.14134932312872,93,context_or_guardrail_row,,0.4905862524601677,3.2016752577319583,32.85889175257731,3.1703486894177333,32.474538615243546,-0.026066103585342,3.281278711189277e-05,0.0,0.0,,event_relative_bin=far_pre_event_17_32; review_reason=context_or_guardrail_row; matched_positive_support_count=0; front_radius2_slope_px2_per_norm_time=32.9; front_radius_slope_px_per_norm_time_source_echem_context_residual=3.17; apparent_diffusion_q70_um2_per_norm_time_source_echem_context_residual=-0.0261,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle133_rank19_obj2_15_c2_x5_HighCOV_120723.npz
22,source_balanced_cycle46_rank46_obj2_6_c2_x10_270623_2,46.0,6_c2_x10_270623_2,mid_pre_event_9_16,14.0,routine_review,0.5799451836581708,3.006328125,33,mid_pre_followup_front_diffusion_review,,,6.831829896907218,75.05734536082475,6.757272383348708,74.17779843761281,,5.608006668458408e-06,0.0,0.0,,event_relative_bin=mid_pre_event_9_16; review_reason=mid_pre_followup_front_diffusion_review; matched_positive_support_count=0; front_radius2_slope_px2_per_norm_time=75.1; front_radius_slope_px_per_norm_time_source_echem_context_residual=6.76,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle46_rank46_obj2_6_c2_x10_270623_2.npz
23,source_balanced_cycle2_rank31_obj2_2_c2_x14_200623,2.0,2_c2_x14_200623,no_near_event_control,58.0,routine_review,0.5720270445134574,2.535295269998718,67,context_or_guardrail_row,0.3984896025551675,,8.948453608247423,129.95103092783506,8.86961378621951,128.89000270932337,,4.84835980166656e-06,0.0,0.0,,event_relative_bin=no_near_event_control; review_reason=context_or_guardrail_row; matched_positive_support_count=0; front_radius2_slope_px2_per_norm_time=130; front_radius_slope_px_per_norm_time_source_echem_context_residual=8.87,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle2_rank31_obj2_2_c2_x14_200623.npz
24,source_balanced_cycle84_rank64_obj1_9_c2_x10_010723,84.0,9_c2_x10_010723,near_pre_event_1_8,2.0,matched_support_front_qc,0.5709622311999599,3.714214463636445,10,near_pre_front_diffusion_review,0.5051976793656131,0.498526167064171,2.2504976528960115e-15,-2.0902006235849162e-14,-0.0518978289612965,-0.6436616770073629,0.1463935123449954,6.161694541684688e-06,16.0,39.93932633509681,near_vs_post_control|source_class_penalized_echem_context|masked_minus_background_mean_slope|p=0.000999;near_vs_mid_pre|source_class_penalized_echem_context|masked_minus_background_mean_slope|p=0.000999;near_vs_any_non_near|source_class_penalized_echem_context|masked_minus_background_mean_slope|p=0.000999;near_vs_mid_pre|source_penalized_echem_context|masked_minus_background_mean_slope|p=0.000999;near_vs_any_non_near|source_class_penalized_echem_context|masked_minus_background_mean_median|p=0.000999;near_vs_post_control|source_penalized_echem_context|kymograph_temporal_energy|p=0.002;near_vs_post_control|source_class_penalized_echem_context|masked_minus_background_mean_median|p=0.003;near_vs_mid_pre|source_class_penalized_echem_context|masked_minus_background_mean_median|p=0.005,event_relative_bin=near_pre_event_1_8; review_reason=near_pre_front_diffusion_review; matched_positive_support_count=16; front_radius2_slope_px2_per_norm_time=-2.09e-14; front_radius_slope_px_per_norm_time_source_echem_context_residual=-0.0519; apparent_diffusion_q70_um2_per_norm_time_source_echem_context_residual=0.146,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle84_rank64_obj1_9_c2_x10_010723.npz
25,source_balanced_cycle108_rank11_obj2_12_c2_x10_070723,108.0,12_c2_x10_070723,near_pre_event_1_8,8.0,matched_support_front_qc,0.5528912993620559,3.635488609852795,15,near_pre_front_diffusion_review,0.6098418629211719,0.521455162133873,-0.4748711340206194,-4.273840206185566,-0.5107013704937886,-4.820551092684923,-0.0386273188327578,6.320949591016831e-06,37.0,98.23108783078975,near_vs_mid_pre|same_source|front_radius_q70_slope_px_per_norm_time|p=0.000999;near_vs_mid_pre|same_source|front_radius_q70_slope_px_per_norm_time|p=0.000999;near_vs_mid_pre|same_source|apparent_diffusion_q70_um2_per_norm_time|p=0.000999;near_vs_mid_pre|same_source|apparent_diffusion_q70_um2_per_norm_time|p=0.000999;near_vs_mid_pre|same_source|apparent_diffusion_q70_um2_per_norm_time|p=0.000999;near_vs_any_non_near|source_class_penalized_echem_context|mask_centroid_path_px|p=0.000999;near_vs_post_control|source_class_penalized_echem_context|masked_minus_background_mean_slope|p=0.000999;near_vs_mid_pre|source_class_penalized_echem_context|masked_minus_background_mean_slope|p=0.000999,event_relative_bin=near_pre_event_1_8; review_reason=near_pre_front_diffusion_review; matched_positive_support_count=37; front_radius2_slope_px2_per_norm_time=-4.27; front_radius_slope_px_per_norm_time_source_echem_context_residual=-0.511; apparent_diffusion_q70_um2_per_norm_time_source_echem_context_residual=-0.0386,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle108_rank11_obj2_12_c2_x10_070723.npz
26,source_balanced_cycle62_rank53_obj1_7_c2_x10_290623,62.0,7_c2_x10_290623,post_event_1_16,24.0,routine_review,0.5478210514335387,1.9914946710885917,100,context_or_guardrail_row,0.7580324427755681,,1.461340206185567,10.229381443298974,1.4211067597544538,9.774048625789856,-0.4228877440249161,2.587204900243358e-06,0.0,0.0,,event_relative_bin=post_event_1_16; review_reason=context_or_guardrail_row; matched_positive_support_count=0; front_radius2_slope_px2_per_norm_time=10.2; front_radius_slope_px_per_norm_time_source_echem_context_residual=1.42; apparent_diffusion_q70_um2_per_norm_time_source_echem_context_residual=-0.423,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle62_rank53_obj1_7_c2_x10_290623.npz
27,source_balanced_cycle133_rank19_obj1_15_c2_x5_HighCOV_120723,133.0,15_c2_x5_HighCOV_120723,far_pre_event_17_32,23.0,routine_review,0.527370483136757,2.7890828880031355,45,context_or_guardrail_row,,0.5054762810271783,0.0612113402061868,1.2854381443298806,0.0360397389727396,1.0027139611920428,1.063562143730346,2.336187185072671e-05,0.0,0.0,,event_relative_bin=far_pre_event_17_32; review_reason=context_or_guardrail_row; matched_positive_support_count=0; front_radius2_slope_px2_per_norm_time=1.29; front_radius_slope_px_per_norm_time_source_echem_context_residual=0.036; apparent_diffusion_q70_um2_per_norm_time_source_echem_context_residual=1.06,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle133_rank19_obj1_15_c2_x5_HighCOV_120723.npz
28,source_balanced_cycle146_rank26_obj2_17_c2_x10_HighHighCOV_150723,146.0,17_c2_x10_HighHighCOV_150723,mid_pre_event_9_16,10.0,routine_review,0.5239699362466653,2.7154335387323947,53,mid_pre_followup_front_diffusion_review,,,0.6198453608247421,4.354381443298966,0.5870779691135133,3.98488001283852,-0.0425336589635082,0.0002627810960718,0.0,0.0,,event_relative_bin=mid_pre_event_9_16; review_reason=mid_pre_followup_front_diffusion_review; matched_positive_support_count=0; front_radius2_slope_px2_per_norm_time=4.35; front_radius_slope_px_per_norm_time_source_echem_context_residual=0.587; apparent_diffusion_q70_um2_per_norm_time_source_echem_context_residual=-0.0425,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle146_rank26_obj2_17_c2_x10_HighHighCOV_150723.npz
29,source_balanced_cycle112_rank13_obj2_12_c2_x10_070723,112.0,12_c2_x10_070723,near_pre_event_1_8,4.0,matched_support_front_qc,0.5209171731762109,3.5997122021754104,17,near_pre_high_source_invariant_front_score,0.8836506466913451,0.521438517213678,-3.7203608247422713,-36.46907216494844,-3.707878339016286,-36.36419586946928,-0.1363899085947548,5.509144068501499e-05,35.0,90.82273434925277,near_vs_mid_pre|same_source|mask_centroid_path_px|p=0.000999;near_vs_mid_pre|same_source|mask_centroid_path_px|p=0.000999;near_vs_mid_pre|same_source|front_radius_q70_slope_px_per_norm_time|p=0.000999;near_vs_mid_pre|same_source|front_radius_q70_slope_px_per_norm_time|p=0.000999;near_vs_mid_pre|same_source|apparent_diffusion_q70_um2_per_norm_time|p=0.000999;near_vs_mid_pre|same_source|apparent_diffusion_q70_um2_per_norm_time|p=0.000999;near_vs_mid_pre|same_source|apparent_diffusion_q70_um2_per_norm_time|p=0.000999;near_vs_any_non_near|same_source|mask_centroid_path_px|p=0.000999,event_relative_bin=near_pre_event_1_8; review_reason=near_pre_high_source_invariant_front_score; matched_positive_support_count=35; front_radius2_slope_px2_per_norm_time=-36.5; front_radius_slope_px_per_norm_time_source_echem_context_residual=-3.71; apparent_diffusion_q70_um2_per_norm_time_source_echem_context_residual=-0.136,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle112_rank13_obj2_12_c2_x10_070723.npz
30,source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2,50.0,6_c2_x10_270623_2,mid_pre_event_9_16,10.0,routine_review,0.5162551536731633,2.9215625,36,mid_pre_followup_front_diffusion_review,,,1.172680412371138,12.89948453608248,1.1035822228179175,12.112119757775396,,2.3602611386539394e-06,0.0,0.0,,event_relative_bin=mid_pre_event_9_16; review_reason=mid_pre_followup_front_diffusion_review; matched_positive_support_count=0; front_radius2_slope_px2_per_norm_time=12.9; front_radius_slope_px_per_norm_time_source_echem_context_residual=1.1,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle50_rank48_obj1_6_c2_x10_270623_2.npz
31,source_balanced_cycle40_rank43_obj1_5_c2_x10_260623,40.0,5_c2_x10_260623,far_pre_event_17_32,20.0,routine_review,0.5134411141944676,2.3787498223812484,77,context_or_guardrail_row,,0.4818880427537596,1.3582474226804129,12.224226804123711,1.3150360844460969,11.697757650929786,-0.2028852797688211,2.245342624386277e-06,0.0,0.0,,event_relative_bin=far_pre_event_17_32; review_reason=context_or_guardrail_row; matched_positive_support_count=0; front_radius2_slope_px2_per_norm_time=12.2; front_radius_slope_px_per_norm_time_source_echem_context_residual=1.32; apparent_diffusion_q70_um2_per_norm_time_source_echem_context_residual=-0.203,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle40_rank43_obj1_5_c2_x10_260623.npz
32,source_balanced_cycle4_rank32_obj1_2_c2_x14_200623,4.0,2_c2_x14_200623,no_near_event_control,56.0,routine_review,0.5051942982859675,1.3902845154041363,123,context_or_guardrail_row,0.4766339216574229,,1.4942010309278364,11.010953608247426,1.4474047134912875,10.49649235851445,-0.3732657780241867,4.09741853100743e-06,0.0,0.0,,event_relative_bin=no_near_event_control; review_reason=context_or_guardrail_row; matched_positive_support_count=0; front_radius2_slope_px2_per_norm_time=11; front_radius_slope_px_per_norm_time_source_echem_context_residual=1.45; apparent_diffusion_q70_um2_per_norm_time_source_echem_context_residual=-0.373,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle4_rank32_obj1_2_c2_x14_200623.npz
33,source_balanced_cycle82_rank63_obj1_9_c2_x10_010723,82.0,9_c2_x10_010723,near_pre_event_1_8,4.0,routine_review,0.49553346161147005,3.614416004881446,16,near_pre_front_diffusion_review,0.2105703279546707,0.4970142155636441,-0.1797680412371061,-3.0560567010309407,-0.2327555977455807,-3.7212138024341583,1.1764616963657246,1.0326343224014266e-05,25.0,63.10362930294001,near_vs_post_control|source_class_penalized_echem_context|masked_minus_background_mean_slope|p=0.000999;near_vs_mid_pre|source_class_penalized_echem_context|masked_minus_background_mean_slope|p=0.000999;near_vs_any_non_near|source_class_penalized_echem_context|masked_minus_background_mean_slope|p=0.000999;near_vs_mid_pre|source_penalized_echem_context|masked_minus_background_mean_slope|p=0.000999;near_vs_any_non_near|same_source|masked_minus_background_mean_slope|p=0.000999;near_vs_any_non_near|source_penalized_echem_context|masked_minus_background_mean_slope|p=0.000999;near_vs_any_non_near|source_class_penalized_echem_context|masked_minus_background_mean_median|p=0.000999;near_vs_post_control|source_penalized_echem_context|masked_minus_background_mean_slope|p=0.002,event_relative_bin=near_pre_event_1_8; review_reason=near_pre_front_diffusion_review; matched_positive_support_count=25; front_radius2_slope_px2_per_norm_time=-3.06; front_radius_slope_px_per_norm_time_source_echem_context_residual=-0.233; apparent_diffusion_q70_um2_per_norm_time_source_echem_context_residual=1.18,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle82_rank63_obj1_9_c2_x10_010723.npz
34,source_balanced_cycle8_rank33_obj1_2_c2_x14_200623,8.0,2_c2_x14_200623,no_near_event_control,52.0,routine_review,0.49286550920968075,1.7694865550789196,114,context_or_guardrail_row,0.3903631425643304,,2.479381443298971,39.6701030927835,2.419475152682401,38.809122883991925,,1.694369554245352e-06,0.0,0.0,,event_relative_bin=no_near_event_control; review_reason=context_or_guardrail_row; matched_positive_support_count=0; front_radius2_slope_px2_per_norm_time=39.7; front_radius_slope_px_per_norm_time_source_echem_context_residual=2.42,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle8_rank33_obj1_2_c2_x14_200623.npz
35,source_balanced_cycle108_rank11_obj1_12_c2_x10_070723,108.0,12_c2_x10_070723,near_pre_event_1_8,8.0,routine_review,0.4918555920871444,3.47100855988724,20,near_pre_high_source_invariant_front_score,0.8074813427099291,0.525923670447671,,,,,-0.3616355344646118,9.858588593130064e-06,48.0,126.766924877397,near_vs_mid_pre|same_source|mask_centroid_path_px|p=0.000999;near_vs_mid_pre|same_source|mask_centroid_path_px|p=0.000999;near_vs_mid_pre|same_source|front_radius_q70_slope_px_per_norm_time|p=0.000999;near_vs_mid_pre|same_source|front_radius_q70_slope_px_per_norm_time|p=0.000999;near_vs_mid_pre|source_penalized_echem_context|mask_centroid_path_px|p=0.000999;near_vs_mid_pre|same_source|apparent_diffusion_q70_um2_per_norm_time|p=0.000999;near_vs_mid_pre|same_source|apparent_diffusion_q70_um2_per_norm_time|p=0.000999;near_vs_mid_pre|same_source|apparent_diffusion_q70_um2_per_norm_time|p=0.000999,event_relative_bin=near_pre_event_1_8; review_reason=near_pre_high_source_invariant_front_score; matched_positive_support_count=48; apparent_diffusion_q70_um2_per_norm_time_source_echem_context_residual=-0.362,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle108_rank11_obj1_12_c2_x10_070723.npz
36,source_balanced_cycle36_rank41_obj1_5_c2_x10_260623,36.0,5_c2_x10_260623,far_pre_event_17_32,24.0,routine_review,0.4893012352880679,2.7001943516334177,55,context_or_guardrail_row,,0.4759649355438241,0.6494845360824734,4.54639175257732,0.5958561429139876,3.878432983298675,-0.619315818647063,7.906108914169513e-06,0.0,0.0,,event_relative_bin=far_pre_event_17_32; review_reason=context_or_guardrail_row; matched_positive_support_count=0; front_radius2_slope_px2_per_norm_time=4.55; front_radius_slope_px_per_norm_time_source_echem_context_residual=0.596; apparent_diffusion_q70_um2_per_norm_time_source_echem_context_residual=-0.619,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle36_rank41_obj1_5_c2_x10_260623.npz
37,source_balanced_cycle44_rank45_obj1_5_c2_x10_260623,44.0,5_c2_x10_260623,mid_pre_event_9_16,16.0,routine_review,0.4876569527736131,2.7110156250000004,54,mid_pre_followup_front_diffusion_review,,,1.081829896907217,11.900128865979386,1.030250623712711,11.412385020038023,,2.4495881393892587e-06,0.0,0.0,,event_relative_bin=mid_pre_event_9_16; review_reason=mid_pre_followup_front_diffusion_review; matched_positive_support_count=0; front_radius2_slope_px2_per_norm_time=11.9; front_radius_slope_px_per_norm_time_source_echem_context_residual=1.03,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle44_rank45_obj1_5_c2_x10_260623.npz
38,source_balanced_cycle98_rank6_obj1_11_c2_x10_050723,98.0,11_c2_x10_050723,post_event_1_16,18.0,routine_review,0.48702911025624,2.432782240631101,75,context_or_guardrail_row,0.6678022038988345,,0.1134020618556723,1.9278350515464384,0.0610604006742679,1.235300077741853,-0.0547962452456829,4.84612328149072e-06,0.0,0.0,,event_relative_bin=post_event_1_16; review_reason=context_or_guardrail_row; matched_positive_support_count=0; front_radius2_slope_px2_per_norm_time=1.93; front_radius_slope_px_per_norm_time_source_echem_context_residual=0.0611; apparent_diffusion_q70_um2_per_norm_time_source_echem_context_residual=-0.0548,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle98_rank6_obj1_11_c2_x10_050723.npz
39,source_balanced_cycle141_rank22_obj2_16_c2_x10_HighHighCOV_130723,141.0,16_c2_x10_HighHighCOV_130723,mid_pre_event_9_16,15.0,routine_review,0.48122328580428086,2.641544894366197,59,mid_pre_followup_front_diffusion_review,,,0.0985824742268027,1.8318298969071989,0.0971059943019273,1.8244918593873083,0.1146320011387897,0.0001812897048246,0.0,0.0,,event_relative_bin=mid_pre_event_9_16; review_reason=mid_pre_followup_front_diffusion_review; matched_positive_support_count=0; front_radius2_slope_px2_per_norm_time=1.83; front_radius_slope_px_per_norm_time_source_echem_context_residual=0.0971; apparent_diffusion_q70_um2_per_norm_time_source_echem_context_residual=0.115,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle141_rank22_obj2_16_c2_x10_HighHighCOV_130723.npz
40,source_balanced_cycle130_rank18_obj1_14_c2_x10_HighCOV_110723,130.0,14_c2_x10_HighCOV_110723,post_event_1_16,26.0,routine_review,0.4617035782284913,2.303137480239842,82,context_or_guardrail_row,0.566336243716126,,0.0180412371134033,0.3427835051546904,0.0256342198198365,0.4378352356886161,0.1571106417572353,1.0985307308258768e-05,0.0,0.0,,event_relative_bin=post_event_1_16; review_reason=context_or_guardrail_row; matched_positive_support_count=0; front_radius2_slope_px2_per_norm_time=0.343; front_radius_slope_px_per_norm_time_source_echem_context_residual=0.0256; apparent_diffusion_q70_um2_per_norm_time_source_echem_context_residual=0.157,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle130_rank18_obj1_14_c2_x10_HighCOV_110723.npz
41,source_balanced_cycle26_rank36_obj2_4_c2_x10_240623,26.0,4_c2_x10_240623,no_near_event_control,34.0,routine_review,0.46166522026964374,2.697678740573309,57,context_or_guardrail_row,0.6510010452275747,,0.0335051546391751,0.569587628866023,-0.0381871326228869,-0.3730732518021836,-0.0300716155269997,5.11717144955027e-06,0.0,0.0,,event_relative_bin=no_near_event_control; review_reason=context_or_guardrail_row; matched_positive_support_count=0; front_radius2_slope_px2_per_norm_time=0.57; front_radius_slope_px_per_norm_time_source_echem_context_residual=-0.0382; apparent_diffusion_q70_um2_per_norm_time_source_echem_context_residual=-0.0301,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle26_rank36_obj2_4_c2_x10_240623.npz
42,source_balanced_cycle48_rank47_obj1_6_c2_x10_270623_2,48.0,6_c2_x10_270623_2,mid_pre_event_9_16,12.0,routine_review,0.45386759745127425,2.892265625,41,mid_pre_followup_front_diffusion_review,,,0.4052835051546405,4.45811855670103,0.3316991612540655,3.608403772376934,,2.52291622258178e-06,0.0,0.0,,event_relative_bin=mid_pre_event_9_16; review_reason=mid_pre_followup_front_diffusion_review; matched_positive_support_count=0; front_radius2_slope_px2_per_norm_time=4.46; front_radius_slope_px_per_norm_time_source_echem_context_residual=0.332,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle48_rank47_obj1_6_c2_x10_270623_2.npz
43,source_balanced_cycle128_rank17_obj2_14_c2_x10_HighCOV_110723,128.0,14_c2_x10_HighCOV_110723,post_event_1_16,28.0,routine_review,0.45021386910920785,1.951899330125016,105,context_or_guardrail_row,0.2944924047412829,,0.1797680412371167,3.056056701031016,0.1771046813843915,2.9892143669356024,0.0376962089086,8.456412876830057e-06,0.0,0.0,,event_relative_bin=post_event_1_16; review_reason=context_or_guardrail_row; matched_positive_support_count=0; front_radius2_slope_px2_per_norm_time=3.06; front_radius_slope_px_per_norm_time_source_echem_context_residual=0.177; apparent_diffusion_q70_um2_per_norm_time_source_echem_context_residual=0.0377,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle128_rank17_obj2_14_c2_x10_HighCOV_110723.npz
44,source_balanced_cycle66_rank55_obj1_8_c2_x10_300623,66.0,8_c2_x10_300623,post_event_1_16,20.0,routine_review,0.4361907216034838,2.066797654530137,96,context_or_guardrail_row,0.460069747414853,,0.4149484536082491,4.564432989690708,0.3638930736529588,3.910738266412905,,1.6427603561568664e-06,0.0,0.0,,event_relative_bin=post_event_1_16; review_reason=context_or_guardrail_row; matched_positive_support_count=0; front_radius2_slope_px2_per_norm_time=4.56; front_radius_slope_px_per_norm_time_source_echem_context_residual=0.364,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle66_rank55_obj1_8_c2_x10_300623.npz
45,source_balanced_cycle46_rank46_obj1_6_c2_x10_270623_2,46.0,6_c2_x10_270623_2,mid_pre_event_9_16,14.0,routine_review,0.43504888180909534,2.8985156250000004,39,mid_pre_followup_front_diffusion_review,,,0.2738402061855698,3.0122422680412466,0.1975177825231819,2.1139849630419287,,2.372293636114004e-06,0.0,0.0,,event_relative_bin=mid_pre_event_9_16; review_reason=mid_pre_followup_front_diffusion_review; matched_positive_support_count=0; front_radius2_slope_px2_per_norm_time=3.01; front_radius_slope_px_per_norm_time_source_echem_context_residual=0.198,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle46_rank46_obj1_6_c2_x10_270623_2.npz
46,source_balanced_cycle124_rank15_obj1_14_c2_x10_HighCOV_110723,124.0,14_c2_x10_HighCOV_110723,post_event_1_16,32.0,routine_review,0.4210514822442902,2.31991520158174,80,context_or_guardrail_row,0.6985348658078884,,-0.0032216494845332,-0.053479381443287,-0.020209422333927,-0.3107928053924694,-0.6385800187062679,8.899335459162964e-05,0.0,0.0,,event_relative_bin=post_event_1_16; review_reason=context_or_guardrail_row; matched_positive_support_count=0; front_radius2_slope_px2_per_norm_time=-0.0535; front_radius_slope_px_per_norm_time_source_echem_context_residual=-0.0202; apparent_diffusion_q70_um2_per_norm_time_source_echem_context_residual=-0.639,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle124_rank15_obj1_14_c2_x10_HighCOV_110723.npz
47,source_balanced_cycle88_rank1_obj1_10_c2_x10_030723,88.0,10_c2_x10_030723,post_event_1_16,28.0,routine_review,0.4210014412436637,1.533544281165663,119,context_or_guardrail_row,0.3287730376712032,,0.3769329896907203,4.90012886597938,0.3377086944751042,4.371042956390246,,6.630594008256798e-06,0.0,0.0,,event_relative_bin=post_event_1_16; review_reason=context_or_guardrail_row; matched_positive_support_count=0; front_radius2_slope_px2_per_norm_time=4.9; front_radius_slope_px_per_norm_time_source_echem_context_residual=0.338,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle88_rank1_obj1_10_c2_x10_030723.npz
48,source_balanced_cycle72_rank58_obj1_8_c2_x10_300623,72.0,8_c2_x10_300623,post_event_1_16,14.0,routine_review,0.42055121992575134,1.912236232012468,106,context_or_guardrail_row,0.5035622001389052,,0.3189432989690712,3.5083762886597967,0.2857454863780829,3.0871152924103216,,1.918785653241224e-06,0.0,0.0,,event_relative_bin=post_event_1_16; review_reason=context_or_guardrail_row; matched_positive_support_count=0; front_radius2_slope_px2_per_norm_time=3.51; front_radius_slope_px_per_norm_time_source_echem_context_residual=0.286,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle72_rank58_obj1_8_c2_x10_300623.npz
49,source_balanced_cycle128_rank17_obj1_14_c2_x10_HighCOV_110723,128.0,14_c2_x10_HighCOV_110723,post_event_1_16,28.0,routine_review,0.4158998704244456,1.9678357147245245,101,context_or_guardrail_row,0.4355206247398242,,0.0360824742268076,0.6855670103092927,0.0396879192932585,0.724065561795874,-0.0696088884179162,1.518979317922709e-05,0.0,0.0,,event_relative_bin=post_event_1_16; review_reason=context_or_guardrail_row; matched_positive_support_count=0; front_radius2_slope_px2_per_norm_time=0.686; front_radius_slope_px_per_norm_time_source_echem_context_residual=0.0397; apparent_diffusion_q70_um2_per_norm_time_source_echem_context_residual=-0.0696,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle128_rank17_obj1_14_c2_x10_HighCOV_110723.npz
