roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,persistence_mse_mean,persistence_mse_p95,persistence_mse_late_mean,velocity_mse_mean,velocity_mse_p95,velocity_minus_persistence_mse,temporal_energy_mean,temporal_energy_p95,temporal_energy_late_minus_early,roi_norm_mean_late_minus_early,roi_norm_mean_positive_step_fraction,raw_roi_mean_delta_last_minus_first,stage_drift_xy_recomputed,n_loaded_frames,frame_height,frame_width
source_balanced_cycle68_rank56_obj1_8_c2_x10_300623,68.0,8_c2_x10_300623,3,56,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,18.0,8.0,1.0,1.0,True,23.16876155864527,source_balanced_pre_event_candidate,549.1636363636363,179.56363636363636,55.0,9795.5771484375,24.391326904296875,453,84,645,276,192,96,96,2742,3655,8460.4150390625,8455.3310546875,-5.083984375,0.08993911743164062,0.08952286839485168,-0.00041624903678894043,0.25,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle68_rank56_obj1_8_c2_x10_300623.npz,,0.00013840649626217782,0.00048302815412171185,0.00011510885815368965,0.0003834713133983314,0.0014000235940329721,0.00024477142142131925,0.011257673613727093,0.012384806200861931,-0.001622883602976799,0.001268291690697268,0.5157894736842106,-5.083984375,0.24997559070633724,96,96,96
source_balanced_cycle68_rank56_obj2_8_c2_x10_300623,68.0,8_c2_x10_300623,3,56,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,18.0,8.0,1.0,1.0,True,24.35916966597197,source_balanced_pre_event_candidate,1170.060606060606,604.6060606060606,33.0,12434.7802734375,30.415143966674805,1074,509,1266,701,192,96,96,2742,3655,7961.28662109375,7956.08837890625,-5.1982421875,0.0749700516462326,0.07457035034894943,-0.0003997012972831726,0.25,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle68_rank56_obj2_8_c2_x10_300623.npz,,0.00012468946806620806,0.0004074861673871055,9.606798266759142e-05,0.00033480903948657215,0.0011633307265583425,0.00020976622181478888,0.010441306047141552,0.012194784078747033,-0.0019844071939587593,0.0009633239048222608,0.4631578947368421,-5.1982421875,0.24997559070633724,96,96,96
source_balanced_cycle70_rank57_obj1_8_c2_x10_300623,70.0,8_c2_x10_300623,5,57,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,16.0,10.0,1.0,1.0,True,23.94243621744613,source_balanced_pre_event_candidate,558.4347826086956,185.2173913043478,46.0,11111.662109375,26.94074821472168,462,89,654,281,192,96,96,4570,5483,8472.38671875,8469.0625,-3.32421875,0.08793491125106812,0.08767630159854889,-0.0002586096525192261,0.1802775637731931,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle70_rank57_obj1_8_c2_x10_300623.npz,,0.00011466406431281939,0.00044781872566090897,0.00011462788825156167,0.0003328404272906482,0.0013035035866778343,0.0002181221207138151,0.010705322027206421,0.011211079265922307,1.8217600882053375e-05,0.0014941186333695955,0.5052631578947369,-3.32421875,0.18026741406264754,96,96,96
source_balanced_cycle70_rank57_obj2_8_c2_x10_300623,70.0,8_c2_x10_300623,5,57,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,16.0,10.0,1.0,1.0,True,24.48501377212224,source_balanced_pre_event_candidate,1172.0,609.5757575757576,33.0,12562.2861328125,30.125808715820312,1076,514,1268,706,192,96,96,4570,5483,7956.3515625,7955.35400390625,-0.99755859375,0.07360976189374924,0.07361716032028198,7.398426532745361e-06,0.1802775637731931,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle70_rank57_obj2_8_c2_x10_300623.npz,,9.138263703789562e-05,0.00036058342084288597,9.178124309983104e-05,0.000262294226558879,0.0010357284918427459,0.00017086672596633434,0.009556402452290058,0.009930620808154345,6.321724504232407e-05,0.0015078418267269883,0.5052631578947369,-0.99755859375,0.18026741406264754,96,96,96
source_balanced_cycle72_rank58_obj1_8_c2_x10_300623,72.0,8_c2_x10_300623,7,58,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,14.0,12.0,1.0,1.0,True,25.992935327018248,source_balanced_pre_event_candidate,556.1212121212121,192.72727272727272,33.0,14739.283203125,34.92921447753906,460,97,652,289,192,96,96,6398,7311,8454.08984375,8458.830078125,4.740234375,0.08516018837690353,0.08548428118228912,0.0003240928053855896,0.2121320343560125,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle72_rank58_obj1_8_c2_x10_300623.npz,,0.00011177554551977664,0.00043746058945544054,0.00011177487613167614,0.00032335432479158044,0.0012674786266870788,0.00021155562717467546,0.010570337064564228,0.011003208160400391,-2.6971101760864258e-06,0.0008711776075263772,0.5052631578947369,4.740234375,0.21212340707186456,96,96,96
source_balanced_cycle72_rank58_obj2_8_c2_x10_300623,72.0,8_c2_x10_300623,7,58,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,14.0,12.0,1.0,1.0,True,22.75336144594749,source_balanced_pre_event_candidate,1318.6842105263158,131.78947368421052,152.0,5472.39111328125,16.9943904876709,1223,36,1415,228,192,96,96,6398,7311,8766.9375,8776.58203125,9.64453125,0.07285920530557632,0.07334799319505692,0.0004887878894805908,0.2121320343560125,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle72_rank58_obj2_8_c2_x10_300623.npz,,4.215550870867446e-05,0.0001647777680773288,4.1829742258414626e-05,0.00012056847481289878,0.00047565241256961597,7.84068979555741e-05,0.006490597501397133,0.006778463395312429,-4.138937219977379e-05,0.0005645124862591472,0.5368421052631579,9.64453125,0.21212340707186456,96,96,96
source_balanced_cycle74_rank59_obj1_8_c2_x10_300623,74.0,8_c2_x10_300623,9,59,1,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,12.0,14.0,1.0,1.0,True,26.0005089106223,source_balanced_pre_event_candidate,556.1212121212121,192.72727272727272,33.0,14731.1025390625,34.947486877441406,460,97,652,289,192,96,96,8226,9140,8467.166015625,8462.2314453125,-4.9345703125,0.08832412213087082,0.08794081211090088,-0.0003833100199699402,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle74_rank59_obj1_8_c2_x10_300623.npz,,0.00011717303277691826,0.0004573169833747669,0.00011663822806440294,0.0003390910569578409,0.0013298443518579006,0.00022189554874785244,0.01082264631986618,0.01120401918888092,-4.1865743696689606e-05,0.00039020630841454795,0.5263157894736842,-4.9345703125,0.24998779565108997,96,96,96
source_balanced_cycle74_rank59_obj2_8_c2_x10_300623,74.0,8_c2_x10_300623,9,59,2,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,12.0,14.0,1.0,1.0,True,24.338407919293296,source_balanced_pre_event_candidate,809.304347826087,29.13043478260869,46.0,11502.7158203125,28.194883346557617,713,0,905,192,192,96,96,8226,9140,8851.52734375,8849.7265625,-1.80078125,0.0873248428106308,0.08721914887428284,-0.00010569393634796143,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle74_rank59_obj2_8_c2_x10_300623.npz,,6.94100817781873e-05,0.0002742365904850885,6.934211705811322e-05,0.00020336348097771406,0.0008032249897951256,0.00013398751616477966,0.008329788222908974,0.008605255745351315,2.362765371799469e-06,0.00023548972482483055,0.5052631578947369,-1.80078125,0.24998779565108997,96,96,96
source_balanced_cycle76_rank60_obj1_9_c2_x10_010723,76.0,9_c2_x10_010723,1,60,1,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,10.0,16.0,1.0,1.0,True,23.452382044990863,source_balanced_pre_event_candidate,1340.0353982300885,124.95575221238938,113.0,7830.27734375,20.5656795501709,1244,29,1436,221,192,96,96,909,1818,8709.7548828125,8707.8408203125,-1.9140625,0.07469521462917328,0.07459375262260437,-0.00010146200656890869,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle76_rank60_obj1_9_c2_x10_010723.npz,,4.041056672576815e-05,0.00015866607063799165,4.077467383467592e-05,0.0001163635533885099,0.000458985312434379,7.594533963128924e-05,0.006355403456836939,0.006574095878750086,7.968535646796227e-05,0.0008969581685960293,0.49473684210526314,-1.9140625,0.24998779565108997,96,96,96
source_balanced_cycle76_rank60_obj2_9_c2_x10_010723,76.0,9_c2_x10_010723,1,60,2,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,10.0,16.0,1.0,1.0,True,23.44948962545228,source_balanced_pre_event_candidate,1190.6666666666667,1046.7368421052631,57.0,10542.4970703125,24.14755249023437,1095,951,1287,1143,192,96,96,909,1818,8314.3515625,8314.6298828125,0.2783203125,0.08237205445766449,0.08237635344266891,4.298985004425049e-06,0.2500000000000227,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle76_rank60_obj2_9_c2_x10_010723.npz,,7.49628889025189e-05,0.00029343050991883493,7.587672007502988e-05,0.00021454431407619268,0.0008393305848585437,0.00013956447946839035,0.008653762750327587,0.009204371646046637,0.00010373443365097046,0.0026226481422781944,0.5052631578947369,0.2783203125,0.24998779565108997,96,96,96
source_balanced_cycle78_rank61_obj1_9_c2_x10_010723,78.0,9_c2_x10_010723,3,61,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,18.0,1.0,0.0,True,23.31754665022192,source_balanced_pre_event_candidate,1337.0852713178294,121.95348837209302,129.0,6522.48046875,18.387556076049805,1241,26,1433,218,192,96,96,2728,3637,8706.62109375,8709.1865234375,2.5654296875,0.07421078532934189,0.07433129847049713,0.00012051314115524292,0.25,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle78_rank61_obj1_9_c2_x10_010723.npz,,4.057738624396734e-05,0.0001586987622431479,4.1261573642259464e-05,0.00011520677799126133,0.00045476949017029253,7.460835331585258e-05,0.006366292480379343,0.006715481961145997,0.00012408336624503136,0.0010055365661780086,0.5157894736842106,2.5654296875,0.24997559070633724,96,96,96
source_balanced_cycle78_rank61_obj2_9_c2_x10_010723,78.0,9_c2_x10_010723,3,61,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,8.0,18.0,1.0,0.0,True,23.41815372880088,source_balanced_pre_event_candidate,1187.876923076923,1042.953846153846,65.0,9549.6884765625,22.305952072143555,1092,947,1284,1139,192,96,96,2728,3637,8288.068359375,8307.3076171875,19.2392578125,0.08240436017513275,0.08359440416097641,0.0011900439858436584,0.25,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle78_rank61_obj2_9_c2_x10_010723.npz,,7.717421976849437e-05,0.00029947145958431065,7.828613161109388e-05,0.00022003371850587428,0.0008527058933395888,0.00014278806338552386,0.008772064931690693,0.009770048689097166,0.00011203065514564514,0.0031895763240754604,0.5052631578947369,19.2392578125,0.24997559070633724,96,96,96
source_balanced_cycle80_rank62_obj1_9_c2_x10_010723,80.0,9_c2_x10_010723,5,62,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,20.0,1.0,0.0,True,23.150083064243805,source_balanced_pre_event_candidate,1334.1192052980132,112.71523178807946,151.0,5705.8154296875,16.933719635009766,1238,17,1430,209,192,96,96,4548,5456,8691.806640625,8688.6708984375,-3.1357421875,0.07368725538253784,0.07357237488031387,-0.0001148805022239685,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle80_rank62_obj1_9_c2_x10_010723.npz,,4.1206556488759816e-05,0.00015823040303075678,4.3249339796602726e-05,0.00011663247278193012,0.00045212231925688623,7.540086517110467e-05,0.006380376871675253,0.006606750329956412,2.0947307348251343e-05,0.0005484751115242686,0.5157894736842106,-3.1357421875,0.26927184323626285,96,96,96
source_balanced_cycle80_rank62_obj2_9_c2_x10_010723,80.0,9_c2_x10_010723,5,62,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,20.0,1.0,0.0,True,23.4685353351648,source_balanced_pre_event_candidate,1185.3538461538462,1036.123076923077,65.0,9524.556640625,22.5175895690918,1089,940,1281,1132,192,96,96,4548,5456,8267.41796875,8285.4951171875,18.0771484375,0.07712975144386292,0.07828429341316223,0.0011545419692993164,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle80_rank62_obj2_9_c2_x10_010723.npz,,8.0634250480216e-05,0.0002972729154862453,8.692111441632733e-05,0.00022804035688750446,0.0008378830330912023,0.0001473073789384216,0.008836030028760433,0.009370509628206491,-3.959238529205322e-05,0.0027864445000886917,0.5263157894736842,18.0771484375,0.26927184323626285,96,96,96
source_balanced_cycle82_rank63_obj1_9_c2_x10_010723,82.0,9_c2_x10_010723,7,63,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,22.0,1.0,0.0,True,24.626899686728283,source_balanced_pre_event_candidate,1330.4888888888888,107.42222222222222,90.0,9840.453125,24.211902618408203,1234,11,1426,203,192,96,96,6367,7275,8675.9912109375,8677.08984375,1.0986328125,0.07415253669023514,0.07419736683368683,4.4830143451690674e-05,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle82_rank63_obj1_9_c2_x10_010723.npz,,5.121286085341126e-05,0.00017523692004033306,6.126445077825338e-05,0.0001385694631608203,0.0004969917557900771,8.72304299264215e-05,0.006817599758505821,0.008448279928416012,0.00023872870951890945,0.000483995613952487,0.5263157894736842,1.0986328125,0.26927184323626285,96,96,96
source_balanced_cycle82_rank63_obj2_9_c2_x10_010723,82.0,9_c2_x10_010723,7,63,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,22.0,1.0,0.0,True,24.18249331912291,source_balanced_pre_event_candidate,1186.642857142857,1032.357142857143,56.0,10968.7060546875,25.34671211242676,1091,936,1283,1128,192,96,96,6367,7275,8288.8076171875,8306.31640625,17.5087890625,0.07779829949140549,0.07885738462209702,0.0010590851306915283,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle82_rank63_obj2_9_c2_x10_010723.npz,,0.00011970874766120687,0.00033569294901098943,0.0001580349198775366,0.00030373901245184243,0.000924826247501187,0.00018355189240537584,0.009872984141111374,0.014185753278434273,0.0005031367763876915,0.0017345749462644305,0.5052631578947369,17.5087890625,0.26927184323626285,96,96,96
source_balanced_cycle84_rank64_obj1_9_c2_x10_010723,84.0,9_c2_x10_010723,9,64,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,24.0,1.0,0.0,True,23.316850427942136,source_balanced_pre_event_candidate,1332.9481481481482,105.71851851851852,135.0,6355.63525390625,18.092443466186523,1237,10,1429,202,192,96,96,8186,9095,8674.3056640625,8669.9755859375,-4.330078125,0.07432905584573746,0.07417083531618118,-0.00015822052955627441,0.2915475947422533,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle84_rank64_obj1_9_c2_x10_010723.npz,,4.8428682930534706e-05,0.00017728389211697445,5.361478906706907e-05,0.00013104196113999933,0.0004916154168313369,8.25025636004284e-05,0.006829188205301762,0.008658628072589636,0.0005644215270876884,9.839190170168877e-05,0.5263157894736842,-4.330078125,0.2915601564253875,96,96,96
source_balanced_cycle84_rank64_obj2_9_c2_x10_010723,84.0,9_c2_x10_010723,9,64,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,24.0,1.0,0.0,True,23.754603787224102,source_balanced_pre_event_candidate,1185.1333333333334,1028.9333333333334,60.0,10228.40234375,23.703378677368164,1089,933,1281,1125,192,96,96,8186,9095,8297.2705078125,8295.58203125,-1.6884765625,0.07784256339073181,0.07774460315704346,-9.796023368835449e-05,0.2915475947422533,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle84_rank64_obj2_9_c2_x10_010723.npz,,0.000105352170066908,0.00034596521290950475,0.00012322378461249173,0.00027156350552104414,0.000926150381565094,0.00016581846284680068,0.009887848049402237,0.014441605564206839,0.0013690022751688957,0.0008178477485974583,0.5263157894736842,-1.6884765625,0.2915601564253875,96,96,96
