roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,n_frames_loaded,train_n,horizon_n,history_mask_area_px,history_mask_fraction,fallback_frame_fraction,fallback_frame_count,median_history_iou,centroid_jitter_q90_px,blur_ratio_q10,one_step_history_mse,one_step_adaptive_mse,one_step_hybrid_mse,one_step_hybrid_minus_adaptive_mse,one_step_hybrid_adaptive_abs_delta_median,one_step_hybrid_adaptive_rel_delta,persistence_rollout_history_mse,persistence_rollout_hybrid_mse,latent_linear_rollout_history_mse,latent_linear_rollout_hybrid_mse,latent_linear_gain_vs_persistence_history,latent_linear_gain_vs_persistence_hybrid,hybrid_vs_history_persistence_rollout_mse_delta,hybrid_vs_history_latent_rollout_mse_delta,late_one_step_hybrid_mse,early_one_step_hybrid_mse,late_minus_early_one_step_hybrid_mse
source_balanced_cycle10_rank34_obj1_2_c2_x14_200623,10.0,2_c2_x14_200623,5,34,1,source_fill,no_near_event_control,source_balanced_pre_event_sampling,50.0,,0.0,0.0,True,23.272724973652963,source_balanced_pre_event_candidate,1653.0454545454545,126.4090909090909,88.0,7940.71728515625,22.496131896972656,1557,30,1749,222,192,96,96,4874,5848,8098.37939453125,8125.857421875,27.47802734375,0.0823317766189575,0.0834903195500373,0.0011585429310798,0.1802775637731931,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle10_rank34_obj1_2_c2_x14_200623.npz,,96,58,38,88,0.009548611111111112,0.21875,21,0.8333333333333334,0.7606102509100395,0.6240212383580831,4.9231906595802726e-05,4.690049845122145e-05,4.612641326910514e-05,-7.740851821163147e-07,0.0,-0.01650483913132388,0.010084209602126804,0.0055970776507619615,0.008680558169678516,0.004781142780373844,0.13919300449211722,0.1457787297764289,-0.004487131951364842,-0.0038994153893046717,6.259448680978861e-05,2.93079551850029e-05,3.328653162478571e-05
source_balanced_cycle10_rank34_obj2_2_c2_x14_200623,10.0,2_c2_x14_200623,5,34,2,source_fill,no_near_event_control,source_balanced_pre_event_sampling,50.0,,0.0,0.0,True,22.77690240693432,source_balanced_pre_event_candidate,1333.8074074074077,108.23703703703704,135.0,5872.78076171875,18.528026580810547,1238,12,1430,204,192,96,96,4874,5848,8736.951171875,8762.28515625,25.333984375,0.0785147845745086,0.0795502960681915,0.0010355114936828,0.1802775637731931,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle10_rank34_obj2_2_c2_x14_200623.npz,,96,58,38,137,0.014865451388888888,0.11458333333333333,11,0.8758620689655172,1.0688321772700795,0.6459510990247933,7.314492587867542e-05,7.275425473962652e-05,7.157930030754313e-05,-1.1749544320833833e-06,0.0,-0.016149631884600002,0.016365362542257393,0.007560234365373647,0.01550497180629494,0.00856644156700404,0.05257388791362353,-0.1330920647432421,-0.008805128176883746,-0.0069385302392909,8.946364246308e-05,5.331444023380333e-05,3.6149202229276675e-05
source_balanced_cycle14_rank35_obj1_2_c2_x14_200623,14.0,2_c2_x14_200623,9,35,1,source_fill,no_near_event_control,source_balanced_pre_event_sampling,46.0,,0.0,0.0,False,22.82416535348394,source_balanced_pre_event_candidate,1329.1538461538462,105.02564102564102,156.0,5352.28076171875,16.648698806762695,1233,9,1425,201,192,96,96,8773,9747,8838.20703125,8864.658203125,26.451171875,0.0819284990429878,0.0829002186655998,0.0009717196226119,0.2236067977499789,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle14_rank35_obj1_2_c2_x14_200623.npz,,96,58,38,158,0.017144097222222224,0.0,0,0.8690476190476191,0.8652007756006969,0.8410456902283002,8.373416208949101e-05,7.690214822400448e-05,7.690214822400448e-05,0.0,0.0,0.0,0.003600669743045914,0.0030748518349199873,0.020858597590342153,0.006540915705694948,-4.792977162270162,-1.1272295566934702,-0.0005258179081259269,-0.014317681884647205,8.423476679177227e-05,6.941351649522037e-05,1.4821250296551903e-05
source_balanced_cycle14_rank35_obj2_2_c2_x14_200623,14.0,2_c2_x14_200623,9,35,2,source_fill,no_near_event_control,source_balanced_pre_event_sampling,46.0,,0.0,0.0,False,22.97899038904026,source_balanced_pre_event_candidate,1181.3333333333333,1026.3636363636365,66.0,8832.5927734375,21.92408561706543,1085,930,1277,1122,192,96,96,8773,9747,8383.9580078125,8425.62890625,41.6708984375,0.0887420400977134,0.0908785760402679,0.0021365359425544,0.2236067977499789,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle14_rank35_obj2_2_c2_x14_200623.npz,,96,58,38,67,0.007269965277777778,0.0,0,0.8732394366197183,2.0533273381442485,0.9230257372648425,3.367456057105744e-05,1.1826349970676027e-05,1.1826349970676027e-05,0.0,0.0,0.0,0.0020977360531312973,0.00016680350037588814,0.0025211493292774272,0.00015629455928014682,-0.201842970431909,0.06300192185451532,-0.0019309325527554092,-0.0023648547699972803,1.8986076695114084e-05,4.514288635079717e-06,1.4471788060034366e-05
source_balanced_cycle26_rank36_obj1_4_c2_x10_240623,26.0,4_c2_x10_240623,1,36,1,no_near_event_control,no_near_event_control,source_balanced_pre_event_sampling,34.0,,0.0,0.0,True,25.079870246666943,source_balanced_pre_event_candidate,569.7142857142857,189.25714285714287,35.0,13485.7822265625,32.374229431152344,474,93,666,285,192,96,96,936,1872,8492.6904296875,8490.19921875,-2.4912109375,0.0912883654236793,0.0912694185972213,-1.894682645797729e-05,0.2500000000000909,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle26_rank36_obj1_4_c2_x10_240623.npz,,96,58,38,32,0.003472222222222222,0.5104166666666666,49,0.9142857142857143,0.2432769480846618,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
source_balanced_cycle26_rank36_obj2_4_c2_x10_240623,26.0,4_c2_x10_240623,1,36,2,no_near_event_control,no_near_event_control,source_balanced_pre_event_sampling,34.0,,0.0,0.0,True,22.78637000861585,source_balanced_pre_event_candidate,1332.4963503649635,128.2919708029197,137.0,5932.49560546875,18.39220428466797,1236,32,1428,224,192,96,96,936,1872,8760.6279296875,8756.60546875,-4.0224609375,0.0740994065999984,0.0739099606871604,-0.0001894459128379,0.2500000000000909,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle26_rank36_obj2_4_c2_x10_240623.npz,,96,58,38,136,0.014756944444444444,0.4166666666666667,40,0.95,1.3556966001591502,0.5558380820642498,0.00010542973792157013,0.0001161725354527739,0.00010850284798592018,-7.669687466853713e-06,0.0,-0.06601979923190684,0.0036316912619037177,0.003649334926327416,0.0011164166952577505,0.0014393413343404527,0.6925904173163306,0.6055880418219207,1.7643664423698264e-05,0.00032292463908270216,6.515753672961868e-05,0.00015277039990724945,-8.761286317763077e-05
source_balanced_cycle28_rank37_obj1_4_c2_x10_240623,28.0,4_c2_x10_240623,3,37,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,32.0,,1.0,0.0,True,26.15704479226437,source_balanced_pre_event_candidate,825.1111111111111,25.22222222222222,36.0,14946.62890625,35.38248825073242,729,0,921,192,192,96,96,2809,3745,8868.5400390625,8867.8828125,-0.6572265625,0.0830001309514045,0.0830766856670379,7.655471563339233e-05,0.2500000000000909,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle28_rank37_obj1_4_c2_x10_240623.npz,,96,58,38,37,0.004014756944444444,0.0,0,0.7380952380952381,1.087256480946183,0.8665992495914249,2.0556853528901414e-05,2.9479072639034517e-05,2.9479072639034517e-05,0.0,0.0,0.0,0.0001328867880543819,0.0001516131561112754,0.00010222895919629967,0.00015432368266696744,0.2307063727474245,-0.017877911292227624,1.87263680568935e-05,5.2094723470667766e-05,2.1703297324500898e-05,3.742028998153693e-05,-1.571699265703603e-05
source_balanced_cycle28_rank37_obj2_4_c2_x10_240623,28.0,4_c2_x10_240623,3,37,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,32.0,,1.0,0.0,True,23.070442608784315,source_balanced_pre_event_candidate,1332.9375,128.90625,128.0,6481.3994140625,19.310503005981445,1237,33,1429,225,192,96,96,2809,3745,8759.029296875,8760.47265625,1.443359375,0.0734901875257492,0.0735941231250763,0.000103935599327,0.2500000000000909,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle28_rank37_obj2_4_c2_x10_240623.npz,,96,58,38,128,0.013888888888888888,0.4479166666666667,43,0.9541984732824428,1.463952854048154,0.584313976898841,4.9389436683116544e-05,5.435869770184714e-05,4.93536184659658e-05,-5.005079235881338e-06,0.0,-0.09207503945980777,0.0033927750334671156,0.003201269167841249,0.0011992931206641457,0.001223425826834768,0.6465155782997571,0.6178310030519003,-0.0001915058656258668,2.4132706170622254e-05,4.289334294882661e-05,5.595134665368242e-05,-1.3058003704855808e-05
source_balanced_cycle30_rank38_obj1_4_c2_x10_240623,30.0,4_c2_x10_240623,5,38,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,30.0,,1.0,0.0,True,24.560125008264656,source_balanced_pre_event_candidate,826.6666666666666,25.6,45.0,12095.6220703125,29.271419525146484,731,0,923,192,192,96,96,4682,5618,8865.73046875,8851.17578125,-14.5546875,0.0830640792846679,0.0822491347789764,-0.0008149445056915,0.2236067977500298,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle30_rank38_obj1_4_c2_x10_240623.npz,,96,58,38,45,0.0048828125,0.0,0,0.6823899371069182,1.3362930114109257,0.880072762780337,1.5054682202273796e-05,3.12810168326695e-05,3.12810168326695e-05,0.0,0.0,0.0,0.0004812841561457876,0.00022967346387764277,0.0005272108679348367,0.00024088961299652934,-0.09542535569181974,-0.048835198152721346,-0.0002516106922681448,-0.00028632125493830736,2.580806905582115e-05,3.6870410306897614e-05,-1.1062341251076462e-05
source_balanced_cycle30_rank38_obj2_4_c2_x10_240623,30.0,4_c2_x10_240623,5,38,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,30.0,,1.0,0.0,True,22.76781268703481,source_balanced_pre_event_candidate,1329.1870967741936,128.25806451612902,155.0,5364.740234375,17.243749618530273,1233,32,1425,224,192,96,96,4682,5618,8753.4814453125,8741.287109375,-12.1943359375,0.0735574662685394,0.0729866847395896,-0.0005707815289497,0.2236067977500298,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle30_rank38_obj2_4_c2_x10_240623.npz,,96,58,38,157,0.017035590277777776,0.22916666666666666,22,0.8299277605779154,0.7277498895317664,0.5627994672451129,5.844477451206652e-05,6.400599023312092e-05,6.249578475280795e-05,-1.5102054803129547e-06,0.0,-0.023594752222604858,0.004445207664824079,0.006359834810807231,0.0029547533040051714,0.004592590106394637,0.33529465284900095,0.27787588152596754,0.0019146271459831521,0.0016378368023894654,6.110024355373406e-05,6.392101831781959e-05,-2.8207747640855322e-06
source_balanced_cycle32_rank39_obj1_4_c2_x10_240623,32.0,4_c2_x10_240623,7,39,1,far_pre_event_17_32,far_pre_event_17_32,source_balanced_pre_event_sampling,28.0,,1.0,0.0,False,25.40345945614252,source_balanced_pre_event_candidate,825.7142857142857,25.428571428571427,42.0,13060.6962890625,31.208984375,730,0,922,192,192,96,96,6555,7491,8850.87890625,8856.5498046875,5.6708984375,0.0824742019176483,0.0827721357345581,0.0002979338169097,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle32_rank39_obj1_4_c2_x10_240623.npz,,96,58,38,43,0.004665798611111111,0.0,0,0.8085106382978723,0.9893527353184142,0.87342656097666,2.9945672439680285e-05,3.3780563266720286e-05,3.3780563266720286e-05,0.0,0.0,0.0,0.0018605415449472517,0.00026481588601750335,0.001566165475975557,0.00024164337030108918,0.15822063730376987,0.08750425083970435,-0.0015957256589297483,-0.0013245221056744677,3.1103311888884785e-05,3.651477743982887e-05,-5.411465550944088e-06
source_balanced_cycle32_rank39_obj2_4_c2_x10_240623,32.0,4_c2_x10_240623,7,39,2,far_pre_event_17_32,far_pre_event_17_32,source_balanced_pre_event_sampling,28.0,,1.0,0.0,False,24.872823678992287,source_balanced_pre_event_candidate,570.0,189.26315789473685,38.0,12529.9716796875,30.002422332763672,474,93,666,285,192,96,96,6555,7491,8467.3642578125,8468.48046875,1.1162109375,0.0864194110035896,0.0865670517086982,0.0001476407051086,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle32_rank39_obj2_4_c2_x10_240623.npz,,96,58,38,40,0.004340277777777778,0.5208333333333334,50,0.8571428571428571,0.35048858810485506,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
source_balanced_cycle34_rank40_obj1_4_c2_x10_240623,34.0,4_c2_x10_240623,9,40,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,26.0,,1.0,0.0,True,26.154192036243128,source_balanced_pre_event_candidate,569.2903225806451,188.0,31.0,15218.8740234375,36.04883193969727,473,92,665,284,192,96,96,8428,9364,8474.0791015625,8472.84375,-1.2353515625,0.0879212915897369,0.0879615321755409,4.02405858039856e-05,0.2828427124746029,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle34_rank40_obj1_4_c2_x10_240623.npz,,96,58,38,32,0.003472222222222222,0.0,0,0.96875,0.09404761120717958,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
source_balanced_cycle34_rank40_obj2_4_c2_x10_240623,34.0,4_c2_x10_240623,9,40,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,26.0,,1.0,0.0,True,22.87704839259452,source_balanced_pre_event_candidate,1333.8529411764705,127.23529411764706,136.0,5988.5029296875,18.40530776977539,1238,31,1430,223,192,96,96,8428,9364,8744.5751953125,8740.3154296875,-4.259765625,0.0729047805070877,0.0726885497570037,-0.0002162307500839,0.2828427124746029,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle34_rank40_obj2_4_c2_x10_240623.npz,,96,58,38,136,0.014756944444444444,0.3645833333333333,35,0.9428571428571428,1.1706658265742012,0.6025056112166265,5.436223008542432e-05,5.8189982399304424e-05,5.4159005430149183e-05,-4.030976969155247e-06,0.0,-0.06927269614027984,0.005676748945758234,0.004439443072162198,0.0030371960125493594,0.0023743751934569863,0.4649761612553246,0.46516372552547125,-0.001237305873596036,-0.0006628208190923731,5.382619504014553e-05,5.449889689228054e-05,-6.727018521350135e-07
source_balanced_cycle36_rank41_obj1_5_c2_x10_260623,36.0,5_c2_x10_260623,1,41,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,24.0,,1.0,0.0,True,23.412970574757583,source_balanced_pre_event_candidate,1178.5454545454545,1038.1818181818182,55.0,10327.6552734375,24.71964454650879,1083,942,1275,1134,192,96,96,927,1854,8213.90234375,8233.9462890625,20.0439453125,0.0800622701644897,0.0812070220708847,0.0011447519063949,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle36_rank41_obj1_5_c2_x10_260623.npz,,96,58,38,56,0.006076388888888889,0.71875,69,0.5416666666666666,0.8740619005118396,0.333849349215064,1.44060292251339e-05,1.4146619951538085e-05,1.105113349977491e-05,-3.095486451763179e-06,0.0,-0.2188145622323461,0.00020844852927926093,4.9084543479334764e-05,0.00019559323387094782,5.23287299169008e-05,0.06167131738833581,-0.06609384966434247,-0.00015936398579992616,-0.00014326450395404702,5.205184534767239e-06,1.702146435765508e-05,-1.181627982288784e-05
source_balanced_cycle36_rank41_obj2_5_c2_x10_260623,36.0,5_c2_x10_260623,1,41,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,24.0,,1.0,0.0,True,23.48586016770073,source_balanced_pre_event_candidate,564.9166666666666,170.08333333333334,48.0,10704.7685546875,25.607177734375,469,74,661,266,192,96,96,927,1854,8486.265625,8484.666015625,-1.599609375,0.0905416309833526,0.0904764235019683,-6.520748138427734e-05,0.2692582403567336,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle36_rank41_obj2_5_c2_x10_260623.npz,,96,58,38,48,0.005208333333333333,0.2916666666666667,28,0.8823529411764706,0.6279391035463582,0.49596512803743986,5.056249728711947e-06,4.2794962129415115e-06,6.984788531664658e-06,2.7052923187231455e-06,0.0,0.6321520534454832,0.0,0.003910978188681494,2.100851213157068e-05,0.00393102902872185,,-0.005126809476561209,0.003910978188681494,0.003910020516590279,2.817891010301671e-06,1.12403434470992e-05,-8.422452436797528e-06
source_balanced_cycle38_rank42_obj1_5_c2_x10_260623,38.0,5_c2_x10_260623,3,42,1,far_pre_event_17_32,far_pre_event_17_32,source_balanced_pre_event_sampling,22.0,,1.0,0.0,True,22.46916953650301,source_balanced_pre_event_candidate,1174.8169014084508,1026.5915492957747,71.0,8483.4208984375,20.641084671020508,1079,931,1271,1123,192,96,96,2783,3710,8176.65625,8201.98046875,25.32421875,0.0772308409214019,0.0787855982780456,0.0015547573566436,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle38_rank42_obj1_5_c2_x10_260623.npz,,96,58,38,73,0.007921006944444444,0.3125,30,0.5824175824175825,3.2019106493647174,0.600975985673726,3.784632952683852e-05,3.2639739883376236e-05,3.432046728705912e-05,1.680727403682884e-06,0.0,0.05149328425067799,0.0005592324627087046,0.0001018557613710897,0.0060242592417932665,0.0019493634595044215,-9.772370424660432,-18.138470256997365,-0.0004573767013376149,-0.004074895782288845,2.4876280445966207e-05,4.396559427370721e-05,-1.9089313827741005e-05
source_balanced_cycle38_rank42_obj2_5_c2_x10_260623,38.0,5_c2_x10_260623,3,42,2,far_pre_event_17_32,far_pre_event_17_32,source_balanced_pre_event_sampling,22.0,,1.0,0.0,True,22.455762396322253,source_balanced_pre_event_candidate,1322.8,107.92941176470588,170.0,4584.2939453125,15.85906219482422,1227,12,1419,204,192,96,96,2783,3710,8707.32421875,8710.0673828125,2.7431640625,0.0739196687936782,0.0740390717983245,0.0001194030046463,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle38_rank42_obj2_5_c2_x10_260623.npz,,96,58,38,170,0.018446180555555556,0.125,12,0.9484400656814449,0.87328043976276,0.6326794020453526,0.00014794392876832033,0.0001392542089336862,0.00013979242466316088,5.382157294746829e-07,0.0,0.0038649871597847708,0.023073124290515307,0.008301704881419309,0.029579257458864302,0.00904732330089064,-0.28197885498425884,-0.0898150958293106,-0.014771419409095998,-0.020531934157973664,0.0001594996365628521,0.00011966591038262524,3.983372618022687e-05
source_balanced_cycle40_rank43_obj1_5_c2_x10_260623,40.0,5_c2_x10_260623,5,43,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,20.0,,1.0,0.0,True,23.65418882382201,source_balanced_pre_event_candidate,563.8367346938776,158.77551020408163,49.0,10582.173828125,26.109039306640625,468,63,660,255,192,96,96,4639,5566,8469.705078125,8470.55859375,0.853515625,0.0946448072791099,0.0944707095623016,-0.0001740977168083,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle40_rank43_obj1_5_c2_x10_260623.npz,,96,58,38,49,0.005316840277777778,0.16666666666666666,16,0.96,0.6996028634356861,0.5417868359722763,0.0,4.0719212042650495e-06,3.676696159016248e-06,-3.9522504524880137e-07,0.0,-0.0970610739802212,0.0,0.005502105518707251,0.0,0.005502105518707251,,0.0,0.005502105518707251,0.005502105518707251,7.027792438575418e-06,2.5429995861539305e-07,6.773492479960025e-06
source_balanced_cycle40_rank43_obj2_5_c2_x10_260623,40.0,5_c2_x10_260623,5,43,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,20.0,,1.0,0.0,True,22.6474034697134,source_balanced_pre_event_candidate,1323.9779005524863,102.5414364640884,181.0,4553.904296875,15.880654335021973,1228,7,1420,199,192,96,96,4639,5566,8693.611328125,8704.9453125,11.333984375,0.0726907029747963,0.0732521116733551,0.0005614086985588,0.2500000000000227,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle40_rank43_obj2_5_c2_x10_260623.npz,,96,58,38,182,0.019748263888888888,0.09375,9,0.9105263157894737,0.7269219691446007,0.6551052018494685,8.874955488559304e-05,8.53644597086767e-05,8.63395935098848e-05,9.751338012080915e-07,0.0,0.011423182487605857,0.013247740751287129,0.007758152687929708,0.014337291491983224,0.0074844267995375505,-0.08224426799643068,0.03528235385442023,-0.005489588063357421,-0.006852864692445673,9.329212265764851e-05,7.923913821004098e-05,1.4052984447607533e-05
source_balanced_cycle42_rank44_obj1_5_c2_x10_260623,42.0,5_c2_x10_260623,7,44,1,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,18.0,,1.0,0.0,True,26.434600093654183,source_balanced_pre_event_candidate,563.0,161.125,32.0,15272.9765625,36.92790222167969,467,65,659,257,192,96,96,6495,7422,8467.095703125,8464.365234375,-2.73046875,0.092874139547348,0.09253391623497,-0.0003402233123779,0.2499999999999317,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle42_rank44_obj1_5_c2_x10_260623.npz,,96,58,38,32,0.003472222222222222,0.0,0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0
source_balanced_cycle42_rank44_obj2_5_c2_x10_260623,42.0,5_c2_x10_260623,7,44,2,source_fill,far_pre_event_17_32,source_balanced_pre_event_sampling,18.0,,1.0,0.0,True,22.861196230251345,source_balanced_pre_event_candidate,1323.572327044025,98.38993710691824,159.0,5314.34375,17.366104125976562,1228,2,1420,194,192,96,96,6495,7422,8696.546875,8705.6923828125,9.1455078125,0.0736193731427192,0.0741531550884246,0.0005337819457054,0.2499999999999317,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle42_rank44_obj2_5_c2_x10_260623.npz,,96,58,38,160,0.017361111111111112,0.22916666666666666,22,0.9570552147239264,0.3639962629250607,0.5619289573297984,8.078534818303018e-05,8.010608346319933e-05,7.979687344745251e-05,-3.0921001574681397e-07,0.0,-0.003860006660903161,0.012211694187913132,0.006415432182862745,0.008416830781407725,0.0039038328011444467,0.31075650504427793,0.39149340373785274,-0.005796262005050386,-0.004512997980263278,8.153961391286762e-05,7.801705339766689e-05,3.522560515200739e-06
source_balanced_cycle44_rank45_obj1_5_c2_x10_260623,44.0,5_c2_x10_260623,9,45,1,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,16.0,,1.0,0.0,True,24.448438007843635,source_balanced_pre_event_candidate,564.1818181818181,155.1818181818182,44.0,11780.9072265625,28.238563537597656,468,59,660,251,192,96,96,8351,9278,8453.23046875,8451.267578125,-1.962890625,0.0908736214041709,0.0907654762268066,-0.0001081451773643,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle44_rank45_obj1_5_c2_x10_260623.npz,,96,58,38,46,0.004991319444444444,0.0,0,0.9565217391304348,0.16668001061007978,0.9089441420356944,7.573859847412418e-07,6.135320470105678e-08,6.135320470105678e-08,0.0,0.0,0.0,5.031852587709803e-07,0.0,1.6891910663735397e-06,1.2399151624935849e-06,-2.3569963287465026,,-5.031852587709803e-07,-4.492759038799548e-07,0.0,1.240117967361786e-07,-1.240117967361786e-07
source_balanced_cycle44_rank45_obj2_5_c2_x10_260623,44.0,5_c2_x10_260623,9,45,2,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,16.0,,1.0,0.0,True,25.00497740839979,source_balanced_pre_event_candidate,1178.0,578.0,32.0,13139.0234375,31.44757652282715,1082,482,1274,674,192,96,96,8351,9278,8017.73974609375,8012.58935546875,-5.150390625,0.0801354795694351,0.0797403678297996,-0.0003951117396354,0.2915475947422533,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle44_rank45_obj2_5_c2_x10_260623.npz,,96,58,38,30,0.0032552083333333335,0.03125,3,0.9375,0.20941580091983264,0.902210816755803,1.502489034915574e-06,9.65428319522095e-07,9.65428319522095e-07,0.0,0.0,0.0,1.2988435390931043e-05,3.124789457596334e-08,1.2988435390931043e-05,3.124789457596334e-08,0.0,0.0,-1.295718749635508e-05,-1.295718749635508e-05,2.4737916539304312e-08,1.9261334119300517e-06,-1.9013954953907475e-06
source_balanced_cycle46_rank46_obj1_6_c2_x10_270623_2,46.0,6_c2_x10_270623_2,1,46,1,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,14.0,,1.0,0.0,True,24.77731787589997,source_balanced_pre_event_candidate,568.1,165.3,40.0,12319.0537109375,29.939472198486328,472,69,664,261,192,96,96,925,1850,8456.962890625,8464.3984375,7.435546875,0.0933477580547332,0.0939619913697242,0.0006142333149909,0.2236067977498773,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle46_rank46_obj1_6_c2_x10_270623_2.npz,,96,58,38,44,0.004774305555555556,0.3645833333333333,35,0.9090909090909091,0.23630303674917058,0.0,1.0542067997552711e-06,6.539590667349678e-09,2.2897101935498246e-07,2.224314286876328e-07,0.0,34.013050663578966,4.22067560042597e-06,1.206103511790056e-06,4.22067560042597e-06,1.206103511790056e-06,0.0,0.0,-3.014572088635914e-06,-3.014572088635914e-06,4.5317180914006947e-07,0.0,4.5317180914006947e-07
