roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,n_frames_loaded,train_n,horizon_n,history_mask_area_px,history_mask_fraction,fallback_frame_fraction,fallback_frame_count,median_history_iou,centroid_jitter_q90_px,blur_ratio_q10,one_step_history_mse,one_step_adaptive_mse,one_step_hybrid_mse,one_step_hybrid_minus_adaptive_mse,one_step_hybrid_adaptive_abs_delta_median,one_step_hybrid_adaptive_rel_delta,persistence_rollout_history_mse,persistence_rollout_hybrid_mse,latent_linear_rollout_history_mse,latent_linear_rollout_hybrid_mse,latent_linear_gain_vs_persistence_history,latent_linear_gain_vs_persistence_hybrid,hybrid_vs_history_persistence_rollout_mse_delta,hybrid_vs_history_latent_rollout_mse_delta,late_one_step_hybrid_mse,early_one_step_hybrid_mse,late_minus_early_one_step_hybrid_mse,transport_review_rank,transport_mechanism_score,transport_source_residual_score,front_kinetic_score,observable_tail_score,qc_review_score,abs_radial_flow_mean,abs_radial_flow_mean_source_residual,particle_flow_mag_mean,curl_mean,front_kinetic_concordance_score,strict_qc_priority_score,front_evidence_score,kinetic_evidence_score,qc_evidence_score,front_consensus_score,front_radius2_slope_px2_per_norm_time,has_visual_assets,near_pre_flag,visual_asset_flag,capacity_fraction_of_first,coulombic_inefficiency_pct,echem_regime_pc1,echem_regime_pc2,masked_minus_bg_delta,masked_minus_bg_slope,q55_phase_fraction_delta,q55_phase_fraction_slope,q55_logistic_r2,q65_phase_fraction_delta,q65_phase_fraction_slope,q65_logistic_r2,q75_phase_fraction_delta,q75_phase_fraction_slope,q75_logistic_r2,front_radius_slope_px_per_norm_time_source_echem_context_residual,front_radius2_slope_px2_per_norm_time_source_echem_context_residual,phase_fraction_slope_per_norm_time_source_echem_context_residual,mode,pre_event_clock_closer,is_pre_event,is_near_pre,is_mid_pre,is_far_pre,is_post_event,is_control,one_step_hybrid_mse_source_residual,latent_linear_gain_vs_persistence_history_source_residual,transport_mechanism_score_source_residual,front_kinetic_score_source_residual,fallback_frame_fraction_source_residual,rollout_front_review_score
source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2,54.0,6_c2_x10_270623_2,9,50,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,,1.0,0.0,True,23.11647860509432,source_balanced_pre_event_candidate,1180.5797101449275,1036.1739130434785,69.0,8996.3212890625,21.14890480041504,1085,940,1277,1132,192,96,96,8330,9255,8201.01953125,8198.9814453125,-2.0380859375,0.0815426409244537,0.0814281031489372,-0.0001145377755165,0.2236067977499281,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle54_rank50_obj2_6_c2_x10_270623_2.npz,,96,58,38,71,0.0077039930555555,0.28125,27,0.6666666666666666,2.63407471646446,0.6105874621977515,1.778445903698247e-05,2.391887896442796e-05,2.1463648069413635e-05,-2.4552308950143248e-06,0.0,-0.1026482427820188,0.000311042939979,0.00027739663732,0.0002199563914934,0.0002287740532309,0.2928423596168892,0.1752818078795511,-3.3646302658961284e-05,8.817661737503193e-06,1.847938003273407e-05,2.451141117070341e-05,-6.032031137969345e-06,74,0.4493183656957928,0.44296875,0.6677942961165049,0.516796875,0.6647135416666667,2.482782892951973e-07,-5.6886317607192666e-08,4.255331510584305e-07,5.9593802589382784e-08,0.3777747494856078,0.3097407661012884,0.2140303589512014,0.7881085109809233,-0.1949813019297094,,,True,1,1,0.9669171895228345,1.1490920007552743,0.4409006335095697,-2.7475444874037414,-3.78270023439764e-05,0.0054041421592328,-0.0007956600361664,0.0139769952088887,0.3587346200971973,-0.0020976491862567,0.0116674745064412,0.3542691256224246,0.0013743218806509,0.0086855204041685,0.3501669440650341,0.1567754330104843,1.0818087481888568,0.002633450023071,1,-6.0,1,1,0,0,0,0,-3.383112805680017e-08,0.14557274740474563,-0.03727043512338196,0.04338440533980592,-0.14687499999999998,2.038715683411215
source_balanced_cycle56_rank51_obj1_7_c2_x10_290623,56.0,7_c2_x10_290623,1,51,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,,1.0,0.0,True,24.13946282545208,source_balanced_pre_event_candidate,1333.8461538461538,123.46153846153848,104.0,8290.7568359375,22.076351165771484,1238,27,1430,219,192,96,96,920,1840,8735.9619140625,8735.8203125,-0.1416015625,0.0739492699503898,0.0739663392305374,1.706928014755249e-05,0.1802775637731931,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle56_rank51_obj1_7_c2_x10_290623.npz,,96,58,38,106,0.0115017361111111,0.5,48,0.8421052631578947,1.1084626100152144,0.5548852864875253,3.4796669933042143e-05,3.987657879659985e-05,3.532884608716479e-05,-4.547732709435055e-06,3.46152539045944e-07,-0.1140452076551468,0.001438043575524,0.0013395745379225,0.0007473782426541,0.0007677244308966,0.480281226956728,0.4268893524303094,-9.846903760146613e-05,2.034618824256137e-05,3.136823727482129e-05,3.937372317211136e-05,-8.005485897290077e-06,42,0.56111328125,0.618359375,0.5328125,0.505859375,0.309375,5.34939318655881e-07,3.0958062826788666e-08,7.895270426628043e-07,1.0504726938159588e-07,,,,0.2574077617808462,,,,False,1,0,0.9634432441908478,1.1915066394023626,0.2543466824312516,-2.7140719739525485,-0.000282504478818,0.0046631377588491,0.0063652802893308,0.0083829533379316,0.376473827266098,0.0049909584086799,0.0104452750694434,0.3880189312034617,-0.0003616636528029,0.0065877313994893,0.3614520030090926,,,-0.0096269252481716,0,-4.0,1,1,0,0,0,0,1.0529219607008407e-06,0.07305469593214292,0.06609597807949036,-0.0009481189320388328,0.203125,2.0863025700934577
source_balanced_cycle56_rank51_obj2_7_c2_x10_290623,56.0,7_c2_x10_290623,1,51,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,,1.0,0.0,True,25.17189719050952,source_balanced_pre_event_candidate,569.2222222222222,177.22222222222223,36.0,13156.5732421875,30.565053939819336,473,81,665,273,192,96,96,920,1840,8489.359375,8483.0849609375,-6.2744140625,0.0872433558106422,0.0868066102266311,-0.000436745584011,0.1802775637731931,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle56_rank51_obj2_7_c2_x10_290623.npz,,96,58,38,33,0.0035807291666666,0.5416666666666666,52,0.8648648648648649,0.2790502641137558,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,93,0.3986482984425565,0.14453125,0.7304004854368931,0.42265625,0.7247395833333333,2.818666015529113e-07,-2.2211465427618098e-07,4.847106315598983e-07,6.166206822021613e-08,0.5509023873281594,0.4559302425694193,0.0058157892849015,1.2178691033035196,0.4067395516593037,1.993288341756802,5.294458762886611,True,1,1,0.9634432441908478,1.1915066394023626,0.2543466824312516,-2.7140719739525485,-0.0010193976632606,0.0056450553170435,-0.0035443037974683,0.026846022631942,0.4419940615484764,-0.0007233273056057,0.0244154191756305,0.4405234521050065,0.0031103074141048,0.0278638541414217,0.4875685824886823,0.4265074031550435,4.6330859340904205,-0.0148183201743141,1,-4.0,1,1,0,0,0,0,-3.427592412646395e-05,,-0.09636900472795318,0.1966398665048542,0.24479166666666663,
source_balanced_cycle58_rank52_obj1_7_c2_x10_290623,58.0,7_c2_x10_290623,3,52,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,,1.0,0.0,True,25.289213861257853,source_balanced_pre_event_candidate,568.5555555555555,177.55555555555554,36.0,13234.3671875,30.95050048828125,473,82,665,274,192,96,96,2761,3681,8477.0654296875,8478.8955078125,1.830078125,0.0895366668701171,0.0897456407546997,0.0002089738845825,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle58_rank52_obj1_7_c2_x10_290623.npz,,96,58,38,32,0.0034722222222222,0.4479166666666667,43,0.8888888888888888,0.2559875679236715,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,14,0.7065039062499999,0.883203125,0.5859375,0.5843750000000001,0.3203125,6.99356533982954e-07,1.953752781538617e-07,1.2881598780569297e-06,1.497874797649188e-07,,,,1.092182270943485,,,,False,1,0,0.9658603581567288,1.2537479653908008,-0.1654325169927462,-2.595456715556961,-0.0008967779606849,0.00370092381328,0.0112839059674502,0.0236600268451373,0.4514007286675824,0.011139240506329,0.0243881079771071,0.4700838702185522,0.0045569620253164,0.0193595850189221,0.4513968165624701,,,0.0195269788075841,1,-2.0,1,1,0,0,0,0,-3.427592412646395e-05,,0.21148660307949024,0.052176881067961145,0.15104166666666669,
source_balanced_cycle58_rank52_obj2_7_c2_x10_290623,58.0,7_c2_x10_290623,3,52,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,,1.0,0.0,True,23.05461387133453,source_balanced_pre_event_candidate,1326.9433962264152,116.85534591194968,159.0,5196.970703125,16.436952590942383,1231,21,1423,213,192,96,96,2761,3681,8718.2470703125,8715.947265625,-2.2998046875,0.0732193365693092,0.0731019973754882,-0.0001173391938209,0.2692582403567336,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle58_rank52_obj2_7_c2_x10_290623.npz,,96,58,38,159,0.0172526041666666,0.2083333333333333,20,0.9156626506024096,0.4753110176040347,0.5874898153625183,0.000157283712142,0.0001362539943347,0.0001447090499213,8.455055586558315e-06,0.0,0.0620536346683907,0.0083423768773072,0.0059725620338736,0.0041601171388557,0.0030932327702966,0.5013271157561812,0.4820928183326959,-0.0023698148434335,-0.001066884368559,0.0002139411983128,7.400387709590501e-05,0.0001399373212169,9,0.743074433656958,0.9421875,0.5753185679611652,0.51875,0.5697916666666667,1.007453903762593e-06,5.034726479335006e-07,1.5374178564945544e-06,2.3736714129387185e-07,0.1420957292436597,0.2927966246111948,-0.0907612431304365,0.6820125364774908,-0.6183521312503996,,,True,1,1,0.9658603581567288,1.2537479653908008,-0.1654325169927462,-2.595456715556961,-0.0001627219686583,0.0038684214062692,0.0053526220614829,0.0043151227605748,0.3675713218518079,0.0115732368896925,0.0079205272086651,0.3930986728891096,0.0098372513562386,0.0091889133312205,0.4276634988346348,-0.0475319874438441,-0.5906150788223208,0.0121856277017748,0,-2.0,1,1,0,0,0,0,0.00011043312579483606,0.0941005847315961,0.24805713048644834,0.04155794902912635,-0.08854166666666671,2.8576409170560746
source_balanced_cycle62_rank53_obj1_7_c2_x10_290623,62.0,7_c2_x10_290623,7,53,1,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,24.0,2.0,1.0,1.0,True,23.372022607686755,source_balanced_pre_event_candidate,567.5744680851063,163.6595744680851,47.0,10692.7197265625,25.64937210083008,472,68,664,260,192,96,96,6444,7363,8474.392578125,8471.96484375,-2.427734375,0.0908246338367462,0.0909845679998397,0.0001599341630935,0.2121320343560125,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle62_rank53_obj1_7_c2_x10_290623.npz,,96,58,38,48,0.0052083333333333,0.2708333333333333,26,0.9387755102040816,0.734492235790748,0.4506534586876805,4.07825805843169e-06,2.9794585812978875e-06,2.324373721486539e-06,-6.550848598113482e-07,0.0,-0.2198670805237324,0.0,0.0014477477659665,1.749766224537633e-06,0.0014495182310763,,-0.001222909923595,0.0014477477659665,0.0014477684648518,1.3309277471938217e-06,3.338956844168464e-06,-2.008029096974642e-06,71,0.4567919447815534,0.453125,0.3063865291262136,0.6277343750000001,0.34765625,4.373227509971433e-07,-6.6658504831949e-08,9.570596792191527e-07,1.1216587778704168e-07,-0.4964462985370387,,-0.2007101551125435,-1.1217826532007416,,1.4941520399966193,10.229381443298974,False,0,0,0.963052324521998,1.3560731535383042,-0.5147635067056484,-2.543389899762634,-0.0034784320710219,-0.0029518959000603,-0.0584448462929475,-0.0521370779813947,0.5700410355051309,-0.027124773960217,-0.0235393169404,0.1742586879204353,-0.0071609403254973,-0.0006555153707051,0.2773910260739136,1.4211067597544538,9.774048625789856,0.0137446427181856,1,,0,0,0,0,1,0,-3.1951550404977413e-05,,-0.0382253583889563,-0.22737408980582524,-0.026041666666666685,
source_balanced_cycle62_rank53_obj2_7_c2_x10_290623,62.0,7_c2_x10_290623,7,53,2,post_event_1_16,post_event_1_16,source_balanced_pre_event_sampling,24.0,2.0,1.0,1.0,True,22.324878552443145,source_balanced_pre_event_candidate,1176.4266666666667,1025.493333333333,75.0,8388.0390625,20.178136825561523,1080,929,1272,1121,192,96,96,6444,7363,8176.634765625,8214.17578125,37.541015625,0.0758312866091728,0.0776256173849105,0.0017943307757377,0.2121320343560125,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle62_rank53_obj2_7_c2_x10_290623.npz,,96,58,38,75,0.0081380208333333,0.0625,6,0.5789473684210527,3.367320068607152,0.6728961757653606,3.0631613778380414e-05,3.390961194933726e-05,3.3718721940024965e-05,-1.9089000931228981e-07,0.0,-0.005629377581716,0.0016491922042354,0.0003512692216955,0.0013642128044455,0.0003294457859474,0.172799385698071,0.062127378091323,-0.0012979229825399,-0.001034767018498,1.925249712788969e-05,4.849273876943972e-05,-2.9240241641550032e-05,106,0.3370289745145631,0.21015625,0.3721783980582524,0.625,0.2875,3.485940661509037e-07,-1.5538718967818861e-07,4.637357648875509e-07,6.847779400577628e-08,-0.6144432099371543,,-6.0,0.7138919751571141,,,,False,0,0,0.963052324521998,1.3560731535383042,-0.5147635067056484,-2.543389899762634,0.0014756318993876,0.0054351619443829,-0.0121518987341772,0.0057804664342578,0.3191343916928996,-0.0036889692585894,0.0136759195391584,0.3594073473664981,0.0065099457504521,0.0130556850170578,0.406497370060908,-4.008718546192362,-48.07858514880965,-0.0212653678909696,1,,0,0,0,0,1,0,-5.572021864389863e-07,-0.23442714532651407,-0.15798832865594659,-0.16158222087378643,-0.234375,0.8373065128504673
source_balanced_cycle64_rank54_obj1_7_c2_x10_290623,64.0,7_c2_x10_290623,9,54,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,22.0,4.0,1.0,1.0,True,25.296864300349824,source_balanced_pre_event_candidate,565.3714285714286,161.6,35.0,13981.1220703125,33.0367431640625,469,66,661,258,192,96,96,8285,9205,8470.943359375,8474.431640625,3.48828125,0.0936238095164299,0.0938752740621566,0.0002514645457267,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle64_rank54_obj1_7_c2_x10_290623.npz,,96,58,38,32,0.0034722222222222,0.0,0,0.9142857142857144,0.2432769480846601,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,101,0.3528274802791262,0.1875,0.5287317961165049,0.432421875,0.372265625,3.4254206549834984e-07,-1.6143919033074249e-07,6.235469888415045e-07,7.30256872629611e-08,-0.0685301588504004,,0.1000137364639108,-0.2525234627678681,,,,False,0,0,0.9638440515657726,1.145591739992156,0.3932175669067124,-2.804790369184948,-0.0019357845959854,0.0001221060372469,-0.0095479204339964,-0.0049009153446055,0.2571954643534317,-0.0061482820976492,0.0006303014485189,0.2876518328973373,-0.0009403254972875,0.0046225834715983,0.3179780598938448,0.0400288209975628,0.4561874554079334,-0.0127040816490445,1,,0,0,0,0,1,0,-3.427592412646395e-05,,-0.1421898228913835,-0.005028822815533962,-0.296875,
source_balanced_cycle64_rank54_obj2_7_c2_x10_290623,64.0,7_c2_x10_290623,9,54,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,22.0,4.0,1.0,1.0,True,22.72802435300064,source_balanced_pre_event_candidate,1328.9929078014184,102.4964539007092,141.0,5854.51953125,18.008760452270508,1233,6,1425,198,192,96,96,8285,9205,8697.8017578125,8696.640625,-1.1611328125,0.0733489468693733,0.0733357071876525,-1.3239681720733644e-05,0.2915475947422533,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle64_rank54_obj2_7_c2_x10_290623.npz,,96,58,38,140,0.0151909722222222,0.34375,33,0.91156462585034,0.856926092722441,0.5564368150149445,5.9522799976467465e-05,6.02700183376196e-05,5.812640134173529e-05,-2.1436169958843228e-06,0.0,-0.0355668880649122,0.0076240288504027,0.0049542949423589,0.0040064393922124,0.002683396127143,0.4744983956873602,0.4583697259926554,-0.0026697339080437,-0.0013230432650694,6.22282341811781e-05,5.3937295463155375e-05,8.290938718022724e-06,90,0.4041501061893203,0.25078125,0.6383191747572815,0.3957031249999999,0.4488281249999999,3.797748060320025e-07,-1.2420644979708985e-07,5.977293651509368e-07,8.342854882612669e-08,0.1359164513574495,,0.9398897334191676,-0.3907879846654839,,4.681867200813938,,False,0,0,0.9638440515657726,1.145591739992156,0.3932175669067124,-2.804790369184948,-0.0017644879037305,0.0010248907405993,-0.016413593637021,-0.0159904231053068,0.3693912757649799,-0.0161966738973246,-0.0137819043465944,0.3506759623921528,-0.0114967462039045,-0.0090345487547612,0.3490798410548684,,,0.0128819614696348,0,,0,0,0,0,1,0,2.385047721527134e-05,0.06727186466277513,-0.09086719698118939,0.10455855582524265,0.046875,2.1179724007009346
source_balanced_cycle66_rank55_obj1_8_c2_x10_300623,66.0,8_c2_x10_300623,1,55,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,20.0,6.0,1.0,1.0,False,25.31857735618822,source_balanced_pre_event_candidate,550.7777777777778,183.66666666666663,36.0,13578.4033203125,31.90176773071289,455,88,647,280,192,96,96,914,1827,8476.3994140625,8469.75,-6.6494140625,0.0869570076465606,0.0864942297339439,-0.0004627779126167,0.1802775637732877,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle66_rank55_obj1_8_c2_x10_300623.npz,,96,58,38,33,0.0035807291666666,0.6145833333333334,59,0.8648648648648649,0.2895405675567206,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,41,0.5614043537621358,0.7457031249999999,0.5460861650485436,0.3914062499999999,0.4214843749999999,4.854361922279312e-07,1.1813057896365573e-07,7.252402561740333e-07,8.427009240569314e-08,0.0905488985317131,,-0.1663537351624814,0.3880710309741815,,1.1728271408507471,4.564432989690708,False,0,0,0.9583043206595376,1.1643968771003443,0.3917497749499687,-2.7858873798632704,-0.0021460118901957,0.0012286923365401,-0.0117179023508137,-0.0065780373221978,0.2863294747574751,0.0003616636528028,0.0059961130478552,0.3370810627379539,0.0016636528028933,0.0094638895620888,0.367072498994561,0.3638930736529588,3.910738266412905,0.0152341634868712,1,,0,0,0,0,1,0,-1.697939575179503e-05,,0.09723936210558243,0.07501213592233003,0.42187500000000006,
source_balanced_cycle66_rank55_obj2_8_c2_x10_300623,66.0,8_c2_x10_300623,1,55,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,20.0,6.0,1.0,1.0,False,22.762042747653105,source_balanced_pre_event_candidate,1310.8402366863904,124.2603550295858,169.0,4928.5390625,15.936147689819336,1215,28,1407,220,192,96,96,914,1827,8771.9921875,8763.0439453125,-8.9482421875,0.0731098353862762,0.0727058500051498,-0.0004039853811264,0.1802775637732877,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle66_rank55_obj2_8_c2_x10_300623.npz,,96,58,38,169,0.0183376736111111,0.1145833333333333,11,0.827027027027027,0.8324047996560644,0.6448101431137017,6.501638648143028e-05,6.811224185985152e-05,6.770946046253656e-05,-4.0278139731496e-07,0.0,-0.0059134949359577,0.0071161137092703,0.0060326081015069,0.0059150299428871,0.0047030075930294,0.1687836669639629,0.2204022681575058,-0.0010835056077634,-0.0012120223498577,7.079706677084739e-05,6.455616040298504e-05,6.24090636786235e-06,45,0.5499252882281555,0.67109375,0.6682949029126214,0.462109375,0.4624999999999999,4.224158873178246e-07,5.511027405354912e-08,6.875478844277323e-07,8.87177183369044e-08,0.2081921467922502,,1.0997180609907615,-0.3465077332533667,,5.973070194336745,-0.5695876288659757,False,0,0,0.9583043206595376,1.1643968771003443,0.3917497749499687,-2.7858873798632704,-0.0016607725941525,0.0024305556547709,-0.0179385171790235,-0.0212681530918512,0.4739446630180766,-0.0117902350813743,-0.0117499207695605,0.3894678205690202,-0.0121518987341771,-0.0093759437743518,0.4010269110565139,-0.096367002042099,-1.4295456779056468,0.0076709645044367,0,,0,0,0,0,1,0,5.073006471074153e-05,0.14848434674667144,0.08576029657160206,0.19722087378640785,-0.07812500000000001,2.9406396028037385
source_balanced_cycle68_rank56_obj1_8_c2_x10_300623,68.0,8_c2_x10_300623,3,56,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,18.0,8.0,1.0,1.0,True,23.16876155864527,source_balanced_pre_event_candidate,549.1636363636363,179.56363636363636,55.0,9795.5771484375,24.391326904296875,453,84,645,276,192,96,96,2742,3655,8460.4150390625,8455.3310546875,-5.083984375,0.0899391174316406,0.0895228683948516,-0.0004162490367889,0.25,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle68_rank56_obj1_8_c2_x10_300623.npz,,96,58,38,56,0.0060763888888888,0.0,0,0.85,0.9021560378544178,0.7948458383252036,4.3213217234826544e-05,6.022947555465361e-06,6.022947555465361e-06,0.0,0.0,0.0,0.0027261405534112,1.994105938067309e-06,0.0024441178223983,2.118889664108785e-06,0.1034512804778251,-0.0625762772475451,-0.0027241464474732,-0.0024419989327342,4.153220547078922e-06,7.93245598956215e-06,-3.7792354424832287e-06,72,0.4524055673543689,0.7402343750000001,0.2204035194174757,0.3191406249999999,0.2765625,4.4495952537523814e-07,7.765391211096265e-08,7.821632750251041e-07,8.802259101783518e-08,-0.8910613932061036,,-1.9198397724888048,-1.0533682450855466,,4.1298648933300885,-37.45876288659794,False,0,0,0.957134043066144,1.5717444714518365,-1.489842165987645,-2.278079280553752,-0.0043888137313052,-0.0047958127941115,-0.0265461121157323,-0.0391705039055944,-2.220446049250313e-16,-0.0148282097649186,-0.021698374377808,0.1838244431761415,-0.0104882459312838,-0.0116330791745119,0.2121374569114433,-4.125858583986922,-38.036735089139455,-0.0108131090866833,1,,0,0,0,0,1,0,-1.0956448196329671e-05,0.08315196026053363,-0.011759424302184518,-0.25067050970873783,-0.19270833333333331,1.276449328271028
source_balanced_cycle68_rank56_obj2_8_c2_x10_300623,68.0,8_c2_x10_300623,3,56,2,source_fill,post_event_1_16,source_balanced_pre_event_sampling,18.0,8.0,1.0,1.0,True,24.35916966597197,source_balanced_pre_event_candidate,1170.060606060606,604.6060606060606,33.0,12434.7802734375,30.415143966674805,1074,509,1266,701,192,96,96,2742,3655,7961.28662109375,7956.08837890625,-5.1982421875,0.0749700516462326,0.0745703503489494,-0.0003997012972831,0.25,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle68_rank56_obj2_8_c2_x10_300623.npz,,96,58,38,32,0.0034722222222222,0.0729166666666666,7,0.8571428571428571,0.3340185001612043,0.8445634589313848,1.6845216290158132e-05,7.765764645084625e-08,5.17884902561649e-07,4.402272561108028e-07,0.0,5.668820473325143,0.0008552159511358,1.280444009520816e-07,0.001249006158983,1.280444009520816e-07,-0.4604570428371198,0.0,-0.0008550879067349,-0.001248878114582,1.1817585295298026e-07,9.26098400034332e-07,-8.079225470813519e-07,55,0.5096624696601942,0.75390625,0.2658373786407767,0.541015625,0.31484375,4.4854077998687e-07,8.123516672259455e-08,8.184771001492049e-07,1.129841639585966e-07,-0.4854800261282268,,-0.5312081525619825,-0.8635778274005691,,0.9267412366202168,-0.5244845360824658,False,0,0,0.957134043066144,1.5717444714518365,-1.489842165987645,-2.278079280553752,-0.0038381263789939,-0.0002174826474839,-0.0310307414104882,-0.0348151600454873,0.5107020989636334,-0.0159855334538878,-0.0238497604444361,-1.1168843627729077e-13,-0.005497287522604,-0.0166003616636527,4.752864768420295e-13,-0.0956551146653524,-1.1438789995633971,-0.0266551776593637,1,,0,0,0,0,1,0,-1.6461510849233382e-05,-0.4807563630544113,0.045497478003640845,-0.20523665048543682,-0.11979166666666671,1.1966906396028039
source_balanced_cycle70_rank57_obj1_8_c2_x10_300623,70.0,8_c2_x10_300623,5,57,1,source_fill,post_event_1_16,source_balanced_pre_event_sampling,16.0,10.0,1.0,1.0,True,23.94243621744613,source_balanced_pre_event_candidate,558.4347826086956,185.2173913043478,46.0,11111.662109375,26.94074821472168,462,89,654,281,192,96,96,4570,5483,8472.38671875,8469.0625,-3.32421875,0.0879349112510681,0.0876763015985488,-0.0002586096525192,0.1802775637731931,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle70_rank57_obj1_8_c2_x10_300623.npz,,96,58,38,45,0.0048828125,0.0104166666666666,1,0.9361702127659576,0.3532177396355881,0.9467619108298668,1.5555657655608102e-05,2.16886312370155e-06,2.16886312370155e-06,0.0,0.0,0.0,0.0003915542438024,6.320004551672066e-06,0.0006159962273016,6.320004551672066e-06,-0.5732078940571049,0.0,-0.0003852342392508,-0.0006096762227499,4.2077468993958265e-06,8.659884214143653e-08,4.12114805725439e-06,51,0.526567619842233,0.6734375,0.5899423543689319,0.382421875,0.355859375,3.998427073679288e-07,3.253709410365332e-08,7.423795086897617e-07,8.529447812308619e-08,0.02883644668074,,0.6701872678752195,-0.4405157336853146,,4.538201229410639,,False,0,0,0.9583905997688662,1.3785888653774236,-0.6817754078979126,-2.524889663506077,-0.0023730162612558,-0.0003226033359176,-0.0141048824593129,-0.0213307451389796,0.3890134625041094,-0.0116455696202532,-0.0054311068026319,0.2661045235543214,-0.0076672694394213,0.0027434704796705,0.3172038150167646,,,-0.0137440223600529,1,,0,0,0,0,1,0,-1.4810532628093481e-05,-0.5935072142743965,0.0624026281856796,0.1188683252427184,-0.1822916666666667,1.9422276577102804
