roi_id,cycleNo,source_stem,npz_path,preview_png,cycles_to_next_event,cycles_since_prev_event,event_neighborhood_phase,future8,future16,past8,past16,mode,mode_distance,mode_pc1,mode_pc2,mode_pc3,mode_label
source_balanced_cycle92_rank1_obj1_10_c2_x10_030723,92.0,10_c2_x10_030723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle92_rank1_obj1_10_c2_x10_030723.npz,,24.0,6.0,post_event_8,0,0,1,1,0,1.0324305704211432,0.010655805592986772,0.006377076942094008,0.1830784137323127,source_residual_front_geometry_state
source_balanced_cycle92_rank1_obj2_10_c2_x10_030723,92.0,10_c2_x10_030723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle92_rank1_obj2_10_c2_x10_030723.npz,,24.0,6.0,post_event_8,0,0,1,1,0,1.0698678870634257,0.12581771909961215,0.16092903445253445,0.3304416916624379,source_residual_front_geometry_state
source_balanced_cycle94_rank2_obj1_10_c2_x10_030723,94.0,10_c2_x10_030723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle94_rank2_obj1_10_c2_x10_030723.npz,,22.0,8.0,post_event_8,0,0,1,1,0,1.5913544319562238,-0.20353680303715901,-0.18397262198294653,-0.1077019145129046,source_residual_front_geometry_state
source_balanced_cycle94_rank2_obj2_10_c2_x10_030723,94.0,10_c2_x10_030723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle94_rank2_obj2_10_c2_x10_030723.npz,,22.0,8.0,post_event_8,0,0,1,1,0,1.3837394138007832,-0.00450989203640318,0.1566404140220678,-0.26157545068616167,source_residual_front_geometry_state
source_balanced_cycle98_rank3_obj1_11_c2_x10_050723,98.0,11_c2_x10_050723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle98_rank3_obj1_11_c2_x10_050723.npz,,18.0,12.0,post_event_16,0,0,0,1,0,2.5377874308804143,-0.6722782094686316,-0.5311697376217149,-0.6995523763064482,source_residual_front_geometry_state
source_balanced_cycle98_rank3_obj2_11_c2_x10_050723,98.0,11_c2_x10_050723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle98_rank3_obj2_11_c2_x10_050723.npz,,18.0,12.0,post_event_16,0,0,0,1,3,1.5812894587716873,-1.689884234904632,-0.33926584490082035,-0.4788143883192487,source_residual_temporal_dictionary_state
source_balanced_cycle100_rank4_obj1_11_c2_x10_050723,100.0,11_c2_x10_050723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle100_rank4_obj1_11_c2_x10_050723.npz,,16.0,14.0,pre_event_16,0,1,0,1,0,2.6451844556584994,1.114598318876977,-0.6641434006660366,0.9992445893521774,source_residual_front_geometry_state
source_balanced_cycle100_rank4_obj2_11_c2_x10_050723,100.0,11_c2_x10_050723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle100_rank4_obj2_11_c2_x10_050723.npz,,16.0,14.0,pre_event_16,0,1,0,1,0,2.002706425619839,0.8495370284437679,1.096248767277845,-0.1325814792012445,source_residual_front_geometry_state
source_balanced_cycle102_rank5_obj1_11_c2_x10_050723,102.0,11_c2_x10_050723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle102_rank5_obj1_11_c2_x10_050723.npz,,14.0,16.0,pre_event_16,0,1,0,1,0,1.3028392174638566,0.41832304190342484,-0.18710426621939838,-0.11803810300845607,source_residual_front_geometry_state
source_balanced_cycle102_rank5_obj2_11_c2_x10_050723,102.0,11_c2_x10_050723,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_roi_sequences/source_balanced_cycle102_rank5_obj2_11_c2_x10_050723.npz,,14.0,16.0,pre_event_16,0,1,0,1,0,2.0682281709166657,-0.08181802253302017,0.7491989656591008,0.5269623617829335,source_residual_front_geometry_state
