feature,transform,target,n,n_positive,oriented_auc,average_precision,direction,median_positive,median_negative,median_positive_minus_negative,mwu_p,within_source_perm_p,source_eta2_after_transform,raw_source_eta2,pre_clock_n,pre_clock_rho,pre_clock_p,pre_clock_perm_p_abs,post_clock_n,post_clock_rho,post_clock_p,post_clock_perm_p_abs,abs_pre_minus_abs_post_rho
front_radius_q60_delta_px,within_source_rank,near_pre_vs_far_pre,54,32,0.49857954545454547,0.6331486987541495,higher_in_positive,0.050000000000000044,0.0,0.050000000000000044,0.9929306956257145,,0.004737540269092287,0.19692374664441703,76,0.07367395186869448,0.5270664321034962,,40,-0.25643117547917915,0.1102161967878803,,-0.1827572236104847
front_radius_q60_slope_px_per_norm_time,within_source_rank,near_pre_vs_far_pre,30,32,0.4947089947089947,0.6830746775461504,higher_in_positive,0.19999999999999996,0.16666666666666663,0.033333333333333326,0.9818231604877031,,0.09316167017342415,0.2812613722951844,44,0.019866886143623117,0.8981483706568306,,15,-0.28293573690258833,0.30686848764637226,,-0.2630688507589652
roi_norm_mean_late_minus_early,within_source_rank,near_pre_vs_far_pre,54,32,0.4943181818181818,0.6007061590943169,higher_in_positive,0.0,0.0,0.0,0.9506524039359364,,0.002220577350111029,0.5985554655138969,76,-0.06144006180999618,0.5980244476525174,,40,-0.23754139494720297,0.1399645522572667,,-0.1761013331372068
roi_norm_mean_positive_step_fraction,within_source_rank,near_pre_vs_far_pre,54,32,0.49431818181818177,0.6288602744669007,lower_in_positive,0.050000000000000044,0.15000000000000002,-0.09999999999999998,0.9506258497444288,,0.002472391626833691,0.12356133059905985,76,0.03421645457314747,0.7691901372081759,,40,0.19950520800062696,0.21711956921359682,,-0.1652887534274795
masked_minus_background_mean_median,within_source_rank,near_pre_vs_far_pre,54,32,0.4928977272727272,0.5795526215433405,higher_in_positive,0.0,0.0,0.0,0.9365953296989307,,0.00222057735011103,0.43670484472087534,76,-0.0038539400115772627,0.9736417662967608,,40,-0.2231957647678276,0.166239818271324,,-0.21934182475625033
persistence_mse_mean,within_source_rank,near_pre_vs_far_pre,54,32,0.4914772727272727,0.5846904313076251,lower_in_positive,0.09999999999999998,0.14999999999999997,-0.04999999999999999,0.9225412603254072,,0.00222057735011103,0.7541982340374828,76,0.0059457100763727075,0.9593455324741627,,40,-0.18713290499588375,0.24757813061835748,,-0.18118719491951105
frame_diff_mse_mean,within_source_rank,near_pre_vs_far_pre,54,32,0.4914772727272727,0.5846904313076251,lower_in_positive,0.09999999999999998,0.14999999999999997,-0.04999999999999999,0.9225412603254072,,0.00222057735011103,0.7541983734421749,76,0.0059457100763727075,0.9593455324741627,,40,-0.18713290499588375,0.24757813061835748,,-0.18118719491951105
front_radius_q80_median_px,within_source_rank,near_pre_vs_far_pre,54,32,0.48792613636363635,0.6599061899369021,lower_in_positive,-0.04999999999999999,0.09999999999999998,-0.14999999999999997,0.8874507195754148,,0.002815632391035026,0.18760524310145266,76,0.036543448868061726,0.7539743334201419,,40,0.013841822669914502,0.9324431772643051,,0.022701626198147223
front_gradient_peak_radius_median_px,within_source_rank,near_pre_vs_far_pre,54,32,0.4872159090909091,0.5855848329282674,lower_in_positive,-0.04999999999999999,0.09999999999999998,-0.14999999999999997,0.8804288594808465,,0.002407318247472316,0.25372647451269464,76,-0.03780072905744817,0.7457915568434096,,40,-0.031770711508510775,0.8456959593782072,,0.006030017548937394
front_radius_q70_median_px,within_source_rank,near_pre_vs_far_pre,54,32,0.4865056818181817,0.5964008672203485,higher_in_positive,0.050000000000000044,0.050000000000000044,0.0,0.8728541554938681,,0.0026761819803746657,0.18852166145600718,76,-0.002692394564176076,0.9815842384566014,,40,-0.011369073448215007,0.9444910078918682,,-0.00867667888403893
persistence_mse_late_mean,within_source_rank,near_pre_vs_far_pre,54,32,0.4857954545454546,0.5921060251377129,lower_in_positive,0.04999999999999999,0.09999999999999998,-0.04999999999999999,0.8666240854215227,,0.0022205773501110296,0.6646846224893732,76,0.021210141768982883,0.855691286200931,,40,-0.12359714470568609,0.4473563184766831,,-0.1023870029367032
frame_diff_mse_slope,within_source_rank,near_pre_vs_far_pre,54,32,0.48579545454545453,0.6017690065237924,higher_in_positive,0.09999999999999998,0.09999999999999998,0.0,0.8665758100348664,,0.0022205773501110296,0.40709605393744575,76,0.006992823080288393,0.9521935483830488,,40,0.033958386649758726,0.8352124436225485,,-0.026965563569470333
mask_base_area_fraction,within_source_rank,near_pre_vs_far_pre,54,32,0.4850852272727273,0.5891967939565104,higher_in_positive,0.04999999999999999,0.0,0.04999999999999999,0.8598218695710542,,0.002223737658255997,0.21608411441791764,76,-0.027728690622818308,0.8120575347982496,,40,-0.09413693543143306,0.5634123446201739,,-0.06640824480861475
front_radius_q80_delta_px,within_source_rank,near_pre_vs_far_pre,54,32,0.481534090909091,0.6136845851874341,higher_in_positive,0.050000000000000044,0.050000000000000044,0.0,0.8249390054106486,,0.0052003882956594095,0.08729908603844944,76,0.014171642630860777,0.9032918151603485,,40,-0.42977477733463354,0.005645298758542929,,-0.41560313470377275
temporal_energy_late_minus_early,within_source_rank,near_pre_vs_far_pre,54,32,0.4786931818181819,0.6003391606875641,higher_in_positive,0.09999999999999998,0.09999999999999998,0.0,0.7975688332601624,,0.002220577350111029,0.28233130688118036,76,0.006155680275687986,0.9579111203393414,,40,0.04664707990285578,0.7750140910681468,,-0.040491399627167794
roi_norm_mean_first,within_source_rank,near_pre_vs_far_pre,54,32,0.4772727272727273,0.5700465229030696,higher_in_positive,0.04999999999999999,0.0,0.04999999999999999,0.7840404284713447,,0.0022205773501110283,0.1770683094060683,76,-0.08026204565202287,0.4906816798912822,,40,-0.046426107531341916,0.7760524918458999,,0.033835938120680954
object_mean_abs_z,within_source_rank,near_pre_vs_far_pre,54,32,0.47727272727272724,0.5718809376166206,higher_in_positive,0.04999999999999999,0.04999999999999999,0.0,0.7839026346536383,,0.0022205773501110275,0.24062877316727443,76,0.002684808243971671,0.9816361192857188,,40,0.060319775819460894,0.7115795675356916,,-0.05763496757548922
mask_area_fraction_median,within_source_rank,near_pre_vs_far_pre,54,32,0.47088068181818177,0.5844601405538905,higher_in_positive,0.04999999999999999,0.0,0.04999999999999999,0.723596261545279,,0.00222057735011103,0.29077556614059247,76,-0.06374097566450951,0.5843593067638722,,40,0.06898295782531559,0.6723270863773332,,-0.005241982160806083
roi_norm_mean_delta_last_minus_first,within_source_rank,near_pre_vs_far_pre,54,32,0.47017045454545453,0.5712870455422251,higher_in_positive,0.09999999999999998,0.09999999999999998,0.0,0.7169851247475748,,0.00222057735011103,0.41398376879987014,76,-0.07416081707992248,0.5243321767780763,,40,-0.004080532483418973,0.9800635218189058,,0.0700802845965035
roi_norm_mean_delta,within_source_rank,near_pre_vs_far_pre,54,32,0.47017045454545453,0.5712870455422251,higher_in_positive,0.09999999999999998,0.09999999999999998,0.0,0.7169851247475748,,0.00222057735011103,0.41398376879987014,76,-0.07416081707992248,0.5243321767780763,,40,-0.004080532483418973,0.9800635218189058,,0.0700802845965035
bright_fraction_075_delta,within_source_rank,near_pre_vs_far_pre,54,32,0.46946022727272724,0.5731780779776189,higher_in_positive,0.03125,0.025000000000000022,0.006249999999999978,0.7108198045018603,,0.0022937182702305954,0.27582890038621466,76,-0.03756585057583753,0.7473181191484091,,40,-0.13121654735100347,0.4196267264926659,,-0.09365069677516594
roi_norm_mean_last,within_source_rank,near_pre_vs_far_pre,54,32,0.4666193181818182,0.5664716667904246,higher_in_positive,0.04999999999999999,0.04999999999999999,0.0,0.6842935239451803,,0.00222057735011103,0.19923670283826445,76,-0.10198515160331571,0.3806823823587571,,40,-0.03437185837122263,0.8332341507954,,0.06761329323209309
object_x_full_approx,within_source_rank,near_pre_vs_far_pre,54,32,0.4651988636363636,0.5648364088615958,higher_in_positive,0.04999999999999999,0.04999999999999999,0.0,0.6713483750388649,,0.002225849532571599,0.2701791145026204,76,-0.026883640417789793,0.8176849435261535,,40,0.05551946090484372,0.7336577203340469,,-0.028635820487053928
spatial_std_mean,within_source_rank,near_pre_vs_far_pre,54,32,0.46306818181818177,0.5531369119558228,higher_in_positive,0.04999999999999999,0.0,0.04999999999999999,0.6521715430948728,,0.00222057735011103,0.27212879085565306,76,-0.05666980695531902,0.6267975792921054,,40,0.00644958821070456,0.9684936137712269,,0.050220218744614464
spatial_std_mean,raw,post_vs_control,52,40,0.8208333333333333,0.9484023733028921,lower_in_positive,0.1239008232951164,0.13759070634841913,-0.013689883053302737,0.0008566608802710302,,0.27212879085565306,0.27212879085565306,76,0.1963683253351561,0.08910768282100898,,40,0.05903714485106248,0.7174569588452503,,0.13733118048409362
masked_minus_background_mean_median,raw,post_vs_control,52,40,0.7979166666666666,0.9319796523040544,lower_in_positive,0.1445897379890084,0.1549264369532466,-0.010336698964238195,0.0019687778353101536,,0.43670484472087534,0.43670484472087534,76,0.3297661015575308,0.003625493206253862,,40,-0.481379796477894,0.0016625829266779311,,-0.1516136949203632
object_mean_residual,raw,post_vs_control,52,40,0.7604166666666667,0.9122349935669072,higher_in_positive,10986.458984375,7747.01416015625,3239.44482421875,0.006851704979835077,,0.17496062687710975,0.17496062687710975,76,-0.11549626617855825,0.3204587292172245,,40,-0.023274259027822704,0.8866449333297529,,0.09222200715073554
front_radius_q80_slope_px_per_norm_time,raw,post_vs_control,21,40,0.7407407407407408,0.9580270119743806,lower_in_positive,0.0209407216494845,1.0766752577319592,-1.0557345360824746,0.2210526315789474,,0.15336694105565868,0.15336694105565868,43,-0.059944217855624815,0.7025790960468653,,18,-0.10362101801933014,0.6824149547654927,,-0.04367680016370533
object_x_full_approx,raw,post_vs_control,52,40,0.7395833333333334,0.9061917483327118,lower_in_positive,843.1111111111111,1329.2678321678322,-486.15672105672115,0.012886623283412854,,0.2701791145026204,0.2701791145026204,76,0.22224738426526738,0.0536559061486116,,40,0.2568924464465556,0.10955517032660796,,-0.03464506218128824
mask_area_fraction_slope,raw,post_vs_control,52,40,0.7375,0.9181597457656266,higher_in_positive,0.0035396894911583,-0.0022321178877613,0.0057718073789196,0.01369893626505628,,0.3709568317727134,0.3709568317727134,76,0.05049706202252653,0.6648667086871807,,40,-0.03803354524058832,0.8157600239854593,,0.01246351678193821
roi_norm_mean_delta_last_minus_first,raw,post_vs_control,52,40,0.7270833333333333,0.824091550175031,lower_in_positive,-7.556006312369867e-05,0.0010323785245418,-0.0011079385876654987,0.018449586784943607,,0.41398376879987014,0.41398376879987014,76,-0.13490556037614174,0.24527262083217663,,40,0.2539354115068136,0.11384532667195583,,-0.11902985113067185
roi_norm_mean_delta,raw,post_vs_control,52,40,0.7270833333333333,0.824091550175031,lower_in_positive,-7.556006312369867e-05,0.0010323785245418,-0.0011079385876654987,0.018449586784943607,,0.41398376879987014,0.41398376879987014,76,-0.13490556037614174,0.24527262083217663,,40,0.2539354115068136,0.11384532667195583,,-0.11902985113067185
object_area_ds_px,raw,post_vs_control,52,40,0.7229166666666667,0.9029724940049417,lower_in_positive,47.5,90.0,-42.5,0.020639506725883442,,0.10986075143354154,0.10986075143354154,76,0.137285709592445,0.23696655251927137,,40,0.1989441483073696,0.21844204102485687,,-0.0616584387149246
object_mean_abs_z,raw,post_vs_control,52,40,0.7208333333333333,0.898391733496982,higher_in_positive,26.861649513244625,21.570711135864258,5.2909383773803675,0.021945283711031778,,0.24062877316727443,0.24062877316727443,76,-0.10359847849246892,0.3731534454741069,,40,-0.15629705656082565,0.3354973107967281,,-0.05269857806835673
mask_base_area_fraction,raw,post_vs_control,52,40,0.7197916666666667,0.9064439725174729,lower_in_positive,0.25569661458333337,0.26513671875,-0.00944010416666663,0.022569225663937296,,0.21608411441791764,0.21608411441791764,76,0.027250889423211164,0.81523818824953,,40,-0.14248387843862192,0.38045471029017863,,-0.11523298901541076
raw_roi_mean_delta_last_minus_first,raw,post_vs_control,52,40,0.71875,0.819094221945387,lower_in_positive,-2.19091796875,24.14990234375,-26.3408203125,0.023232169195948633,,0.4591139102176846,0.4591139102176846,76,-0.15272482764793446,0.18780518774492846,,40,0.32527196153518073,0.04055677065445424,,-0.17254713388724627
spatial_std_slope,raw,post_vs_control,52,40,0.7125,0.8381301282242447,higher_in_positive,0.00310334498926845,-0.0061934691320951,0.00929681412136355,0.02749347618612759,,0.5721075421394747,0.5721075421394747,76,0.436407562614875,8.11546775131973e-05,,40,0.2891306324757162,0.07037280137894285,,0.14727693013915882
dark_fraction_025_delta,raw,post_vs_control,52,40,0.7114583333333334,0.8680741304560766,higher_in_positive,5.42534722222e-05,-0.0011393229166665,0.0011935763888887,0.028147795802063894,,0.24516094962236806,0.24516094962236806,76,0.03590027762699184,0.7581708452420859,,40,-0.026433637482971808,0.8713784191286416,,0.009466640144020034
roi_norm_mean_slope,raw,post_vs_control,52,40,0.7104166666666667,0.8203511757908553,higher_in_positive,0.0020787241225389,-0.0039543383538761,0.006033062476415,0.029056397848707352,,0.5832240213168814,0.5832240213168814,76,0.20818387024922175,0.07112873183585965,,40,-0.28496775687724385,0.07469971752497633,,-0.0767838866280221
roi_norm_mean_late_minus_early,raw,post_vs_control,52,40,0.70625,0.8130640878787673,higher_in_positive,0.00121068023145195,-0.0029368645045906,0.00414754473604255,0.0324127317225495,,0.5985554655138969,0.5985554655138969,76,0.20793714193315077,0.07147182550831083,,40,-0.3282995074249789,0.0386191887251627,,-0.1203623654918281
bright_fraction_060_delta,raw,post_vs_control,52,40,0.7020833333333334,0.8399529445238931,lower_in_positive,-5.42534722222e-05,0.00043402777777775,-0.00048828124999995,0.03544249824870805,,0.16156767534943997,0.16156767534943997,76,-0.016021985912301695,0.8907380810984804,,40,-0.0956190132901585,0.5572583607300112,,-0.0795970273778568
mask_centroid_drift_px,raw,post_vs_control,52,40,0.6958333333333333,0.8498423956549755,lower_in_positive,0.2296128925139258,0.38025440353006074,-0.15064151101613493,0.04228642755895579,,0.1618456126623724,0.1618456126623724,76,-0.10595610462381382,0.3623148776476124,,40,-0.09480003067430223,0.5606551104794696,,0.011156073949511583
masked_minus_background_mean_slope,raw,post_vs_control,52,40,0.6854166666666667,0.8107360439221407,higher_in_positive,0.0021307021523489,-0.00408364507998575,0.00621434723233465,0.05459353158145885,,0.5781004525786195,0.5781004525786195,76,0.3785634796249016,0.0007463169258157047,,40,0.21325276361265197,0.18642857570824276,,0.16531071601224964
mask_centroid_path_px,raw,post_vs_control,52,40,0.6854166666666666,0.8852047570834156,higher_in_positive,8.337174011616579,7.224194075622803,1.112979935993776,0.05459353158145885,,0.7648575103265738,0.7648575103265738,76,0.1074913030349221,0.35536217842688467,,40,-0.002649102653573316,0.9870563878772199,,0.10484220038134878
mask_area_fraction_median,raw,post_vs_control,52,40,0.68125,0.889648614346319,lower_in_positive,0.2366807725694444,0.24536132812499994,-0.008680555555555552,0.06027998263891354,,0.29077556614059247,0.29077556614059247,76,-0.022918945774555492,0.844205417033138,,40,-0.065281458248771,0.6890009018453652,,-0.04236251247421551
mask_centroid_max_step_px,raw,post_vs_control,52,40,0.6791666666666668,0.8546038128940459,higher_in_positive,0.23924006618527294,0.20063850432023306,0.03860156186503988,0.06331950051338774,,0.7553858029701687,0.7553858029701687,76,0.16684317017866257,0.14972100520730233,,40,-0.0868527227135823,0.594106143176588,,0.07999044746508027
roi_norm_mean_last,raw,post_vs_control,52,40,0.6729166666666667,0.8950469477926186,lower_in_positive,0.0798236988484859,0.0830327086150646,-0.003209009766578688,0.07316733216008786,,0.19923670283826445,0.19923670283826445,76,-0.1253653988213973,0.28056052445843427,,40,-0.231228817333328,0.15112052311004806,,-0.10586341851193071
front_radius_q60_slope_px_per_norm_time,raw,post_vs_control,20,40,0.6533333333333333,0.8836722811645412,lower_in_positive,-0.2306701030927836,0.0,-0.2306701030927836,0.3485552115583076,,0.2812613722951844,0.2812613722951844,44,0.13190503286306138,0.39337732202451087,,15,0.07260496736616188,0.7970697171592416,,0.05930006549689949
mask_area_fraction_iqr,raw,post_vs_control,52,40,0.6520833333333333,0.8759700579674958,lower_in_positive,0.0045572916666666,0.00763617621527775,-0.00307888454861115,0.11532565851883342,,0.3839107963796472,0.3839107963796472,76,0.19001990752791864,0.10015186283137677,,40,-0.09888221044989558,0.5438205601031246,,0.09113769707802306
roi_norm_mean_first,raw,post_vs_control,52,40,0.65,0.8881030140448722,lower_in_positive,0.08001206815242765,0.08213013783097264,-0.002118069678544998,0.1204516222106099,,0.1770683094060683,0.1770683094060683,76,-0.09726578504664721,0.4032253677178448,,40,-0.2529893034162517,0.11524443295400909,,-0.1557235183696045
persistence_mse_mean,raw,post_vs_control,52,40,0.63125,0.8447400095751436,higher_in_positive,8.139813508023508e-05,5.2184093874529935e-05,2.9214041205705144e-05,0.17464993774669657,,0.7541982340374828,0.7541982340374828,76,0.12328191526346459,0.28869516136297674,,40,-0.5061678284506158,0.0008612809993133262,,-0.3828859131871512
frame_diff_mse_mean,raw,post_vs_control,52,40,0.63125,0.8447400095751436,higher_in_positive,8.139813508023508e-05,5.218409933149815e-05,2.9214035748736926e-05,0.17464993774669657,,0.7541983734421749,0.7541983734421749,76,0.12328191526346459,0.28869516136297674,,40,-0.5061678284506158,0.0008612809993133262,,-0.3828859131871512
velocity_mse_mean,raw,post_vs_control,52,40,0.6291666666666668,0.8372211464625413,higher_in_positive,0.0002170788502553,0.00014728081441715,6.979803583815e-05,0.1816490999112409,,0.783022062622364,0.783022062622364,76,0.11618162261208873,0.3175760952732874,,40,-0.47835225058809594,0.0017956939686069081,,-0.3621706279760072
velocity_minus_persistence_mse,raw,post_vs_control,52,40,0.625,0.8332491804716577,higher_in_positive,0.00013854999269815,9.50512439885195e-05,4.349874870963049e-05,0.19626801174034658,,0.7970380411936366,0.7970380411936366,76,0.11363209667935531,0.328383959795331,,40,-0.4669989535013532,0.002382338395157935,,-0.35336685682199787
roi_norm_mean_abs_step_mean,raw,post_vs_control,52,40,0.6166666666666667,0.857725578342212,lower_in_positive,0.00039655664249465,0.00043195207652285,-3.5395434028200013e-05,0.2280554913111481,,0.7875712256091358,0.7875712256091358,76,0.1712568656105989,0.13908922682765895,,40,-0.36614383104745474,0.020146723292861064,,-0.19488696543685582
roi_norm_mean_positive_step_fraction,raw,post_vs_control,52,40,0.6166666666666667,0.8388270487682253,lower_in_positive,0.5052631578947369,0.5157894736842106,-0.010526315789473717,0.2180444006128769,,0.12356133059905985,0.12356133059905985,76,0.09186953124168658,0.4299380292184354,,40,0.1829596268188935,0.25846952339549817,,-0.09109009557720692
frame_diff_abs_mean,raw,post_vs_control,52,40,0.6125,0.847027025682702,higher_in_positive,0.00678966357372695,0.005319006973877501,0.0014706565998494495,0.24525750214247188,,0.6168376064037338,0.6168376064037338,76,0.0982526983109311,0.3984475352466888,,40,-0.4787306938243207,0.0017785569224659204,,-0.3804779955133896
temporal_energy_mean,raw,post_vs_control,52,40,0.6125,0.8401389294477477,higher_in_positive,0.00882481457665555,0.00702224997803565,0.0018025645986198997,0.24525750214247188,,0.7281690036904103,0.7281690036904103,76,0.10017169632481647,0.38925348033832663,,40,-0.47286482366283694,0.0020610641974914447,,-0.37269312733802046
velocity_mse_p95,raw,post_vs_control,52,40,0.6125,0.8350760174204327,higher_in_positive,0.0008433218303252499,0.00052828624175155,0.00031503558857369995,0.24525750214247188,,0.67054335146267,0.67054335146267,76,0.10787510263769919,0.35363697536124744,,40,-0.45961931039497034,0.0028484286689027557,,-0.35174420775727117
persistence_mse_p95,raw,post_vs_control,52,40,0.6083333333333334,0.8403780895124893,higher_in_positive,0.00030305839027275003,0.0001847823899879,0.00011827600028485003,0.26334986755600454,,0.681991026318554,0.681991026318554,76,0.10266639374286746,0.3774921380033606,,40,-0.46340374275721796,0.002600293243350389,,-0.3607373490143505
persistence_mse_late_mean,raw,post_vs_control,52,40,0.5999999999999999,0.83507901479599,higher_in_positive,7.766038106638007e-05,5.7000204833457246e-05,2.0660176232922822e-05,0.302243570570932,,0.6646846224893732,0.6646846224893732,76,0.20341378947184952,0.07800057222599639,,40,-0.4819474613322311,0.0016386181711729735,,-0.2785336718603816
front_radius_q70_slope_px_per_norm_time,raw,post_vs_control,24,40,0.5875,0.8823112167741323,higher_in_positive,0.054445876288659746,-0.18782216494845375,0.24226804123711349,0.6273291925465838,,0.3379626708409469,0.3379626708409469,47,-0.004404916716799534,0.9765571136163967,,20,0.12029879535339212,0.6134234773236137,,-0.11589387863659259
temporal_energy_p95,raw,post_vs_control,52,40,0.5854166666666667,0.7897271416001503,higher_in_positive,0.009898525476455651,0.00918240668252105,0.0007161187939346003,0.37907398413457727,,0.8374275676480234,0.8374275676480234,76,0.2096642401456476,0.0690978499022495,,40,-0.4183689976464716,0.0072191727464956,,-0.208704757500824
frame_diff_mse_p95,raw,post_vs_control,52,40,0.5854166666666667,0.7897271416001503,higher_in_positive,9.798324790608603e-05,8.461997822450937e-05,1.3363269681576658e-05,0.37907398413457727,,0.6648823276962966,0.6648823276962966,76,0.21092529598334372,0.06740487668213603,,40,-0.4183689976464716,0.0072191727464956,,-0.2074437016631279
front_radius_q80_median_px,raw,post_vs_control,52,40,0.5708333333333334,0.820054727880815,higher_in_positive,5.0,5.0,0.0,0.42231425746167073,,0.18760524310145266,0.18760524310145266,76,-0.09637520827764946,0.4075655350726231,,40,0.15205550382492486,0.348938381959769,,-0.055680295547275396
front_radius_q70_positive_step_fraction,raw,post_vs_control,52,40,0.5625,0.811915306915307,higher_in_positive,0.0,0.0,0.0,0.4747119457850417,,0.36398625429553283,0.36398625429553283,76,0.10613834117485714,0.36148521575229037,,40,0.10836248055458099,0.5056818956164919,,-0.0022241393797238496
bright_fraction_075_delta,raw,post_vs_control,52,40,0.55,0.7622916995037113,lower_in_positive,-0.0001085069444444,5.42534722222e-05,-0.0001627604166666,0.6083762184683228,,0.27582890038621466,0.27582890038621466,76,-0.17014286969156922,0.14171729804793373,,40,-0.1599552646187083,0.32416563350710204,,0.010187605072860928
temporal_energy_late_minus_early,raw,post_vs_control,52,40,0.5395833333333333,0.8224683103707507,higher_in_positive,-5.201436579227446e-07,-4.16606198996021e-05,4.1140476241679355e-05,0.6878353993359404,,0.28233130688118036,0.28233130688118036,76,0.1441167508427915,0.21421657795802726,,40,-0.10937009526895547,0.5017093759124119,,0.03474665557383602
apparent_diffusion_q70_px2_per_norm_time,raw,post_vs_control,24,40,0.5375,0.8738949108578264,higher_in_positive,0.6994201030927842,-2.738724226804125,3.438144329896909,0.8518727649162432,,0.20786015276907482,0.20786015276907482,47,-0.03402218569422798,0.8204009670642275,,20,0.10278694539688565,0.6663053800860932,,-0.06876475970265768
apparent_diffusion_q70_um2_per_norm_time,raw,post_vs_control,24,40,0.5375,0.8738949108578264,higher_in_positive,0.025783422680412352,-0.1009603298969072,0.12674375257731957,0.8518727649162432,,0.20786015276907463,0.20786015276907463,47,-0.03402218569422798,0.8204009670642275,,20,0.10278694539688565,0.6663053800860932,,-0.06876475970265768
front_radius_q60_median_px,raw,post_vs_control,52,40,0.5375,0.8314693799431194,lower_in_positive,6.5,7.0,-0.5,0.6971379262182951,,0.18916582859938572,0.18916582859938572,76,-0.021727697467857587,0.8522092150887645,,40,0.19055804858894404,0.23887294804462947,,-0.16883035112108646
front_gradient_peak_radius_median_px,raw,post_vs_control,52,40,0.5302083333333333,0.8133187645687646,higher_in_positive,5.5,5.0,0.5,0.7573161024564443,,0.25372647451269464,0.25372647451269464,76,0.01320906531169316,0.9098320385958647,,40,-0.04335250458873488,0.7905351695659015,,-0.03014343927704172
front_radius_q70_median_px,raw,post_vs_control,52,40,0.51875,0.8242507492507494,higher_in_positive,6.0,6.0,0.0,0.8485278596684067,,0.18852166145600718,0.18852166145600718,76,-0.10325088266432929,0.3747678944012069,,40,0.2019833483039623,0.21134451986434144,,-0.09873246563963302
frame_diff_mse_slope,raw,post_vs_control,52,40,0.51875,0.7845875273079009,higher_in_positive,-1.5343032014496986e-08,-5.25795880285409e-07,5.10452848270912e-07,0.8535363513374351,,0.40709605393744575,0.40709605393744575,76,0.29067337058895154,0.010856269947875096,,40,-0.06320002044953482,0.6984416896225587,,0.22747335013941672
object_candidate_rank,raw,post_vs_control,52,40,0.5,0.7692307692307693,higher_in_positive,1.5,1.5,0.0,1.0,,0.0,0.0,76,0.0,1.0,,40,0.0,1.0,,0.0
front_gradient_peak_radius_slope_px_per_norm_time,raw,post_vs_control,41,40,0.4965277777777778,0.8066545336954867,higher_in_positive,2.531444412623888e-16,-0.1030927835051547,0.10309278350515495,0.9874344714110709,,0.1932607245506234,0.1932607245506234,70,0.026084833226104935,0.8302755123486937,,32,-0.02537643454857073,0.8903499002456139,,0.0007083986775342048
roi_norm_mean_abs_step_p95,raw,post_vs_control,52,40,0.4854166666666666,0.7587387806579595,higher_in_positive,0.0007555674761533,0.0006898395717143499,6.572790443895007e-05,0.8877348719280115,,0.676182004236315,0.676182004236315,76,0.16160704702648965,0.16310788121757813,,40,-0.3691713769372528,0.019063220992242596,,-0.20756432991076318
front_radius_q70_delta_px,raw,post_vs_control,52,40,0.47500000000000003,0.7656514913657771,higher_in_positive,0.0,0.0,0.0,0.6905738772544001,,0.11678601772059717,0.11678601772059717,76,0.030038394095635988,0.7967258570785768,,40,0.20530918305360904,0.20376280786845746,,-0.17527078895797304
front_radius_q80_delta_px,raw,post_vs_control,52,40,0.4708333333333334,0.7656593406593406,higher_in_positive,0.0,0.0,0.0,0.6398989816184906,,0.08729908603844944,0.08729908603844944,76,0.015775807071216848,0.8924068141417579,,40,-0.05961280196564088,0.7148171193150862,,-0.04383699489442403
object_y_full_approx,raw,post_vs_control,52,40,0.44375,0.7484668770000137,higher_in_positive,182.65347721822536,127.99919641063417,54.65428080759119,0.5649156625645811,,0.1767898202994347,0.1767898202994347,76,0.21023993954981324,0.06832077436782633,,40,-0.14854593782711645,0.3603043438633801,,0.06169400172269679
front_radius_q60_delta_px,raw,post_vs_control,52,40,0.3895833333333333,0.7337820512820512,higher_in_positive,0.0,0.0,0.0,0.08286681019358476,,0.19692374664441703,0.19692374664441703,76,0.039223446343098184,0.7365658671984594,,40,-0.01184457118003453,0.9421732392266657,,0.027378875163063653
front_radius_q60_delta_px,source_residual,post_vs_control,52,40,0.7104166666666667,0.8884521595053733,higher_in_positive,0.1,-0.3,0.4,0.02764305899444292,,1.6097856765574955e-33,0.19692374664441703,76,0.13968046061364714,0.22880813333921818,,40,-0.30413963376359415,0.056387698412491104,,-0.164459173149947
raw_roi_mean_delta_last_minus_first,source_residual,post_vs_control,52,40,0.6770833333333334,0.8157197609721387,lower_in_positive,-1.4180419921875,6.356982421874999,-7.775024414062499,0.06647269522849489,,6.8939850661600945e-34,0.4591139102176846,76,-0.07360728096117466,0.5274414127720789,,40,0.03216767507910455,0.8437916743766009,,0.041439605882070116
front_radius_q60_slope_px_per_norm_time,source_residual,post_vs_control,20,40,0.6666666666666666,0.8046299180122709,higher_in_positive,0.0,-0.8100837628865983,0.8100837628865983,0.3055985552115584,,1.8383473298731184e-33,0.2812613722951844,44,0.20571240908418426,0.1803630981395446,,15,-0.2777140001755693,0.31626341497721533,,-0.07200159109138504
roi_norm_mean_delta_last_minus_first,source_residual,post_vs_control,52,40,0.65625,0.809902871979238,lower_in_positive,-7.967706769707893e-05,0.00015347599983213996,-0.0002331530675292189,0.10565470935051577,,1.0175061883037838e-33,0.41398376879987014,76,-0.07034498433756954,0.545951001386718,,40,-0.04598085320130828,0.7781460118216429,,0.024364131136261263
roi_norm_mean_delta,source_residual,post_vs_control,52,40,0.65625,0.809902871979238,lower_in_positive,-7.967706769707893e-05,0.00015347599983213996,-0.0002331530675292189,0.10565470935051577,,1.0175061883037838e-33,0.41398376879987014,76,-0.07034498433756954,0.545951001386718,,40,-0.04598085320130828,0.7781460118216429,,0.024364131136261263
