roi_id,cycleNo,cohort_role,event_reference_cycle,method,particle_mse_mean,particle_mse_median,particle_mse_max,particle_mae_mean,particle_mae_median,nonparticle_mse_mean,nonparticle_mse_median,nonparticle_mae_mean,nonparticle_mae_median,full_crop_mse_mean,full_crop_mse_median,particle_to_nonparticle_mse_ratio_mean,particle_to_nonparticle_mse_ratio_median,particle_mse_fraction_of_full_mean,particle_mse_fraction_of_full_median,particle_mask_area_fraction_mean,nonparticle_context_area_fraction_mean,mask_fallback_used_mean,accepted_area_fraction_median,validation_score_first
cycle116_rank5_obj43,116.0,event,116.0,persistence,8.7833789166325e-05,8.326262468472123e-05,0.00014093703066464514,0.006936908248462714,0.006819313857704401,7.078627299961227e-05,6.927171125425957e-05,0.006568839060491882,0.006527715129777789,8.158118953360827e-05,7.982027818798088e-05,1.234528621322248,1.205925755116938,1.0706104088537374,1.0470179519537983,0.10628255208333333,0.6484917534722222,0.0,0.10639105902777778,4.3043625905483625
cycle116_rank5_obj43,116.0,event,116.0,velocity,0.0002480609859958349,0.00023371739371214062,0.0004141688405070454,0.011724245065124705,0.011456354521214962,0.0002027019713750633,0.00019890280964318663,0.011143672076286748,0.011082930956035852,0.00023368725533146062,0.00022869319218443707,1.2168063039104655,1.1866192847822372,1.055114262553692,1.0149898834456592,0.10628255208333333,0.6484917534722222,0.0,0.10639105902777778,4.3043625905483625
cycle116_rank7_obj37,116.0,event,116.0,low_rank_dmd,0.006617115213884972,0.006573161110281944,0.007348120212554932,0.06038737518247217,0.0600371528416872,0.0016566916965530254,0.0016445084474980831,0.026600150216836482,0.02661281917244196,0.002630245500768069,0.0026284701889380813,3.99527078777963,4.043945539066762,2.515390421687723,2.5241929109301005,0.152191162109375,0.6025831434461806,0.0,0.1526150173611111,4.274566215478122
cycle116_rank7_obj37,116.0,event,116.0,persistence,0.00017952165308088297,0.00017473677144153044,0.00022259377874433994,0.010396900586783886,0.01029735617339611,0.00020636873750845552,0.00020607541227946058,0.011357474664691836,0.011354406829923391,0.00023272086127690272,0.00023279721790459007,0.8698223415777802,0.8580429378548203,0.7705124634829535,0.7592027184593984,0.152191162109375,0.6025831434461806,0.0,0.1526150173611111,4.274566215478122
cycle116_rank7_obj37,116.0,event,116.0,velocity,0.0005310152255333378,0.0005222643085289747,0.0006984499050304294,0.017867008864413947,0.017756560817360878,0.0006072642809158424,0.0006055153789930046,0.01952371036168188,0.019491327926516533,0.0006795939116273075,0.000676113908411935,0.8742186206573461,0.8590478185417896,0.7803827642712712,0.7673951503216245,0.152191162109375,0.6025831434461806,0.0,0.1526150173611111,4.274566215478122
cycle116_rank8_obj20,116.0,event,116.0,low_rank_dmd,0.00938035108265467,0.009211454540491104,0.011079619638621807,0.07061879918910563,0.07046275213360786,0.0012200779710838106,0.001197428209707141,0.024077667680103332,0.023987927474081516,0.0018533264119469095,0.0018140861648134887,7.7684496465094615,7.702716145477305,5.07891538793192,5.066460270320787,0.08056640625,0.6742078993055556,0.0,0.08056640625,4.20806016995098
cycle116_rank8_obj20,116.0,event,116.0,persistence,6.950858892196266e-05,5.919200884818565e-05,0.00014565208402927965,0.0061856680404162034,0.005942913005128503,7.03313423855434e-05,6.780182957299985e-05,0.006498664486571215,0.006425653817132115,8.027114972719573e-05,7.75168082327582e-05,0.9712055809850848,0.8940752600807687,0.8503923669671933,0.775141877163535,0.08056640625,0.6742078993055556,0.0,0.08056640625,4.20806016995098
cycle116_rank8_obj20,116.0,event,116.0,velocity,0.00019921444663850707,0.0001800479949451983,0.0004701917932834476,0.010567066608928144,0.010336255189031363,0.00020898263710478204,0.00020362280338304117,0.011222618777537718,0.011150774080306292,0.0002374139839957934,0.00023089190653990954,0.9351047376954014,0.8767723164167054,0.8227160663232346,0.7778717259222261,0.08056640625,0.6742078993055556,0.0,0.08056640625,4.20806016995098
cycle118_rank1_obj7,118.0,control,,low_rank_dmd,0.0037889277446083724,0.003563215956091881,0.005478641018271446,0.04270645952783525,0.0413617379963398,0.0009542697971482994,0.0009457370615564287,0.018880269082728773,0.01881960593163967,0.00161634757387219,0.001559518394060433,3.9616875135967584,3.794894788284731,2.3349875256721258,2.317234577171722,0.1300421820746528,0.6247321234809028,0.0,0.13020833333333334,4.326672628497259
cycle118_rank1_obj7,118.0,control,,persistence,7.031124630429986e-05,6.38172532489989e-05,0.0001419707841705531,0.0062147144199116156,0.005989709636196494,6.542523658481514e-05,6.554021820193157e-05,0.006395616408553906,0.0063963530119508505,7.777382484164264e-05,7.6334981713444e-05,1.068711007899372,0.9936065451588958,0.8920530061069252,0.8530317702021479,0.1300421820746528,0.6247321234809028,0.0,0.13020833333333334,4.326672628497259
cycle118_rank1_obj7,118.0,control,,velocity,0.00019373149325474515,0.00017284760542679578,0.00038038467755541205,0.010395526507636532,0.009999848436564207,0.00018882159474742366,0.00018817184900399297,0.01088531655841507,0.010888064745813608,0.00022001379602443194,0.00021454818488564342,1.0207045394384648,0.9507473724210658,0.8688523745365185,0.8246372998490079,0.1300421820746528,0.6247321234809028,0.0,0.13020833333333334,4.326672628497259
cycle118_rank2_obj2,118.0,control,,low_rank_dmd,0.004763564211316407,0.004635268123820424,0.006558394990861416,0.04436190379783511,0.04409301467239857,0.0008483775745844468,0.0008464663696940988,0.019142805074807256,0.019166789017617702,0.0013810844066028949,0.0013615653733722866,5.610250961209008,5.461874271195578,3.4337344716165323,3.399513596100012,0.15263197157118055,0.602142333984375,0.0,0.1526150173611111,4.2813394428335565
cycle118_rank2_obj2,118.0,control,,persistence,4.542266549378837e-05,4.001136403530836e-05,0.00010341151937609538,0.00484316167421639,0.004669839749112725,3.6328382293504546e-05,3.612875661929138e-05,0.004761640215292573,0.0047632246278226376,4.3143111952304025e-05,4.229652404319495e-05,1.2465217409757252,1.1195551374953925,1.0354270831025674,0.9464601359599046,0.15263197157118055,0.602142333984375,0.0,0.1526150173611111,4.2813394428335565
