anchor_type,relative_cycle,feature,n,mean,median,std
matched_control,-12.0,particle_norm_range,13,0.11396096912144014,0.0901408450704226,0.08049372750962876
matched_control,-12.0,particle_norm_cv,13,0.04606255438434269,0.0357861932684425,0.03102019819603639
matched_control,-12.0,mean_delta_prev,13,0.001067093326386824,-0.0087053285102235,0.05711603086646074
matched_control,-12.0,mean_abs_delta_prev,13,0.047183443945161836,0.0263109623130405,0.04501361393856576
matched_control,-12.0,max_abs_delta_prev,13,0.07673046827976401,0.0555555555555555,0.04817212152991458
matched_control,-12.0,delta_std_across_particles,13,0.041773692011662575,0.0330977364763505,0.017737353281794457
matched_control,-12.0,capacity_mAh,13,0.6889761438898916,0.6500891617769337,0.07567183418155272
matched_control,-12.0,coulombic_efficiency_pct,13,98.96282514032829,99.02359602141068,0.15153275557696155
matched_control,-12.0,V_max,13,4.246950846153846,4.201423999999999,0.08805772016017524
matched_control,-12.0,n_frames,13,990.9230769230769,933.0,112.95387077509528
matched_control,-12.0,frames_percentile,13,0.5531547104580814,0.5,0.10926485803959245
matched_control,-11.0,particle_norm_mean,5,1.161803599374022,1.2047955309269094,0.06221168377920391
matched_control,-11.0,particle_norm_std,5,0.09701552408273559,0.1281563041964948,0.045709332083110524
matched_control,-11.0,particle_norm_range,5,0.22103825136612007,0.2864298724954459,0.10088992818199437
matched_control,-11.0,particle_norm_cv,5,0.08198200387275743,0.1057423462744356,0.03566652604137887
matched_control,-11.0,mean_delta_prev,5,0.09524609405064259,0.0617316375484235,0.07421575235105084
matched_control,-11.0,mean_abs_delta_prev,5,0.1063572051617537,0.0895094153262013,0.06934336488412102
matched_control,-11.0,max_abs_delta_prev,5,0.13611123938531003,0.1098591549295776,0.08737977092618934
matched_control,-11.0,delta_std_across_particles,5,0.04716911655956402,0.034801675760408,0.030896702276479903
matched_control,-11.0,capacity_mAh,5,0.8305561241009276,0.8202095282288281,0.023948467415851566
matched_control,-11.0,coulombic_efficiency_pct,5,114.93172008720512,99.05867704193368,36.00604219093042
matched_control,-11.0,V_max,5,4.4410586,4.402567,0.08888383484245017
matched_control,-11.0,n_frames,5,1188.6,1189.0,0.8944271909999159
matched_control,-11.0,frames_percentile,5,0.7348314606741573,0.7415730337078652,0.015074615578650304
matched_control,-10.0,particle_norm_mean,19,1.0812985838528435,1.0547397316503755,0.05873399286416644
matched_control,-10.0,particle_norm_std,19,0.05868755719642832,0.0469657252902729,0.03481578670597412
matched_control,-10.0,particle_norm_range,19,0.13457131437845743,0.1106557377049179,0.07794542046797881
matched_control,-10.0,particle_norm_cv,19,0.05331295851216295,0.0429408911710711,0.02915075458257375
matched_control,-10.0,mean_delta_prev,19,0.006767814248157915,0.007172131147541,0.034733681060565895
matched_control,-10.0,mean_abs_delta_prev,19,0.03892028231125802,0.0354658918905052,0.028496561325053477
matched_control,-10.0,max_abs_delta_prev,19,0.064974662470075,0.0555555555555555,0.02746578921975173
matched_control,-10.0,delta_std_across_particles,19,0.03887441951353023,0.02739094696744,0.02306755630423472
matched_control,-10.0,capacity_mAh,19,0.7214422635222759,0.651167873005438,0.09769013416308443
matched_control,-10.0,coulombic_efficiency_pct,19,107.41490941690796,99.02359602141068,25.346762971303217
matched_control,-10.0,V_max,19,4.305947894736842,4.201617,0.15412069354527697
matched_control,-10.0,n_frames,19,1026.7894736842106,934.0,126.7427749189359
matched_control,-10.0,frames_percentile,19,0.5890005913660556,0.5224719101123596,0.11134471722097632
matched_control,-9.0,particle_norm_mean,7,1.1504138217281832,1.1919312322019548,0.08107070288447098
matched_control,-9.0,particle_norm_std,7,0.11463392136941312,0.1047530220021636,0.017484406347989007
matched_control,-9.0,particle_norm_range,7,0.26092896174863384,0.2390710382513661,0.03716806726304525
matched_control,-9.0,particle_norm_cv,7,0.09939521463918659,0.0940270030508591,0.01092410681015645
matched_control,-9.0,mean_delta_prev,7,0.026510703565656185,-0.0200364298724955,0.10266054234556528
matched_control,-9.0,mean_abs_delta_prev,7,0.08413550519877,0.0895094153262013,0.06780107356759404
matched_control,-9.0,max_abs_delta_prev,7,0.11868991728146654,0.1098591549295776,0.07477932418315553
matched_control,-9.0,delta_std_across_particles,7,0.04450460977565614,0.034801675760408,0.023935943479905013
matched_control,-9.0,capacity_mAh,7,0.8446862691703354,0.8224419924742425,0.02923414592266463
matched_control,-9.0,coulombic_efficiency_pct,7,98.99865630492329,99.12879514014308,0.3622997811598345
matched_control,-9.0,V_max,7,4.487227285714286,4.402567,0.10668250120913936
matched_control,-9.0,n_frames,7,1188.142857142857,1189.0,1.4638501094227996
matched_control,-9.0,frames_percentile,7,0.7271268057784912,0.7415730337078652,0.021233959157821766
matched_control,-8.0,particle_norm_mean,21,1.1018935256957652,1.0547397316503755,0.07421916086854313
matched_control,-8.0,particle_norm_std,21,0.07611028803383345,0.0700574305902627,0.04360646072591364
matched_control,-8.0,particle_norm_range,21,0.1708721057370329,0.1513302034428796,0.09682617535518238
matched_control,-8.0,particle_norm_cv,21,0.06708667603274075,0.0671134167729031,0.03437667689638476
matched_control,-8.0,mean_delta_prev,21,0.014909218516930393,0.0035159957926063,0.05702350699390981
matched_control,-8.0,mean_abs_delta_prev,21,0.040108226774123755,0.0339304497293413,0.04530702130324262
matched_control,-8.0,max_abs_delta_prev,21,0.06687483736664061,0.0555555555555555,0.05407226731497325
matched_control,-8.0,delta_std_across_particles,21,0.026385641717335897,0.02739094696744,0.011442661997672911
matched_control,-8.0,capacity_mAh,21,0.7187963105187934,0.6500891617769337,0.10092119100858953
matched_control,-8.0,coulombic_efficiency_pct,21,106.47171117232674,98.86159774315372,24.227247921415195
matched_control,-8.0,V_max,21,4.315793142857143,4.202389,0.17415550737409524
matched_control,-8.0,n_frames,21,1017.2380952380952,934.0,122.8160839474638
matched_control,-8.0,frames_percentile,21,0.5714285714285715,0.5224719101123596,0.10096965275516814
matched_control,-7.0,particle_norm_mean,7,1.1937210237747067,1.1950633674542703,0.01799599407208264
matched_control,-7.0,particle_norm_std,7,0.12373090732365961,0.1281563041964948,0.013953399713699315
matched_control,-7.0,particle_norm_range,7,0.2778428311215195,0.2864298724954459,0.028431288329045852
matched_control,-7.0,particle_norm_cv,7,0.10364725622929884,0.1057423462744356,0.011543910958612973
matched_control,-7.0,mean_delta_prev,7,-0.009062434717595156,-0.0003838605402908,0.01681177036713533
matched_control,-7.0,mean_abs_delta_prev,7,0.01433175556068653,0.007172131147541,0.012060950709148394
matched_control,-7.0,max_abs_delta_prev,7,0.03083528493364559,0.0163934426229508,0.02336456748749204
matched_control,-7.0,delta_std_across_particles,7,0.01329864110377707,0.0084489869377411,0.008219745122610516
matched_control,-7.0,capacity_mAh,7,0.872626697148102,0.8733915434641674,0.004425810544666842
matched_control,-7.0,coulombic_efficiency_pct,7,121.67237881921191,99.12879514014308,39.39674898157834
matched_control,-7.0,V_max,7,4.600594571428571,4.600042999999999,0.0014593208302888373
matched_control,-7.0,n_frames,7,1186.4285714285713,1187.0,1.3972762620115435
matched_control,-7.0,frames_percentile,7,0.7014446227929374,0.7078651685393258,0.015699733281028562
matched_control,-6.0,particle_norm_mean,24,1.0822440448703148,1.050706309807845,0.061290792049130884
matched_control,-6.0,particle_norm_std,24,0.06958330317443649,0.0700574305902627,0.037488895658994166
matched_control,-6.0,particle_norm_range,24,0.1555042458759845,0.1513302034428796,0.08388447242297571
matched_control,-6.0,particle_norm_cv,24,0.06297616734720506,0.0671134167729031,0.031108999494466733
matched_control,-6.0,mean_delta_prev,23,-0.00864749357792434,-0.0087053285102235,0.031297048978651376
matched_control,-6.0,mean_abs_delta_prev,23,0.028528404927067715,0.0263109623130405,0.020407453968075313
matched_control,-6.0,max_abs_delta_prev,23,0.05345687811831786,0.0555555555555555,0.031273650938883686
matched_control,-6.0,delta_std_across_particles,23,0.023870376527960348,0.0272840669703022,0.012887865602896053
matched_control,-6.0,capacity_mAh,24,0.7142948804550904,0.6500891617769337,0.10394666849246145
matched_control,-6.0,coulombic_efficiency_pct,24,98.83720367696468,98.8814810500476,0.28973509199866354
matched_control,-6.0,V_max,24,4.317977541666667,4.201617,0.18635975931257712
matched_control,-6.0,n_frames,24,1004.7916666666666,934.0,118.44462260140139
matched_control,-6.0,frames_percentile,24,0.5426029962546817,0.5224719101123596,0.11196703136683761
matched_control,-5.0,particle_norm_mean,7,1.1370246066563314,1.1950633674542703,0.0729294962710923
matched_control,-5.0,particle_norm_std,7,0.1079597627010351,0.1358701819585951,0.04052140104317003
matched_control,-5.0,particle_norm_range,7,0.24473067915690863,0.302823315118397,0.08653127520518249
matched_control,-5.0,particle_norm_cv,7,0.09360548823502714,0.1136563612151462,0.03150992015710967
matched_control,-5.0,mean_delta_prev,7,-0.026367677833851872,-0.0003838605402908,0.05441268224470485
matched_control,-5.0,mean_abs_delta_prev,7,0.045134742883530636,0.0242617819851714,0.04366900201081804
matched_control,-5.0,max_abs_delta_prev,7,0.0763726255529534,0.0555555555555555,0.06642716244903193
matched_control,-5.0,delta_std_across_particles,7,0.03172309161390092,0.0349216248969958,0.01874059654743985
matched_control,-5.0,capacity_mAh,7,0.869049653723424,0.8692177312572485,0.0018070437195515374
matched_control,-5.0,coulombic_efficiency_pct,7,98.22936959392457,98.18959526246968,0.13422990938636165
matched_control,-5.0,V_max,7,4.602304285714285,4.600622,0.00275642472019369
matched_control,-5.0,n_frames,7,1182.5714285714287,1185.0,3.4572215654165053
matched_control,-5.0,frames_percentile,7,0.6709470304975922,0.6853932584269663,0.02123395915782177
matched_control,-4.0,particle_norm_mean,24,1.0653290206478703,1.0486688345006283,0.0590266711693782
matched_control,-4.0,particle_norm_std,24,0.06280170891424318,0.05175642253765015,0.03504824714929303
matched_control,-4.0,particle_norm_range,24,0.13904447480267154,0.12007427076117899,0.07779837239002374
matched_control,-4.0,particle_norm_cv,24,0.05781993404447069,0.0478568998528192,0.028686309074236718
matched_control,-4.0,mean_delta_prev,24,-0.009224451520904396,-0.0003838605402908,0.031179774155387315
matched_control,-4.0,mean_abs_delta_prev,24,0.0311588317854913,0.0339304497293413,0.01765212170178749
matched_control,-4.0,max_abs_delta_prev,24,0.05244383727990285,0.0555555555555555,0.02522637389361875
matched_control,-4.0,delta_std_across_particles,24,0.025052649686147992,0.0272840669703022,0.015628801336852623
matched_control,-4.0,capacity_mAh,24,0.7122753223213668,0.6499604634929861,0.10198137379003315
matched_control,-4.0,coulombic_efficiency_pct,24,98.73061833107873,98.84281850503584,0.323051454909566
matched_control,-4.0,V_max,24,4.3186128749999995,4.201617,0.18694085974360808
matched_control,-4.0,n_frames,24,1003.7916666666666,933.5,116.63841531646524
matched_control,-4.0,frames_percentile,24,0.535814606741573,0.5112359550561798,0.09517908056066894
matched_control,-3.0,particle_norm_mean,7,1.1108331225971495,1.105505849303471,0.045310836806892234
matched_control,-3.0,particle_norm_std,7,0.08377060033526199,0.0875947818677682,0.032055176584746006
matched_control,-3.0,particle_norm_range,7,0.19294821753838148,0.2076502732240439,0.07100112789942996
matched_control,-3.0,particle_norm_cv,7,0.07516725835969451,0.0832061733408327,0.027378002244540883
matched_control,-3.0,mean_delta_prev,7,-0.025910426126888823,-0.0369407244926755,0.06299311835155866
matched_control,-3.0,mean_abs_delta_prev,7,0.05541504949551585,0.0369407244926755,0.034186876279078904
matched_control,-3.0,max_abs_delta_prev,7,0.08756180067655471,0.0555555555555555,0.05404300413636347
matched_control,-3.0,delta_std_across_particles,7,0.02393003552920031,0.0160692863989166,0.01269685036197541
matched_control,-3.0,capacity_mAh,7,0.8675602183763873,0.8692177312572485,0.002974719278642089
matched_control,-3.0,coulombic_efficiency_pct,7,98.40587230590488,98.41242448803447,0.14039087357699406
matched_control,-3.0,V_max,7,4.603655714285715,4.603904,0.0027203493473133985
matched_control,-3.0,n_frames,7,1181.2857142857142,1181.0,2.690370836538197
matched_control,-3.0,frames_percentile,7,0.6621187800963082,0.6629213483146067,0.017595595133660075
matched_control,-2.0,particle_norm_mean,23,1.036311971775214,1.0438662484927783,0.052425270083780166
matched_control,-2.0,particle_norm_std,23,0.06242441064887011,0.0668853543691969,0.021675706026582447
matched_control,-2.0,particle_norm_range,23,0.14090429963960524,0.1484517304189434,0.050116937095230255
matched_control,-2.0,particle_norm_cv,23,0.06039880358048015,0.0585129011310816,0.02170557241987763
matched_control,-2.0,mean_delta_prev,23,-0.01775047210482341,-0.0117361271453858,0.043777530274819815
matched_control,-2.0,mean_abs_delta_prev,23,0.053406237695436856,0.0476974781292491,0.03314714683505706
matched_control,-2.0,max_abs_delta_prev,23,0.08925318761384338,0.0737704918032788,0.05640550867389177
matched_control,-2.0,delta_std_across_particles,23,0.04561141290219851,0.0378777392673256,0.037629241702688186
matched_control,-2.0,capacity_mAh,23,0.704745642784234,0.6498317652090385,0.09866744221421996
matched_control,-2.0,coulombic_efficiency_pct,23,98.7405252577917,98.7624204500116,0.2811502199147498
matched_control,-2.0,V_max,23,4.3067460434782605,4.201617,0.1815323958109454
matched_control,-2.0,n_frames,23,994.3478260869565,933.0,112.05745632391698
matched_control,-2.0,frames_percentile,23,0.5185637518319491,0.5,0.08826801160772493
matched_control,-1.0,particle_norm_mean,5,1.102563880551066,1.105505849303471,0.03432347816699803
matched_control,-1.0,particle_norm_std,5,0.04057521900048934,0.0415753859879087,0.00759960587719021
matched_control,-1.0,particle_norm_range,5,0.09544626593806915,0.0938069216757739,0.017555811258287122
matched_control,-1.0,particle_norm_cv,5,0.036734092229636396,0.0359499166685796,0.006417223686294001
matched_control,-1.0,mean_delta_prev,5,0.023783511634469803,0.0199197003514713,0.008688174180076932
matched_control,-1.0,mean_abs_delta_prev,5,0.046005733856692044,0.0476974781292491,0.014821145426859033
matched_control,-1.0,max_abs_delta_prev,5,0.07395264116575592,0.0737704918032788,0.022681070099085127
matched_control,-1.0,delta_std_across_particles,5,0.04553676909746112,0.0555019979044264,0.02939654856839002
matched_control,-1.0,capacity_mAh,5,0.8646348685096369,0.8641896534811302,0.0027890904774507527
matched_control,-1.0,coulombic_efficiency_pct,5,98.24028165694179,98.2460712349953,0.02350722883335657
matched_control,-1.0,V_max,5,4.6045214,4.603904,0.0030470788962546655
matched_control,-1.0,n_frames,5,1137.0,1176.0,90.57317483670317
matched_control,-1.0,frames_percentile,5,0.6337078651685394,0.6292134831460674,0.012179485049819581
matched_control,0.0,particle_norm_mean,24,1.0478015138493377,1.0438662484927783,0.07435639009771002
matched_control,0.0,particle_norm_std,24,0.05732257969184749,0.05175642253765015,0.017873884309947966
matched_control,0.0,particle_norm_range,24,0.1265234699025971,0.12007427076117899,0.04247120134177924
matched_control,0.0,particle_norm_cv,24,0.05498239879742264,0.048646867540765096,0.01811164940068965
matched_control,0.0,mean_delta_prev,24,0.002085671665084617,-0.00346677056876775,0.04025392500002617
matched_control,0.0,mean_abs_delta_prev,24,0.05032128678262648,0.0416717976346237,0.027541319712258244
matched_control,0.0,max_abs_delta_prev,24,0.08878797985239917,0.0819672131147541,0.044132404395172534
matched_control,0.0,delta_std_across_particles,24,0.04661063405955052,0.0378777392673256,0.03613747739468516
matched_control,0.0,capacity_mAh,24,0.7099714706771211,0.6481015037001404,0.10031107847929087
matched_control,0.0,coulombic_efficiency_pct,24,98.68702619419965,98.73712122331123,0.38244030716643723
matched_control,0.0,V_max,24,4.3186612083333324,4.201617,0.18723710547533265
matched_control,0.0,n_frames,24,987.75,931.0,109.83673654862554
matched_control,0.0,frames_percentile,24,0.5334737827715356,0.49157303370786515,0.12864916988287295
matched_control,1.0,particle_norm_mean,5,1.169039097975833,1.1614183278175427,0.02818085383925607
matched_control,1.0,particle_norm_std,5,0.06958780303756025,0.0668853543691969,0.006964857918518094
matched_control,1.0,particle_norm_range,5,0.15810564663023685,0.1484517304189434,0.022609645016898158
matched_control,1.0,particle_norm_cv,5,0.05957604149654892,0.0585129011310816,0.006406234415932905
matched_control,1.0,mean_delta_prev,5,0.02448420944611198,0.037581454116319,0.03466587196778404
matched_control,1.0,mean_abs_delta_prev,5,0.04025706149465094,0.0414813104492163,0.0024663970967064666
matched_control,1.0,max_abs_delta_prev,5,0.0812386156648453,0.0901639344262297,0.02340105405938956
matched_control,1.0,delta_std_across_particles,5,0.034610999863422795,0.0379910905775267,0.013212204208477135
matched_control,1.0,capacity_mAh,5,0.8625684566108941,0.8610977598255946,0.0021920226579362273
matched_control,1.0,coulombic_efficiency_pct,5,98.14108252535993,98.35358148834908,0.3306171974096059
matched_control,1.0,V_max,5,4.606645,4.606413,0.0020311447511194443
matched_control,1.0,n_frames,5,1224.6,1254.0,41.644927662321614
matched_control,1.0,frames_percentile,5,0.8539325842696629,0.9887640449438202,0.18980950456770956
matched_control,2.0,particle_norm_mean,22,1.0451954607259388,1.045938037148208,0.0708840304867208
matched_control,2.0,particle_norm_std,22,0.06124466476168744,0.048224078352105945,0.019308407530166147
matched_control,2.0,particle_norm_range,22,0.1372258722062462,0.1111111111111111,0.04676197408779739
matched_control,2.0,particle_norm_cv,22,0.058874862755125615,0.0457764245139191,0.01927301752674152
matched_control,2.0,mean_delta_prev,22,0.0004916983270712136,-0.0117361271453858,0.04673680978048871
matched_control,2.0,mean_abs_delta_prev,22,0.05648076236854802,0.04878556402165265,0.028950007444598445
matched_control,2.0,max_abs_delta_prev,22,0.09910581222056634,0.1111111111111111,0.04266659054481476
matched_control,2.0,delta_std_across_particles,22,0.050605419480865416,0.0467725289487461,0.03657596856011573
matched_control,2.0,capacity_mAh,22,0.6927311125140193,0.6456776883909884,0.09307194606278509
matched_control,2.0,coulombic_efficiency_pct,22,98.45303801294781,98.70623035375256,0.6202524461869054
matched_control,2.0,V_max,22,4.292633454545455,4.202003,0.17229718585815804
matched_control,2.0,n_frames,22,976.3636363636364,927.0,114.39886173865354
matched_control,2.0,frames_percentile,22,0.544688457609806,0.4662921348314606,0.19110938586116472
matched_control,3.0,particle_norm_mean,7,1.1669078221606506,1.1581460530028989,0.02254993622109116
matched_control,3.0,particle_norm_std,7,0.051659024691804424,0.0484740140234661,0.010362670383859853
matched_control,3.0,particle_norm_range,7,0.1156648451730419,0.1102003642987248,0.02284141385060943
matched_control,3.0,particle_norm_cv,7,0.04415573758832963,0.0418548367865868,0.008023567772685532
matched_control,3.0,mean_delta_prev,7,0.012605139030906745,0.0133934297955308,0.022829624435815786
matched_control,3.0,mean_abs_delta_prev,7,0.04304094145932052,0.0423205443957002,0.01969632763927252
matched_control,3.0,max_abs_delta_prev,7,0.07820914558388588,0.0901639344262297,0.030136370421355863
matched_control,3.0,delta_std_across_particles,7,0.04868885686444697,0.040208637407092,0.02599888371428139
matched_control,3.0,capacity_mAh,7,0.8594951127983582,0.8604257282877363,0.0016126188959768226
matched_control,3.0,coulombic_efficiency_pct,7,98.11723207063342,98.25055616472328,0.23079216628829552
matched_control,3.0,V_max,7,4.603049142857143,4.602167,0.0027501426283363197
matched_control,3.0,n_frames,7,1173.5714285714287,1252.0,135.65256741993144
matched_control,3.0,frames_percentile,7,0.8747993579454254,0.9662921348314608,0.17568240907817578
matched_control,4.0,particle_norm_mean,24,1.0531160608917622,1.0436374393904413,0.07753598125068825
matched_control,4.0,particle_norm_std,24,0.05821650701186972,0.048672918531873846,0.020170065794555884
matched_control,4.0,particle_norm_range,24,0.13021808751721017,0.1111111111111111,0.050555627716529467
matched_control,4.0,particle_norm_cv,24,0.05518945934531585,0.0457764245139191,0.018956149451513714
matched_control,4.0,mean_delta_prev,24,-0.003913552276011867,-0.017317337540727,0.044109468188106106
matched_control,4.0,mean_abs_delta_prev,24,0.04555956145189283,0.04157655404192,0.027580385569692084
matched_control,4.0,max_abs_delta_prev,24,0.08273493419533597,0.0860655737704919,0.04215886087507341
matched_control,4.0,delta_std_across_particles,24,0.037070833230110144,0.02683892839555595,0.031203585207909026
matched_control,4.0,capacity_mAh,24,0.7055639444853287,0.644678392488558,0.10095859302608848
matched_control,4.0,coulombic_efficiency_pct,24,98.45261078107542,98.7216757885319,0.5649775387508256
matched_control,4.0,V_max,24,4.319143833333333,4.201617,0.18830499787259278
matched_control,4.0,n_frames,24,1020.8333333333334,926.0,153.0031732170701
matched_control,4.0,frames_percentile,24,0.5898876404494382,0.4522471910112359,0.26290694284938404
matched_control,5.0,particle_norm_mean,7,1.142956921859023,1.1581460530028989,0.021238534597318115
matched_control,5.0,particle_norm_std,7,0.06155897594770513,0.0588841057462289,0.014623762782704169
matched_control,5.0,particle_norm_range,7,0.14637002341920363,0.1411657559198542,0.03781780149916575
matched_control,5.0,particle_norm_cv,7,0.053795449764039424,0.0524107783004099,0.012278815067812416
matched_control,5.0,mean_delta_prev,7,-0.01803562724250783,-0.0179872495446266,0.014530668744621892
matched_control,5.0,mean_abs_delta_prev,7,0.02714309536636943,0.0310500525924215,0.012515456460179403
matched_control,5.0,max_abs_delta_prev,7,0.06583398386677071,0.0555555555555555,0.034075866278245964
matched_control,5.0,delta_std_across_particles,7,0.03519685101017504,0.040208637407092,0.016695492376851764
matched_control,5.0,capacity_mAh,7,0.8584987016677152,0.8579783341994386,0.001542569821219088
matched_control,5.0,coulombic_efficiency_pct,7,98.31427496107752,98.25055616472328,0.11239436629955264
matched_control,5.0,V_max,7,4.605917142857144,4.606413,0.002718108498482916
matched_control,5.0,n_frames,7,1252.857142857143,1252.0,2.9113897843110044
matched_control,5.0,frames_percentile,7,0.9695024077046549,0.9662921348314608,0.02220277573167087
matched_control,6.0,particle_norm_mean,24,1.0422120858881279,1.0106852407706717,0.06626062183817023
matched_control,6.0,particle_norm_std,24,0.04698412662881133,0.0438231690067199,0.014939545075379826
matched_control,6.0,particle_norm_range,24,0.10672183526172212,0.097809076682316,0.03551777156650804
matched_control,6.0,particle_norm_cv,24,0.04531885355910217,0.0422704889660597,0.015503449142324531
matched_control,6.0,mean_delta_prev,24,-0.005643583724569604,-0.0160599297057389,0.03986933927171056
matched_control,6.0,mean_abs_delta_prev,24,0.04733526386002712,0.0394956258498166,0.027254974620513767
matched_control,6.0,max_abs_delta_prev,24,0.087402511608815,0.0965391621129326,0.0446640527303408
matched_control,6.0,delta_std_across_particles,24,0.044113357358572136,0.0378777392673256,0.03395942887400255
matched_control,6.0,capacity_mAh,24,0.7043394302114773,0.6445163617949086,0.10027212598796624
matched_control,6.0,coulombic_efficiency_pct,24,98.54866399566008,98.7216757885319,0.6532825749542407
matched_control,6.0,V_max,24,4.31879,4.201520499999999,0.18791273239898412
matched_control,6.0,n_frames,24,1020.375,926.0,151.2394624428426
matched_control,6.0,frames_percentile,24,0.5856741573033708,0.4522471910112359,0.24852114702981437
matched_control,7.0,particle_norm_mean,7,1.135719828992168,1.123511377921445,0.025047331856892778
matched_control,7.0,particle_norm_std,7,0.056116330733105624,0.0493716943830019,0.023695208836615935
matched_control,7.0,particle_norm_range,7,0.13192818110850904,0.1065573770491805,0.059215304178478936
matched_control,7.0,particle_norm_cv,7,0.04908878825209447,0.043251645858391,0.019373813082576234
matched_control,7.0,mean_delta_prev,7,0.0007511370591490715,-0.0166474255368274,0.032198790522878204
matched_control,7.0,mean_abs_delta_prev,7,0.0313896127218685,0.0179872495446266,0.02992024725599376
matched_control,7.0,max_abs_delta_prev,7,0.06248126280451381,0.0555555555555555,0.03888428196874538
matched_control,7.0,delta_std_across_particles,7,0.034694926240362585,0.0262106856669547,0.024874717999778116
matched_control,7.0,capacity_mAh,7,0.8555865870934322,0.8573090855082833,0.0025179652294770823
matched_control,7.0,coulombic_efficiency_pct,7,98.1837503992917,98.20707382736072,0.05912842212073532
matched_control,7.0,V_max,7,4.604951857142858,4.607572,0.0034261709155933213
matched_control,7.0,n_frames,7,1249.5714285714287,1251.0,3.2071349029490923
matched_control,7.0,frames_percentile,7,0.9454253611556983,0.9550561797752808,0.029140337286801318
matched_control,8.0,particle_norm_mean,23,1.0574986865837457,1.048009825803638,0.07538572903957899
matched_control,8.0,particle_norm_std,23,0.05572077840196678,0.0438231690067199,0.02357333497000103
matched_control,8.0,particle_norm_range,23,0.1309172051394452,0.097809076682316,0.05827047310122135
matched_control,8.0,particle_norm_cv,23,0.05218765165545723,0.0456989797008599,0.020073916757597295
matched_control,8.0,mean_delta_prev,23,0.015318825521434624,-0.0117361271453858,0.04692578413087644
matched_control,8.0,mean_abs_delta_prev,23,0.05423587896269668,0.0416717976346237,0.030003326277204735
matched_control,8.0,max_abs_delta_prev,23,0.10604260711174465,0.1111111111111111,0.05092031111566987
matched_control,8.0,delta_std_across_particles,23,0.050473039753899454,0.0624274163063027,0.03443258402393779
matched_control,8.0,capacity_mAh,23,0.7055838931180362,0.6399956269773582,0.10100345520918098
matched_control,8.0,coulombic_efficiency_pct,23,98.52334216057604,98.73712122331123,0.4788048971237131
matched_control,8.0,V_max,23,4.324346,4.200073,0.19147934650457282
matched_control,8.0,n_frames,23,1022.5217391304348,925.0,152.8022696063051
matched_control,8.0,frames_percentile,23,0.5696140693698094,0.4382022471910112,0.2470327467773906
