roi_id,cycleNo,cohort_role,is_event_roi,event_reference_cycle,degradation_mode_hypothesis,threshold_quantile,threshold_value,phase_fraction_first,phase_fraction_last,phase_fraction_delta,phase_fraction_slope_per_s,phase_fraction_slope_r2,radius2_delta_px2,radius2_slope_px2_per_s,radius2_slope_r2,apparent_diffusion_proxy_um2_per_s,interface_density_delta,interface_density_slope_per_s,interface_density_slope_r2,centroid_path_px,centroid_net_px
cycle156_rank8_obj10,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.85,0.10019111484289159,0.13795686039544638,0.21494907130017976,0.07699221090473338,1.0727278988960038e-06,0.05213945582900159,-29.1163611738491,-0.0006457845454380391,0.08444553096018126,-1.487887592689242e-06,0.019622528460155775,1.9428636586891556e-07,0.020855462239371625,29.684679521642593,3.3268871199775023
cycle156_rank2_obj2,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.55,0.04713359661400318,0.4212103055721989,0.6382564409826244,0.21704613541042544,3.434727375656307e-06,0.07539080411187182,17.832199681987845,0.0003860142587684548,0.07528143191843084,8.893768522025199e-07,-0.02156980227681246,-4.345822077275062e-07,0.060922807043263694,18.166551477976093,4.022106811822431
cycle156_rank2_obj2,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.6,0.05172738432884216,0.3699820251647693,0.5903235470341522,0.22034152186938294,3.510686206928633e-06,0.0771794563960958,22.17793095938373,0.0004005970757560055,0.06748844686401323,9.229756625418367e-07,-0.007938885560215686,-2.9992808673159274e-07,0.05699757344143108,19.615300591018702,4.27469038008645
cycle156_rank2_obj2,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.65,0.05684247463941574,0.31875374475733975,0.5374475733972438,0.21869382863990405,3.385804346948855e-06,0.07295430449252838,21.155135958625692,0.0006442446308065998,0.09603089397649023,1.4843396293784058e-06,0.013331336129418808,7.771414114899607e-08,0.004931326925912249,22.12865657482064,4.792230971382038
cycle156_rank2_obj2,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.7,0.06266969591379165,0.2750149790293589,0.48412222887956863,0.20910724985020973,3.2426969483629712e-06,0.07189083043607014,36.018494251385846,0.0008353240720802626,0.1072221258500542,1.924586662072925e-06,0.025314559616536864,3.6459442455983093e-07,0.03810741839978904,22.7090551879285,5.022263299300385
cycle156_rank2_obj2,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.75,0.0696299560368061,0.22708208508088676,0.41746554823247456,0.1903834631515878,3.032262087927856e-06,0.07346220229831746,48.70730246820665,0.0010329277451916908,0.09340537192399712,2.379865524921656e-06,0.04373876572798081,6.082003538275377e-07,0.057892101646637495,24.826662918623388,4.991615626301436
cycle156_rank2_obj2,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.8,0.0791320726275444,0.1810964649490713,0.34167165967645297,0.16057519472738166,2.6402766441461326e-06,0.07399593948185523,59.09480663255886,0.001226476138293128,0.07832150764738144,2.825801022627367e-06,0.039994008388256425,6.907149832472359e-07,0.05988448046926231,26.64467543655314,5.036932753454487
cycle156_rank2_obj2,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.85,0.09260024130344385,0.13645895745955663,0.2700718993409227,0.13361294188136605,2.2746400711627442e-06,0.08048252563585079,86.7976606862693,0.001743015689581811,0.09483661610121019,4.0159081487964925e-06,0.03669862192929897,6.566928052183687e-07,0.0638443577325708,26.989112950910815,4.51328864819912
cycle156_rank5_obj4,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.55,0.03958640433847905,0.41671659676452966,0.6725584182144997,0.25584182144997003,4.093819523587718e-06,0.07289341985351672,-1.8060951807594847,-0.0002268122352843033,0.10093355517516123,-5.225753900950348e-07,0.01153385260635112,3.041516755118907e-08,0.0004563394645666907,21.078591568537675,1.9096523390238078
cycle156_rank5_obj4,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.6,0.04400242865085601,0.37103055721989214,0.6084481725584182,0.23741761533852607,3.862096954867996e-06,0.07163289371814241,-1.121406253136911,-0.0001482107999597745,0.03789195354040953,-3.414776831073204e-07,0.025014979029358897,2.369368379099301e-07,0.016992881639143476,19.60254800416748,1.6930010107523625
cycle156_rank5_obj4,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.65,0.04900156892836094,0.32519472738166566,0.5473337327741162,0.22213900539245057,3.611063325937751e-06,0.07077975856174079,2.392817497504666,4.856936592807494e-05,0.0020600667472665535,1.1190381909828466e-07,0.03984421809466748,4.852311799956314e-07,0.0438495488883609,21.111960206518226,1.3329367756237058
cycle156_rank5_obj4,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.7,0.05496924743056297,0.2774116237267825,0.481725584182145,0.2043139604553625,3.2914086999456537e-06,0.06869063613483439,22.88790389306166,0.00022706233520004853,0.018700915667979157,5.231516203009118e-07,0.041192330736968236,6.041449810773506e-07,0.048679482574152555,21.827488862265373,0.904660187204565
cycle156_rank5_obj4,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.75,0.06233003828674555,0.23262432594367885,0.4189634511683643,0.18633912522468546,3.0661595083251938e-06,0.0731501003283731,26.109266183227646,0.00023159690423768534,0.0115216308117434,5.335992673636271e-07,0.04658478130617136,7.439452996023023e-07,0.05462086028755764,21.464158983308867,1.3888397832260555
cycle156_rank5_obj4,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.8,0.07251477986574173,0.18319352905931696,0.35020970641102456,0.1670161773517076,2.657735746240725e-06,0.06996202723298106,41.07997904436422,0.0004718488331802256,0.028017689244241417,1.0871397116472398e-06,0.0524266027561414,8.000350306346531e-07,0.05561865129670662,23.373084476382026,1.2529845421984807
cycle156_rank5_obj4,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.85,0.08865159228444097,0.1420011983223487,0.2757639304973038,0.1337627321749551,2.327152561986555e-06,0.07860293706233157,53.909554291948325,0.001078649069005548,0.07000999430550114,2.4852074549887823e-06,0.043289394847213905,8.074241557384189e-07,0.06965348149161033,26.946237758483516,1.5532453100446837
cycle156_rank7_obj27,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.55,0.10412749089300634,0.4245056920311564,0.6063511084481725,0.18184541641701613,2.224776035041964e-06,0.038786715816812034,41.050797626784856,0.0005678455349126648,0.05325422583769435,1.3083161124387798e-06,-0.014829239065308558,2.78001842196199e-09,6.498321862613565e-06,18.59156632649757,1.9687865946730256
cycle156_rank7_obj27,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.6,0.11404462754726409,0.37702216896345114,0.5534751348112642,0.17645296584781306,2.0732648674426766e-06,0.034034687412527576,31.812797738571135,0.0004820395951458808,0.036942349279891706,1.1106192272161094e-06,-0.0005991611743559055,2.101065091488043e-07,0.07664517360791856,20.134580307089912,2.0027544474065837
cycle156_rank7_obj27,156.0,event,1,156.0,single_persistent_drop_needs_roi_qc,0.65,0.12461710721254349,0.3280407429598562,0.4995506291192331,0.1715098861593769,1.9901139085235268e-06,0.03273077798409496,32.58591252319047,0.0005122376047027414,0.040225647081345794,1.180195441235116e-06,0.007489514679448778,2.306367399429999e-07,0.04294061382962777,19.27572414679967,1.7023572017123423
