roi_id,cycleNo,source_stem,local_cycle_index,object_candidate_rank,event_relative_bin,cycles_to_next_event,cycles_since_prev_event,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,validation_score,npz_path,n_frames,flow_method,train_fraction,mask_fraction,context_fraction,heldout_flow_pairs,particle_flow_mag_mean,particle_flow_mag_median,particle_flow_mag_q90,particle_flow_mag_slope,context_flow_mag_mean,context_flow_mag_median,context_flow_mag_q90,context_flow_mag_slope,boundary_flow_mag_mean,boundary_flow_mag_median,boundary_flow_mag_q90,boundary_flow_mag_slope,radial_flow_mean,radial_flow_median,radial_flow_q90,radial_flow_slope,abs_radial_flow_mean,abs_radial_flow_median,abs_radial_flow_q90,abs_radial_flow_slope,tangential_flow_mean,tangential_flow_median,tangential_flow_q90,tangential_flow_slope,divergence_mean,divergence_median,divergence_q90,divergence_slope,curl_mean,curl_median,curl_q90,curl_slope,gradient_aligned_flow_mean,gradient_aligned_flow_median,gradient_aligned_flow_q90,gradient_aligned_flow_slope,intensity_delta_abs_mean,intensity_delta_abs_median,intensity_delta_abs_q90,intensity_delta_abs_slope,particle_context_flow_ratio,boundary_particle_flow_ratio,radial_transport_bias,flow_acceleration_mean,apparent_transport_instability_score
source_balanced_cycle144_rank24_obj1_16_c2_x10_HighHighCOV_130723,144.0,16_c2_x10_HighHighCOV_130723,8,1,mid_pre_event_9_16,12.0,28.0,0.0,1.0,0.0,22.590976176723345,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle144_rank24_obj1_16_c2_x10_HighHighCOV_130723.npz,96,farneback,0.6,0.17957899305555555,0.7778862847222222,37,9.297318752954665e-07,8.989150046545547e-07,1.4114544455878785e-06,-3.944266975935432e-09,3.2499729094101557e-09,2.9945579349544005e-09,5.182234907863403e-09,-2.2152241476289088e-11,1.6236238866286912e-07,1.5713997925104195e-07,2.4748354690018457e-07,-9.294009843906735e-10,-5.3976014853270515e-08,-9.363920705158018e-08,4.7487490618873146e-07,3.189146337837587e-09,5.764986545658619e-07,5.145274382700879e-07,9.031444282798985e-07,-2.0548114591561717e-09,6.009733067742761e-07,5.336651602812352e-07,9.694693114439384e-07,-2.8097209223162567e-09,-6.852015467030194e-09,-7.90201504230481e-09,2.982379054827785e-09,3.184985035574311e-10,1.276029992540488e-07,1.1709777680835032e-07,1.8786357998124003e-07,-2.1560997252907532e-10,1.1129230010837816e-07,1.0570104791440826e-07,2.205474544325625e-07,-5.2522615078607034e-09,0.004864141609318353,0.00452459417283535,0.006231954414397478,3.1655036410225835e-05,218.76183569003075,0.17444593117789825,-0.09346517853595228,3.387455412469838e-07,1.7531813124100963e-06
source_balanced_cycle144_rank24_obj2_16_c2_x10_HighHighCOV_130723,144.0,16_c2_x10_HighHighCOV_130723,8,2,mid_pre_event_9_16,12.0,28.0,0.0,1.0,0.0,22.26423334099348,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle144_rank24_obj2_16_c2_x10_HighHighCOV_130723.npz,96,farneback,0.6,0.2965494791666667,0.6189236111111112,37,2.940089049576346e-07,2.491972281859489e-07,5.085240559310476e-07,-2.7104072462006183e-09,2.768355805854589e-09,2.4430324430113615e-09,4.480728144073963e-09,-4.536047484626391e-11,7.357922357884392e-08,6.485110759513191e-08,1.2954920407537422e-07,-1.1232888678536478e-09,-7.671526288629452e-08,-9.837439965635656e-08,7.830721289886867e-08,1.7167781911481647e-09,2.1752639143947013e-07,1.829047076052996e-07,3.974636749171511e-07,-1.9327365503591195e-09,1.4664185306732177e-07,1.4048535369845915e-07,2.2714273645215202e-07,-1.4509152055530114e-09,-2.7439432016904206e-09,-3.2567177843390027e-09,1.6290805815444281e-09,1.1148474818964265e-10,4.360187540749246e-08,3.62226657557585e-08,7.40756235018125e-08,-3.1072675690042594e-10,3.500836063083754e-08,3.072666387993195e-08,6.199169604315102e-08,-1.4490507185183462e-09,0.00609216675464366,0.005793236196041107,0.007260311115533113,2.4367260846899767e-05,78.02047367736795,0.24941356800538078,-0.35105719899989274,1.81694566552753e-07,6.918475572592484e-07
source_balanced_cycle145_rank25_obj1_16_c2_x10_HighHighCOV_130723,145.0,16_c2_x10_HighHighCOV_130723,9,1,mid_pre_event_9_16,11.0,29.0,0.0,1.0,0.0,22.332565100069694,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle145_rank25_obj1_16_c2_x10_HighHighCOV_130723.npz,96,farneback,0.6,0.3333333333333333,0.5734592013888888,37,3.594684164986083e-07,2.603236737286352e-07,5.61420881695085e-07,-1.0373279768904727e-08,4.244213791226559e-09,2.9629403375253105e-09,6.28526599655288e-09,-1.6730748639409697e-10,1.1165728637181289e-07,7.0737073087912e-08,1.7754868508745855e-07,-4.3209397655176784e-09,-1.2440246840408822e-07,-9.553901666213207e-08,2.22551419560685e-08,4.486929157103338e-09,2.5626969152135984e-07,1.839772101844073e-07,4.168149064849473e-07,-7.063772084731774e-09,1.9174450627913596e-07,1.3921385706572364e-07,2.876371746964168e-07,-5.945099975640261e-09,-4.422971668345806e-09,-3.879888854640967e-09,8.452426647487233e-10,2.2393013131970937e-10,5.291550438664979e-08,3.595052078253502e-08,8.207042583308066e-08,-1.4484553945069849e-09,3.073657420924589e-08,3.0703510844887205e-08,5.6938637982284486e-08,-3.345575178517526e-10,0.006602758038285616,0.005874894559383392,0.007271540351212025,-5.307160370889116e-05,68.54572120991523,0.30975608752741857,-0.48354886915919393,2.2101242751975607e-07,7.832783698593454e-07
source_balanced_cycle145_rank25_obj2_16_c2_x10_HighHighCOV_130723,145.0,16_c2_x10_HighHighCOV_130723,9,2,mid_pre_event_9_16,11.0,29.0,0.0,1.0,0.0,22.74022314039228,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle145_rank25_obj2_16_c2_x10_HighHighCOV_130723.npz,96,farneback,0.6,0.14778645833333334,0.8001302083333334,37,1.075607820660701e-06,9.092431696444692e-07,1.5714005257905227e-06,-1.927590698575065e-08,1.0230824967985777e-08,8.307924126427224e-09,1.3161025513852565e-08,-1.8777445401219374e-10,3.179915145855793e-07,2.545652932894882e-07,4.392342987102893e-07,-5.607182052529585e-09,2.8644664849551317e-09,1.4473621920141035e-08,2.404734764298438e-07,-6.160807014638334e-09,4.349041105672666e-07,3.651643958656908e-07,6.095719435602577e-07,-6.087113214383259e-09,9.09914028752215e-07,7.000234349516162e-07,1.432259343472098e-06,-1.79350392305032e-08,-2.2779387086823355e-08,-2.1563336005669953e-08,-1.887700507019481e-09,3.872109767851561e-10,1.5384073997887065e-07,1.2300773732931702e-07,2.3358162763997824e-07,-2.6552856789142506e-09,1.0308094025204453e-07,8.7005197713097e-08,1.7233682285677788e-07,3.106180917030441e-10,0.006505384349037666,0.0057468656450510025,0.006892079208046197,-9.504501341770134e-05,95.77282378870595,0.2953642993141474,0.006571322489314083,6.906612905292301e-07,2.2639480436700784e-06
source_balanced_cycle146_rank26_obj1_17_c2_x10_HighHighCOV_150723,146.0,17_c2_x10_HighHighCOV_150723,0,1,mid_pre_event_9_16,10.0,30.0,0.0,1.0,0.0,22.84138279386041,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle146_rank26_obj1_17_c2_x10_HighHighCOV_150723.npz,96,farneback,0.6,0.13856336805555555,0.8063151041666666,37,8.111617926783151e-07,6.260817144720932e-07,1.5545645510428583e-06,2.2727579749071603e-08,6.496526319902055e-09,5.3417115175591334e-09,1.0601478095395576e-08,1.223086160037104e-10,2.0042983623542372e-07,1.5835085775961488e-07,3.6238840834812435e-07,4.827331618892469e-09,6.688513876283457e-10,-4.677853189835935e-09,1.914448995613793e-07,2.275667241030942e-09,4.0068612254948296e-07,3.4645031879387477e-07,6.479737668832557e-07,9.15332701338817e-09,6.270650537259226e-07,4.554106311322144e-07,1.2933165439102673e-06,1.911862889629921e-08,-1.6299835845921406e-08,-1.7008041197641433e-08,6.043540445865854e-10,-4.840119983327633e-10,1.1484996137306318e-07,9.248241639170374e-08,2.2398287455871463e-07,3.414297627933508e-09,7.47336756803265e-08,8.429261555420453e-08,1.5719060684205032e-07,-3.975180970443891e-10,0.008299665928289696,0.007524105720221996,0.011153586953878402,-5.196246111852924e-05,108.20502164113167,0.24678560114783796,0.00166510952228864,5.867771564440874e-07,2.141944681043482e-06
source_balanced_cycle146_rank26_obj2_17_c2_x10_HighHighCOV_150723,146.0,17_c2_x10_HighHighCOV_150723,0,2,mid_pre_event_9_16,10.0,30.0,0.0,1.0,0.0,22.050504417144783,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle146_rank26_obj2_17_c2_x10_HighHighCOV_150723.npz,96,farneback,0.6,0.3362630208333333,0.5514322916666666,37,3.0652104902321443e-07,2.3360264833627298e-07,4.5515536157836316e-07,1.6234345460587032e-09,4.176459700600288e-09,3.2925204784817197e-09,6.39966266646752e-09,-3.6035910834026584e-12,8.729449475587494e-08,6.309843314511454e-08,1.3287163653785682e-07,2.5784389533136534e-10,-8.431908396972206e-08,-9.06707047992394e-08,1.0607120853082956e-07,-3.7811714614146285e-09,2.1724068541123863e-07,1.529488800134944e-07,3.329514539187385e-07,8.722667874261623e-10,1.7473597631092804e-07,1.378132860085182e-07,2.626404235547328e-07,1.1098046761135696e-09,-4.427011365601194e-09,-4.081211368855975e-09,2.4272506227162456e-11,-5.2236357460712914e-11,4.491380598367998e-08,3.39217933742475e-08,7.076667429828376e-08,3.6867135444269127e-10,2.1308643429331498e-08,1.78658883243088e-08,6.460748096515088e-08,-8.178350394566199e-10,0.007709948622898475,0.007033562753349543,0.00973711684346199,-3.5750331474585615e-05,59.21441810658136,0.28386510462665976,-0.38635822560232813,2.2197108033121063e-07,6.771505861970539e-07
source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723,150.0,17_c2_x10_HighHighCOV_150723,4,1,near_pre_event_1_8,6.0,34.0,1.0,1.0,0.0,23.315261100905644,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723.npz,96,farneback,0.6,0.2603081597222222,0.66796875,37,1.118658455093405e-06,2.0789583743408002e-07,1.410911795574064e-06,-1.3462455862970538e-07,1.1975688341892899e-08,2.5964790317800635e-09,1.4175070361943637e-08,-1.3816282489300652e-09,3.134992639300319e-07,6.092950854963419e-08,4.035175209082803e-07,-3.779250858669382e-08,2.8924582201998023e-08,1.9050675940443286e-08,2.4616664662233406e-07,-3.930451394745185e-09,7.720290161081992e-07,1.3769028509486355e-07,1.0334397098512296e-06,-9.334799867775255e-08,6.647133924050471e-07,1.4479100569194755e-07,8.222221878218327e-07,-7.948479857881586e-08,-1.5587492548584592e-09,-2.1704749109119348e-09,2.3745816868370183e-09,-1.394513703283392e-10,1.616277471980907e-07,2.985019520451715e-08,2.0718611608572215e-07,-1.969997244012157e-08,3.7354379907579825e-08,4.1528917194000314e-08,1.5939204729420447e-07,1.6287075939545257e-10,0.014458149218478718,0.008626246824860573,0.015337653830647459,-0.0008128420232308103,86.21187759895092,0.27999544191704323,0.03741720116486483,6.532304147476175e-07,2.0665155833156933e-06
source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723,150.0,17_c2_x10_HighHighCOV_150723,4,2,near_pre_event_1_8,6.0,34.0,1.0,1.0,0.0,23.953805163905404,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723.npz,96,farneback,0.6,0.1557074652777778,0.7936197916666666,37,1.6601128520874596e-06,3.9781440364095033e-07,1.8600379007693823e-06,-1.807191013983752e-07,1.8384910569911183e-08,2.638591123371725e-09,1.3687346722690547e-08,-2.3875949155172084e-09,4.2294197866466234e-07,9.249894361573752e-08,4.92932582574212e-07,-4.8759148836941894e-08,-1.5328694588911884e-07,-8.95320437359109e-08,8.676275435814834e-08,1.0386274052661674e-08,9.832219851469742e-07,2.5943457142204867e-07,1.1021505286944835e-06,-1.0580727877863295e-07,1.1681146747017113e-06,2.7799647982190594e-07,1.2574603374946387e-06,-1.28837873045114e-07,-3.0895122155976778e-09,-4.173764445170036e-09,9.730424910259202e-10,-2.3305854636486316e-10,2.2985491304900058e-07,5.806907665828476e-08,2.6130081209885216e-07,-2.517305942474236e-08,2.4898528419206213e-08,8.16413958659723e-08,1.474944554047397e-07,6.37938954780612e-09,0.013621596820853852,0.008883059024810791,0.015777111798524847,-0.0006308129955711962,85.6394382682502,0.2546136333441564,-0.1557442814755133,1.5115293273816455e-06,3.3725373984139266e-06
source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723,151.0,17_c2_x10_HighHighCOV_150723,5,1,near_pre_event_1_8,5.0,35.0,1.0,1.0,0.0,23.25513376257133,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723.npz,96,farneback,0.6,0.15831163194444445,0.7867838541666666,37,2.084249555263636e-06,6.566115189343691e-07,4.313797535360206e-06,-1.7826403735189617e-07,2.1597545238713866e-08,3.6618279519728958e-09,5.2010081219577803e-08,-2.216026147236778e-09,5.150506438642086e-07,1.424715918574293e-07,1.0413818017696023e-06,-4.5483234883266204e-08,-1.3032562549163162e-07,-8.858940999289348e-08,9.069106445651899e-08,3.5212054900214563e-09,1.0959116788384012e-06,4.0514599652390706e-07,1.5973602731109793e-06,-8.724531109864599e-08,1.5784350709768877e-06,4.521698961427022e-07,3.707792849938958e-06,-1.402712431790888e-07,-6.212337878353859e-09,-4.494871141957901e-09,4.401440656387471e-10,7.916476293846725e-11,2.933529061228019e-07,9.129048805789353e-08,6.06395883551158e-07,-2.5304193582908177e-08,2.8010711588037978e-08,6.747365688397622e-08,1.7328668491245478e-07,3.5532304268167776e-09,0.01382214212286714,0.00915620382875204,0.017215029895305628,-0.0004095402321013837,92.2334498391853,0.24699712442767613,-0.11881141208163888,2.5346914903757856e-06,6.848916653078655e-06
source_balanced_cycle151_rank28_obj2_17_c2_x10_HighHighCOV_150723,151.0,17_c2_x10_HighHighCOV_150723,5,2,near_pre_event_1_8,5.0,35.0,1.0,1.0,0.0,22.039171339281385,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle151_rank28_obj2_17_c2_x10_HighHighCOV_150723.npz,96,farneback,0.6,0.2628038194444444,0.6652560763888888,37,1.3361040287605107e-06,3.96723550011302e-07,2.7881670121132606e-06,-1.2441456840558602e-07,1.2210487086904331e-08,3.586184904591505e-09,2.3622419575985977e-08,-1.0663135735802951e-09,3.5587740379819603e-07,1.0569510067170995e-07,7.536357202297944e-07,-3.305187825069647e-08,9.453451287110227e-08,4.20347725859627e-08,5.028055897598354e-07,-1.0068063255649368e-08,9.076980322089062e-07,2.563247324269856e-07,1.922112535882898e-06,-8.363081398455982e-08,8.089951579229729e-07,2.111892219912322e-07,1.6616450634172484e-06,-7.593916795842014e-08,-1.3782364562683065e-09,-1.0759262369930411e-09,4.716736068388623e-09,-1.0752165567726513e-10,1.9950699722901053e-07,5.5372538554365747e-08,4.2852930732806233e-07,-1.893566729473798e-08,4.155019717178021e-08,4.265858066787587e-08,2.674598079011048e-07,-1.4962480518314268e-09,0.014988270059630677,0.010016077198088169,0.018256938084959984,-0.0005890602432942082,101.13964912656415,0.2661553597502004,0.10403292350188467,1.383082418174e-06,4.1759613229565005e-06
source_balanced_cycle152_rank29_obj1_17_c2_x10_HighHighCOV_150723,152.0,17_c2_x10_HighHighCOV_150723,6,1,near_pre_event_1_8,4.0,36.0,1.0,1.0,0.0,24.14387666053677,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle152_rank29_obj1_17_c2_x10_HighHighCOV_150723.npz,96,farneback,0.6,0.15169270833333334,0.7964409722222222,37,3.0596198906332696e-06,7.301545679183619e-07,1.1220843043702182e-05,-2.553606015365435e-07,3.432885599809612e-08,1.1452442549853004e-08,1.1239756929626308e-07,-3.1562503810944433e-09,8.786321019938226e-07,2.3248252034591133e-07,3.2378054129367218e-06,-7.957082855382355e-08,-1.4956254488345533e-07,-1.007131145690303e-07,5.855634203764244e-07,-2.9036957313444597e-09,1.7058669032162828e-06,4.288013471958729e-07,5.552528052470921e-06,-1.4570908787403273e-07,2.2360674554217486e-06,5.159353142570797e-07,7.851672412833757e-06,-1.8383997025340505e-07,-7.700590988442241e-09,-5.701862981766226e-09,4.5059889375309485e-09,1.932186985616033e-10,4.5103147278274953e-07,1.1013163003781301e-07,1.7296086525675483e-06,-3.898768928584805e-08,-3.4303530307602427e-08,3.6769549183190975e-08,1.422651081384174e-07,1.0932879159807214e-08,0.024311827231399918,0.008556094951927662,0.0894266858696937,-0.0018891795164556189,86.60398997346965,0.2870765182840218,-0.08762402305746961,3.048217137073076e-06,1.427349857070984e-05
source_balanced_cycle152_rank29_obj2_17_c2_x10_HighHighCOV_150723,152.0,17_c2_x10_HighHighCOV_150723,6,2,near_pre_event_1_8,4.0,36.0,1.0,1.0,0.0,23.04046306287261,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle152_rank29_obj2_17_c2_x10_HighHighCOV_150723.npz,96,farneback,0.6,0.2526041666666667,0.6694878472222222,37,1.9252363674933646e-06,5.328412271410343e-07,6.637001206399872e-06,-1.7477352032311764e-07,2.101628819771627e-08,5.550091497497078e-09,6.851342462255156e-08,-2.1670373462724814e-09,5.497287436313442e-07,1.0544001582957208e-07,1.8695079006647573e-06,-5.268168926101997e-08,6.467143465228492e-08,6.461884237448192e-08,4.570350274019789e-07,6.169722141057582e-09,1.2782340636345716e-06,2.819227087255068e-07,4.697287044945407e-06,-1.1430419155550994e-07,1.2007898287762493e-06,3.308456772299169e-07,3.927417563332111e-06,-1.1025345194540529e-07,-4.805018372678372e-10,-2.1338792954850305e-09,5.491540662205806e-08,-1.399519187581612e-10,2.7500774908968947e-07,6.121524620539276e-08,9.771937925506789e-07,-2.4486473333879374e-08,-3.511084367241007e-08,4.009950060890333e-08,2.0329696326371044e-07,9.56768730205891e-09,0.026639038432590866,0.009469336830079556,0.09357358217239373,-0.0022178335921664897,87.4460013515388,0.28539007616532186,0.05055480970272152,1.646349543015112e-06,8.338242774502216e-06
source_balanced_cycle154_rank30_obj1_17_c2_x10_HighHighCOV_150723,154.0,17_c2_x10_HighHighCOV_150723,8,1,near_pre_event_1_8,2.0,38.0,1.0,1.0,0.0,24.14632430431297,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle154_rank30_obj1_17_c2_x10_HighHighCOV_150723.npz,96,farneback,0.6,0.1566840277777778,0.7795138888888888,37,2.946752906886153e-06,1.7354174133288325e-06,7.885325248935254e-06,-1.0528864888362029e-07,2.9300626300618847e-08,1.787314296564091e-08,6.43338360362122e-08,-1.4273654061821595e-09,7.571256598007617e-07,4.4168839963276696e-07,1.7768162251741144e-06,-3.206328340012282e-08,-2.2593361330049162e-07,-4.531758315500276e-07,6.291310895484955e-07,-3.065859616247283e-08,1.6373656580200024e-06,9.749034570463214e-07,4.442648689570512e-06,-5.000318553948707e-08,2.179006633758923e-06,1.2938498000695105e-06,5.093536202330205e-06,-8.579494734540213e-08,-1.2887186894204782e-08,-4.700800193546684e-09,2.2387721898553536e-08,1.4811050360717006e-09,4.0891759849697536e-07,2.3491782030760078e-07,1.0897190691139248e-06,-1.4379504379690178e-08,5.299282592321066e-08,-1.4604792042405279e-08,3.1132058779803614e-07,-1.6673849081903173e-09,0.013322891478703634,0.008412417024374008,0.034799878299236295,-3.900218820362772e-05,97.25056101648862,0.2568484142724664,-0.13790182441539753,2.3985228673318993e-06,1.030620187245002e-05
source_balanced_cycle154_rank30_obj2_17_c2_x10_HighHighCOV_150723,154.0,17_c2_x10_HighHighCOV_150723,8,2,near_pre_event_1_8,2.0,38.0,1.0,1.0,0.0,23.129301219531644,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle154_rank30_obj2_17_c2_x10_HighHighCOV_150723.npz,96,farneback,0.6,0.3051215277777778,0.5792100694444444,37,1.6032340282263987e-06,1.1003223789884942e-06,3.3678090403554946e-06,-7.384214599373053e-08,1.201719258937918e-08,7.499521892384564e-09,2.558596889912223e-08,-5.252318638626763e-10,3.0901127129784774e-07,2.028166790069008e-07,6.804179861319422e-07,-1.3581541680453919e-08,1.1284625199889402e-07,3.4809799432808135e-07,6.344302892006766e-07,1.776969832403149e-08,1.0992092955344318e-06,7.014241835049801e-07,2.384647641407284e-06,-5.0629666367413826e-08,9.451312733968938e-07,7.007475224587258e-07,1.931017777708908e-06,-4.301627476908545e-08,1.414186055515471e-09,-3.0921112337267687e-09,1.7109634953271752e-08,3.2860184764059774e-10,2.446048333131583e-07,1.6741671515774215e-07,5.127588394771008e-07,-1.1392010194879036e-08,2.2411244790896222e-08,6.267608654297874e-08,1.6092322425720336e-07,8.881727377166083e-10,0.013842560766214455,0.008963130414485931,0.03486177921295165,-0.0001713929195778383,123.16281081486714,0.19262231436362368,0.10256798634306977,1.278324187244569e-06,4.663236374295164e-06
source_balanced_cycle2_rank31_obj1_2_c2_x14_200623,2.0,2_c2_x14_200623,1,1,no_near_event_control,58.0,,0.0,0.0,0.0,22.71135659408796,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle2_rank31_obj1_2_c2_x14_200623.npz,96,farneback,0.6,0.2703993055555556,0.6434461805555556,37,8.469780938584508e-07,4.144969523167674e-07,2.418746998955612e-06,-5.554102979924068e-08,3.3494047040398884e-09,1.708791441679125e-09,9.155513502889788e-09,-2.2700691529376995e-10,1.4525576575786582e-07,6.175390154794513e-08,4.303793900817254e-07,-1.0474620864264197e-08,2.0886787265615558e-08,4.288453229785588e-08,3.773939525339873e-07,6.5954903703408705e-09,5.98626561313329e-07,3.20120714530355e-07,1.760908881302361e-06,-3.8407769639183494e-08,5.099359494374792e-07,2.1564139240903998e-07,1.38794534447229e-06,-3.531666967301188e-08,-3.4629153718251328e-09,-3.59199026078727e-09,-1.2623934342315127e-09,2.3439304604394463e-11,1.3072970113043808e-07,6.659987406010259e-08,3.7032775708212283e-07,-8.453704698383485e-09,3.452099731510003e-08,3.8013485692545146e-08,5.13492039999619e-08,2.2422396169157713e-10,0.00869682797457318,0.00725202402099967,0.012237161584198474,-0.00018286874953652083,194.7342570977003,0.17129660165739224,0.03483299208738916,5.728977043872874e-07,2.992904007506701e-06
source_balanced_cycle2_rank31_obj2_2_c2_x14_200623,2.0,2_c2_x14_200623,1,2,no_near_event_control,58.0,,0.0,0.0,0.0,22.325846619816154,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle2_rank31_obj2_2_c2_x14_200623.npz,96,farneback,0.6,0.3045789930555556,0.6028645833333334,37,7.491141491146738e-07,4.954290488967672e-07,1.195097024719871e-06,-3.724496485777608e-08,5.694061300543252e-09,2.8937396923112146e-09,1.5353683480157085e-08,-4.1319259625416905e-10,1.1498072192859974e-07,6.309340960797272e-08,2.8626581070056997e-07,-8.1894397788635e-09,-1.3557363968486834e-07,-1.5694666531480515e-07,8.741460357261996e-09,-2.561591176577786e-09,4.025764685978916e-07,3.423741727777148e-07,5.648675942084637e-07,-1.4420124701327732e-08,5.467904457674973e-07,2.834619350899348e-07,9.205991173137085e-07,-3.214009979641114e-08,-2.4929447706606884e-09,-1.999781451544891e-09,2.418639649670595e-10,1.55254549591665e-10,1.0670901390136116e-07,6.43382662701697e-08,1.818164065525707e-07,-5.534268052103427e-09,7.624617005931702e-08,5.987114093386481e-08,1.3279768609208984e-07,-2.8063299745774544e-09,0.006056435368451718,0.0051299799233675,0.007737291883677243,-0.00012579554638477827,111.90727354915019,0.15328429954868383,-0.3359304871165539,5.19254390793675e-07,1.714592430538089e-06
source_balanced_cycle4_rank32_obj1_2_c2_x14_200623,4.0,2_c2_x14_200623,11,1,no_near_event_control,56.0,,0.0,0.0,0.0,23.55776606077156,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle4_rank32_obj1_2_c2_x14_200623.npz,96,farneback,0.6,0.1359592013888889,0.8254123263888888,37,6.659914575379844e-07,4.991917990082584e-07,1.3187766626288066e-06,6.4342865277399264e-09,4.709868989711158e-08,4.137019615768622e-08,8.776403035426481e-08,-1.5354311847564183e-10,1.0391459719132117e-07,8.372430926328889e-08,1.8308075482309506e-07,2.1178323445614006e-09,2.492298380199198e-07,2.443983431978298e-07,7.715697320508671e-07,2.032448363290152e-08,5.099404015138063e-07,3.850573024100786e-07,9.872283677422843e-07,8.577083636720071e-09,3.264957545936878e-07,2.684850660065716e-07,5.870634426240198e-07,-1.5825353217126777e-09,5.548179315935338e-09,5.016382864653224e-09,1.5232004102472274e-08,6.367178058241993e-10,1.0142118390766932e-07,7.315904326787859e-08,2.0534275790851095e-07,1.2794856278210748e-09,-4.406900637803417e-08,-7.732040074870383e-08,7.318203074646588e-08,-6.709333321994374e-09,0.0066847564602220385,0.006492267828434706,0.007678346242755651,-3.6462004114986197e-06,13.846353382235852,0.1557959941119686,0.48778651537734247,4.529384760587618e-07,1.7869461705122548e-06
source_balanced_cycle4_rank32_obj2_2_c2_x14_200623,4.0,2_c2_x14_200623,11,2,no_near_event_control,56.0,,0.0,0.0,0.0,22.687511144577737,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle4_rank32_obj2_2_c2_x14_200623.npz,96,farneback,0.6,0.2698567708333333,0.6205512152777778,37,5.753328964232964e-07,5.128579232405173e-07,9.089264267458928e-07,9.128279450060134e-09,1.2725645522334003e-09,1.158292128877747e-09,1.883883693487576e-09,4.206899040704801e-14,2.9350780568744834e-08,2.6320860158079995e-08,4.604131262908594e-08,1.9864668068628001e-10,-4.697699954567903e-09,-9.168322093793459e-09,1.2886197845466633e-07,-1.1469054911044e-09,3.7873848645390296e-07,3.2148305248886644e-07,6.405505681796306e-07,6.2314337556789355e-09,3.599934812729534e-07,3.442071161554178e-07,5.514052794354172e-07,5.7137039962682845e-09,1.9828910379275982e-10,4.3982242847739883e-10,2.851360880740116e-09,1.0555270047877397e-10,8.428028903001878e-08,7.840816351745161e-08,1.4039616189620573e-07,1.4262213049046103e-09,-1.2135949929677165e-08,-2.3454983733017798e-08,7.312062280107057e-08,-2.7877561769223912e-09,0.005155447291562686,0.005042710807174444,0.005636988673359156,5.9756537790742996e-06,253.1646002565157,0.05092678337623072,-0.012370881862505562,3.3688600195900006e-07,1.248663319762117e-06
