roi_id,cycleNo,source_stem,local_cycle_index,expansion_cycle_rank,object_candidate_rank,selection_reason,event_relative_bin,cohort_role,cycles_to_next_event,cycles_since_prev_event,future_event_within_32cycles,past_event_within_16cycles,already_in_existing_video_cohort,validation_score,validation_label,object_x_full_approx,object_y_full_approx,object_area_ds_px,object_mean_residual,object_mean_abs_z,crop_x0,crop_y0,crop_x1,crop_y1,crop_size_full,output_size,n_frames,first_frame_index,last_frame_index,roi_mean_first,roi_mean_last,roi_mean_delta_last_minus_first,roi_norm_mean_first,roi_norm_mean_last,roi_norm_mean_delta_last_minus_first,stage_drift_xy_sampled,future_any_drop_within_8cycles,future_any_drop_within_16cycles,any_abrupt_drop,npz_path,preview_png,persistence_mse_mean,persistence_mse_p95,persistence_mse_late_mean,velocity_mse_mean,velocity_mse_p95,velocity_minus_persistence_mse,temporal_energy_mean,temporal_energy_p95,temporal_energy_late_minus_early,roi_norm_mean_late_minus_early,roi_norm_mean_positive_step_fraction,raw_roi_mean_delta_last_minus_first,stage_drift_xy_recomputed,n_loaded_frames,frame_height,frame_width,mask_base_area_fraction,mask_area_fraction_median,mask_area_fraction_iqr,mask_area_fraction_slope,mask_centroid_path_px,mask_centroid_max_step_px,mask_centroid_drift_px,masked_minus_background_mean_median,masked_minus_background_mean_slope,front_radius_q60_median_px,front_radius_q60_delta_px,front_radius_q60_slope_px_per_norm_time,front_radius_q70_median_px,front_radius_q70_delta_px,front_radius_q70_slope_px_per_norm_time,front_radius_q80_median_px,front_radius_q80_delta_px,front_radius_q80_slope_px_per_norm_time,front_radius_q70_positive_step_fraction,front_gradient_peak_radius_median_px,front_gradient_peak_radius_slope_px_per_norm_time,apparent_diffusion_q70_px2_per_norm_time,apparent_diffusion_q70_um2_per_norm_time,pixel_size_um_assumed,clean_pre_1_8_vs_post_control,clean_pre_1_16_vs_post_control,clean_pre_1_32_vs_post_control,near_pre_vs_far_pre,post_event_vs_control
source_balanced_cycle145_rank25_obj2_16_c2_x10_HighHighCOV_130723,145.0,16_c2_x10_HighHighCOV_130723,9,25,2,source_fill,mid_pre_event_9_16,source_balanced_pre_event_sampling,11.0,29.0,1.0,0.0,True,22.74022314039228,source_balanced_pre_event_candidate,848.375,82.875,64.0,8952.8564453125,21.39645004272461,752,0,944,192,192,96,96,11020,12244,8913.169921875,8868.5263671875,-44.6435546875,0.0783439576625824,0.07577545940876,-0.0025684982538223,0.2236067977500298,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle145_rank25_obj2_16_c2_x10_HighHighCOV_130723.npz,,0.0001390894467476,0.0003640543756773,0.000177300258656,0.0003145585942547,0.0009765756432898,0.0001747832138789,0.0102012744173407,0.0209661245346069,0.0002601165324449,0.0001480993814766,0.5368421052631579,-44.6435546875,0.2236340951674545,96,96,96,0.2261284722222222,0.1950412326388889,0.0160861545138888,0.0053829092613473,15.62414457501242,1.0602802344495,0.3487788292237745,0.1452131625264883,-0.0029709815676564,10.0,-1.0,-1.2648195876288666,10.0,0.0,-0.1301546391752578,9.0,0.0,-1.036726804123712,0.031578947368421,2.0,0.7570876288659797,-2.4716494845360835,-0.0911148865979381,0.192,,1.0,1.0,,
source_balanced_cycle146_rank26_obj1_17_c2_x10_HighHighCOV_150723,146.0,17_c2_x10_HighHighCOV_150723,0,26,1,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,10.0,30.0,1.0,0.0,True,22.84138279386041,source_balanced_pre_event_candidate,848.1846153846154,83.87692307692308,65.0,8414.287109375,21.813156127929688,752,0,944,192,192,96,96,0,1236,8899.5888671875,8900.8330078125,1.244140625,0.0829325392842292,0.0830431208014488,0.0001105815172195,0.25,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle146_rank26_obj1_17_c2_x10_HighHighCOV_150723.npz,,0.0003300500975456,0.000632480205968,0.0004226187011227,0.0008262900519184,0.0018537155352532,0.0004941171500831,0.0136592146009206,0.0385976515710353,0.0001205280423164,0.0025883604151507,0.5263157894736842,1.244140625,0.2500244143604941,96,96,96,0.2254774305555555,0.1904296875,0.012966579861111,0.0093331353361254,26.962551250432423,3.3517564532225923,0.3670800587522584,0.1545698419213295,-0.0065440922020214,9.0,0.0,-0.7667525773195879,9.0,0.0,-0.8073453608247426,8.5,0.0,-0.8021907216494849,0.0842105263157894,10.0,4.898840206185567,-15.077963917525784,-0.5558340618556704,0.192,,1.0,1.0,,
source_balanced_cycle146_rank26_obj2_17_c2_x10_HighHighCOV_150723,146.0,17_c2_x10_HighHighCOV_150723,0,26,2,mid_pre_event_9_16,mid_pre_event_9_16,source_balanced_pre_event_sampling,10.0,30.0,1.0,0.0,True,22.050504417144783,source_balanced_pre_event_candidate,1202.156862745098,1103.0588235294117,102.0,6501.7412109375,17.080944061279297,1106,1007,1298,1199,192,96,96,0,1236,8430.328125,8406.1611328125,-24.1669921875,0.0736647471785545,0.0724506899714469,-0.0012140572071075,0.25,0.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle146_rank26_obj2_17_c2_x10_HighHighCOV_150723.npz,,0.0005229425732977,0.0004673454124713,0.0006869451026432,0.0010918766492977,0.0013297406723722,0.0005644370685331,0.0141930365934968,0.050836868584156,0.0002355519682168,0.003085408359766,0.5263157894736842,-24.1669921875,0.2500244143604941,96,96,96,0.2974175347222222,0.2683376736111111,0.0105523003472222,0.0086413336510237,17.40810289501077,2.7466695949028908,0.3105740913390804,0.1494792122393846,0.0018449855101842,6.0,0.0,0.2467783505154642,6.0,0.0,0.0051546391752577,5.0,0.0,0.1965206185567014,0.0210526315789473,6.0,0.9420103092783512,0.0721649484536082,0.0026602886597938,0.192,,1.0,1.0,,
source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723,150.0,17_c2_x10_HighHighCOV_150723,4,27,1,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,34.0,1.0,0.0,True,23.315261100905644,source_balanced_pre_event_candidate,1201.1304347826087,1102.7391304347825,92.0,6924.46533203125,19.53758811950684,1105,1007,1297,1199,192,96,96,4950,6187,8339.8203125,8320.8447265625,-18.9755859375,0.0736829191446304,0.0724102482199668,-0.0012726709246635,0.2236067977500298,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle150_rank27_obj1_17_c2_x10_HighHighCOV_150723.npz,,0.001044426811859,0.0007716407533734,0.0010176247451454,0.0019078811164945,0.0020365115604363,0.0008535073138773,0.0188040062785148,0.0867324799299239,0.0005603050813078,0.0065875927296777,0.5157894736842106,-18.9755859375,0.2236340951674545,96,96,96,0.2940538194444444,0.2706705729166666,0.0029568142361111,-0.0056958455263817,28.5606491716067,4.645776608983942,0.6069278379215358,0.1555155869573354,0.0194123237893062,7.0,1.0,0.8485824742268053,6.0,0.0,0.0470360824742268,6.0,0.0,0.5418814432989693,0.0421052631578947,6.0,-0.1378865979381444,0.8820876288659794,0.0325172783505154,0.192,1.0,1.0,1.0,1.0,
source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723,150.0,17_c2_x10_HighHighCOV_150723,4,27,2,near_pre_event_1_8,near_pre_event_1_8,source_balanced_pre_event_sampling,6.0,34.0,1.0,0.0,True,23.953805163905404,source_balanced_pre_event_candidate,846.4516129032259,85.09677419354838,62.0,8405.9931640625,23.582231521606445,750,0,942,192,192,96,96,4950,6187,8927.2958984375,8930.533203125,3.2373046875,0.0914111137390136,0.0921433120965957,0.000732198357582,0.2236067977500298,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle150_rank27_obj2_17_c2_x10_HighHighCOV_150723.npz,,0.0007152496837079,0.0011069968692027,0.0007583107217215,0.0015641918871551,0.0030252047348767,0.0008428329019807,0.0181099791079759,0.0662713840603827,0.0002738190814852,0.0016815465254088,0.5052631578947369,3.2373046875,0.2236340951674545,96,96,96,0.2198350694444444,0.1912434895833333,0.0079210069444444,-0.0021074957044673,33.49068593110668,3.291272631958494,0.445814117553861,0.1604153662919998,0.0142047322288002,9.0,0.0,1.001932989690722,8.0,0.0,0.3414948453608246,7.0,0.0,0.196520618556701,0.0526315789473684,10.0,0.6984536082474224,5.610824742268053,0.2068374432989691,0.192,1.0,1.0,1.0,1.0,
source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723,151.0,17_c2_x10_HighHighCOV_150723,5,28,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,5.0,35.0,1.0,0.0,True,23.25513376257133,source_balanced_pre_event_candidate,844.0588235294117,81.82352941176471,68.0,7681.2578125,22.20478248596192,748,0,940,192,192,96,96,6188,7425,8924.9560546875,8921.62890625,-3.3271484375,0.0908863767981529,0.090407945215702,-0.0004784315824508,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle151_rank28_obj1_17_c2_x10_HighHighCOV_150723.npz,,0.0006284580449573,0.0011267485038842,0.0010584179544821,0.001391309662722,0.0030710653867572,0.0007575105992145,0.0176264457404613,0.0628175970166921,0.002911577001214,0.0009225256120165,0.5578947368421052,-3.3271484375,0.2500244143604941,96,96,96,0.2220052083333333,0.18115234375,0.0118543836805555,-0.0047580155310352,38.35549386692976,3.1585132524163373,0.3858104727909399,0.1597632281482219,0.0199642994119449,9.0,0.0,1.355670103092785,8.0,1.0,1.0180412371134029,7.0,0.0,0.5000000000000009,0.0736842105263157,10.0,0.4600515463917531,16.443298969072174,0.6061657731958766,0.192,1.0,1.0,1.0,1.0,
source_balanced_cycle151_rank28_obj2_17_c2_x10_HighHighCOV_150723,151.0,17_c2_x10_HighHighCOV_150723,5,28,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,5.0,35.0,1.0,0.0,True,22.039171339281385,source_balanced_pre_event_candidate,1201.4426229508197,1108.7868852459017,122.0,5056.99951171875,15.51652717590332,1105,1008,1297,1200,192,96,96,6188,7425,8334.48046875,8339.189453125,4.708984375,0.0694000199437141,0.0697197914123535,0.0003197714686393,0.2500000000000227,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle151_rank28_obj2_17_c2_x10_HighHighCOV_150723.npz,,0.0009935419075191,0.0007839923287974,0.0017696763388812,0.0018586436053737,0.0021792811574414,0.0008554452797397,0.0188209824264049,0.0885785996913909,0.0042714886367321,0.0076766028068959,0.5578947368421052,4.708984375,0.2500244143604941,96,96,96,0.2863498263888889,0.2579752604166666,0.01416015625,-0.008079922076353,30.99528015119601,3.975475033726661,0.1330832114551018,0.1542037185281515,0.0260293729406464,7.0,0.0,0.0496134020618557,6.0,0.0,-0.0148195876288659,6.0,1.0,0.341494845360825,0.0526315789473684,6.0,-0.3885309278350515,0.103737113402062,0.0038241649484535,0.192,1.0,1.0,1.0,1.0,
source_balanced_cycle152_rank29_obj1_17_c2_x10_HighHighCOV_150723,152.0,17_c2_x10_HighHighCOV_150723,6,29,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,36.0,1.0,0.0,True,24.14387666053677,source_balanced_pre_event_candidate,845.448275862069,83.03448275862068,58.0,9333.2646484375,25.55080223083496,749,0,941,192,192,96,96,7426,8662,8921.19921875,8915.037109375,-6.162109375,0.0898796021938324,0.0892558693885803,-0.000623732805252,0.2915475947422533,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle152_rank29_obj1_17_c2_x10_HighHighCOV_150723.npz,,0.0009935623966157,0.0016020999581087,0.001545684877783,0.0021740260999649,0.004269524058327,0.0011714401189237,0.0202578771859407,0.0894922390580177,0.0026986673474311,0.0002413176310559,0.5157894736842106,-6.162109375,0.2915601564253875,96,96,96,0.224609375,0.1736111111111111,0.0100368923611111,-0.0040783789286225,45.31783253939277,3.823444891143141,0.2225951577102283,0.1622101590037346,0.0229104598696084,9.0,0.0,1.130154639175258,9.0,0.0,0.8356958762886604,8.0,1.0,0.905283505154639,0.1368421052631579,9.0,-2.9233247422680395,15.632087628866,0.5762612783505162,0.192,1.0,1.0,1.0,1.0,
source_balanced_cycle152_rank29_obj2_17_c2_x10_HighHighCOV_150723,152.0,17_c2_x10_HighHighCOV_150723,6,29,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,4.0,36.0,1.0,0.0,True,23.04046306287261,source_balanced_pre_event_candidate,1199.1827956989248,1103.139784946237,93.0,7140.58154296875,19.68328094482422,1103,1007,1295,1199,192,96,96,7426,8662,8326.26953125,8329.8154296875,3.5458984375,0.0654750317335128,0.0656869336962699,0.0002119019627571,0.2915475947422533,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle152_rank29_obj2_17_c2_x10_HighHighCOV_150723.npz,,0.0017172319348901,0.0010518188064452,0.0025552879087626,0.0031909206882119,0.002975596988108,0.0014569043414667,0.0230129826813936,0.1225911349058151,0.004134970717132,0.0075580611204107,0.5263157894736842,3.5458984375,0.2915601564253875,96,96,96,0.2865668402777778,0.2513020833333333,0.0079752604166666,-0.0070324665082688,49.94907422109864,5.656976564178109,0.2534067335057893,0.149236261844635,0.0258216900767797,7.0,0.0,0.5908505154639178,6.0,0.0,0.0083762886597938,5.0,0.0,-0.0547680412371135,0.0736842105263157,6.0,-0.6675257731958768,0.8356958762886598,0.030807092783505,0.192,1.0,1.0,1.0,1.0,
source_balanced_cycle154_rank30_obj1_17_c2_x10_HighHighCOV_150723,154.0,17_c2_x10_HighHighCOV_150723,8,30,1,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,38.0,1.0,0.0,True,24.14632430431297,source_balanced_pre_event_candidate,845.2631578947369,82.87719298245614,57.0,10089.1748046875,25.39972496032715,749,0,941,192,192,96,96,9901,11138,8895.4404296875,8887.27734375,-8.1630859375,0.0844794362783432,0.0840045809745788,-0.0004748553037643,0.2828427124746029,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle154_rank30_obj1_17_c2_x10_HighHighCOV_150723.npz,,0.0004462976066861,0.0011217873776331,0.0003465655609034,0.0010376560967415,0.0028965463396161,0.0005882032564841,0.0165805481374263,0.0480229537934064,-0.0012005241587758,1.407228410243988e-06,0.4947368421052631,-8.1630859375,0.2828168207439179,96,96,96,0.2275390625,0.1788736979166666,0.0390082465277777,0.0270162715671535,29.016999275628088,1.4027958324883183,0.1911530094098412,0.1666090097278356,0.0088841452469722,10.0,1.0,1.9929123711340215,10.0,0.0,1.6108247422680422,9.0,1.0,2.283505154639176,0.0736842105263157,9.0,-3.743556701030929,29.29896907216498,1.080077195876289,0.192,1.0,1.0,1.0,1.0,
source_balanced_cycle154_rank30_obj2_17_c2_x10_HighHighCOV_150723,154.0,17_c2_x10_HighHighCOV_150723,8,30,2,source_fill,near_pre_event_1_8,source_balanced_pre_event_sampling,2.0,38.0,1.0,0.0,True,23.129301219531644,source_balanced_pre_event_candidate,1203.2093023255811,1110.3720930232555,86.0,7735.7646484375,20.26103782653809,1107,1008,1299,1200,192,96,96,9901,11138,8322.8095703125,8313.04296875,-9.7666015625,0.0577160790562629,0.0571716427803039,-0.000544436275959,0.2828427124746029,1.0,1.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle154_rank30_obj2_17_c2_x10_HighHighCOV_150723.npz,,0.0007207981543615,0.000884270685492,0.0005535238888114,0.0015017472906038,0.0022684589028358,0.0007744414033368,0.0187385864555835,0.0668033465743064,-0.0012019267305731,0.0050508379160116,0.4947368421052631,-9.7666015625,0.2828168207439179,96,96,96,0.2750651041666667,0.2356228298611111,0.0200466579861111,0.0100083673396334,36.67038589244502,2.885444249961648,0.2671242742701897,0.1616929117590189,0.0225507186788144,7.0,0.0,-0.6243556701030935,6.0,0.0,,5.0,0.0,-0.5715206185567016,0.0,6.0,0.1475515463917527,,,0.192,1.0,1.0,1.0,1.0,
source_balanced_cycle2_rank31_obj1_2_c2_x14_200623,2.0,2_c2_x14_200623,1,31,1,source_fill,no_near_event_control,source_balanced_pre_event_sampling,58.0,,0.0,0.0,True,22.71135659408796,source_balanced_pre_event_candidate,1185.4794520547946,1029.5342465753424,73.0,8466.7255859375,21.60968589782715,1089,934,1281,1126,192,96,96,974,1948,8265.8193359375,8241.685546875,-24.1337890625,0.079418271780014,0.0778980925679206,-0.0015201792120933,0.2121320343559321,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle2_rank31_obj1_2_c2_x14_200623.npz,,0.0001087559794541,0.0003710663149831,0.0001301170705119,0.0003039423609152,0.0010437485936563,0.0001952326128957,0.0100792087614536,0.0140018171630799,4.6650879085063934e-05,0.0038725629759331,0.5052631578947369,-24.1337890625,0.2121234070718645,96,96,96,0.2969835069444444,0.2737087673611111,0.0091688368055555,0.0007496906992769,10.431742319116871,0.7078118262036619,0.6115092084677191,0.1555340513586998,0.0105918627736379,6.0,0.0,,6.0,0.0,,5.0,0.0,0.1217783505154639,0.0,6.0,,,,0.192,0.0,0.0,0.0,,0.0
source_balanced_cycle2_rank31_obj2_2_c2_x14_200623,2.0,2_c2_x14_200623,1,31,2,source_fill,no_near_event_control,source_balanced_pre_event_sampling,58.0,,0.0,0.0,True,22.325846619816154,source_balanced_pre_event_candidate,1655.926605504587,127.70642201834862,109.0,6310.44970703125,18.527402877807617,1560,32,1752,224,192,96,96,974,1948,8066.298828125,8027.25,-39.048828125,0.0840929448604583,0.0823438689112663,-0.001749075949192,0.2121320343559321,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle2_rank31_obj2_2_c2_x14_200623.npz,,5.641469397232868e-05,0.0001902065770991,6.857421976746991e-05,0.0001564661215525,0.0005372174200601,0.0001000170086626,0.007206792011857,0.0096527543850243,9.48077067732811e-05,0.0021270847258468,0.4947368421052631,-39.048828125,0.2121234070718645,96,96,96,0.2545572916666667,0.2344835069444444,0.0078667534722222,-0.0052158141600443,7.019329333992948,0.1827169603991671,0.6140967664456178,0.165374718606472,0.0115708309494573,10.0,0.0,,10.0,0.0,,10.0,1.0,1.1572164948453618,0.0,10.0,0.9793814432989696,,,0.192,0.0,0.0,0.0,,0.0
source_balanced_cycle4_rank32_obj1_2_c2_x14_200623,4.0,2_c2_x14_200623,11,32,1,no_near_event_control,no_near_event_control,source_balanced_pre_event_sampling,56.0,,0.0,0.0,False,23.55776606077156,source_balanced_pre_event_candidate,1182.4,1028.6,60.0,9681.8095703125,24.146244049072266,1086,933,1278,1125,192,96,96,10723,11697,8498.0634765625,8548.8935546875,50.830078125,0.0962133631110191,0.0990104749798774,0.0027971118688583,0.2236067977499789,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle4_rank32_obj1_2_c2_x14_200623.npz,,8.586325566284359e-05,0.0003358551432029,8.561347203794867e-05,0.0002424701087875,0.0009469632292166,0.0001566586870467,0.0092587433755397,0.0098728401586413,-0.0001141214743256,-0.0115379841687778,0.5263157894736842,50.830078125,0.2236067994159794,96,96,96,0.2935112847222222,0.27001953125,0.0074055989583333,-0.0032641573596792,8.6946711549555,0.2437948977490053,0.7514816592921228,0.1651518587023019,-0.026631248834034,6.0,0.0,-0.2783505154639176,5.0,1.0,-0.7893041237113405,5.0,0.0,,0.0210526315789473,5.0,,-8.682345360824748,-0.3200659793814437,0.192,0.0,0.0,0.0,,0.0
source_balanced_cycle4_rank32_obj2_2_c2_x14_200623,4.0,2_c2_x14_200623,11,32,2,no_near_event_control,no_near_event_control,source_balanced_pre_event_sampling,56.0,,0.0,0.0,False,22.687511144577737,source_balanced_pre_event_candidate,1329.3818181818183,105.57575757575758,165.0,4999.91650390625,15.894702911376951,1233,10,1425,202,192,96,96,10723,11697,8890.771484375,8910.302734375,19.53125,0.0858256891369819,0.0868549346923828,0.0010292455554008,0.2236067977499789,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle4_rank32_obj2_2_c2_x14_200623.npz,,4.598429950419813e-05,0.0001785725777153,4.542618989944458e-05,0.0001302809687331,0.0005124323652125,8.432820322923362e-05,0.0067762024700641,0.0073018501512706,-0.0001162239350378,-0.0057226956511537,0.5263157894736842,19.53125,0.2236067994159794,96,96,96,0.2667100694444444,0.2447374131944444,0.0067545572916666,0.0033544865943585,7.034312185555072,0.2097956011149763,0.3614709877531633,0.1455901116132736,-0.0197286942599283,11.0,0.0,,6.0,0.0,-0.448453608247423,6.0,1.0,1.0766752577319592,0.0210526315789473,2.0,-0.3865979381443299,-6.27835051546392,-0.2314451134020618,0.192,0.0,0.0,0.0,,0.0
source_balanced_cycle8_rank33_obj1_2_c2_x14_200623,8.0,2_c2_x14_200623,3,33,1,source_fill,no_near_event_control,source_balanced_pre_event_sampling,52.0,,0.0,0.0,False,23.35019795305106,source_balanced_pre_event_candidate,1654.0434782608695,127.6086956521739,92.0,7553.31103515625,21.531736373901367,1558,32,1750,224,192,96,96,2924,3898,8050.41845703125,8077.26904296875,26.8505859375,0.081392616033554,0.0826049745082855,0.0012123584747314,0.2236067977499281,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle8_rank33_obj1_2_c2_x14_200623.npz,,4.1553521441528574e-05,0.0001608431375643,4.208430982544087e-05,0.0001145301939686,0.0004511169652687,7.294440001714975e-05,0.0064410590566694,0.0068342922255396,4.839617758989334e-05,-0.0020288733455042,0.5157894736842106,26.8505859375,0.2236067994159794,96,96,96,0.2557508680555556,0.2335069444444444,0.0103081597222222,-0.007400844788087,6.840557761653964,0.176255466149824,0.5463343188929466,0.1612372249364853,-0.0005966458882483,10.0,0.0,,10.0,0.0,,10.0,0.0,,0.0,10.0,,,,0.192,0.0,0.0,0.0,,0.0
source_balanced_cycle8_rank33_obj2_2_c2_x14_200623,8.0,2_c2_x14_200623,3,33,2,source_fill,no_near_event_control,source_balanced_pre_event_sampling,52.0,,0.0,0.0,False,23.49871855771456,source_balanced_pre_event_candidate,1184.9180327868853,1031.1475409836066,61.0,9451.41015625,23.937150955200195,1089,935,1281,1127,192,96,96,2924,3898,8273.486328125,8296.4521484375,22.9658203125,0.0814479440450668,0.0831651985645294,0.0017172545194625,0.2236067977499281,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle8_rank33_obj2_2_c2_x14_200623.npz,,8.605459879618138e-05,0.0003385019866982,8.699230966158211e-05,0.0002436683425912,0.0009541922569042,0.0001575511996634,0.0092729218304157,0.0097829575650393,9.49827954173088e-05,-0.0016894900860885,0.5263157894736842,22.9658203125,0.2236067994159794,96,96,96,0.2966579861111111,0.2728407118055556,0.0097384982638888,-0.0025070557479596,7.961271187979553,0.2087822697148029,0.2605688506861015,0.1592952255159616,0.0002830193963708,6.0,0.0,0.0721649484536083,6.0,0.0,,5.0,0.0,,0.0,6.0,-0.1030927835051547,,,0.192,0.0,0.0,0.0,,0.0
source_balanced_cycle10_rank34_obj1_2_c2_x14_200623,10.0,2_c2_x14_200623,5,34,1,source_fill,no_near_event_control,source_balanced_pre_event_sampling,50.0,,0.0,0.0,True,23.272724973652963,source_balanced_pre_event_candidate,1653.0454545454545,126.4090909090909,88.0,7940.71728515625,22.496131896972656,1557,30,1749,222,192,96,96,4874,5848,8098.37939453125,8125.857421875,27.47802734375,0.0823317766189575,0.0834903195500373,0.0011585429310798,0.1802775637731931,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle10_rank34_obj1_2_c2_x14_200623.npz,,4.092253584531136e-05,0.0001587599304912,4.116850323043764e-05,0.0001121532186516,0.0004418810596689,7.12042601662688e-05,0.0063905189745128,0.0069523160811513,3.08002345263958e-05,-0.0056714885868132,0.5157894736842106,27.47802734375,0.1802843381948163,96,96,96,0.2569444444444444,0.2347005208333333,0.0098470052083333,-0.0151578328590349,6.851855603983903,0.1787587951432537,0.558304738606466,0.1598296090960502,-0.0112202381547156,10.0,0.0,-0.3614690721649486,10.0,0.0,,10.0,0.0,,0.0,4.0,1.0244845360824746,,,0.192,0.0,0.0,0.0,,0.0
source_balanced_cycle10_rank34_obj2_2_c2_x14_200623,10.0,2_c2_x14_200623,5,34,2,source_fill,no_near_event_control,source_balanced_pre_event_sampling,50.0,,0.0,0.0,True,22.77690240693432,source_balanced_pre_event_candidate,1333.8074074074077,108.23703703703704,135.0,5872.78076171875,18.528026580810547,1238,12,1430,204,192,96,96,4874,5848,8736.951171875,8762.28515625,25.333984375,0.0785147845745086,0.0795502960681915,0.0010355114936828,0.1802775637731931,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle10_rank34_obj2_2_c2_x14_200623.npz,,4.3828695197589695e-05,0.0001700240078207,4.401499973027967e-05,0.0001231724454555,0.0004841850881348,7.930783613119274e-05,0.0066158534027636,0.0071838411036878,5.873711779713631e-05,-0.003844855663677,0.5263157894736842,25.333984375,0.1802843381948163,96,96,96,0.2595486111111111,0.2384440104166666,0.0087076822916666,-0.011303459246134,6.866025607544244,0.1876744968984626,0.3990378193069582,0.1464483067393303,-0.0075706442717232,6.0,0.0,,5.0,0.0,1.105025773195877,5.0,0.0,,0.0105263157894736,3.0,-1.3176546391752582,12.155283505154646,0.4480923711340212,0.192,0.0,0.0,0.0,,0.0
source_balanced_cycle14_rank35_obj1_2_c2_x14_200623,14.0,2_c2_x14_200623,9,35,1,source_fill,no_near_event_control,source_balanced_pre_event_sampling,46.0,,0.0,0.0,False,22.82416535348394,source_balanced_pre_event_candidate,1329.1538461538462,105.02564102564102,156.0,5352.28076171875,16.648698806762695,1233,9,1425,201,192,96,96,8773,9747,8838.20703125,8864.658203125,26.451171875,0.0819284990429878,0.0829002186655998,0.0009717196226119,0.2236067977499789,0.0,0.0,0.0,/scratch/u6hp/nsagar.u6hp/Alek_Jiho/derived/source_balanced_pre_event_roi_sequences/source_balanced_cycle14_rank35_obj1_2_c2_x14_200623.npz,,4.4622167479246855e-05,0.0001712028315523,4.1974384657805786e-05,0.000125299746287,0.0004874915204709,8.068064926192164e-05,0.0066559282131493,0.0070495704654604,-0.0004820940084755,-0.0058678098333378,0.5157894736842106,26.451171875,0.2236067994159794,96,96,96,0.2635633680555556,0.2459852430555555,0.0048285590277777,0.0016557796168026,7.414075965690535,0.1924947389256632,0.2283876466197985,0.1434317603707313,-0.0189813311096549,11.0,3.0,4.096649484536084,6.0,0.0,,5.0,0.0,,0.0,4.0,-0.2499999999999999,,,0.192,0.0,0.0,0.0,,0.0
