cycleNo,particle0,particle1,particle2,particle3,addrs,n_frames,particle0_norm,particle0_abrupt_drop,particle1_norm,particle1_abrupt_drop,particle2_norm,particle2_abrupt_drop,particle3_norm,particle3_abrupt_drop,particle0_norm_delta_prev,particle0_norm_abs_delta_prev,particle0_norm_rolling3_slope,particle0_norm_rolling5_mean,particle0_norm_rolling5_std,particle1_norm_delta_prev,particle1_norm_abs_delta_prev,particle1_norm_rolling3_slope,particle1_norm_rolling5_mean,particle1_norm_rolling5_std,particle2_norm_delta_prev,particle2_norm_abs_delta_prev,particle2_norm_rolling3_slope,particle2_norm_rolling5_mean,particle2_norm_rolling5_std,particle3_norm_delta_prev,particle3_norm_abs_delta_prev,particle3_norm_rolling3_slope,particle3_norm_rolling5_mean,particle3_norm_rolling5_std,particle_norm_mean,particle_norm_std,particle_norm_min,particle_norm_max,particle_norm_range,particle_norm_cv,mean_delta_prev,mean_abs_delta_prev,max_abs_delta_prev,delta_std_across_particles,drop_count,any_abrupt_drop,synchronized_drop_2plus,synchronized_drop_3plus,cycle_gap,frames_percentile,future_any_drop_within_4cycles,future_sync2_drop_within_4cycles,cycles_to_next_drop_within_4,future_any_drop_within_8cycles,future_sync2_drop_within_8cycles,cycles_to_next_drop_within_8,future_any_drop_within_16cycles,future_sync2_drop_within_16cycles,cycles_to_next_drop_within_16,charge_capacity_mAh,discharge_capacity_mAh,capacity_mAh,coulombic_efficiency_pct,V_min,V_max,n_points,echem_shape_points,echem_shape_duration_s,shape_V_min,shape_V_max,shape_V_range,shape_V_mean,shape_V_std,shape_I_mean_mA,shape_I_abs_mean_mA,shape_I_pos_fraction,shape_I_neg_fraction,shape_charge_mAh_signed,shape_charge_mAh_abs,shape_charge_mAh_pos,shape_charge_mAh_neg_abs,shape_dVdt_slope,shape_dIdt_slope,shape_V_q05,shape_I_q05,shape_V_q10,shape_I_q10,shape_V_q25,shape_I_q25,shape_V_q50,shape_I_q50,shape_V_q75,shape_I_q75,shape_V_q90,shape_I_q90,shape_V_q95,shape_I_q95,shape_dVdt_abs_median,shape_dVdt_abs_p95,shape_dVdt_sign_consistency,all_dq_abs_total_mAh,all_dq_abs_lowV_frac,all_dq_abs_midV_frac,all_dq_abs_highV_frac,all_dq_abs_peak_voltage,all_dq_abs_peak_frac,all_dq_abs_entropy,all_dqdv_abs_integral_proxy,pos_dq_abs_total_mAh,pos_dq_abs_lowV_frac,pos_dq_abs_midV_frac,pos_dq_abs_highV_frac,pos_dq_abs_peak_voltage,pos_dq_abs_peak_frac,pos_dq_abs_entropy,pos_dqdv_abs_integral_proxy,neg_dq_abs_total_mAh,neg_dq_abs_lowV_frac,neg_dq_abs_midV_frac,neg_dq_abs_highV_frac,neg_dq_abs_peak_voltage,neg_dq_abs_peak_frac,neg_dq_abs_entropy,neg_dqdv_abs_integral_proxy,shape_block_mode,shape_block_nunique,cycle_state_pc1,cycle_state_pc2,cycle_state_pc3,cycle_state_pc4,cycle_state_pc5,cycle_state_pc6,cycle_state_pc7,cycle_state_pc8,degradation_state_axis,degradation_axis_oriented_to,cycle_state_cluster,state_step_norm,axis_step
127,403,147,267,24,D://NMC_degradation_3_160623_Halfthedata\14_c2_x10_HighCOV_110723chopped\14_c2_x10_HighCOV_110723_cycle6.hdf5,1188.0,1.1352112676056338,False,1.2049180327868851,False,1.0942622950819672,False,1.3333333333333333,False,0.0,0.0,2.2180416196671207e-16,1.0974647887323945,0.0646538706611594,-0.0163934426229508,0.0163934426229508,1.814457778300204e-16,1.160655737704918,0.0781057655709605,-0.0081967213114757,0.0081967213114757,0.0020491803278688,1.051639344262295,0.0676291601719475,-0.0555555555555555,0.0555555555555555,-0.0277777777777776,1.2777777777777777,0.1302893266617617,1.1919312322019548,0.1047530220021636,1.0942622950819672,1.3333333333333333,0.2390710382513661,0.0878851222051162,-0.0200364298724955,0.0200364298724955,0.0555555555555555,0.0246070238362591,0,0,0,0,1.0,0.7191011235955056,0,0,,0,0,,0,0,,0.8857679369470822,0.8780510836333449,0.8780510836333449,99.12879514014308,2.978349,4.600042999999999,124682.0,124682.0,12676.95731806755,2.978349,4.600042999999999,1.6216939999999993,3.933260142602782,0.2617790696554667,0.0106298607176657,0.5008889999999999,0.5106109943696765,0.4893890056303235,0.0077836316496691,1.763819020580427,0.8858013261150482,0.8780176944653789,-2.928662857269072e-05,-0.0001192640889425,3.534099,-0.500889,3.608997,-0.500889,3.756477,-0.500889,3.913029,0.500889,4.120349,0.500889,4.291379,0.500889,4.362995,0.500889,0.0,0.0096412742872406,0.0031680849527995,1.5371069175729488,0.0722885741015491,0.5654285486117043,0.3622828772867465,3.825,0.0981022506878006,2.818510741045622,0.9478402938982012,0.6688203865995301,0.0010505624398308,0.5516313778151654,0.4473180597450037,3.825,0.1531050815404679,2.3779930100875672,0.4537387096924198,0.8682865309734185,0.1271615138519306,0.5760561799026975,0.2967823062453718,3.625,0.1004139550043002,2.8783678175627743,0.5677216381428934,galvanostatic_2,2.0,9.092574712141229,-0.9842375373268086,-1.388848812549027,0.6600119966424237,-0.06402759993332406,1.1694470855380537,0.6884602993044842,3.2566368869606523,-9.092574712141229,mean_abs_delta_prev,0,26.47603610986759,-0.14696605402448704
128,397,145,265,25,D://NMC_degradation_3_160623_Halfthedata\14_c2_x10_HighCOV_110723chopped\14_c2_x10_HighCOV_110723_cycle7.hdf5,1185.0,1.1183098591549296,False,1.1885245901639343,False,1.0860655737704918,False,1.3888888888888888,False,-0.0169014084507042,0.0169014084507042,-0.0084507042253519,1.1019718309859154,0.0652889447022787,-0.0163934426229508,0.0163934426229508,-0.0163934426229507,1.1704918032786886,0.0778472791513681,-0.0081967213114753,0.0081967213114753,-0.0081967213114754,1.0631147540983608,0.0676291601719475,0.0555555555555555,0.0555555555555555,2.917517299748726e-16,1.3333333333333337,0.0962250448649375,1.1954472279945612,0.1358701819585951,1.0860655737704918,1.3888888888888888,0.302823315118397,0.1136563612151462,0.0035159957926063,0.0242617819851714,0.0555555555555555,0.0349216248969958,0,0,0,0,1.0,0.6853932584269663,0,0,,0,0,,0,0,,0.8874653910021619,0.8713986755195169,0.8713986755195169,98.18959526246968,2.999969,4.603711,96404.0,96404.0,12641.344967603687,2.999969,4.603711,1.6037419999999996,3.935662634330525,0.2610916047548687,0.0518637608190531,0.500889,0.5517717107173976,0.4482282892826024,0.016191938641574,1.7588640665216786,0.8875280025816265,0.8713360639400525,-2.6522118962845195e-05,-0.0001179235189063,3.536029,-0.500889,3.611893,-0.500889,3.764391,-0.500889,3.913415,0.500889,4.122665,0.500889,4.294080999999999,0.500889,4.36454,0.500889,0.0,0.0064606295952267,0.0042840990425609,1.5312030671914298,0.0724786990596022,0.5644312911350211,0.3630900098053766,3.825,0.098848761986644,2.817494458647172,0.9547689511102349,0.6702075776622158,0.0010172457780751,0.552137972988116,0.4468447812338089,3.825,0.1543680343785603,2.378611648470878,0.4471836672797742,0.8609954895292122,0.1281050154369647,0.5740005340368327,0.2978944505262026,3.625,0.1004805168114327,2.878143612974121,0.5697135070643603,galvanostatic_4,2.0,9.396982090278149,0.3774332911921874,-1.6473553153363656,1.4698054749668945,0.5679267158762433,2.438308081830633,-0.7380416175790309,2.9308712608911796,-9.396982090278149,mean_abs_delta_prev,0,1.633830586879799,-0.3044073781369203
129,395,146,264,25,D://NMC_degradation_3_160623_Halfthedata\14_c2_x10_HighCOV_110723chopped\14_c2_x10_HighCOV_110723_cycle8.hdf5,1185.0,1.1126760563380282,False,1.1967213114754098,False,1.0819672131147542,False,1.3888888888888888,False,-0.0056338028169014,0.0056338028169014,-0.0112676056338026,1.1273239436619718,0.0109823034871069,0.0081967213114755,0.0081967213114755,-0.0040983606557375,1.20327868852459,0.0121577024378572,-0.0040983606557376,0.0040983606557376,-0.0061475409836063,1.090983606557377,0.0078833541236303,0.0,0.0,0.0277777777777779,1.3777777777777778,0.0248451997499982,1.1950633674542703,0.138021122413843,1.0819672131147542,1.3888888888888888,0.3069216757741346,0.1154927229573242,-0.0003838605402908,0.0044822211960286,0.0081967213114755,0.0061949748141713,0,0,0,0,1.0,0.6853932584269663,0,0,,0,0,,0,0,,0.884339003615088,0.8674650544306721,0.8674650544306721,98.09191394754308,2.999197,4.600042999999999,86473.0,86473.0,12590.603125572205,2.999197,4.600042999999999,1.600845999999999,3.929960397465104,0.2629731959112902,0.0132241229863656,0.5008889999999999,0.5132006522267066,0.4867993477732934,0.0170186457020978,1.75180405804576,0.8844113518739292,0.8673927061718312,-2.9585415721978555e-05,-0.0001192826217494,3.525026,-0.500889,3.604364,-0.500889,3.753581,-0.500889,3.911677,0.500889,4.117067,0.500889,4.289448,0.500889,4.362223,0.500889,0.0,0.0096299196060169,0.006383569247849,1.5275727472677016,0.0720584549163536,0.564491139809927,0.3634504052737194,3.825,0.0986883828245502,2.817616447264779,0.9542284187658916,0.6678492158927383,0.0011333312152933,0.550614794790672,0.4482518739940346,3.825,0.1522402201204099,2.374237059691461,0.4533172708026535,0.8597235313749628,0.1271544090483684,0.5752705424927276,0.297575048458904,3.625,0.1026958498275547,2.8769731708299413,0.5701099547843382,galvanostatic_6,2.0,9.451630391131825,0.18842421613114674,-0.33765544516983825,0.12244910867877837,-1.2526467599117244,2.1610163753399356,-1.529388130220918,3.613979850921713,-9.451630391131825,mean_abs_delta_prev,0,1.8892839370864716,-0.054648300853676446
130,387,141,257,24,D://NMC_degradation_3_160623_Halfthedata\14_c2_x10_HighCOV_110723chopped\14_c2_x10_HighCOV_110723_cycle9.hdf5,1185.0,1.0901408450704226,False,1.1557377049180328,False,1.0532786885245902,False,1.3333333333333333,False,-0.0225352112676056,0.0225352112676056,-0.0140845070422534,1.11830985915493,0.0186852100865082,-0.0409836065573769,0.0409836065573769,-0.0163934426229506,1.1934426229508197,0.0243154048757212,-0.028688524590164,0.028688524590164,-0.0163934426229506,1.0836065573770497,0.018691400411459,-0.0555555555555555,0.0555555555555555,-0.0277777777777776,1.3666666666666667,0.0304290309725095,1.1581226429615947,0.1242554540406144,1.0532786885245902,1.3333333333333333,0.2800546448087431,0.1072904107313399,-0.0369407244926755,0.0369407244926755,0.0555555555555555,0.0145885165500965,0,0,0,0,1.0,0.6853932584269663,0,0,,0,0,,0,0,,0.8830645257389468,0.8705715169803451,0.8705715169803451,98.5852666034628,2.964257,4.603904,74415.0,74415.0,12603.77000451088,2.964257,4.603904,1.639647,3.9336712837734336,0.2638237838481412,0.0255307663374319,0.500889,0.5254854532016394,0.4745145467983605,0.012658581138026,1.753636042719292,0.8831473119286589,0.8704887307906328,-2.8236761363219668e-05,-0.0001189779529181,3.525799,-0.500889,3.606102,-0.500889,3.7588895,-0.500889,3.914573,0.500889,4.120928,0.500889,4.292536999999999,0.500889,4.365118,0.500889,0.0,0.0096217184651548,0.0067460424113742,1.5303675534776235,0.0743761529748713,0.5623019790962175,0.3633218679289111,3.825,0.0971862240004207,2.8224805233265204,0.9333518455360352,0.6683417591922006,0.0015905015103216,0.5508189951514372,0.4475905033382412,3.825,0.1515701046438656,2.381743369454348,0.4522294467299829,0.862025794285432,0.1308079798021546,0.5712049118637795,0.2979871083340658,3.625,0.1019050689388959,2.883991302706587,0.5574367692173693,galvanostatic_8,2.0,8.969329836091944,-0.2574309200569641,-2.5122088691614146,-0.055544612646419786,-1.5894262713666067,2.002377929829908,-1.6696657128402996,1.2583112479663674,-8.969329836091944,mean_abs_delta_prev,0,2.278544488589542,0.4823005550398811
131,362,130,234,21,D://NMC_degradation_3_160623_Halfthedata\15_c2_x5_HighCOV_120723chopped\15_c2_x5_HighCOV_120723_cycle0.hdf5,1181.0,1.019718309859155,False,1.0655737704918034,False,0.9590163934426228,False,1.1666666666666667,False,-0.0704225352112677,0.0704225352112677,-0.0464788732394367,1.0952112676056338,0.0451759328376997,-0.0901639344262295,0.0901639344262295,-0.0655737704918033,1.162295081967213,0.0572011354831725,-0.0942622950819673,0.0942622950819673,-0.0614754098360654,1.0549180327868857,0.0557889109048702,-0.1666666666666665,0.1666666666666665,-0.1111111111111109,1.3222222222222222,0.0912870929175275,1.052743785115062,0.0875947818677682,0.9590163934426228,1.1666666666666667,0.2076502732240439,0.0832061733408327,-0.1053788578465327,0.1053788578465327,0.1666666666666665,0.0421632219852729,0,0,0,0,1.0,0.6629213483146067,0,0,,0,0,,0,0,,0.8832398305184858,0.8692177312572485,0.8692177312572485,98.41242448803447,2.959046,4.600622,63938.0,63938.0,12595.300001382828,2.959046,4.600622,1.6415760000000006,3.92782750100097,0.2588699783481548,0.0212300852388251,0.5008889999999999,0.5211924051424818,0.4788075948575182,0.0141834967735008,1.7524575617757343,0.8833205292746176,0.8691370325011167,-2.7543474819077784e-05,-0.000119248665374,3.530045,-0.500889,3.6086303000000006,-0.500889,3.757442,-0.500889,3.909747,0.500889,4.11089,0.500889,4.284043,0.500889,4.356818,0.500889,0.0,0.0064255264402813,0.0067410106823904,1.5305289504259514,0.0738765009602074,0.5632326526454954,0.3628908463942972,3.825,0.0979659561208698,2.8230075738363936,0.9323533911472578,0.6688454294333565,0.0018722129981706,0.5476270664282761,0.4505007205735533,3.825,0.1536714162543379,2.385209460078344,0.4435326283580038,0.8616835209926114,0.1297667875094187,0.5753458296538965,0.2948873828366848,3.625,0.1022733383190712,2.8833543719795003,0.556659642982034,galvanostatic_10,2.0,6.784218386522095,-0.8156925367385369,-6.642720001728867,1.6119537223360296,-2.159620298048032,1.0631184238678417,0.2999503260327045,-2.2570244007145046,-6.784218386522095,mean_abs_delta_prev,0,4.992798913749088,2.185111449569849
132,378,132,252,20,D://NMC_degradation_3_160623_Halfthedata\15_c2_x5_HighCOV_120723chopped\15_c2_x5_HighCOV_120723_cycle1.hdf5,1176.0,1.064788732394366,False,1.0819672131147542,False,1.0327868852459017,False,1.1111111111111112,False,0.0450704225352112,0.0450704225352112,-0.0126760563380279,1.0811267605633803,0.0403023683751644,0.0163934426229508,0.0163934426229508,-0.0368852459016392,1.137704918032787,0.0606224986462307,0.0737704918032788,0.0737704918032788,-0.010245901639344,1.0426229508196725,0.0515644786477094,-0.0555555555555555,0.0555555555555555,-0.1111111111111109,1.277777777777778,0.1302893266617618,1.0726634854665331,0.0327461664268331,1.0327868852459017,1.1111111111111112,0.0783242258652094,0.0305279026185838,0.0199197003514713,0.0476974781292491,0.0737704918032788,0.0555019979044264,0,0,0,0,1.0,0.6292134831460674,0,0,,0,0,,0,0,,0.882920776165381,0.8671846536490936,0.8671846536490936,98.21771976137757,2.981824,4.607378,56262.0,56262.0,12578.39470887184,2.981824,4.607378,1.6255539999999995,3.928312243236999,0.261183188813597,0.0201025090114109,0.500889,0.5200668301873378,0.4799331698126622,0.0158863846942029,1.7501054298144747,0.8829959072543387,0.8671095225601357,-2.914934188842021e-05,-0.0001194301501757,3.526764,-0.500889,3.602627,-0.500889,3.754932,-0.500889,3.908589,0.500889,4.114944,0.500889,4.284236,0.500889,4.358169,0.500889,0.0,0.0039254925102918,0.0071630436714598,1.5253144448429377,0.0756813111380638,0.5627906117111904,0.3615280771507457,3.825,0.0978894728725371,2.823053140353117,0.938335142876175,0.667098488176906,0.0025341071690721,0.5513387210331887,0.4461271717977391,3.825,0.1512164501723516,2.3831493976208806,0.4388909791132593,0.8582159566660714,0.1325392485873272,0.5716922627451704,0.2957684886675024,3.625,0.101385556627957,2.8843088955827167,0.5602180492776908,galvanostatic_12,2.0,6.959210618157466,-0.555241720857119,-3.5477075692134776,-0.5956155939846998,-0.25589907409068746,-2.578086449548343,-0.9860932686501365,-1.588502878506585,-6.959210618157466,mean_abs_delta_prev,0,3.8145669678761207,-0.17499223163537092
133,386,136,257,21,D://NMC_degradation_3_160623_Halfthedata\15_c2_x5_HighCOV_120723chopped\15_c2_x5_HighCOV_120723_cycle2.hdf5,1179.0,1.087323943661972,False,1.1147540983606556,False,1.0532786885245902,False,1.1666666666666667,False,0.0225352112676058,0.0225352112676058,0.0338028169014085,1.074929577464789,0.035216900957818,0.0327868852459014,0.0327868852459014,0.0245901639344263,1.1229508196721312,0.0537494961008354,0.0204918032786884,0.0204918032786884,0.0471311475409837,1.0360655737704918,0.0464942714783328,0.0555555555555555,0.0555555555555555,4.99753663869928e-17,1.2333333333333332,0.1204415743815487,1.105505849303471,0.0479041880804359,1.0532786885245902,1.1666666666666667,0.1133879781420765,0.0433323696212174,0.0328423638369378,0.0328423638369378,0.0555555555555555,0.0160692863989166,0,0,0,0,1.0,0.6460674157303371,0,0,,0,0,,0,0,,0.8796175181540545,0.8641896534811302,0.8641896534811302,98.2460712349953,2.99688,4.603904,52740.0,52740.0,12533.127734661102,2.99688,4.603904,1.607024,3.9269286679180886,0.2632850482830021,0.012004620705347,0.5008889999999999,0.5119833143723929,0.4880166856276071,0.0155336088337625,1.7438071716351846,0.8796703902344737,0.864136781400711,-2.981498935421146e-05,-0.0001194461253614,3.521938,-0.500889,3.599345,-0.500889,3.75140875,-0.500889,3.907334,0.500889,4.11533,0.500889,4.287132,0.500889,4.362416,0.500889,0.0,0.0034390767680752,0.0073380230948633,1.5207320181553423,0.0749128799494312,0.560825490770831,0.3642616292797378,3.825,0.0986096579288155,2.817853899240016,0.9463032401229492,0.6656251477900691,0.0023557661474126,0.5471074832101054,0.4505367506424819,3.825,0.1544582503888568,2.3811008499638,0.4455608578530274,0.8551068703653357,0.1313921824453296,0.5715037476372085,0.2971040699174619,3.625,0.1005020952598282,2.874623357775544,0.5652395789890257,galvanostatic_14,2.0,7.349106457739932,-0.7084790512396127,-1.4976477128469643,-0.5322958795266581,0.36911014007142984,-2.2918326859499176,-1.7796544247588952,-0.11078746589367143,-7.349106457739932,mean_abs_delta_prev,0,2.0933836834347894,-0.3898958395824659
134,392,143,262,22,D://NMC_degradation_3_160623_Halfthedata\15_c2_x5_HighCOV_120723chopped\15_c2_x5_HighCOV_120723_cycle3.hdf5,1179.0,1.104225352112676,False,1.1721311475409837,False,1.0737704918032789,False,1.2222222222222223,False,0.0169014084507039,0.0169014084507039,0.0197183098591549,1.0732394366197184,0.0330910989421704,0.057377049180328,0.057377049180328,0.0450819672131146,1.118032786885246,0.0458577073137676,0.0204918032786887,0.0204918032786887,0.0204918032786885,1.0344262295081967,0.0445761489546834,0.0555555555555555,0.0555555555555555,0.0555555555555556,1.2,0.0842541716005726,1.14308730341979,0.0668853543691969,1.0737704918032789,1.2222222222222223,0.1484517304189434,0.0585129011310816,0.037581454116319,0.037581454116319,0.057377049180328,0.0218681988358302,0,0,0,0,1.0,0.6460674157303371,0,0,,0,0,,0,0,,0.8794430381772395,0.8649637251972643,0.8649637251972643,98.35358148834908,2.992634,4.60873,51565.0,51565.0,12537.43713307382,2.992634,4.60873,1.6160960000000006,3.92760437872588,0.2643155382747252,0.0096457437603025,0.5008889999999999,0.5096286240667119,0.490371375933288,0.0146059285242573,1.7444067633745035,0.8795063459493805,0.8649004174251231,-3.0393474783800083e-05,-0.0001198547352231,3.52271,-0.500889,3.598573,-0.500889,3.751458,-0.500889,3.909554,0.500889,4.115137,0.500889,4.286553,0.500889,4.362609,0.500889,0.0,0.0038588297401939,0.0074858428360871,1.5218793209655432,0.0747004771884833,0.5636731485469384,0.3616263742645783,3.825,0.0990678558508922,2.820612050036438,0.9417010629105836,0.6662961292171254,0.0025956380604796,0.5488140064844639,0.4485903554550565,3.825,0.1531489684563851,2.3853154473340594,0.4488517125022568,0.8555831917484426,0.1308530239801413,0.5752448915816097,0.293902084438249,3.625,0.1029326234568756,2.8767318836120723,0.5621831689647523,galvanostatic_16,2.0,7.790061801105159,-0.7115774626460505,-1.0369114378973974,-0.7645322117228227,0.7521257501921936,-1.2194719423720615,-2.1635870329756663,-0.07655161732708339,-7.790061801105159,mean_abs_delta_prev,0,0.678721477516307,-0.4409553433652267
136,417,147,277,20,D://NMC_degradation_3_160623_Halfthedata\16_c2_x10_HighHighCOV_130723chopped\16_c2_x10_HighHighCOV_130723_cycle0.hdf5,975.0,1.1746478873239437,False,1.2049180327868851,False,1.1352459016393444,False,1.1111111111111112,False,0.0704225352112677,0.0704225352112677,0.0436619718309861,1.0901408450704224,0.0568986193710535,0.0327868852459014,0.0327868852459014,0.0450819672131149,1.1278688524590164,0.0592776548582437,0.0614754098360654,0.0614754098360654,0.0409836065573773,1.0508196721311474,0.0640577834752107,-0.1111111111111111,0.1111111111111111,-0.0277777777777776,1.1555555555555554,0.0464811125852264,1.156480733215321,0.0415753859879087,1.1111111111111112,1.2049180327868851,0.0938069216757739,0.0359499166685796,0.0133934297955308,0.0689489853510864,0.1111111111111111,0.0845412768806196,0,0,0,0,2.0,0.6179775280898876,0,0,,0,0,,0,0,,0.8755390532281553,0.8604257282877363,0.8604257282877363,98.27382629196318,2.999969,4.600042999999999,124769.0,124769.0,12476.762742757795,2.999969,4.600042999999999,1.600073999999999,3.9260436266460417,0.2656262703394554,0.0043878822223469,0.500889,0.504380094414478,0.495619905585522,0.0151494995259622,1.7359647815158916,0.8755571405209269,0.8604076409949647,-3.25019663226105e-05,-0.0001204231261914,3.5168032,-0.500889,3.595291,-0.500889,3.75223,-0.500889,3.90801,0.500889,4.113979,0.500889,4.289641,0.500889,4.364732,0.500889,0.0,0.0064317489403296,0.0153885611695306,1.5164863498544277,0.076520348245636,0.5604335292179371,0.3630461225364269,3.825,0.1001869927128771,2.822837789570064,0.9477601347527852,0.6614396127294481,0.0,0.5474807926366227,0.4525192073633772,3.825,0.1571800761618445,2.327603367930193,0.7007183816106325,0.8550467371249796,0.1357142932219069,0.5704533944441799,0.2938323123339132,3.625,0.1011681850823051,2.889937787925827,0.5682453523559824,galvanostatic_0,2.0,7.086543607616987,-1.2556797857158217,-0.49312160689705614,-0.5730087966152937,2.3548450226321536,-2.66842508507019,4.022651851469421,2.0338265362098324,-7.086543607616987,mean_abs_delta_prev,0,1.0598932896158053,0.703518193488172
137,421,158,280,21,D://NMC_degradation_3_160623_Halfthedata\16_c2_x10_HighHighCOV_130723chopped\16_c2_x10_HighHighCOV_130723_cycle1.hdf5,1254.0,1.1859154929577465,False,1.2950819672131149,False,1.147540983606557,False,1.1666666666666667,False,0.0112676056338028,0.0112676056338028,0.040845070422535,1.123380281690141,0.0539420071088047,0.0901639344262297,0.0901639344262297,0.0614754098360657,1.1737704918032787,0.0830664003944795,0.0122950819672127,0.0122950819672127,0.0368852459016393,1.0885245901639344,0.0505778221933593,0.0555555555555555,0.0555555555555555,-0.0277777777777776,1.1555555555555557,0.0464811125852264,1.1988012776110213,0.0660713392184397,1.147540983606557,1.2950819672131149,0.1475409836065577,0.0551145051747918,0.0423205443957002,0.0423205443957002,0.0901639344262297,0.0379910905775267,0,0,0,0,1.0,0.9887640449438202,0,0,,0,0,,0,0,,0.8806407801751156,0.8610977598255946,0.8610977598255946,97.7808181508884,2.999969,4.604676,112299.0,112299.0,12518.260021686554,2.999969,4.604676,1.6047070000000003,3.937726274000658,0.2615311133866612,0.0502454570833222,0.5008889999999999,0.550156279218871,0.4498437207811289,0.019620933323177,1.7417385400007102,0.8806797366619434,0.8610588033387667,-2.769796226941362e-05,-0.0001197426831204,3.532362,-0.500889,3.609576,-0.500889,3.767866,-0.500889,3.919013,0.500889,4.121507,0.500889,4.296590999999999,0.500889,4.367049,0.500889,0.0,0.0064661743646196,0.0084151097971468,1.522534190907742,0.0765590897045827,0.5585924664765101,0.3648484438189072,3.825,0.0968747529772252,2.8257657533919254,0.9487926399696278,0.6669990825307812,0.0010325676149734,0.5428286602786976,0.4561387721063291,3.825,0.1495013445270477,2.373873695396602,0.4508496076729579,0.8555351083769608,0.1354416772772644,0.5708823703836461,0.2936759523390894,3.625,0.1018438982837675,2.888698705865289,0.5667521949580406,galvanostatic_2,2.0,9.506415847154013,0.6211146135514328,0.10989556168016619,-0.8954575824145403,2.0552269563178682,-1.1216584706821686,1.4712963163473851,1.3790045817066394,-9.506415847154013,mean_abs_delta_prev,0,3.1377925039532455,-2.4198722395370265
138,419,153,282,19,D://NMC_degradation_3_160623_Halfthedata\16_c2_x10_HighHighCOV_130723chopped\16_c2_x10_HighHighCOV_130723_cycle2.hdf5,1257.0,1.180281690140845,False,1.2540983606557377,False,1.1557377049180328,False,1.0555555555555556,False,-0.0056338028169014,0.0056338028169014,0.0028169014084509,1.1464788732394366,0.0468402511220157,-0.0409836065573772,0.0409836065573772,0.0245901639344262,1.2081967213114757,0.0701765730918154,0.0081967213114757,0.0081967213114757,0.0102459016393443,1.1131147540983608,0.0464219630807993,-0.1111111111111111,0.1111111111111111,-0.0277777777777778,1.1444444444444444,0.0633430791721743,1.1614183278175427,0.082025628012528,1.0555555555555556,1.2540983606557377,0.198542805100182,0.0706253948709978,-0.0373829497934785,0.0414813104492163,0.1111111111111111,0.0533364204904002,0,0,0,0,1.0,1.0,0,0,,0,0,,0,0,,0.8743894001747483,0.8607193130087532,0.8607193130087532,98.43661334832476,2.978542,4.606413,89373.0,89373.0,12470.609990358353,2.978542,4.606413,1.6278709999999998,3.923026727546352,0.2662157704340633,0.0099367392501091,0.500889,0.5099191030848242,0.4900808969151757,0.0137827910973973,1.735108713183502,0.8744457521404494,0.8606629610430522,-3.088388344807053e-05,-0.0001197518262524,3.514217,-0.500889,3.595099,-0.500889,3.746053,-0.500889,3.90357,0.500889,4.11089,0.500889,4.290028,0.500889,4.365697,0.500889,0.0,0.006437882810766,0.0079219442330931,1.5168936429058768,0.0784920537298052,0.5596009983670607,0.361906947903134,3.825,0.0970542746596947,2.83092405407646,0.9318266882977072,0.6617842857258219,0.0013855038843594,0.5481447064779714,0.4504697896376691,3.825,0.1501579984685311,2.372108973430535,0.4465092348411116,0.855109357180053,0.1381661791335184,0.5684672256878566,0.2933665951786249,3.625,0.1008988124348303,2.8940958184063006,0.5579788981620066,galvanostatic_4,2.0,8.647153340793855,-0.6334526744083835,-1.059104912155181,-1.412071788870529,-0.7991567562918372,-0.21437123496695218,0.9619679004904872,-0.5126837580568354,-8.647153340793855,mean_abs_delta_prev,0,1.9863845249585004,0.8592625063601584
