center_cycle,feature,window_cycles,n_pre,n_post,n_current,median_pre,median_current,median_post,post_minus_pre,post_minus_pre_iqr_scaled,current_minus_pre,abs_scaled_shift,feature_scale_iqr_or_std,rank_abs_shift_desc,percentile_abs_shift
116.0,all_dq_abs_midV_frac_rolling5_slope,12,6,7,1,-0.0003769582123505746,-0.013159758100505596,-0.004450447062337043,-0.0040734888499864685,-5.260691702296891,-0.012782799888155021,5.260691702296891,0.0007743257123788354,19.0,0.7534246575342466
116.0,neg_dqdv_abs_integral_proxy,12,6,7,1,0.5559932639256381,0.620779755953724,0.6106783410139928,0.05468507708835468,4.453741930266484,0.06478649202808595,4.453741930266484,0.01227845662020266,9.0,0.8904109589041096
116.0,shape_V_mean_rolling5_slope,8,4,3,1,0.0057913258683334225,0.012225334428243546,0.0007933144577631149,-0.004998011410570308,-4.020015841094549,0.006434008559910123,4.020015841094549,0.0012432815213010394,13.0,0.8356164383561644
116.0,shape_V_std_rolling5_slope,8,4,3,1,0.0022065821021978573,0.007366423379684189,0.0002979115413578751,-0.0019086705608399822,-3.7750647440566354,0.005159841277486332,3.7750647440566354,0.0005055994241807227,15.0,0.8082191780821918
116.0,frames_percentile_rolling5_slope,12,6,7,1,0.007303370786516857,-0.01516853932584251,0.05472793839161708,0.04742456760510023,3.4455400137583125,-0.022471910112359366,3.4455400137583125,0.013764044943820183,5.0,0.9493670886075949
116.0,frames_percentile_rolling5_slope,8,4,3,1,0.0077247191011235936,-0.01516853932584251,0.05472793839161708,0.04700321929049349,3.4149277688603537,-0.0228932584269661,3.4149277688603537,0.013764044943820183,14.0,0.8354430379746836
116.0,capacity_mAh_rolling5_slope,12,6,7,1,-3.439267048191257e-05,0.03011489164958118,0.003295723172415101,0.0033301158428970133,3.4098993737170953,0.030149284320063093,3.4098993737170953,0.0009766023796962927,19.0,0.7534246575342466
116.0,discharge_capacity_mAh_rolling5_slope,12,6,7,1,-3.439267048191257e-05,0.03011489164958118,0.003295723172415101,0.0033301158428970133,3.4098993737170953,0.030149284320063093,3.4098993737170953,0.0009766023796962927,19.0,0.7534246575342466
116.0,all_dq_abs_entropy_rolling5_slope,8,4,3,1,0.004116290571795905,0.011486638365429153,0.0008367580223008083,-0.0032795325494950965,-3.171613940229707,0.007370347793633248,3.171613940229707,0.0010340264014786027,17.0,0.7808219178082192
116.0,neg_dqdv_abs_integral_proxy,8,4,3,1,0.5859848007079322,0.620779755953724,0.6222562300838707,0.03627142937593841,2.9540707352631213,0.03479495524579179,2.9540707352631213,0.01227845662020266,12.0,0.8493150684931506
86.0,shape_dVdt_abs_p95_rolling5_slope,4,2,2,1,-0.0006736726547635656,-0.00015912198241544063,0.0007537472675467538,0.0014274199223103193,2.220397612448915,0.000514550672348125,2.220397612448915,0.0006428668065157903,8.0,0.8985507246376812
116.0,axis_step_rolling5_slope,8,4,3,1,-0.16669434344688605,0.3270391837074009,0.3669528966052588,0.5336472400521448,2.171189308093257,0.493733527154287,2.171189308093257,0.24578567979445093,1.0,1.0
116.0,shape_V_mean_rolling5_slope,12,6,7,1,0.0011258716244223722,0.012225334428243546,0.0037481260997608403,0.0026222544753384683,2.109139748650325,0.011099462803821174,2.109139748650325,0.0012432815213010394,24.0,0.684931506849315
116.0,state_step_norm_delta_prev,8,4,3,1,0.7421492919804241,12.064055740972584,-3.1885742237903516,-3.930723515770776,-1.9820309222878838,11.321906448992161,1.9820309222878838,1.983179713076066,2.0,0.9873417721518988
86.0,state_step_norm_delta_prev,4,2,2,1,0.6145100088108851,5.791276737291535,-3.187945006898053,-3.802455015708938,-1.917352719290898,5.17676672848065,1.917352719290898,1.983179713076066,4.0,0.96
116.0,neg_dqdv_abs_integral_proxy_rolling5_slope,8,4,3,1,0.00524236267873748,0.010372864009863845,0.0008542346051549723,-0.004388128073582508,-1.8290203567967118,0.005130501331126365,1.8290203567967118,0.002399168526077936,8.0,0.9041095890410958
